Time(Iteration),CLCB,CLCB_Attack
0,14,16
1,21,18
2,20,24
3,20,25
4,21,21
5,17,13
6,12,22
7,15,24
8,22,16
9,22,28
10,19,20
11,15,15
12,25,15
13,13,16
14,18,22
15,19,23
16,14,20
17,17,20
18,16,15
19,25,16
20,20,24
21,16,25
22,15,18
23,27,21
24,20,21
25,28,18
26,18,14
27,15,22
28,11,20
29,21,23
30,18,17
31,16,20
32,20,16
33,16,15
34,18,27
35,19,20
36,12,23
37,13,23
38,14,16
39,13,16
40,14,29
41,11,17
42,22,26
43,14,28
44,16,21
45,19,19
46,13,16
47,22,23
48,23,23
49,18,24
50,21,22
51,11,30
52,25,22
53,17,20
54,14,19
55,15,19
56,13,24
57,17,23
58,23,14
59,21,18
60,28,23
61,24,27
62,27,22
63,18,19
64,16,16
65,19,16
66,18,21
67,10,17
68,13,25
69,18,26
70,20,19
71,13,26
72,20,17
73,19,19
74,20,24
75,13,22
76,13,14
77,14,17
78,23,18
79,18,13
80,14,22
81,14,21
82,15,20
83,14,16
84,10,18
85,22,21
86,21,19
87,17,20
88,11,19
89,24,21
90,15,22
91,16,18
92,23,18
93,16,17
94,22,24
95,9,14
96,17,28
97,20,22
98,14,15
99,15,22
100,14,14
101,17,20
102,11,23
103,17,18
104,13,25
105,18,24
106,16,18
107,15,14
108,21,35
109,18,21
110,14,15
111,9,23
112,9,29
113,18,21
114,22,22
115,19,18
116,23,23
117,17,14
118,22,13
119,19,19
120,22,31
121,14,27
122,13,24
123,18,23
124,11,12
125,19,17
126,10,22
127,18,15
128,14,31
129,16,20
130,16,25
131,22,22
132,17,20
133,20,17
134,19,19
135,11,24
136,11,20
137,13,13
138,15,15
139,24,18
140,18,18
141,18,18
142,14,16
143,17,30
144,12,14
145,20,21
146,19,18
147,19,25
148,20,27
149,24,21
150,15,21
151,13,18
152,12,16
153,23,20
154,13,19
155,20,21
156,18,23
157,20,23
158,17,24
159,17,18
160,12,18
161,12,30
162,10,22
163,21,20
164,14,18
165,10,23
166,15,18
167,15,19
168,17,15
169,19,14
170,17,22
171,12,26
172,16,11
173,21,22
174,11,17
175,15,15
176,13,26
177,17,19
178,11,28
179,13,21
180,20,23
181,15,19
182,18,20
183,17,20
184,12,22
185,17,15
186,13,12
187,20,20
188,16,16
189,21,18
190,17,20
191,19,21
192,18,19
193,13,23
194,18,30
195,25,27
196,17,25
197,20,24
198,9,22
199,14,24
200,11,19
201,19,16
202,19,18
203,14,22
204,14,21
205,14,13
206,18,21
207,11,22
208,14,28
209,20,24
210,19,27
211,20,22
212,19,20
213,20,19
214,25,26
215,15,18
216,16,23
217,19,22
218,25,18
219,16,18
220,13,16
221,15,12
222,13,10
223,17,17
224,17,23
225,18,21
226,17,20
227,12,27
228,11,14
229,18,19
230,15,29
231,14,16
232,20,25
233,20,21
234,24,18
235,22,20
236,13,18
237,15,20
238,16,16
239,21,29
240,15,20
241,15,22
242,10,29
243,19,19
244,14,12
245,17,19
246,13,22
247,15,20
248,14,26
249,11,22
250,18,19
251,16,18
252,13,14
253,12,23
254,17,18
255,20,27
256,11,27
257,24,21
258,25,18
259,15,25
260,22,29
261,14,20
262,16,18
263,14,20
264,18,22
265,14,20
266,17,22
267,14,14
268,16,22
269,12,19
270,19,15
271,10,17
272,14,16
273,15,19
274,17,14
275,19,27
276,15,18
277,9,24
278,16,15
279,9,21
280,20,19
281,23,13
282,11,17
283,27,22
284,17,30
285,19,13
286,20,23
287,24,20
288,21,24
289,20,11
290,14,21
291,10,18
292,22,27
293,8,16
294,15,25
295,25,16
296,9,17
297,17,21
298,17,13
299,15,21
300,22,28
301,16,20
302,27,14
303,18,19
304,18,34
305,19,20
306,19,22
307,16,22
308,15,23
309,14,26
310,17,29
311,10,27
312,19,19
313,14,21
314,17,15
315,10,28
316,23,18
317,9,21
318,13,29
319,16,20
320,13,27
321,13,16
322,12,23
323,17,20
324,11,18
325,9,17
326,14,18
327,6,19
328,13,19
329,20,20
330,12,11
331,16,16
332,10,19
333,23,19
334,18,26
335,13,26
336,14,21
337,11,19
338,21,21
339,10,22
340,20,24
341,15,21
342,16,18
343,12,19
344,11,22
345,16,33
346,24,22
347,7,21
348,18,22
349,17,13
350,18,21
351,15,22
352,12,10
353,12,25
354,13,18
355,18,21
356,15,25
357,24,17
358,22,22
359,27,23
360,14,19
361,19,22
362,12,22
363,18,22
364,19,20
365,18,19
366,18,25
367,12,20
368,17,24
369,19,23
370,19,21
371,13,15
372,19,23
373,14,16
374,12,26
375,24,14
376,17,16
377,13,25
378,16,16
379,18,20
380,17,28
381,21,17
382,19,28
383,16,25
384,15,17
385,15,22
386,19,14
387,14,23
388,18,18
389,15,29
390,10,10
391,18,24
392,11,14
393,9,23
394,21,16
395,18,20
396,16,17
397,12,19
398,18,32
399,15,17
400,12,21
401,23,16
402,7,10
403,8,22
404,16,22
405,18,17
406,17,17
407,14,18
408,16,20
409,19,16
410,16,14
411,13,21
412,14,20
413,15,29
414,20,20
415,19,23
416,24,21
417,10,36
418,18,13
419,20,24
420,16,23
421,17,22
422,10,18
423,13,17
424,19,13
425,16,18
426,16,20
427,10,21
428,17,22
429,15,18
430,14,22
431,27,18
432,17,21
433,20,19
434,13,20
435,17,21
436,9,27
437,17,21
438,9,22
439,15,20
440,15,14
441,15,23
442,13,20
443,12,23
444,21,26
445,19,20
446,18,22
447,23,32
448,18,22
449,20,16
450,17,18
451,8,19
452,19,21
453,8,21
454,18,20
455,14,16
456,8,20
457,13,21
458,13,29
459,22,13
460,21,11
461,11,17
462,15,21
463,17,19
464,14,21
465,16,24
466,11,14
467,19,26
468,9,24
469,11,22
470,12,24
471,14,13
472,8,24
473,28,19
474,15,27
475,17,16
476,16,13
477,17,21
478,9,15
479,15,16
480,12,13
481,14,22
482,11,26
483,17,21
484,19,23
485,19,23
486,18,18
487,14,18
488,18,18
489,18,28
490,11,18
491,18,19
492,13,22
493,15,20
494,16,24
495,18,18
496,26,16
497,14,20
498,17,19
499,13,19
500,20,17
501,15,13
502,13,20
503,16,20
504,9,20
505,17,17
506,9,16
507,19,18
508,17,16
509,18,19
510,10,23
511,17,20
512,13,22
513,16,20
514,12,21
515,18,20
516,18,17
517,21,21
518,14,27
519,24,24
520,9,21
521,20,21
522,20,16
523,19,22
524,20,19
525,23,23
526,17,20
527,17,19
528,23,22
529,20,22
530,13,29
531,12,22
532,19,16
533,5,24
534,22,20
535,8,23
536,14,21
537,11,27
538,20,23
539,16,25
540,14,18
541,10,16
542,15,21
543,18,20
544,19,23
545,12,30
546,13,22
547,11,17
548,18,18
549,13,21
550,18,19
551,21,22
552,20,20
553,20,23
554,20,23
555,18,16
556,25,22
557,11,21
558,15,20
559,15,23
560,8,13
561,18,19
562,13,9
563,20,20
564,17,19
565,19,19
566,14,28
567,19,14
568,13,16
569,7,22
570,10,25
571,23,21
572,20,14
573,17,14
574,20,20
575,17,19
576,16,21
577,16,21
578,18,24
579,9,22
580,18,13
581,14,24
582,10,16
583,25,18
584,15,20
585,15,16
586,14,24
587,19,13
588,19,17
589,17,24
590,23,19
591,14,21
592,21,25
593,10,23
594,15,15
595,10,18
596,15,24
597,21,26
598,15,28
599,10,24
600,19,19
601,19,13
602,10,19
603,12,12
604,16,16
605,13,23
606,14,22
607,18,19
608,17,16
609,13,27
610,23,22
611,14,19
612,17,14
613,16,14
614,15,26
615,24,25
616,13,19
617,15,25
618,26,22
619,16,21
620,13,20
621,16,15
622,13,18
623,14,23
624,13,31
625,15,23
626,23,19
627,18,19
628,15,20
629,20,14
630,13,21
631,17,27
632,17,19
633,15,17
634,18,16
635,23,18
636,16,20
637,16,17
638,14,17
639,17,20
640,10,20
641,17,17
642,24,18
643,19,19
644,16,24
645,25,18
646,22,27
647,15,19
648,19,15
649,16,18
650,19,22
651,12,29
652,13,14
653,12,12
654,12,17
655,16,16
656,20,27
657,11,17
658,19,16
659,24,22
660,15,23
661,13,22
662,6,17
663,20,16
664,17,19
665,19,23
666,21,15
667,11,26
668,13,20
669,17,23
670,10,18
671,3,21
672,13,20
673,11,20
674,16,19
675,23,20
676,9,18
677,12,17
678,20,26
679,15,24
680,14,22
681,21,23
682,13,15
683,15,23
684,14,15
685,15,30
686,17,22
687,13,22
688,17,14
689,18,29
690,15,27
691,14,18
692,10,24
693,20,21
694,10,22
695,15,20
696,10,23
697,13,15
698,23,19
699,11,24
700,14,22
701,20,29
702,13,16
703,14,21
704,26,25
705,11,18
706,16,29
707,16,20
708,18,23
709,16,16
710,12,25
711,18,24
712,17,21
713,19,19
714,16,22
715,9,14
716,18,20
717,18,20
718,13,25
719,17,20
720,18,18
721,12,16
722,18,17
723,16,16
724,18,20
725,10,14
726,15,12
727,12,24
728,20,18
729,9,22
730,14,21
731,18,24
732,17,18
733,13,22
734,21,27
735,12,24
736,17,21
