Time(Iteration),CLCB,CLCB_Attack
0,19,16
1,15,18
2,22,20
3,18,22
4,22,22
5,26,22
6,26,35
7,28,19
8,13,17
9,19,25
10,24,16
11,23,19
12,15,20
13,24,20
14,16,31
15,23,16
16,27,22
17,16,21
18,24,24
19,13,15
20,19,19
21,18,27
22,20,12
23,27,17
24,27,17
25,17,19
26,17,22
27,20,20
28,18,22
29,9,25
30,19,25
31,19,14
32,20,22
33,20,17
34,12,19
35,13,21
36,14,23
37,16,16
38,15,26
39,18,16
40,14,23
41,16,16
42,21,22
43,23,18
44,12,16
45,11,27
46,22,18
47,11,21
48,20,14
49,19,20
50,20,22
51,9,23
52,22,17
53,13,22
54,19,15
55,19,22
56,17,22
57,21,16
58,24,28
59,26,28
60,13,18
61,17,14
62,12,18
63,16,18
64,20,19
65,19,18
66,15,17
67,14,19
68,22,22
69,16,16
70,27,26
71,21,19
72,13,18
73,17,22
74,22,22
75,22,24
76,17,22
77,12,20
78,20,24
79,17,22
80,21,17
81,13,19
82,13,30
83,15,20
84,16,20
85,13,15
86,13,24
87,19,24
88,20,23
89,21,24
90,21,20
91,20,17
92,18,16
93,21,21
94,16,24
95,22,28
96,21,20
97,12,20
98,15,13
99,12,21
100,14,19
101,9,26
102,12,19
103,18,17
104,14,18
105,11,25
106,16,21
107,19,17
108,13,25
109,18,21
110,21,21
111,17,20
112,22,23
113,19,26
114,15,29
115,18,15
116,14,15
117,19,18
118,11,24
119,9,19
120,18,20
121,20,21
122,13,19
123,24,16
124,18,22
125,12,23
126,20,14
127,13,10
128,22,18
129,16,16
130,18,24
131,23,17
132,20,23
133,15,24
134,16,27
135,25,21
136,17,23
137,10,22
138,24,27
139,18,21
140,15,29
141,17,32
142,17,18
143,19,21
144,16,17
145,25,18
146,17,20
147,15,15
148,23,11
149,13,27
150,19,21
151,17,17
152,15,16
153,13,17
154,15,16
155,9,39
156,18,18
157,22,22
158,10,21
159,11,16
160,19,16
161,14,14
162,16,13
163,13,19
164,19,23
165,12,25
166,10,10
167,17,14
168,15,24
169,15,14
170,10,24
171,12,20
172,13,20
173,11,22
174,17,16
175,20,21
176,13,13
177,14,16
178,12,25
179,19,16
180,14,21
181,12,18
182,21,16
183,19,22
184,17,20
185,15,26
186,10,24
187,13,23
188,10,25
189,18,19
190,16,14
191,19,22
192,19,18
193,20,21
194,16,19
195,13,21
196,17,15
197,14,27
198,15,25
199,12,16
200,16,12
201,11,21
202,19,19
203,19,19
204,14,22
205,13,17
206,22,28
207,14,19
208,14,24
209,20,20
210,12,12
211,18,25
212,24,20
213,18,34
214,14,24
215,17,15
216,21,22
217,12,23
218,17,15
219,20,21
220,14,20
221,17,10
222,16,14
223,9,23
224,17,21
225,23,25
226,15,23
227,17,16
228,7,25
229,16,29
230,12,16
231,13,21
232,16,18
233,11,23
234,7,21
235,14,11
236,13,18
237,11,26
238,13,28
239,14,14
240,19,19
241,19,18
242,11,18
243,13,24
244,14,25
245,8,17
246,14,19
247,20,19
248,21,15
249,17,25
250,12,31
251,16,17
252,15,21
253,24,32
254,15,16
255,16,25
256,10,19
257,13,19
258,11,13
259,18,22
260,22,18
261,12,23
262,20,29
263,14,21
264,13,21
265,17,25
266,17,23
267,13,16
268,16,21
269,19,21
270,15,18
271,23,20
272,20,23
273,14,20
274,15,17
275,14,28
276,15,24
277,12,13
278,19,26
279,9,12
280,15,15
281,16,18
282,16,22
283,15,24
284,16,12
285,14,18
286,11,22
287,21,21
288,14,12
289,12,20
290,15,12
291,15,18
292,15,24
293,18,20
294,14,24
295,18,22
296,20,15
297,13,14
298,20,29
299,12,24
300,15,24
301,11,17
302,13,19
303,15,20
304,12,22
305,10,15
306,13,19
307,10,29
308,15,14
309,18,26
310,20,17
311,10,21
312,18,16
313,14,18
314,23,20
315,15,17
316,15,28
317,25,29
318,15,22
319,18,19
320,14,18
321,10,18
322,17,25
323,13,25
324,15,18
325,15,24
326,14,22
327,14,15
328,14,18
329,22,22
330,15,18
331,7,19
332,15,21
333,8,26
334,12,10
335,17,26
336,7,24
337,27,18
338,16,14
339,17,18
340,8,17
341,11,28
342,22,16
343,14,26
344,16,16
345,9,26
346,8,21
347,17,23
348,18,26
349,19,23
350,9,25
351,18,12
352,16,20
353,19,16
354,19,18
355,20,15
356,14,25
357,9,13
358,15,12
359,14,15
360,18,15
361,17,19
362,19,18
363,12,20
364,13,19
365,11,22
366,18,22
367,12,14
368,20,20
369,12,15
370,13,23
371,12,15
372,14,23
373,18,22
374,15,23
375,15,15
376,18,18
377,12,19
378,19,18
379,18,19
380,20,24
381,12,17
382,17,17
383,19,30
384,13,15
385,18,16
386,16,21
387,20,15
388,17,28
389,16,12
390,17,18
391,11,20
392,14,19
393,10,21
394,13,17
395,17,26
396,10,25
397,17,16
398,16,13
399,9,21
400,13,24
401,6,18
402,7,21
403,13,25
404,9,28
405,14,20
406,15,19
407,29,12
408,15,17
409,18,27
410,13,17
411,15,24
412,21,12
413,18,17
414,20,24
415,22,20
416,23,29
417,17,16
418,9,15
419,23,22
420,13,15
421,23,19
422,15,22
423,9,14
424,17,25
425,10,22
426,9,24
427,11,15
428,22,21
429,14,22
430,10,20
431,10,20
432,18,23
433,12,29
434,14,22
435,14,16
436,12,22
437,17,18
438,13,15
439,17,25
440,18,17
441,15,23
442,21,15
443,22,12
444,14,19
445,14,16
446,23,26
447,19,26
448,13,25
449,19,19
450,20,12
451,18,20
452,12,21
453,15,23
454,15,21
455,10,23
456,14,20
457,27,20
458,19,26
459,19,20
460,19,26
461,15,27
