Time(Iteration),CLCB,CLCB_Attack
0,19,19
1,28,20
2,11,17
3,20,20
4,20,17
5,17,21
6,20,15
7,18,18
8,22,24
9,18,22
10,24,15
11,19,18
12,19,22
13,18,20
14,20,23
15,12,27
16,19,15
17,13,18
18,20,28
19,16,13
20,18,21
21,21,23
22,20,21
23,20,21
24,18,20
25,17,27
26,19,22
27,21,22
28,20,21
29,16,19
30,19,18
31,16,16
32,13,22
33,21,25
34,19,18
35,25,20
36,17,23
37,16,21
38,21,13
39,23,16
40,16,14
41,15,21
42,18,26
43,12,19
44,22,27
45,9,19
46,23,26
47,17,20
48,23,23
49,16,21
50,16,20
51,16,25
52,18,20
53,17,25
54,18,17
55,14,19
56,28,24
57,14,18
58,24,16
59,20,26
60,16,18
61,21,29
62,23,21
63,20,16
64,18,23
65,13,22
66,19,23
67,16,22
68,25,17
69,15,21
70,28,19
71,20,24
72,18,19
73,14,28
74,19,24
75,13,21
76,15,20
77,13,18
78,14,24
79,18,17
80,23,26
81,18,29
82,20,19
83,21,31
84,17,23
85,13,22
86,16,26
87,22,34
88,15,20
89,16,20
90,14,21
91,24,21
92,17,23
93,22,17
94,20,20
95,13,22
96,17,30
97,21,19
98,21,18
99,14,13
100,14,24
101,25,14
102,19,13
103,13,23
104,14,21
105,19,23
106,18,19
107,12,14
108,14,17
109,13,16
110,17,20
111,18,14
112,13,24
113,21,21
114,19,23
115,22,20
116,23,19
117,13,21
118,18,21
119,13,18
120,15,25
121,27,21
122,20,13
123,17,14
124,20,16
125,17,25
126,15,21
127,16,25
128,8,23
129,24,18
130,18,29
131,17,21
132,15,23
133,20,25
134,9,24
135,17,20
136,10,16
137,24,16
138,13,20
139,17,24
140,16,19
141,21,14
142,13,24
143,24,23
144,25,20
145,12,12
146,16,28
147,14,21
148,20,20
149,22,17
150,10,14
151,16,23
152,17,27
153,15,16
154,25,30
155,17,21
156,17,19
157,17,17
158,24,16
159,18,17
160,18,23
161,17,24
162,14,15
163,20,22
164,21,23
165,20,26
166,14,27
167,15,16
168,16,22
169,15,14
170,15,21
171,18,22
172,17,24
173,15,14
174,19,20
175,12,17
176,19,24
177,17,24
178,16,12
179,16,24
180,23,21
181,15,13
182,16,23
183,12,18
184,17,15
185,15,15
186,12,19
187,17,19
188,13,18
189,19,28
190,21,18
191,14,19
192,22,21
193,21,17
194,20,25
195,17,21
196,10,20
197,9,20
198,17,20
199,17,22
200,13,18
201,19,24
202,16,10
203,13,17
204,17,26
205,18,18
206,33,17
207,19,17
208,16,23
209,13,21
210,19,25
211,13,33
212,16,16
213,21,23
214,13,16
215,20,23
216,16,24
217,13,17
218,14,24
219,18,16
220,9,19
221,18,24
222,21,24
223,15,17
224,17,21
225,15,25
226,11,14
227,17,16
228,14,20
229,15,22
230,12,17
231,15,20
232,15,21
233,16,17
234,13,16
235,14,14
236,15,19
237,20,17
238,17,13
239,16,13
240,15,19
241,12,23
242,13,20
243,14,22
244,10,29
