Time(Iteration),CLCB,CLCB_Attack
0,20,12
1,24,16
2,17,19
3,13,23
4,17,21
5,24,18
6,15,20
7,19,20
8,21,11
9,25,15
10,15,33
11,20,27
12,12,22
13,20,22
14,14,31
15,29,26
16,15,18
17,20,28
18,18,19
19,16,12
20,21,13
21,25,21
22,14,23
23,14,15
24,16,21
25,17,24
26,14,18
27,12,17
28,12,19
29,18,18
30,17,24
31,18,17
32,19,24
33,21,18
34,24,21
35,19,12
36,10,14
37,17,17
38,21,19
39,20,19
40,14,15
41,26,21
42,16,20
43,16,22
44,15,16
45,21,17
46,11,14
47,21,21
48,11,18
49,18,16
50,14,15
51,14,24
52,21,29
53,19,21
54,10,23
55,21,22
56,11,23
57,13,18
58,17,19
59,15,16
60,16,29
61,16,18
62,16,23
63,16,26
64,23,21
65,18,20
66,12,19
67,17,23
68,19,14
69,14,15
70,25,20
71,14,25
72,20,28
73,22,26
74,20,25
75,15,22
76,14,15
77,14,18
78,20,19
79,18,21
80,18,34
81,15,24
82,25,26
83,21,18
84,16,16
85,21,22
86,15,17
87,17,17
88,23,26
89,25,23
90,23,26
91,16,19
92,13,26
93,11,22
94,19,20
95,11,19
96,16,23
97,20,20
98,14,19
99,13,28
100,15,11
101,13,21
102,16,23
103,17,14
104,18,23
105,16,27
106,20,18
107,9,18
108,15,21
109,17,18
110,15,19
111,17,19
112,14,14
113,19,13
114,18,19
115,12,20
116,16,20
117,25,18
118,18,18
119,24,23
120,15,31
121,23,20
122,19,22
123,15,26
124,19,14
125,18,18
126,18,31
127,22,27
128,16,21
129,16,13
130,18,22
131,15,24
132,11,20
133,17,19
134,27,26
135,24,22
136,17,24
137,16,18
138,19,16
139,22,21
140,23,29
141,23,19
142,24,25
143,13,19
144,22,21
145,16,17
146,14,22
147,17,33
148,19,26
149,15,21
150,14,17
151,17,19
152,13,24
153,15,22
154,16,16
155,24,22
156,12,25
157,19,14
158,25,13
159,17,24
160,18,14
161,20,16
162,18,14
163,23,23
