Time(Iteration),CLCB,CLCB_Attack
0,16,24
1,24,17
2,22,23
3,24,15
4,24,17
5,21,16
6,10,22
7,17,25
8,23,18
9,20,20
10,22,16
11,24,22
12,18,22
13,14,16
14,23,18
15,21,22
16,18,19
17,17,24
18,10,21
19,16,24
20,26,14
21,22,9
22,19,20
23,14,18
24,24,26
25,11,18
26,16,17
27,14,15
28,14,16
29,10,18
30,14,16
31,14,18
32,17,21
33,21,16
34,16,18
35,18,17
36,22,26
37,25,26
38,10,18
39,18,18
40,17,35
41,28,20
42,18,14
43,23,11
44,18,17
45,11,21
46,18,9
47,15,21
48,21,15
49,11,25
50,17,18
51,22,23
52,15,22
53,20,18
54,19,12
55,19,17
56,21,28
57,22,15
58,15,18
59,28,19
60,12,12
61,17,21
62,23,25
63,18,26
64,20,20
65,12,14
66,18,17
67,17,28
68,21,20
69,15,22
70,16,14
71,14,21
72,15,25
73,19,11
74,10,23
75,14,26
76,12,22
77,21,15
78,20,22
79,17,27
80,16,22
81,14,25
82,13,17
83,26,20
84,14,21
85,16,17
86,23,18
87,13,22
88,18,18
89,25,13
90,13,21
91,16,13
92,15,15
93,20,19
94,12,29
95,25,26
96,16,21
97,23,13
98,17,21
99,15,20
100,17,15
101,21,24
102,14,29
103,18,12
104,9,15
105,22,16
106,18,23
107,16,19
108,21,13
109,18,13
110,14,18
111,23,16
112,16,16
113,16,20
114,19,17
115,10,22
116,14,21
117,16,17
118,20,22
119,12,25
120,16,15
121,18,20
122,23,20
123,21,16
124,18,20
125,18,23
126,16,24
127,18,22
128,14,22
129,21,18
130,15,18
131,15,18
132,19,19
133,13,20
134,19,22
135,18,19
136,16,20
137,20,19
138,19,16
139,17,16
140,15,20
141,18,24
142,15,27
143,20,21
144,12,21
145,11,17
146,12,22
147,16,13
148,11,20
149,17,22
150,20,22
151,16,21
152,13,18
153,19,13
154,22,22
155,16,22
156,13,24
157,14,17
158,24,24
159,22,22
160,15,19
161,14,21
162,13,21
163,21,23
164,20,15
165,17,15
166,14,15
167,16,25
168,21,22
169,14,24
170,21,22
171,16,25
172,25,18
173,15,25
174,12,16
175,20,22
176,19,18
177,27,19
178,13,22
179,17,14
180,20,20
181,19,28
182,23,18
183,10,22
184,19,20
185,21,21
186,15,20
187,13,23
188,15,25
189,18,20
190,13,11
191,15,20
192,17,26
193,19,20
194,14,18
195,12,21
196,12,27
197,21,23
198,18,11
199,28,15
200,26,14
201,18,21
202,12,22
203,16,12
204,19,19
205,15,14
206,12,16
207,24,17
208,15,20
209,15,19
210,17,23
211,21,15
212,17,21
213,14,14
214,17,19
215,20,19
216,13,23
217,22,22
218,18,28
219,19,19
220,16,12
221,12,29
222,16,15
223,23,21
224,15,20
225,16,11
226,19,24
227,14,19
228,22,18
229,15,17
230,12,13
231,19,22
232,15,26
233,9,24
234,21,24
235,14,17
236,10,27
237,16,16
238,14,18
239,22,26
240,12,25
241,13,24
242,15,22
243,13,22
244,20,26
245,17,24
246,18,18
247,14,18
248,13,22
249,20,18
250,15,25
251,19,16
252,14,21
253,13,19
254,15,17
255,21,17
256,15,19
257,14,22
258,18,11
259,19,29
260,18,23
261,11,21
262,18,15
263,17,19
264,12,21
265,7,14
266,10,20
267,14,20
268,8,21
269,16,23
270,14,18
271,13,11
272,15,13
273,9,20
274,12,16
275,18,22
276,17,13
277,14,23
278,16,19
279,20,27
280,14,26
281,16,24
282,19,24
283,18,25
284,9,13
285,16,23
286,14,17
287,14,22
288,13,22
289,13,25
290,20,20
291,15,16
292,20,26
293,11,29
294,13,18
295,19,21
296,26,27
297,15,14
298,27,13
299,8,20
300,17,23
301,16,16
302,13,24
303,11,27
304,17,22
305,15,19
306,10,20
307,14,17
308,12,17
309,18,17
310,18,27
311,16,28
312,17,18
313,10,18
314,9,21
315,19,11
316,19,13
317,18,22
318,12,14
319,15,18
320,15,22
321,16,23
322,11,23
323,11,13
324,23,16
325,10,28
326,16,22
327,12,24
328,12,17
329,16,21
330,18,20
331,19,22
332,15,18
333,15,23
334,9,15
335,14,22
336,13,29
337,17,25
338,17,29
339,15,23
340,12,16
341,16,22
342,20,16
343,19,34
344,17,16
345,19,20
346,16,17
347,9,17
348,19,23
349,19,17
350,10,26
351,15,26
352,20,25
353,17,27
354,19,21
355,18,30
356,16,20
357,22,23
358,13,22
359,13,21
360,15,15
361,15,20
362,18,22
363,11,27
364,15,17
365,14,13
366,11,25
367,16,23
368,12,22
369,21,21
370,24,18
371,15,16
372,14,27
373,18,18
374,8,23
375,12,17
376,15,12
377,21,19
378,16,19
379,10,22
380,18,15
381,15,16
382,11,27
383,20,21
384,20,15
385,13,26
386,14,19
387,13,17
388,10,18
389,22,13
390,9,29
391,16,18
392,20,19
393,15,25
394,13,12
395,12,16
396,10,15
397,17,15
398,14,26
399,14,24
400,18,20
401,11,17
402,11,21
403,10,28
404,17,20
405,17,23
406,21,25
407,18,24
408,14,17
409,20,13
410,9,20
411,23,16
412,18,25
413,24,22
414,16,15
415,14,20
416,16,18
417,16,28
418,16,23
419,11,21
420,23,22
421,20,24
422,14,19
423,14,15
424,18,15
425,21,32
426,24,21
427,14,21
428,13,22
429,10,30
430,13,19
431,13,18
432,17,22
433,18,23
434,21,25
435,16,28
436,7,20
437,13,21
438,16,25
439,18,24
440,14,24
441,18,26
442,19,19
443,7,10
444,16,14
445,21,26
446,11,28
447,12,22
448,13,16
449,14,18
450,18,21
451,24,24
452,13,11
453,16,22
454,15,17
455,13,16
456,15,23
457,11,21
458,12,23
459,17,28
460,15,15
461,12,20
462,18,17
463,12,20
464,15,17
465,11,13
466,24,26
467,12,20
468,16,18
469,15,22
470,18,22
471,11,24
472,19,22
473,13,16
474,16,29
475,7,19
476,19,16
477,7,16
478,8,24
479,16,23
480,14,16
481,15,22
482,18,25
483,15,18
484,15,17
485,19,21
486,13,15
487,18,29
488,16,28
489,10,22
490,13,21
491,16,15
492,15,18
493,13,14
494,20,19
495,12,32
496,11,22
497,24,20
498,16,23
499,13,21
500,8,23
501,13,21
502,17,18
503,14,19
504,16,15
505,18,21
506,14,28
507,10,22
508,21,18
509,18,25
510,13,12
511,10,16
512,23,20
513,19,19
514,10,16
515,8,24
516,12,22
517,17,13
518,17,14
519,11,19
520,15,20
521,14,25
522,11,14
523,18,18
524,24,22
525,15,18
526,15,13
527,13,27
528,11,20
529,20,21
530,26,21
531,12,26
532,11,22
533,16,20
534,14,15
535,11,18
536,9,24
537,18,10
538,11,19
539,15,24
540,13,19
541,14,28
542,14,24
543,13,18
544,10,18
545,15,21
546,16,20
547,10,11
548,15,19
549,16,17
550,11,21
551,16,28
552,14,34
553,16,20
554,16,20
555,17,19
556,15,18
557,23,19
558,20,25
559,12,18
560,21,22
561,13,17
562,16,19
563,16,15
564,19,21
565,15,19
566,23,22
567,13,23
568,14,17
569,18,21
570,22,21
571,20,19
572,15,21
573,14,20
574,13,11
575,20,11
576,18,20
577,15,28
578,12,22
579,17,24
580,13,16
581,19,14
582,14,17
583,14,21
584,19,12
585,15,22
586,18,11
587,13,31
588,15,13
589,30,17
590,14,18
591,14,18
592,22,26
593,16,19
594,17,28
595,14,24
596,17,17
597,14,20
598,20,19
599,15,22
600,22,19
601,9,19
602,19,15
603,13,23
604,13,16
605,9,20
606,19,17
607,17,26
608,25,23
609,12,24
610,18,16
611,13,13
612,19,26
613,12,20
614,25,24
615,16,15
616,15,21
617,16,24
618,13,26
619,15,24
620,10,16
621,19,21
622,11,16
623,16,25
624,16,18
625,14,20
626,19,21
627,9,24
628,15,17
629,15,18
630,13,18
631,15,24
632,10,20
633,13,18
634,17,24
635,11,27
636,11,14
637,20,18
638,16,30
639,15,25
640,16,24
641,16,17
642,8,23
643,20,21
644,16,15
645,9,28
646,14,13
647,12,22
648,14,12
649,12,31
650,20,20
651,19,14
652,22,19
653,18,21
654,13,18
655,7,11
656,10,19
657,14,25
658,15,19
659,17,21
660,18,13
661,15,23
662,20,18
663,9,30
664,20,15
665,14,22
666,14,27
667,19,23
668,9,15
669,16,27
670,26,20
671,10,25
672,12,27
673,20,19
674,17,17
675,12,25
676,14,18
677,11,21
678,22,15
679,12,23
680,14,23
681,13,23
682,11,20
683,15,19
684,11,26
685,20,13
686,21,21
687,11,21
688,10,30
689,16,22
690,11,19
691,15,12
692,10,22
693,14,20
694,15,12
695,19,14
696,13,23
697,14,12
698,13,25
699,11,21
700,18,17
701,12,12
702,11,29
703,20,24
704,7,17
705,11,23
706,12,19
707,12,17
708,8,34
709,6,27
710,15,18
711,10,21
712,15,22
713,13,20
714,22,21
715,10,27
716,10,15
717,13,23
718,8,16
719,12,24
720,10,13
721,16,25
722,20,20
723,12,21
724,22,25
725,14,27
726,14,27
727,20,23
728,18,18
729,13,15
730,16,19
731,15,23
732,16,24
733,9,21
734,15,20
735,12,20
736,15,16
737,9,30
738,10,13
739,17,22
740,14,19
741,17,16
742,27,13
743,16,15
744,9,26
745,15,23
746,17,23
747,13,17
748,19,16
749,20,20
750,9,23
751,11,23
752,14,15
753,10,18
754,10,23
755,11,15
756,17,26
757,13,28
758,13,28
759,18,29
760,13,13
761,15,21
762,21,25
763,14,21
764,8,19
765,9,13
766,10,16
767,7,20
768,19,24
769,25,24
770,9,21
771,16,25
772,12,22
773,11,19
774,21,14
775,17,23
776,12,23
777,18,13
778,12,16
779,19,18
780,22,19
781,14,21
782,19,24
783,20,21
784,14,22
785,15,16
786,16,20
787,15,17
788,14,26
789,6,20
790,15,19
791,15,30
792,20,19
793,12,22
794,19,28
795,13,24
796,18,22
797,17,21
798,10,13
799,14,15
800,15,14
801,20,19
802,7,27
803,12,18
804,13,22
805,14,15
806,18,17
807,7,16
808,12,17
809,21,25
810,13,17
811,9,15
812,16,7
813,16,25
814,10,20
815,19,18
816,13,22
817,11,21
818,15,16
819,12,19
820,16,22
821,10,26
822,18,22
823,18,15
824,16,20
825,13,24
826,20,23
827,9,18
828,16,21
829,18,25
830,14,19
831,8,27
832,12,23
833,19,20
834,15,12
835,16,19
836,14,24
837,17,19
838,20,18
839,15,22
840,13,14
841,15,23
842,14,25
843,15,18
844,16,19
845,13,22
846,16,27
847,16,14
848,13,24
849,10,17
850,16,31
851,10,28
852,14,25
853,14,29
854,13,12
855,19,17
856,12,20
857,15,21
858,18,30
859,11,27
860,17,29
861,15,17
862,12,15
863,11,22
864,15,17
865,19,16
866,13,18
867,15,20
868,17,23
869,13,19
870,14,23
871,22,19
872,17,22
873,19,21
874,17,19
875,13,9
876,22,17
877,15,23
878,14,14
879,16,26
880,13,23
881,13,21
882,21,21
883,22,25
884,10,19
885,10,32
886,8,18
887,12,22
888,17,28
889,23,26
890,14,22
891,20,23
892,14,14
893,11,14
894,17,18
895,18,23
896,13,30
897,15,19
898,18,17
899,10,21
900,11,18
901,14,19
902,15,23
903,16,15
904,15,21
905,8,24
906,14,19
907,22,35
908,14,25
909,11,23
910,17,26
911,19,25
912,11,19
913,17,16
914,16,18
915,15,31
916,15,18
917,12,19
918,9,23
919,15,21
920,20,14
921,17,18
922,11,18
923,10,24
924,16,19
925,20,16
926,11,11
927,12,17
928,6,24
929,12,18
930,18,20
931,19,20
932,13,22
933,14,23
934,11,26
935,9,13
936,12,26
937,14,25
938,17,21
939,9,20
940,13,18
941,18,24
942,14,14
943,13,15
944,18,24
945,15,15
946,15,23
947,11,17
948,14,17
949,12,21
950,6,22
951,10,20
952,18,17
953,18,19
954,13,18
955,13,13
956,20,23
957,14,30
958,18,15
959,17,20
960,8,16
961,11,14
962,13,21
963,12,18
964,18,26
965,21,18
966,10,18
967,14,21
968,18,22
969,7,23
970,11,10
971,10,21
972,14,17
973,12,20
974,16,26
975,7,21
976,10,22
977,10,22
978,11,14
979,15,18
980,12,23
981,16,19
982,13,22
983,13,15
984,11,19
985,13,16
986,24,32
987,15,13
988,11,25
989,23,22
990,12,14
991,22,19
992,20,15
993,14,27
994,11,22
995,20,24
996,15,25
997,11,20
998,14,26
999,20,18
1000,18,20
1001,16,21
1002,15,23
1003,10,26
1004,12,21
1005,14,17
1006,16,28
1007,11,19
1008,20,17
1009,14,16
1010,13,20
1011,14,25
1012,13,26
1013,10,17
1014,19,20
1015,15,29
1016,12,28
1017,15,19
1018,15,26
1019,13,20
1020,17,13
1021,11,20
1022,20,21
1023,15,29
1024,25,12
1025,12,17
1026,13,21
1027,9,18
1028,10,20
1029,11,20
1030,8,19
1031,19,18
1032,13,27
1033,14,12
1034,17,24
1035,16,17
1036,22,19
1037,15,24
1038,17,13
1039,23,18
1040,12,18
1041,16,28
1042,16,17
1043,21,16
1044,11,14
1045,14,26
1046,17,19
1047,20,18
1048,10,24
1049,14,22
1050,14,17
1051,15,23
