Time(Iteration),CLCB,CLCB_Attack
0,20,26
1,15,13
2,21,16
3,12,19
4,23,14
5,22,15
6,15,25
7,17,23
8,15,16
9,15,30
10,19,16
11,24,12
12,23,23
13,21,13
14,17,19
15,16,29
16,12,23
17,17,23
18,17,16
19,9,28
20,22,26
21,22,11
22,25,28
23,19,32
24,16,20
25,23,19
26,16,25
27,24,22
28,17,20
29,24,26
30,19,24
31,24,20
32,18,19
33,17,9
34,21,29
35,20,20
36,18,17
37,24,26
38,19,12
39,16,23
40,17,19
41,21,21
42,14,20
43,25,27
44,26,20
45,17,24
46,18,18
47,22,19
48,11,20
49,12,29
50,18,25
51,11,20
52,18,17
53,17,20
54,18,20
55,17,20
56,22,19
57,20,27
58,17,19
59,22,21
60,19,19
61,21,29
62,17,24
63,18,15
64,18,26
65,19,26
66,21,20
67,26,23
68,17,14
69,17,24
70,21,17
71,16,21
72,24,24
73,19,19
74,18,20
75,14,19
76,19,17
77,17,23
78,12,28
79,17,17
80,14,18
81,15,14
82,11,22
83,20,21
84,27,19
85,18,27
86,16,21
87,10,17
88,21,24
89,12,27
90,19,14
91,21,30
92,10,22
93,20,15
94,17,17
95,14,23
96,25,20
97,21,28
98,21,15
99,23,19
100,23,18
101,26,14
102,25,28
103,15,22
104,13,17
105,13,18
106,19,20
107,26,25
108,16,19
109,12,19
110,20,21
111,13,25
112,15,24
113,13,21
114,16,28
115,26,27
116,22,17
117,13,18
118,14,16
119,18,19
120,21,16
121,23,22
122,15,24
123,23,17
124,16,23
125,20,16
126,18,14
127,15,20
128,8,24
129,20,22
130,16,14
131,22,29
132,14,28
133,15,23
134,21,23
135,22,22
136,11,32
137,18,27
138,21,21
139,15,22
140,20,15
141,15,13
142,17,17
143,20,17
144,20,19
145,22,17
146,20,16
147,8,18
148,16,16
149,12,23
150,15,28
151,4,16
152,28,19
153,15,19
154,17,20
155,15,22
156,22,19
157,11,25
158,11,29
159,11,16
160,20,15
161,15,17
162,16,30
163,16,26
164,10,18
165,16,22
166,22,20
167,17,18
168,16,12
169,13,12
170,19,23
171,18,22
172,14,20
173,22,20
174,17,17
175,17,26
176,28,13
177,18,15
178,15,20
179,16,17
180,20,18
181,14,14
182,18,20
183,12,22
184,16,26
185,21,13
186,16,21
187,9,26
188,12,33
189,21,19
190,18,12
191,14,19
192,25,17
193,16,13
194,11,17
195,15,14
196,18,22
197,12,20
198,18,23
199,15,16
200,16,18
201,25,22
202,19,19
203,15,23
204,9,22
205,16,18
206,18,16
207,12,34
208,23,24
209,14,23
210,11,17
211,18,16
212,14,27
213,13,21
214,17,18
215,15,22
216,20,18
217,19,20
218,15,20
219,21,19
220,17,19
221,17,11
222,12,15
223,10,13
224,17,18
225,17,18
226,15,13
227,13,31
228,17,18
229,14,22
230,13,22
231,17,26
232,14,22
233,14,22
234,14,23
235,20,20
236,8,30
237,19,18
