Time(Iteration),CLCB,CLCB_Attack
0,14,23
1,17,26
2,19,19
3,17,12
4,23,26
5,18,24
6,16,22
7,13,22
8,26,16
9,14,24
10,18,16
11,11,20
12,22,17
13,23,22
14,16,12
15,18,13
16,15,26
17,14,18
18,19,29
19,22,22
20,18,19
21,26,22
22,15,16
23,21,11
24,16,17
25,21,19
26,14,20
27,15,18
28,21,22
29,27,25
30,18,20
31,18,33
32,21,16
33,14,28
34,13,22
35,13,20
36,10,28
37,12,23
38,12,11
39,14,20
40,14,15
41,17,31
42,17,14
43,29,16
44,31,25
45,17,24
46,18,19
47,22,14
48,19,22
49,17,24
50,21,26
51,18,20
52,17,14
53,19,23
54,21,23
55,23,19
56,19,17
57,23,19
58,18,22
59,14,20
60,15,17
61,21,21
62,27,17
63,16,23
64,19,16
65,17,21
66,11,15
67,21,20
68,17,21
69,13,22
70,14,20
71,24,20
72,8,11
73,12,13
74,20,20
75,16,15
76,15,18
77,13,16
78,24,15
79,22,23
80,18,26
81,15,24
82,19,19
83,23,26
84,12,13
85,24,19
86,19,27
87,22,12
88,19,17
89,11,23
90,20,16
91,20,16
92,21,21
93,15,12
94,21,16
95,12,14
96,16,20
97,21,16
98,15,22
99,20,26
100,16,20
101,14,18
102,21,22
103,23,25
104,20,23
105,18,24
106,22,30
107,20,18
108,15,23
109,18,21
110,20,18
111,14,20
112,23,24
113,15,24
114,20,15
115,20,20
116,12,18
117,14,13
118,21,15
119,23,16
120,20,16
121,22,31
122,14,19
123,25,19
124,13,15
125,18,23
126,15,26
127,14,22
128,18,19
129,18,17
130,15,26
131,12,24
132,13,23
133,17,24
134,11,17
135,17,23
136,18,13
137,25,15
138,14,12
139,17,19
140,13,14
141,23,22
142,15,13
143,19,19
144,16,19
145,13,14
146,20,29
147,18,21
148,23,30
149,17,24
150,22,23
151,13,17
152,20,27
153,20,21
154,24,21
155,21,19
156,15,14
157,23,8
158,12,23
159,20,25
160,15,22
161,21,14
162,15,16
163,12,20
164,19,10
165,14,16
166,11,24
167,13,15
168,14,15
169,18,23
170,16,27
171,16,19
172,15,22
173,21,16
174,26,18
175,16,21
176,19,21
177,15,24
178,16,14
179,19,23
180,17,16
181,16,21
182,22,22
183,10,22
184,9,15
185,21,22
186,15,17
187,24,18
188,21,16
189,10,20
190,18,18
191,15,19
192,17,26
193,12,24
194,15,27
195,11,24
196,16,18
197,26,21
198,14,19
199,20,22
200,17,17
201,20,18
202,18,22
203,8,18
204,21,21
205,18,17
206,19,17
207,13,24
208,12,17
209,14,20
210,17,27
211,21,21
212,19,20
213,13,23
214,18,23
215,11,16
216,12,21
217,19,13
218,19,20
219,20,17
220,23,27
221,23,17
222,11,18
223,18,17
224,16,22
225,8,17
226,8,19
227,14,18
228,14,18
229,12,20
230,14,26
231,28,16
232,19,23
233,18,22
234,19,26
235,15,17
236,15,26
237,14,19
238,9,18
239,14,20
240,16,19
241,12,24
242,16,22
243,14,19
244,18,24
245,18,22
246,17,17
247,11,16
248,16,21
249,13,19
250,16,24
251,19,29
252,17,21
253,10,23
254,15,21
255,19,22
256,12,17
257,20,22
258,10,8
259,19,16
260,10,21
261,18,21
262,19,24
263,23,18
264,23,15
265,16,27
266,19,21
267,19,29
268,14,23
269,18,15
270,13,14
271,15,14
272,14,19
273,11,17
274,18,20
275,17,27
276,8,31
277,14,19
278,11,11
279,11,24
280,13,24
281,21,28
282,13,19
283,18,20
284,18,21
285,11,23
286,14,18
287,17,25
288,20,19
289,17,15
290,17,18
291,12,14
292,14,14
293,17,22
294,17,23
295,10,26
296,13,24
297,14,23
298,18,23
299,15,18
300,16,21
301,8,18
302,17,18
303,18,21
304,14,22
305,23,23
306,16,19
307,19,22
308,16,24
309,27,29
310,15,19
311,13,22
312,14,17
313,9,20
314,15,18
315,19,17
316,12,21
317,8,12
318,11,15
319,11,18
320,18,20
321,14,25
322,14,19
323,20,21
324,17,15
325,20,22
326,18,31
327,12,26
328,19,26
329,12,23
330,18,17
331,14,14
332,18,16
333,12,16
334,15,21
335,12,15
336,12,20
337,20,20
338,19,18
339,10,23
340,16,16
341,16,19
342,17,16
343,10,19
344,25,26
345,10,21
346,20,17
347,17,16
348,27,32
349,16,21
350,12,17
351,17,29
352,17,23
353,19,22
354,22,23
355,20,20
356,14,18
357,10,25
358,16,22
359,19,12
360,15,19
361,11,19
362,15,17
363,14,15
364,12,20
365,21,22
366,17,19
367,17,25
368,15,24
369,17,28
370,20,25
371,17,21
372,20,22
373,17,18
374,19,24
375,14,19
376,15,19
377,13,18
378,14,25
379,16,23
380,11,19
381,15,11
382,16,20
383,19,21
384,17,19
385,18,17
386,13,18
387,12,23
388,13,17
389,12,22
390,12,29
391,12,13
392,11,20
393,13,16
394,18,25
395,12,19
396,17,27
397,18,25
398,14,22
399,16,17
400,30,21
401,11,17
402,11,18
403,13,17
404,17,13
405,17,21
406,9,19
407,17,27
408,23,16
409,18,30
410,14,18
411,13,23
412,17,25
413,22,23
414,11,19
415,12,18
416,14,23
417,22,18
418,15,31
419,21,21
420,9,15
421,11,21
422,14,16
423,24,23
424,15,16
425,21,26
426,13,22
427,22,22
428,14,14
429,17,19
430,18,18
431,13,22
432,12,16
433,16,12
434,15,20
435,13,11
436,10,25
437,12,26
438,18,18
439,20,29
440,14,28
441,16,17
442,10,23
443,15,22
444,22,21
445,15,27
446,10,27
447,20,17
448,12,30
449,11,20
450,16,20
451,15,12
452,13,15
453,15,14
454,15,19
455,21,18
456,10,22
457,13,21
458,12,19
459,17,24
460,23,13
461,10,21
462,24,24
463,11,28
464,14,22
465,14,19
466,10,22
467,15,18
468,20,14
469,19,24
470,13,24
