Time(Iteration),CLCB,CLCB_Attack
0,18,17
1,24,25
2,20,22
3,18,25
4,17,14
5,20,21
6,24,19
7,22,17
8,24,20
9,18,24
10,12,22
11,20,23
12,12,20
13,26,23
14,22,28
15,13,20
16,15,18
17,13,22
18,22,27
19,18,24
20,25,21
21,23,16
22,18,23
23,22,28
24,18,21
25,23,19
26,13,22
27,9,20
28,15,27
29,25,16
30,12,28
31,16,21
32,17,18
33,26,23
34,21,24
35,15,15
36,21,31
37,14,27
38,18,22
39,20,22
40,11,16
41,29,19
42,22,14
43,20,18
44,29,16
45,14,20
46,14,24
47,13,14
48,24,16
49,23,27
50,23,25
51,16,16
52,15,18
53,20,23
54,24,19
55,14,25
56,15,29
57,20,22
58,19,18
59,15,21
60,22,21
61,15,27
62,16,17
63,20,27
64,17,16
65,21,19
66,18,11
67,17,20
68,17,27
69,19,17
70,18,18
71,11,25
72,11,24
73,17,26
74,12,19
75,19,23
76,17,14
77,16,21
78,16,18
79,20,26
80,18,14
81,16,27
82,14,25
83,12,17
84,19,14
85,18,20
86,18,22
87,21,13
88,26,12
89,24,14
90,19,18
91,18,18
92,15,18
93,20,25
94,10,21
95,16,20
96,14,25
97,26,22
98,9,21
99,15,25
100,15,16
101,16,21
102,8,20
103,16,21
104,13,22
105,17,26
106,17,24
107,15,21
108,20,19
109,15,23
110,25,29
111,17,27
112,10,20
113,22,18
114,21,27
115,18,20
116,18,20
117,18,25
118,25,28
119,15,25
120,17,14
121,5,18
122,13,14
123,16,23
124,22,28
125,19,19
126,13,18
127,10,18
128,15,23
129,14,18
130,18,17
131,17,20
132,7,12
133,16,10
134,18,13
135,18,19
136,24,22
137,21,18
138,11,18
139,13,15
140,16,20
141,11,21
142,15,19
143,17,29
144,18,21
145,14,19
146,13,16
147,20,10
148,15,23
149,22,16
150,13,28
151,9,22
152,13,15
153,15,26
154,15,16
155,16,22
156,8,15
157,21,25
158,11,17
159,17,14
160,14,28
161,15,10
162,23,15
163,14,22
164,22,21
165,19,27
166,15,23
167,19,21
168,19,25
169,23,18
170,21,15
171,12,26
172,16,16
173,13,20
174,17,24
175,19,15
176,18,19
177,25,25
178,16,16
179,22,26
180,23,19
181,15,22
182,11,20
183,16,17
184,9,22
185,14,29
186,12,19
187,20,20
188,11,28
189,19,17
190,22,15
191,14,9
192,20,15
193,6,15
194,19,23
195,11,16
196,25,31
197,12,14
198,16,18
199,13,26
200,18,17
201,15,19
202,14,18
203,20,23
204,16,20
205,12,22
206,14,20
207,18,19
208,8,20
209,20,18
210,17,20
211,15,14
212,19,27
213,24,24
214,20,23
215,18,21
216,20,26
217,29,19
218,13,21
219,13,30
220,16,21
221,20,20
222,11,16
223,14,26
224,18,15
225,16,21
226,12,18
227,14,16
228,17,11
229,14,22
230,29,20
231,20,24
232,18,25
233,14,33
234,13,23
235,10,17
236,21,15
237,15,15
238,21,31
239,17,15
240,24,20
241,13,20
242,13,19
243,12,28
244,12,21
245,13,25
246,17,18
247,15,26
248,17,17
249,9,24
250,14,22
251,18,20
252,10,30
253,14,28
254,11,21
255,18,17
