Time(Iteration),CLCB,CLCB_Attack
0,280,277
1,254,273
2,275,280
3,257,280
4,299,292
5,261,274
6,282,274
7,274,272
8,292,270
9,273,274
10,296,272
11,269,263
12,285,278
13,254,263
14,277,256
15,268,262
16,285,261
17,256,264
18,281,276
19,278,287
20,288,279
21,258,290
22,249,263
23,271,298
24,268,248
25,286,286
26,276,278
27,276,267
28,264,263
29,261,252
30,283,280
31,250,269
32,280,271
33,269,259
34,257,267
35,271,290
36,275,293
37,260,271
38,258,262
39,258,272
40,277,266
41,280,249
42,258,274
43,276,264
44,257,275
45,264,262
46,272,249
47,280,264
48,277,269
49,251,272
50,260,259
51,271,268
52,275,263
53,277,279
54,272,271
