Time(Iteration),CLCB,CLCB_Attack
0,21,15
1,13,16
2,20,17
3,14,22
4,15,27
5,23,19
6,19,16
7,17,20
8,13,24
9,13,14
10,17,18
11,16,32
12,21,19
13,15,21
14,23,13
15,21,24
16,18,30
17,17,16
18,17,27
19,19,20
20,15,22
21,19,25
22,26,22
23,13,13
24,12,23
25,20,23
26,20,15
27,22,22
28,19,14
29,15,17
30,22,21
31,15,17
32,21,12
33,23,17
34,20,19
35,10,17
36,22,13
37,18,27
38,22,22
39,16,23
40,19,19
41,18,22
42,25,28
43,20,26
44,19,19
45,15,19
46,18,23
47,12,17
48,23,19
49,9,17
50,20,19
51,15,18
52,20,14
53,24,20
54,26,16
55,14,19
56,10,22
57,25,25
58,22,18
59,17,16
60,16,13
61,15,16
62,20,15
63,17,9
64,14,22
65,23,20
66,22,24
67,24,25
68,19,20
69,20,31
70,25,24
71,25,17
72,18,26
73,22,18
74,19,25
75,12,13
76,16,18
77,20,17
78,14,15
79,11,16
80,21,26
81,12,18
82,15,23
83,12,13
84,19,29
85,13,22
86,14,24
87,22,14
88,22,21
89,20,21
90,16,22
91,20,18
92,19,19
93,22,23
94,16,18
95,16,20
96,14,18
97,21,20
98,15,36
99,22,19
100,17,19
101,24,18
102,20,29
103,10,31
104,18,16
105,16,17
106,13,21
107,17,22
108,13,23
109,21,21
110,18,19
111,19,20
112,18,24
113,16,23
114,22,12
115,11,22
116,26,24
117,14,14
118,17,19
119,15,17
120,13,22
121,23,25
122,18,29
123,23,26
124,14,22
125,21,21
126,20,24
127,16,23
128,19,21
129,16,18
130,11,18
131,17,27
132,12,18
133,17,25
134,17,22
135,20,22
136,17,18
137,15,14
138,14,21
139,19,23
140,16,20
141,10,25
142,13,16
143,15,19
144,17,20
145,23,27
146,10,20
147,17,33
148,25,16
149,18,17
150,25,23
151,10,25
152,19,22
153,14,23
154,17,21
155,23,20
156,18,17
157,19,21
158,18,17
159,13,22
160,13,20
161,22,25
162,13,23
163,26,19
164,16,16
165,17,21
166,25,22
167,16,22
168,12,13
169,17,21
170,14,16
171,17,17
172,20,22
173,11,21
174,16,18
175,11,18
176,10,14
177,15,18
178,27,29
179,15,13
180,17,15
181,13,17
182,18,20
183,19,25
184,18,12
185,19,25
186,10,28
187,14,20
188,16,26
189,17,13
190,12,22
191,19,17
192,13,22
193,15,16
194,14,19
195,14,21
196,10,20
197,18,23
198,18,23
199,16,21
200,19,27
201,16,20
202,20,23
203,24,18
204,13,19
205,19,12
206,18,19
207,20,28
208,11,16
209,16,21
210,14,14
211,14,11
212,24,17
213,8,20
214,14,13
215,18,13
216,16,20
217,16,22
218,21,17
219,13,21
220,12,13
221,10,18
222,25,24
223,18,22
224,20,18
225,17,15
226,21,15
227,11,21
228,22,16
229,23,22
230,15,15
231,19,13
232,21,22
233,18,19
234,16,17
235,14,21
236,15,25
237,14,26
238,13,17
239,18,17
240,12,11
241,21,29
242,23,22
243,18,15
244,15,20
245,20,18
246,10,26
247,14,25
248,23,20
249,13,18
250,13,18
251,19,21
252,15,19
253,19,16
254,9,23
255,24,26
256,9,21
257,15,24
258,17,29
259,20,19
260,12,22
261,17,32
262,14,30
263,8,21
264,14,19
265,18,16
266,14,17
267,8,23
268,18,21
269,19,22
270,15,17
271,14,21
272,16,18
273,14,20
274,20,18
275,19,23
276,21,21
277,20,27
278,16,23
279,20,25
280,20,19
281,13,28
282,21,8
283,14,24
284,17,15
285,16,14
286,18,22
287,19,13
288,21,23
289,6,19
290,14,21
291,12,13
292,25,14
293,12,27
294,13,22
295,16,20
296,22,22
297,17,19
298,16,17
299,20,23
300,15,22
301,20,21
302,15,12
303,23,11
304,13,17
305,19,29
306,7,23
307,10,21
308,15,13
309,18,25
310,17,20
311,17,25
312,16,21
313,12,20
314,19,19
315,12,21
316,15,19
317,14,19
