Time(Iteration),CLCB,CLCB_Attack
0,23,21
1,26,15
2,18,12
3,23,20
4,20,16
5,20,21
6,21,22
7,21,21
8,21,18
9,10,27
10,16,25
11,20,16
12,18,19
13,14,22
14,14,27
15,13,22
16,15,20
17,19,13
18,20,17
19,16,17
20,18,22
21,16,21
22,21,20
23,23,19
24,18,22
25,23,21
26,24,22
27,11,19
28,19,24
29,19,14
30,20,23
31,14,25
32,13,23
33,20,13
34,27,23
35,17,24
36,19,12
37,15,23
38,15,18
39,20,23
40,23,20
41,24,21
42,12,24
43,19,21
44,13,15
45,23,17
46,20,26
47,22,24
48,28,21
49,15,28
50,18,25
51,22,27
52,29,18
53,15,22
54,25,19
55,12,26
56,18,22
57,19,25
58,18,19
59,12,20
60,24,20
61,11,21
62,18,31
63,15,21
64,14,21
65,20,29
66,17,24
67,12,22
68,14,27
69,23,20
70,18,28
71,14,28
72,22,18
73,16,12
74,20,14
75,19,15
76,17,23
77,14,17
78,19,21
79,22,19
80,18,18
81,19,17
82,24,23
83,22,13
84,24,19
85,23,24
86,18,17
87,14,26
88,19,20
89,18,23
90,14,16
91,15,18
92,18,19
93,18,20
94,14,27
95,21,25
96,17,21
97,19,22
98,13,16
99,10,23
100,11,19
101,21,14
102,21,17
103,14,29
104,18,20
105,19,12
106,9,26
107,19,22
108,21,25
109,14,23
110,24,27
111,19,19
112,14,15
113,20,20
114,17,18
115,19,21
116,18,22
117,22,22
118,25,15
119,15,23
120,24,17
121,20,22
122,17,17
123,16,23
124,17,21
125,13,13
126,13,20
127,11,12
128,13,32
129,14,19
130,21,23
131,10,18
132,20,17
133,19,22
134,22,27
135,20,28
136,15,24
137,15,21
138,11,22
139,18,22
140,22,25
141,15,25
142,10,27
143,16,18
144,17,17
145,22,14
146,11,19
147,12,17
148,16,19
149,20,33
150,14,26
151,17,17
152,16,20
153,13,15
154,20,31
155,19,24
156,13,18
157,15,26
158,21,24
159,24,21
160,15,15
161,14,19
162,11,21
163,10,29
164,16,23
165,13,27
166,25,23
167,21,20
168,15,25
169,16,24
170,11,21
171,21,16
172,21,27
173,23,20
174,15,26
175,17,19
176,12,20
177,17,19
178,14,14
179,15,24
180,18,24
181,13,22
182,13,31
183,14,20
184,18,16
185,16,22
186,25,18
187,17,24
188,21,16
189,18,25
190,24,24
191,20,18
192,16,25
193,21,19
194,17,20
195,15,21
196,17,24
197,17,20
198,17,28
199,15,19
200,16,25
201,11,20
202,17,17
203,19,18
204,16,25
205,12,10
206,11,20
207,18,19
208,20,25
209,24,18
210,23,17
211,18,17
212,16,18
213,14,26
214,20,17
215,9,18
216,20,23
217,7,22
218,17,20
219,16,17
220,22,32
221,18,17
222,12,23
223,16,22
224,13,19
225,18,23
226,21,11
227,13,20
228,16,29
229,17,27
230,21,17
231,17,20
232,20,18
233,11,28
234,13,12
235,17,18
236,20,23
237,20,23
238,24,30
239,13,20
240,18,16
241,14,23
242,18,18
243,16,19
244,17,22
245,17,12
246,11,25
247,16,24
248,12,15
249,22,18
250,12,18
251,22,27
252,17,17
253,14,15
254,15,15
255,20,29
256,17,21
257,11,19
258,11,23
259,17,12
260,9,11
261,17,12
262,22,18
263,18,22
264,16,11
265,15,24
266,7,18
267,19,8
268,22,18
269,15,25
270,18,20
271,18,27
272,12,13
273,18,23
274,18,23
275,16,18
276,19,27
277,18,31
278,12,28
279,13,26
280,20,23
281,8,20
282,14,20
283,14,27
284,19,23
285,14,12
286,19,18
287,13,18
288,14,17
289,22,21
290,14,21
291,9,24
292,15,20
293,20,19
294,12,23
295,18,17
296,17,33
297,19,13
298,20,16
299,20,25
300,6,15
301,8,17
302,19,26
303,22,19
304,14,26
305,13,24
306,15,26
307,14,22
308,19,18
309,14,17
310,16,22
311,16,18
312,20,23
313,19,24
314,16,18
315,15,14
316,16,22
317,18,16
318,15,13
319,17,17
320,10,21
321,13,18
322,10,24
323,16,18
324,12,23
325,21,20
326,15,29
327,19,16
328,16,23
329,16,25
330,9,12
331,15,26
332,14,19
333,12,21
334,26,30
335,14,27
336,14,29
337,14,15
338,17,20
339,9,18
340,9,16
341,26,23
342,17,27
343,17,21
344,15,11
345,20,26
346,11,19
347,15,22
348,12,24
349,11,15
350,15,12
351,19,17
352,14,24
353,14,16
354,17,20
355,20,22
356,16,21
357,11,28
358,17,22
359,10,15
360,16,17
361,16,37
362,17,21
363,12,13
364,15,23
365,19,23
366,20,18
367,12,26
368,18,25
369,14,23
370,15,13
371,21,17
372,8,18
373,15,31
374,13,33
375,13,30
376,21,14
377,20,26
378,14,13
379,11,27
380,16,23
381,17,33
382,11,14
383,15,15
384,12,15
385,15,21
386,17,24
387,18,23
388,17,19
389,19,20
390,12,30
391,24,13
392,14,19
393,10,20
394,9,26
395,16,15
396,16,26
397,13,22
398,12,26
399,18,25
400,14,31
401,14,23
402,14,11
403,17,20
404,10,12
405,20,21
406,14,25
407,19,30
408,10,23
409,20,28
410,17,21
411,14,18
412,20,31
413,23,23
414,15,10
415,17,28
416,11,22
417,14,29
418,15,17
419,12,20
420,16,16
421,10,20
422,19,19
423,15,18
424,10,14
425,25,24
426,14,24
427,16,20
428,14,19
429,16,22
430,10,26
431,15,24
432,16,27
433,12,19
434,16,17
435,13,25
436,11,27
437,14,19
438,15,14
439,14,23
440,14,21
441,22,23
442,13,22
443,16,15
444,16,21
445,18,27
446,16,24
447,15,24
448,10,28
449,25,18
450,12,20
451,12,18
452,19,27
453,15,27
454,14,16
455,9,20
456,22,26
457,10,21
458,10,17
459,16,24
460,16,13
461,17,18
462,14,23
463,20,21
464,22,20
465,13,24
466,25,32
467,12,24
468,16,25
469,14,15
470,16,17
471,16,21
472,13,14
473,13,21
474,25,19
475,17,29
476,13,20
477,14,18
478,12,17
479,13,22
480,16,19
481,14,26
482,17,18
483,14,21
484,13,18
485,16,19
486,23,17
487,11,19
488,17,31
489,11,24
490,19,25
491,9,21
492,17,18
493,11,31
494,10,18
495,8,27
496,8,29
497,13,22
498,15,22
499,15,21
500,14,18
501,11,16
502,18,20
503,19,16
504,16,19
505,23,22
506,13,28
507,19,14
508,13,20
509,17,17
510,10,25
511,18,25
512,22,21
513,16,24
514,17,21
515,13,23
516,10,22
517,14,18
518,19,23
519,21,26
520,15,19
521,12,22
522,10,16
523,14,21
524,11,23
525,14,17
526,9,27
527,14,18
528,13,22
529,14,22
530,19,14
531,19,22
532,19,18
533,21,19
534,15,20
535,12,15
536,13,17
537,22,20
538,15,20
539,14,20
540,13,21
541,11,13
542,12,20
543,3,19
544,15,29
545,6,19
546,18,28
547,16,22
548,13,17
549,19,21
550,15,23
551,20,24
552,18,21
553,20,21
554,8,22
555,15,14
556,15,16
557,14,20
558,14,28
559,14,22
560,10,17
561,22,19
562,14,21
563,14,30
564,15,21
565,11,25
566,16,20
567,12,22
568,17,17
569,12,21
570,19,24
571,13,10
572,9,26
573,12,36
574,9,21
575,19,25
576,12,21
577,20,21
578,12,24
579,13,18
580,20,19
581,14,21
582,13,21
583,12,17
584,13,17
585,16,21
586,13,23
587,20,21
588,17,17
589,8,21
590,13,23
591,13,12
592,12,27
593,24,23
594,14,17
595,18,20
596,13,27
597,15,17
598,12,20
599,19,25
600,19,24
601,14,18
602,11,27
603,18,24
604,15,26
605,20,20
606,18,20
607,13,23
608,17,25
609,19,28
610,13,14
611,21,13
612,19,23
613,13,21
614,19,22
615,15,10
616,16,19
617,14,23
618,14,15
619,11,24
620,17,20
621,10,26
622,13,23
623,11,21
624,9,20
625,22,27
626,10,21
627,22,19
628,16,16
629,20,23
630,12,31
631,13,20
632,11,17
633,19,18
634,18,35
635,15,20
636,16,26
637,14,14
638,15,23
639,7,24
640,19,21
641,18,21
642,9,21
643,20,24
644,19,21
645,15,17
646,15,27
647,19,29
648,13,17
649,14,17
650,10,27
651,15,18
652,18,28
653,15,14
654,22,18
655,12,22
656,11,22
657,15,28
658,16,17
659,16,17
660,20,22
661,17,27
662,17,22
663,20,27
664,15,16
665,20,14
666,12,21
667,21,24
668,17,21
669,18,25
670,16,18
671,20,23
672,21,23
673,17,15
674,15,28
675,11,25
676,17,19
677,15,24
678,16,18
679,17,24
680,18,16
681,15,22
682,14,20
683,20,23
684,17,18
685,11,17
686,14,30
687,17,18
688,19,19
689,19,19
690,17,22
691,15,21
692,12,21
693,19,23
694,19,24
695,15,14
696,11,16
697,19,20
698,9,16
699,13,28
700,21,24
701,12,17
702,11,21
703,17,9
704,11,28
705,10,21
706,13,20
707,13,26
708,15,24
709,18,20
710,20,17
711,14,31
712,13,21
713,15,19
714,11,22
715,14,27
716,15,30
717,11,21
718,21,26
719,11,24
720,8,27
721,12,18
722,13,28
723,16,18
724,12,19
725,14,25
726,14,24
727,15,27
728,11,22
729,15,25
730,11,23
731,12,18
732,17,24
733,23,23
734,17,21
735,19,29
736,12,23
737,12,19
738,13,19
739,10,21
740,12,20
741,16,15
742,17,14
743,15,24
744,11,19
745,24,21
746,19,21
747,11,18
748,12,23
749,5,23
750,19,22
751,12,22
752,21,19
753,10,20
754,12,17
755,10,21
756,15,13
757,8,21
758,21,27
759,14,22
760,12,16
761,15,30
762,13,17
763,11,17
764,17,27
765,17,19
766,11,21
767,18,24
768,13,14
769,18,20
770,21,22
771,14,19
772,21,16
773,10,17
774,12,18
775,12,30
776,18,15
777,19,24
778,11,22
779,11,23
780,18,19
781,16,24
782,13,24
783,13,30
784,18,18
785,18,21
786,21,26
787,15,25
788,15,21
789,16,18
790,16,21
791,7,23
792,9,28
793,14,20
794,12,18
795,18,23
796,18,17
797,14,20
798,14,15
799,18,19
800,19,22
801,12,23
802,17,18
803,17,17
804,25,23
805,19,19
806,15,21
807,20,15
808,14,18
809,14,21
810,19,19
811,16,23
812,13,15
813,15,31
814,18,26
815,13,17
816,12,10
817,19,22
818,19,18
819,15,17
820,15,21
821,16,25
822,10,20
823,18,22
824,11,18
825,9,19
826,18,18
827,22,21
828,13,19
829,11,17
830,19,22
831,11,25
832,9,19
833,11,22
834,16,26
835,16,13
836,23,25
837,12,24
838,12,26
839,9,24
840,16,22
841,12,22
842,14,20
843,11,11
844,9,27
845,23,20
846,16,26
847,20,28
848,13,20
849,11,21
850,14,21
851,10,18
852,17,23
853,24,19
854,22,19
855,17,20
856,8,24
857,12,14
858,12,24
859,18,20
860,14,18
861,8,21
862,8,20
863,18,16
864,14,17
865,16,19
866,19,17
867,13,15
868,12,18
869,20,23
870,20,19
871,18,22
872,13,12
873,11,23
874,11,21
875,20,22
876,13,22
877,18,19
878,19,19
879,11,27
880,14,26
881,17,20
882,13,22
883,10,18
884,15,28
885,21,28
886,7,14
887,17,27
888,16,28
889,16,17
890,12,16
891,14,15
892,17,22
893,17,23
894,14,19
895,8,18
896,19,29
897,19,21
898,12,20
899,23,16
900,19,27
901,22,16
902,15,23
903,10,19
904,17,25
905,13,23
906,12,16
907,15,12
908,13,25
909,15,24
910,10,21
911,18,9
912,11,19
913,19,19
914,10,22
915,23,19
916,16,16
917,16,25
918,15,19
919,10,18
920,16,21
921,9,21
922,11,21
923,13,22
924,11,19
925,17,13
926,17,23
927,14,20
928,12,20
929,14,22
930,9,18
931,12,22
932,14,15
933,22,25
934,12,23
935,19,24
936,10,24
937,12,9
938,20,23
939,12,28
940,17,23
941,12,14
942,10,14
943,18,29
944,24,29
945,15,18
946,15,17
947,15,23
948,16,21
949,11,28
950,11,22
951,18,25
952,20,31
953,15,10
954,17,18
955,13,18
956,18,19
957,11,19
958,13,23
959,11,17
960,12,18
961,15,24
962,10,16
963,11,14
964,14,17
965,14,21
966,15,20
967,13,23
968,15,25
969,14,26
970,14,19
971,15,18
972,13,16
973,11,28
974,15,18
975,14,20
976,20,27
977,14,16
978,19,22
979,19,20
980,15,26
981,14,10
982,21,12
983,12,17
984,9,19
985,21,14
986,23,29
987,17,15
988,17,25
989,13,27
990,13,25
991,20,21
992,13,20
993,10,27
994,13,28
995,16,24
996,13,20
997,10,17
998,10,30
999,20,21
1000,9,18
1001,17,23
1002,8,18
1003,11,14
1004,17,19
1005,8,19
1006,15,16
1007,11,28
1008,12,16
1009,17,23
1010,17,20
1011,14,17
1012,15,29
1013,18,26
1014,14,22
1015,10,27
1016,17,25
1017,15,19
1018,9,19
1019,9,15
1020,13,18
1021,15,26
1022,16,27
1023,10,23
1024,13,18
1025,13,19
1026,17,21
1027,16,16
1028,11,20
1029,10,18
1030,11,24
1031,8,19
1032,16,24
1033,20,24
1034,13,28
1035,13,19
1036,12,22
1037,17,19
1038,22,16
1039,14,27
1040,16,22
1041,18,22
1042,16,19
1043,12,17
1044,16,15
1045,14,22
1046,26,22
1047,8,24
1048,20,20
1049,14,20
1050,15,25
1051,15,31
1052,16,17
1053,17,26
1054,15,23
1055,14,22
1056,16,24
1057,13,11
1058,17,14
1059,7,18
1060,13,24
1061,12,16
1062,10,29
1063,19,25
1064,12,15
1065,19,27
1066,17,26
1067,10,12
1068,13,19
1069,19,18
1070,18,25
1071,6,12
1072,10,19
1073,15,19
1074,12,17
1075,22,29
1076,16,21
1077,15,23
1078,14,24
1079,8,17
1080,17,20
1081,20,19
1082,8,22
1083,10,25
1084,16,27
1085,21,13
1086,9,16
1087,17,27
1088,18,16
1089,16,13
1090,16,21
1091,18,20
1092,10,21
1093,13,25
1094,12,13
1095,15,22
1096,11,22
1097,14,25
1098,12,12
1099,15,17
1100,18,14
1101,12,19
1102,18,25
1103,17,20
1104,22,28
1105,12,23
1106,20,22
1107,22,25
1108,13,20
1109,19,14
1110,15,18
1111,15,19
1112,15,21
1113,12,15
1114,11,25
1115,17,31
1116,13,15
1117,11,17
1118,14,25
1119,15,18
1120,15,13
1121,12,21
1122,13,25
1123,7,25
1124,9,16
1125,11,17
1126,13,29
1127,17,24
1128,12,19
1129,15,19
1130,13,26
1131,18,16
1132,11,26
1133,15,18
1134,10,24
1135,16,14
1136,10,18
1137,15,26
1138,18,27
1139,20,24
1140,17,20
1141,16,19
1142,13,20
1143,24,17
1144,18,15
1145,15,23
1146,7,28
1147,12,16
1148,16,23
1149,10,14
1150,15,16
1151,14,24
1152,15,19
1153,15,17
1154,18,25
1155,14,19
1156,16,21
1157,12,28
1158,16,17
1159,14,20
1160,14,16
1161,20,19
1162,13,24
1163,23,30
1164,14,23
1165,12,12
1166,8,22
1167,12,19
1168,15,18
1169,8,22
1170,17,15
1171,11,23
1172,11,16
1173,9,16
1174,16,16
1175,12,18
1176,9,19
1177,13,19
1178,16,20
1179,12,24
1180,13,17
1181,15,16
1182,11,16
1183,14,21
1184,10,21
1185,11,25
1186,10,27
1187,14,25
1188,19,16
1189,13,27
1190,15,18
1191,10,31
1192,11,13
1193,11,23
1194,8,26
1195,8,25
1196,12,25
1197,17,21
1198,21,15
1199,12,17
1200,20,20
1201,20,25
1202,20,23
1203,10,26
1204,17,13
1205,14,19
1206,16,22
1207,17,32
1208,18,26
1209,20,26
1210,13,19
1211,26,22
1212,17,24
1213,22,23
1214,14,18
1215,13,15
1216,17,16
1217,12,31
1218,21,10
1219,9,26
1220,12,14
1221,13,11
1222,14,22
1223,9,18
1224,24,17
1225,18,28
1226,20,22
1227,9,21
1228,16,19
1229,7,32
1230,16,20
1231,12,24
1232,16,19
1233,16,23
1234,11,17
1235,13,23
1236,12,23
1237,10,20
1238,16,30
1239,9,19
1240,22,20
1241,16,22
1242,11,19
1243,22,15
1244,13,16
1245,13,22
1246,12,14
1247,12,23
1248,7,19
1249,13,20
1250,20,14
1251,10,20
1252,19,18
1253,17,24
1254,13,24
1255,22,13
1256,9,25
1257,15,18
1258,14,25
1259,16,27
1260,12,14
1261,10,30
1262,24,20
1263,11,24
1264,11,23
1265,9,16
1266,15,22
1267,12,16
1268,14,22
1269,11,23
1270,14,16
1271,13,21
1272,20,21
1273,13,18
1274,20,22
1275,13,23
1276,9,20
1277,15,22
1278,15,17
1279,14,25
1280,18,21
1281,15,31
1282,8,28
1283,19,23
1284,17,20
1285,22,23
1286,17,32
1287,19,29
1288,10,21
1289,10,16
1290,14,20
1291,18,25
1292,13,16
1293,12,19
1294,6,27
1295,13,21
1296,15,14
1297,11,23
1298,16,26
1299,12,20
1300,12,22
1301,14,13
1302,12,16
1303,19,19
1304,15,23
1305,7,16
1306,5,30
1307,8,21
1308,10,18
1309,13,18
1310,16,21
1311,13,18
1312,10,12
1313,4,23
1314,20,18
1315,9,16
1316,12,15
1317,16,18
1318,8,22
1319,11,27
1320,11,19
1321,10,14
1322,15,21
1323,24,18
1324,17,25
1325,15,16
1326,9,19
1327,14,25
1328,17,22
1329,9,23
1330,11,17
1331,17,21
1332,9,18
1333,11,22
1334,18,26
1335,17,20
1336,11,30
1337,16,30
1338,9,21
1339,15,26
1340,16,22
1341,10,25
1342,13,22
1343,15,18
1344,22,18
1345,11,22
1346,11,16
1347,9,21
1348,14,13
1349,15,14
1350,6,25
1351,9,22
1352,14,14
1353,12,15
1354,7,15
1355,13,21
1356,12,22
1357,13,22
1358,12,27
1359,14,22
1360,13,19
1361,21,25
1362,12,13
1363,10,21
1364,17,22
1365,9,21
1366,11,20
1367,16,27
1368,18,27
1369,15,24
1370,15,27
1371,21,20
1372,13,18
1373,18,21
1374,8,23
1375,17,22
1376,16,19
1377,11,20
1378,12,18
1379,13,21
1380,11,23
1381,10,15
1382,7,22
1383,17,20
1384,23,25
1385,13,29
1386,13,17
1387,18,20
1388,21,22
1389,12,21
1390,13,24
1391,9,20
1392,17,18
1393,13,21
1394,21,10
1395,14,28
1396,13,18
1397,16,22
1398,15,23
1399,4,15
1400,18,25
1401,12,26
1402,14,19
1403,16,24
1404,11,22
1405,20,22
1406,14,16
1407,15,21
1408,15,19
1409,14,19
1410,20,23
1411,11,25
1412,20,20
1413,11,24
1414,12,25
1415,22,22
1416,10,18
1417,17,20
1418,13,18
1419,16,18
1420,9,27
1421,18,29
1422,19,25
1423,14,18
1424,18,17
1425,11,24
1426,9,15
1427,11,24
1428,16,28
1429,7,16
1430,14,24
1431,17,16
1432,13,22
1433,15,21
1434,12,27
1435,17,27
1436,14,18
1437,11,25
1438,7,20
1439,17,16
1440,18,26
1441,19,18
1442,15,20
1443,19,27
1444,6,25
1445,12,20
1446,14,17
1447,17,18
1448,10,24
1449,16,21
1450,21,15
1451,12,25
1452,11,28
1453,11,20
1454,16,26
1455,20,15
1456,16,25
1457,20,24
1458,17,22
1459,9,20
1460,12,13
1461,13,26
1462,19,22
1463,17,17
1464,19,21
1465,12,23
1466,17,21
1467,17,22
1468,14,24
1469,13,23
1470,20,23
1471,20,18
1472,16,19
1473,8,24
1474,20,16
1475,14,21
1476,17,20
1477,7,21
1478,22,16
1479,13,15
1480,9,17
1481,14,20
1482,12,23
1483,20,20
1484,13,24
1485,13,15
1486,17,30
1487,21,23
1488,22,16
1489,13,22
1490,8,18
1491,10,25
1492,14,22
1493,14,26
1494,12,36
1495,12,19
1496,13,23
1497,12,19
1498,9,21
1499,13,23
1500,18,19
1501,11,12
1502,16,18
1503,16,14
1504,9,16
1505,9,19
1506,12,25
1507,12,14
1508,17,20
1509,11,21
1510,12,21
1511,9,25
1512,17,25
1513,12,22
1514,12,19
1515,12,16
1516,13,16
1517,12,21
1518,14,24
1519,14,32
1520,12,31
1521,16,18
1522,10,17
1523,13,28
1524,18,15
1525,14,23
1526,16,27
1527,19,17
1528,11,13
1529,7,31
1530,6,24
1531,9,9
1532,12,18
1533,18,21
1534,15,24
1535,15,21
1536,6,15
1537,16,15
1538,15,21
1539,12,24
1540,13,19
1541,10,21
1542,16,27
1543,13,31
1544,11,22
1545,13,26
1546,9,21
1547,16,24
1548,19,18
1549,14,23
1550,12,21
1551,8,31
1552,18,26
1553,17,23
1554,15,17
1555,21,22
1556,20,16
1557,11,19
1558,19,27
1559,16,19
1560,17,14
1561,10,19
1562,12,27
1563,14,19
1564,11,16
1565,12,14
1566,17,24
1567,14,16
1568,16,20
1569,11,14
1570,12,19
1571,15,17
1572,20,17
1573,13,20
1574,17,17
1575,12,16
1576,17,19
1577,23,21
1578,12,24
1579,9,21
1580,15,15
1581,9,14
1582,9,17
1583,17,25
1584,11,28
1585,14,20
1586,10,23
1587,18,30
1588,15,15
1589,16,31
1590,12,20
1591,15,16
1592,16,27
1593,11,25
1594,26,20
1595,17,16
1596,19,21
1597,18,27
1598,18,15
1599,26,17
1600,17,29
1601,21,25
1602,15,24
1603,12,21
1604,17,26
1605,12,20
1606,13,23
1607,13,28
1608,17,23
1609,19,16
1610,12,19
1611,12,26
1612,10,13
1613,11,17
1614,11,17
1615,15,19
1616,14,27
1617,14,12
1618,15,23
1619,14,12
1620,17,22
1621,16,19
1622,16,14
1623,16,31
1624,8,11
1625,17,18
1626,16,17
1627,19,23
1628,16,27
1629,10,24
1630,14,29
1631,14,21
1632,12,12
1633,20,26
1634,14,20
1635,18,26
1636,14,16
1637,15,26
1638,13,19
1639,13,17
1640,18,17
1641,11,26
1642,14,22
1643,14,24
1644,11,18
1645,12,24
1646,11,22
1647,18,20
1648,14,18
1649,18,15
1650,20,16
1651,14,19
1652,17,29
1653,11,18
1654,10,17
1655,9,19
1656,16,25
1657,19,19
1658,12,18
1659,13,24
1660,17,22
1661,13,14
1662,20,31
1663,16,24
1664,19,28
1665,20,18
1666,9,23
1667,16,24
1668,15,24
1669,18,18
1670,15,21
1671,15,25
1672,16,24
1673,15,21
1674,11,19
1675,14,20
1676,10,24
1677,19,17
1678,13,21
1679,15,23
1680,18,25
1681,12,20
1682,13,27
1683,14,28
1684,22,23
1685,17,15
1686,7,23
1687,11,24
1688,9,20
1689,17,21
1690,13,16
1691,11,25
1692,16,27
1693,19,26
1694,15,18
1695,11,14
1696,21,22
1697,8,22
1698,21,26
1699,16,23
1700,8,19
1701,20,15
1702,12,17
1703,16,22
1704,11,22
1705,12,22
1706,11,24
1707,17,22
1708,17,23
1709,21,21
1710,12,24
1711,21,25
1712,12,23
1713,17,12
1714,13,19
1715,11,21
1716,20,29
1717,12,25
1718,12,24
1719,15,21
1720,11,15
1721,18,16
1722,18,22
1723,13,15
1724,9,18
1725,12,26
1726,13,25
1727,11,20
1728,11,23
1729,7,13
1730,9,12
1731,17,25
1732,15,20
1733,11,11
1734,14,21
1735,12,18
1736,20,20
1737,4,21
1738,14,21
1739,12,17
1740,14,23
1741,20,22
1742,13,28
1743,11,21
1744,11,18
1745,6,19
1746,14,23
1747,9,32
1748,21,23
1749,11,22
1750,12,17
1751,16,24
1752,8,21
1753,15,22
1754,13,18
1755,16,20
1756,12,25
1757,20,27
1758,15,30
1759,20,20
1760,10,19
1761,13,22
1762,14,31
1763,15,26
1764,10,19
1765,11,17
1766,16,23
1767,14,21
1768,9,25
1769,14,19
1770,14,17
1771,13,21
1772,15,16
1773,13,30
1774,17,26
1775,11,22
1776,18,21
1777,12,21
1778,11,27
1779,20,19
1780,11,28
1781,14,27
1782,13,18
1783,16,20
1784,11,11
1785,18,19
1786,12,13
1787,19,29
1788,12,22
1789,10,15
1790,13,17
1791,12,16
1792,13,24
1793,15,21
1794,15,18
1795,10,20
1796,14,20
1797,16,17
1798,17,27
1799,19,23
1800,12,18
1801,16,27
1802,9,21
1803,13,19
1804,16,22
1805,17,15
1806,12,25
1807,8,19
1808,19,22
1809,12,17
1810,14,21
1811,12,17
1812,12,29
1813,7,12
1814,14,22
1815,20,21
1816,12,20
1817,18,21
1818,11,16
1819,12,22
1820,15,23
1821,11,19
1822,11,14
1823,17,26
1824,13,21
1825,11,22
1826,18,21
1827,9,20
1828,14,21
1829,14,17
