Time(Iteration),CLCB,CLCB_Attack
0,15,16
1,14,13
2,19,23
3,10,24
4,19,22
5,15,23
6,23,21
7,12,18
8,21,22
9,23,22
10,18,16
11,15,23
12,15,23
13,17,22
14,10,19
15,20,15
16,21,27
17,15,17
18,13,18
19,26,25
20,24,18
21,24,17
22,20,12
23,19,19
24,20,18
25,15,20
26,23,20
27,28,25
28,15,19
29,14,14
30,20,21
31,16,15
32,14,17
33,21,20
34,20,25
35,12,18
36,23,13
37,15,18
38,19,28
39,11,20
40,23,16
41,20,21
42,18,28
43,16,16
44,25,20
45,20,31
46,19,11
47,19,17
48,24,17
49,25,14
50,17,16
51,17,24
52,11,20
53,22,22
54,20,28
55,17,20
56,16,14
57,24,15
58,22,15
59,19,16
60,10,16
61,20,18
62,25,22
63,18,21
64,21,18
65,18,26
66,18,18
67,11,21
68,22,24
69,16,20
70,22,26
71,12,14
72,15,17
73,18,19
74,21,19
75,22,21
76,8,22
77,26,20
78,13,16
79,15,16
80,21,20
81,21,24
82,19,25
83,13,17
84,18,23
85,16,22
86,14,14
87,19,29
88,20,29
89,16,20
90,14,27
91,20,22
92,9,19
93,16,25
94,18,25
95,11,20
96,15,24
97,14,18
98,23,24
99,13,22
100,14,19
101,16,21
102,20,13
103,23,21
104,16,21
105,16,28
106,19,15
107,21,15
108,29,16
109,15,14
110,16,26
111,12,17
112,11,24
113,22,15
114,14,13
115,15,30
116,17,24
117,22,20
118,23,16
119,11,21
120,18,32
121,13,19
122,11,21
123,18,29
124,15,15
125,12,16
126,15,11
127,13,17
128,20,17
129,21,14
130,15,19
131,17,19
132,13,17
133,11,14
134,8,20
135,11,25
136,16,15
137,17,15
138,14,16
139,16,17
140,14,13
141,13,22
142,12,18
143,26,22
144,26,15
145,19,17
146,20,21
147,18,24
148,11,24
149,19,18
150,18,21
151,18,25
152,23,22
153,14,21
154,22,17
155,14,17
156,15,19
157,9,22
158,15,23
159,17,21
160,16,18
161,16,16
162,21,18
163,14,19
164,20,20
165,18,19
166,17,30
167,17,21
168,9,12
169,18,19
170,10,21
171,14,17
172,21,22
173,22,18
174,17,22
175,19,19
176,11,9
177,17,19
178,16,28
179,18,25
180,17,19
181,23,18
182,23,21
183,20,24
184,17,25
185,13,21
186,13,24
187,20,22
188,16,25
189,17,17
190,17,19
191,17,21
192,8,13
193,18,20
194,19,27
195,12,19
196,15,35
197,13,23
198,13,11
199,13,16
200,12,26
201,14,19
202,19,25
203,21,22
204,20,21
205,14,18
206,18,20
207,16,27
208,19,23
209,11,18
210,18,17
211,22,27
212,12,14
213,15,21
214,13,23
215,18,18
216,18,12
217,19,22
218,20,22
219,18,27
220,19,13
221,12,21
222,16,19
223,12,17
224,15,20
225,15,22
226,8,12
227,19,23
228,20,19
229,15,11
230,14,14
231,19,11
232,22,20
233,13,17
234,17,18
235,19,21
236,16,17
237,24,18
238,25,18
239,21,13
240,16,14
241,16,18
242,14,26
243,18,16
244,20,19
245,26,19
246,13,21
247,12,18
248,17,21
249,13,37
250,17,22
251,17,24
252,17,17
253,13,19
254,17,16
255,9,18
256,23,18
257,15,24
258,18,18
259,16,23
260,18,21
261,16,28
262,10,16
263,15,25
264,9,26
265,17,15
266,14,25
267,16,23
268,17,18
269,15,25
270,10,14
271,17,26
272,20,19
273,17,13
274,18,17
275,22,26
276,22,18
277,11,30
278,16,20
279,19,19
280,16,22
281,18,29
282,24,25
283,19,9
284,18,13
285,16,17
286,21,22
287,20,28
288,15,23
289,17,24
290,12,24
291,16,17
292,18,13
293,12,15
294,23,23
295,16,24
296,19,23
297,18,18
298,17,17
299,17,22
300,21,16
301,13,21
302,11,16
303,12,19
304,17,23
305,12,18
306,13,23
307,18,16
308,13,18
309,21,25
310,15,24
311,18,27
312,8,13
313,21,32
314,18,23
315,13,16
316,14,14
317,13,16
318,11,20
319,14,17
320,27,25
321,11,28
322,10,30
323,10,17
324,18,20
325,13,19
326,9,24
327,16,14
328,24,22
329,17,23
330,13,19
331,20,24
332,20,21
333,10,16
334,15,28
335,13,20
336,18,24
337,14,16
338,19,20
339,14,14
340,17,26
341,13,17
342,21,27
343,10,21
344,12,16
345,16,21
346,23,18
347,21,26
348,23,24
349,14,27
350,11,20
351,25,17
352,17,17
353,26,20
354,11,21
355,14,24
356,16,17
357,16,23
358,16,17
359,16,22
360,13,14
361,16,22
362,15,27
363,8,21
364,18,15
365,11,13
366,14,23
367,11,20
368,18,15
369,17,22
370,15,17
371,15,23
372,20,25
373,15,24
374,6,21
375,14,23
376,14,17
377,20,22
378,26,16
379,12,14
380,21,18
381,20,17
382,13,17
383,30,26
384,17,24
385,14,25
386,20,21
387,15,19
388,12,31
389,14,22
390,23,19
391,18,15
392,16,18
393,18,20
394,17,18
395,18,9
396,17,19
397,12,23
398,9,18
399,15,22
400,8,20
401,24,28
402,17,20
403,8,30
404,14,20
405,17,22
406,17,17
407,15,25
408,14,21
409,23,16
410,14,26
411,11,27
412,4,16
413,13,26
414,16,27
415,15,20
416,15,20
417,14,16
418,7,11
419,12,21
420,11,22
421,12,17
422,19,22
423,13,22
424,16,15
425,16,25
426,18,18
427,9,14
428,9,19
429,13,30
430,12,19
431,21,12
432,10,15
433,19,22
434,10,14
435,16,14
436,14,16
437,12,25
438,9,15
439,14,22
440,18,20
441,19,22
442,16,23
443,17,21
444,13,20
445,14,23
446,19,25
447,20,28
448,16,18
449,11,23
450,16,28
451,11,14
452,15,16
453,16,21
454,23,24
455,21,25
456,16,25
457,15,17
458,24,18
459,11,23
460,13,20
461,28,15
462,18,16
463,10,16
464,22,19
465,15,16
466,22,19
467,13,16
468,18,19
469,15,19
470,15,24
471,8,25
472,20,15
473,13,21
474,16,25
475,18,22
476,13,20
477,20,27
478,17,13
479,12,19
480,18,30
481,21,15
482,15,24
483,22,20
484,17,23
485,17,24
486,12,18
487,14,25
488,14,21
489,16,20
490,19,19
491,17,18
492,21,18
493,13,28
494,12,17
495,18,13
496,17,21
497,12,16
498,14,20
499,18,30
500,12,17
501,13,16
502,12,21
503,16,19
504,13,21
505,10,19
506,13,15
507,9,15
508,19,19
509,11,22
510,14,24
511,17,18
512,8,13
513,20,17
514,17,21
515,14,16
516,5,19
517,16,25
518,17,14
519,19,18
520,16,20
521,13,20
522,16,17
523,10,20
524,9,29
525,14,24
526,19,23
527,21,12
528,14,21
529,16,16
530,15,20
531,16,19
532,15,25
533,12,15
534,17,13
535,14,20
536,20,22
537,14,30
538,9,24
539,20,12
540,24,23
541,18,22
542,20,24
543,21,16
544,24,34
545,11,18
546,12,18
547,13,18
548,14,18
549,15,21
550,9,21
551,19,14
552,12,27
553,21,18
554,14,19
555,15,14
556,14,17
557,16,22
558,12,19
559,15,22
560,15,18
561,15,23
562,14,23
563,22,26
564,14,25
565,12,16
566,8,26
567,7,22
568,13,18
569,10,22
570,11,14
571,17,18
572,14,21
573,17,20
574,25,20
575,12,23
576,15,19
577,13,19
578,15,21
579,18,18
580,16,16
581,16,18
582,19,8
583,18,17
584,12,24
585,17,16
586,17,16
587,14,24
588,13,24
589,15,20
590,16,22
591,17,29
592,16,17
593,22,21
594,10,22
595,12,18
596,14,16
597,12,22
598,21,20
599,18,20
600,8,17
601,12,25
602,24,18
603,17,20
604,15,19
605,12,23
606,17,21
607,13,25
608,16,19
609,20,28
610,12,25
611,21,22
612,20,23
613,12,28
614,17,17
615,14,20
616,14,19
617,20,21
618,25,20
619,14,27
620,13,18
621,9,20
622,12,22
623,19,22
624,16,19
625,14,24
626,9,22
627,12,15
628,12,21
629,14,14
630,16,23
631,18,14
632,11,22
633,14,22
634,13,13
635,19,17
636,15,21
637,17,18
638,14,21
639,17,18
640,18,18
641,15,19
642,11,25
643,18,18
644,7,12
645,16,23
646,9,24
647,16,20
648,15,17
649,16,27
650,19,17
651,25,21
652,13,24
653,11,23
654,10,25
655,7,20
656,13,30
657,14,14
658,10,30
659,15,18
660,16,22
661,16,21
662,16,26
663,14,25
664,16,26
665,12,21
666,12,27
667,6,22
668,16,25
669,22,18
670,19,19
671,10,20
672,13,21
673,13,21
674,14,17
675,15,18
676,17,23
677,13,22
678,15,13
679,21,20
680,17,18
681,13,20
682,19,19
683,15,17
684,19,20
685,19,22
686,15,18
687,13,27
688,18,20
689,10,24
690,18,20
691,16,17
692,11,21
693,17,20
694,17,10
695,16,22
696,14,17
697,12,19
698,18,20
699,14,23
700,10,21
701,13,23
702,16,14
703,15,27
704,15,19
705,16,22
706,20,16
707,21,20
708,20,20
709,10,12
710,9,22
711,18,27
712,15,20
713,12,18
714,20,15
715,12,21
716,8,20
717,12,19
718,15,20
719,20,22
720,7,22
721,8,19
722,11,21
723,15,22
724,19,18
725,11,31
726,19,22
727,10,21
728,21,16
729,10,28
730,14,16
731,15,12
732,12,22
733,9,20
734,13,23
735,24,11
736,16,21
737,9,17
738,18,16
739,15,15
740,29,17
741,7,19
742,17,19
743,16,19
744,15,18
745,16,22
746,18,25
747,20,21
748,15,19
749,15,24
750,11,25
751,7,30
752,22,20
753,12,24
754,10,25
755,18,28
756,10,24
757,17,23
758,16,19
759,17,17
760,13,14
761,21,19
762,23,16
763,11,16
764,19,29
765,14,17
766,10,26
767,10,14
768,13,19
769,10,16
770,11,28
771,18,19
772,17,22
773,21,19
774,14,21
775,21,22
776,15,27
777,22,26
778,12,17
779,14,23
780,17,10
781,15,23
782,16,16
783,24,24
784,16,27
785,21,15
786,21,18
787,21,22
788,15,21
789,11,24
790,17,18
791,11,13
792,13,10
793,9,34
794,16,21
795,17,20
796,19,19
797,10,16
798,19,25
799,18,25
800,13,19
801,13,18
802,15,15
803,13,18
804,15,26
805,17,18
806,18,18
807,15,20
808,16,19
809,18,26
810,14,16
811,13,21
812,16,16
813,16,26
814,11,20
815,11,14
816,21,22
817,23,19
818,15,18
819,12,19
820,14,14
821,21,20
822,16,23
823,19,20
824,13,23
825,8,20
826,21,23
827,10,23
828,10,19
829,15,23
830,14,25
831,14,17
832,20,18
833,16,22
834,14,13
835,18,22
836,21,22
837,20,20
838,16,25
839,13,26
840,16,24
841,16,21
842,12,20
843,15,24
844,13,15
845,16,25
846,16,21
847,10,18
848,12,22
849,14,23
850,15,20
851,15,16
852,8,25
853,11,25
854,9,15
855,18,26
856,12,20
857,18,17
858,17,20
859,13,29
860,15,19
861,8,20
862,14,22
863,12,19
864,7,22
865,10,14
866,18,19
867,13,17
868,10,12
869,18,19
870,11,19
871,15,11
872,12,25
873,15,22
874,18,22
875,14,25
876,14,26
877,19,13
878,18,26
879,15,17
880,17,21
881,10,23
882,13,25
883,7,22
884,15,22
885,12,19
886,19,20
887,11,23
888,12,13
889,11,17
890,13,23
891,11,19
892,11,21
893,27,16
894,10,21
895,15,21
896,20,24
897,15,16
898,20,26
899,15,22
900,13,18
901,13,26
902,16,26
903,17,22
904,15,26
905,13,21
906,13,18
907,10,25
908,19,20
909,13,26
910,7,19
911,23,27
912,12,21
913,12,21
914,19,17
915,17,25
916,17,21
917,17,24
918,13,24
919,13,23
920,13,17
921,17,22
922,16,26
923,21,23
924,15,16
925,9,18
926,7,18
927,17,21
928,14,28
929,15,21
930,22,25
931,10,20
932,10,17
933,17,19
934,13,22
935,14,25
936,20,18
937,13,12
938,14,16
939,15,20
940,21,25
941,21,22
942,16,21
943,16,19
944,16,26
945,17,19
946,11,22
947,15,17
948,11,22
949,12,22
950,7,27
951,17,22
952,8,17
953,16,19
954,15,27
955,12,21
956,19,17
957,11,15
958,18,19
959,11,23
960,13,22
961,15,21
962,16,17
963,6,20
964,12,19
965,12,22
966,19,20
967,17,21
968,10,21
969,10,19
970,8,12
971,15,29
972,9,26
973,21,21
974,16,19
975,12,20
976,13,21
977,16,22
978,8,27
979,10,16
980,19,18
981,21,21
982,12,20
983,13,14
984,7,19
985,20,21
986,20,18
987,10,15
988,15,20
989,20,21
990,16,13
991,14,16
992,9,25
993,15,22
994,11,25
995,13,19
996,10,21
997,19,16
998,10,28
999,10,16
1000,15,16
1001,18,22
1002,11,19
1003,20,26
1004,13,12
1005,11,19
1006,15,19
1007,12,14
1008,18,16
1009,10,16
1010,16,24
1011,17,26
1012,15,18
1013,14,28
1014,9,15
1015,11,18
1016,15,13
1017,18,25
1018,19,27
1019,12,24
1020,15,20
1021,11,19
1022,21,16
1023,16,24
1024,15,18
1025,18,15
1026,17,20
1027,13,18
1028,7,24
1029,20,26
1030,13,26
1031,16,16
1032,15,23
1033,12,19
1034,18,32
1035,17,23
1036,11,22
1037,15,20
1038,14,30
1039,8,21
1040,16,16
1041,10,14
1042,10,19
1043,20,26
1044,23,20
1045,12,23
1046,9,18
1047,15,19
1048,17,26
1049,14,27
1050,9,23
1051,6,19
1052,19,22
1053,19,15
1054,18,21
1055,18,16
1056,16,21
1057,15,20
1058,17,16
1059,14,26
1060,16,17
1061,14,19
1062,20,10
1063,10,23
1064,18,16
1065,13,16
1066,16,21
1067,13,21
1068,20,24
1069,21,16
1070,15,19
1071,13,18
1072,18,21
1073,16,19
1074,14,22
1075,18,20
1076,14,24
1077,9,22
1078,14,26
1079,15,16
1080,12,23
1081,10,20
1082,12,14
1083,19,21
1084,10,18
1085,16,19
1086,15,16
1087,14,22
1088,12,24
1089,8,11
1090,17,27
1091,9,26
1092,17,20
1093,17,26
1094,19,23
1095,22,20
1096,11,16
1097,14,21
1098,11,10
1099,13,18
1100,18,18
1101,14,22
1102,11,21
1103,7,20
1104,12,24
1105,15,23
1106,12,16
1107,8,21
1108,15,19
1109,18,31
1110,11,27
1111,10,14
1112,13,33
1113,13,20
1114,13,15
1115,10,16
1116,17,25
1117,13,15
1118,20,24
1119,15,23
1120,15,23
1121,7,16
1122,13,21
1123,16,19
1124,13,15
1125,18,16
1126,23,29
1127,17,18
1128,17,13
1129,18,22
