Time(Iteration),CLCB,CLCB_Attack
0,17,22
1,25,21
2,23,18
3,13,18
4,20,17
5,21,23
6,16,24
7,16,16
8,19,24
9,18,17
10,16,12
11,20,20
12,21,19
13,16,23
14,19,18
15,21,19
16,13,21
17,15,22
18,21,18
19,20,24
20,29,18
21,17,19
22,24,18
23,25,25
24,22,17
25,17,16
26,19,16
27,18,16
28,19,27
29,12,23
30,16,12
31,19,16
32,14,18
33,26,25
34,23,20
35,11,22
36,12,28
37,16,25
38,19,23
39,17,35
40,21,12
41,18,24
42,18,23
43,17,27
44,15,22
45,23,16
46,13,28
47,18,21
48,19,20
49,15,25
50,18,20
51,21,14
52,16,12
53,13,16
54,26,22
55,20,16
56,15,13
57,15,22
58,26,24
59,29,21
60,16,19
61,18,19
62,25,18
63,14,20
64,20,22
65,15,21
66,8,19
67,13,20
68,16,21
69,23,17
70,16,20
71,19,27
72,19,16
73,16,21
74,16,27
75,13,15
76,21,14
77,20,22
78,21,25
79,13,32
80,18,23
81,17,25
82,18,17
83,15,20
84,13,26
85,17,19
86,15,20
87,14,22
88,13,19
89,18,26
90,17,24
91,7,18
92,18,15
93,11,21
94,14,23
95,18,19
96,12,16
97,13,18
98,18,20
99,25,20
100,14,13
101,10,18
102,14,16
103,13,19
104,14,18
105,18,20
106,15,23
107,15,19
108,16,23
109,17,21
110,19,20
111,15,25
112,13,23
113,13,20
114,18,18
115,16,18
116,25,20
117,16,16
118,17,20
119,28,33
120,9,20
121,13,21
122,18,15
123,21,18
124,16,18
125,20,20
126,10,20
127,23,19
128,17,20
129,17,12
130,23,20
131,20,16
132,13,18
133,11,21
134,21,22
135,9,18
136,15,27
137,16,21
138,17,23
139,17,10
140,21,30
141,15,20
142,22,15
143,16,25
144,19,27
145,15,24
146,12,21
147,17,24
148,22,27
149,28,18
150,14,18
151,24,28
152,17,25
153,18,23
154,15,24
155,15,20
156,13,16
157,14,18
158,21,17
159,17,18
160,15,30
161,13,25
162,21,21
163,11,14
164,21,20
165,8,24
166,14,20
167,15,23
168,19,21
169,15,21
170,13,30
171,15,16
172,21,15
173,13,25
174,10,22
175,21,27
176,21,14
177,17,22
178,17,21
179,16,24
180,15,21
181,14,16
182,21,23
183,17,20
184,16,25
185,16,18
186,20,23
187,18,15
188,18,15
189,20,20
190,12,27
191,11,15
192,27,21
193,14,18
194,20,23
195,11,20
196,19,21
197,14,19
198,17,14
199,20,20
200,16,18
201,21,15
202,24,20
203,16,14
204,18,29
205,16,23
206,17,21
207,7,17
208,19,20
209,13,22
210,18,14
211,16,28
212,14,15
213,20,16
214,13,23
215,10,21
216,14,20
217,19,20
218,16,15
219,16,26
220,15,11
221,18,19
222,16,26
223,19,20
224,16,19
225,19,23
226,16,19
227,11,22
228,16,19
229,16,25
230,5,21
231,13,17
232,15,19
233,11,17
234,18,15
235,10,19
236,16,16
237,18,15
238,22,15
239,11,18
240,13,17
241,22,14
242,11,25
243,21,16
244,11,20
245,7,18
246,25,13
247,11,28
248,17,18
249,12,26
250,15,17
251,17,19
252,17,15
253,23,20
254,12,24
255,21,21
256,21,27
257,19,10
258,13,12
259,17,13
260,15,14
261,10,21
262,20,18
263,12,23
264,23,19
265,11,20
266,10,27
267,17,23
268,27,16
269,18,26
270,16,25
271,10,17
272,19,22
273,9,19
274,17,18
275,11,29
276,22,12
277,17,23
278,23,16
279,12,12
280,17,24
281,13,19
282,21,19
283,13,31
284,11,16
285,16,14
286,15,17
287,20,26
288,18,16
289,16,18
290,12,20
291,14,18
292,14,21
293,15,22
294,9,14
295,9,21
296,17,19
297,12,15
298,17,22
299,15,20
300,22,23
301,16,17
302,12,16
303,13,22
304,16,18
305,21,20
306,16,27
307,10,23
308,14,19
309,19,24
310,10,14
311,24,23
312,17,31
313,18,19
314,10,16
315,11,19
316,26,18
317,18,15
318,20,12
319,21,28
320,7,24
321,21,21
322,15,18
323,16,21
324,25,22
325,18,15
326,17,23
327,17,21
328,15,23
329,15,21
330,13,25
331,14,19
332,12,19
333,12,19
334,20,16
335,9,20
336,19,16
337,7,14
338,15,15
339,16,19
340,21,18
341,18,11
342,20,32
343,13,27
344,15,25
345,22,15
346,19,25
347,19,23
348,13,17
349,13,24
350,13,21
351,14,19
352,24,29
353,14,19
354,12,27
355,11,22
356,9,16
357,12,26
358,17,18
359,13,26
360,19,23
361,11,19
362,18,22
363,21,21
364,16,28
365,13,26
366,16,18
367,22,15
368,15,23
369,12,24
370,12,26
371,18,18
372,9,14
373,13,19
374,14,21
375,14,29
376,15,23
377,16,37
378,15,18
379,16,16
380,21,13
381,13,27
382,12,20
383,20,13
384,16,29
385,12,29
386,14,29
387,12,13
388,13,17
389,14,15
390,15,16
391,24,21
392,20,17
393,9,25
394,21,19
395,18,28
396,9,15
397,19,30
398,16,19
399,12,18
400,14,25
401,22,17
402,20,27
403,16,20
404,8,12
405,18,18
406,17,17
407,20,18
408,26,18
409,14,17
410,10,18
411,13,20
412,20,14
413,26,31
414,13,19
415,11,20
416,11,22
417,13,21
418,21,19
419,11,24
420,10,17
421,17,26
422,15,20
423,19,21
424,14,24
425,15,12
426,20,18
427,16,23
428,10,18
429,16,26
430,16,22
431,14,15
432,12,32
433,16,14
434,12,22
435,19,20
436,12,16
437,14,14
438,11,20
439,17,24
440,13,25
441,14,23
442,18,23
443,22,28
444,20,23
445,9,20
446,22,23
447,13,21
448,8,23
449,18,25
450,14,16
451,17,9
452,14,19
453,19,22
454,7,21
455,14,16
456,12,25
457,15,15
458,18,30
459,15,17
460,14,14
461,16,18
462,19,19
463,11,17
464,12,24
465,22,12
466,16,7
467,16,15
468,17,19
469,14,19
470,14,19
471,13,24
472,16,22
473,16,25
474,11,18
475,15,17
476,18,25
477,21,16
478,16,20
479,20,13
480,19,20
481,8,19
482,17,13
483,16,18
484,13,24
485,24,16
486,17,18
487,16,18
488,19,16
489,16,17
490,24,23
491,14,21
492,20,18
493,14,26
494,20,14
495,9,23
496,17,18
497,18,20
498,11,16
499,22,24
500,16,20
501,15,16
502,12,26
503,17,27
504,16,20
505,17,23
506,15,24
507,7,19
508,15,24
509,15,27
510,17,25
511,13,12
512,14,15
513,19,15
514,21,11
515,15,22
516,13,15
517,13,16
518,13,16
519,24,10
520,13,12
521,7,29
522,29,24
523,11,17
524,6,16
525,22,17
526,14,31
527,14,25
528,14,27
529,6,21
530,19,24
531,15,21
532,13,17
533,16,14
534,13,19
535,20,21
536,18,22
537,13,25
538,16,18
539,16,17
540,19,19
541,15,16
542,14,18
543,12,23
544,18,16
545,10,20
546,17,17
547,13,22
548,11,30
549,11,23
550,21,22
551,20,23
552,17,16
553,13,22
554,14,24
555,27,20
556,12,19
557,18,22
558,20,21
559,16,16
560,16,20
561,23,30
562,10,17
563,18,15
564,20,11
565,14,18
566,15,21
567,15,16
568,14,21
569,16,24
570,10,18
571,19,14
572,13,18
573,12,26
574,14,20
575,9,26
576,13,15
577,10,19
578,23,15
579,13,13
580,7,19
581,23,18
582,18,18
583,16,15
584,18,21
585,12,14
586,15,25
587,19,21
588,10,22
589,23,18
590,19,21
591,13,23
592,12,11
593,10,19
594,18,22
595,24,21
596,11,19
597,18,18
598,13,17
599,14,17
600,14,18
601,10,30
602,11,19
603,12,21
604,13,26
605,26,23
606,17,21
607,14,18
608,12,20
609,14,21
610,12,23
611,10,25
612,17,22
613,15,21
614,17,25
615,22,22
616,12,20
617,18,15
618,17,15
619,19,28
620,19,22
621,14,23
622,16,15
623,14,24
624,18,19
625,18,25
626,22,24
627,22,18
628,10,19
629,16,16
630,14,19
631,12,24
632,14,19
633,16,18
634,17,26
635,20,22
636,17,23
637,22,19
638,15,11
639,14,19
640,21,24
641,11,13
642,20,14
643,16,22
644,20,14
645,21,18
646,10,22
647,12,26
648,14,14
649,12,12
650,14,27
651,9,26
652,15,24
653,19,18
654,8,24
655,21,20
656,16,19
657,14,24
658,11,12
659,9,14
660,16,23
661,15,14
662,15,31
663,10,16
664,11,19
665,11,24
666,11,23
667,16,16
668,11,21
669,20,26
670,19,20
671,13,20
672,14,19
673,15,19
674,16,18
675,19,24
676,9,24
677,14,25
678,13,15
679,16,20
680,10,23
681,13,17
682,13,21
683,17,19
684,14,25
685,21,10
686,22,15
687,16,14
688,18,21
689,13,22
690,16,23
691,14,24
692,13,24
693,19,20
694,16,19
695,20,20
696,12,19
697,18,15
698,15,25
699,16,29
700,29,23
701,12,22
702,19,14
703,18,19
704,16,21
705,17,16
706,19,21
707,15,27
708,13,25
709,18,18
710,17,11
711,16,11
712,17,13
713,12,26
714,20,21
715,11,13
716,15,19
717,14,21
718,12,23
719,14,24
720,12,15
721,12,20
722,18,18
723,10,18
724,19,15
725,15,14
726,13,31
727,21,13
728,22,16
729,7,20
730,18,23
731,14,20
732,16,15
733,15,19
734,17,19
735,15,13
736,17,22
737,22,15
738,16,14
739,13,20
740,13,24
741,14,20
742,19,17
743,15,19
744,13,19
745,18,23
746,21,21
747,21,21
748,13,24
749,14,18
750,8,13
751,18,21
752,15,19
753,12,12
754,18,18
755,16,11
756,19,23
757,14,25
758,10,15
759,21,22
760,18,16
761,15,15
762,14,21
763,20,27
764,17,18
765,16,24
766,15,20
767,20,20
768,11,24
769,13,18
770,13,25
771,10,21
772,12,20
773,16,17
774,19,26
775,18,16
776,11,21
777,15,20
778,17,26
779,18,12
780,20,17
781,21,20
782,14,20
783,20,23
784,12,25
785,16,24
786,21,16
787,10,25
788,10,24
789,18,24
790,18,26
791,11,22
792,13,18
793,13,18
794,18,20
795,13,23
796,9,21
797,12,16
798,12,22
799,18,15
800,14,22
801,15,18
802,21,17
803,9,14
804,18,20
805,23,21
806,20,21
807,11,20
808,17,20
809,14,23
810,18,20
811,16,25
812,11,26
813,19,22
814,15,15
815,11,22
816,21,17
817,24,19
818,16,27
819,19,24
820,18,18
821,17,16
822,14,23
823,18,26
824,18,19
825,18,23
826,22,15
827,13,18
828,17,29
829,23,20
830,10,20
831,11,11
832,11,16
833,13,22
834,22,13
835,12,21
836,17,26
837,10,22
838,17,23
839,18,19
840,18,23
841,13,21
842,18,25
843,12,22
844,14,15
845,18,16
846,20,20
847,15,16
848,15,21
849,11,17
850,24,20
851,16,22
852,13,23
853,13,14
854,10,19
855,11,16
856,19,23
857,8,17
858,14,22
859,12,19
860,25,18
861,11,16
862,21,18
863,11,23
864,15,21
865,17,24
866,18,22
867,15,20
868,11,24
869,8,20
870,14,26
871,10,25
872,13,21
873,14,23
874,18,20
875,15,18
876,13,25
877,17,26
878,19,15
879,23,21
880,11,21
881,7,17
882,15,23
883,12,17
884,16,23
885,14,24
886,12,21
887,16,21
888,17,14
889,16,20
890,12,22
891,15,19
892,14,26
893,19,18
894,13,17
895,17,25
896,17,17
897,11,26
898,19,16
899,16,18
900,12,21
901,22,19
902,16,18
903,14,19
904,13,22
905,14,17
906,14,17
907,12,29
908,13,20
909,12,14
910,14,16
911,13,17
912,10,20
913,21,20
914,12,21
915,19,18
916,19,26
917,18,18
918,14,18
919,16,20
920,11,22
921,20,19
922,17,21
923,21,18
924,19,16
925,18,19
926,14,23
927,13,21
928,11,16
929,11,17
930,16,16
931,14,19
932,12,17
933,13,20
934,18,21
935,21,16
936,11,21
937,19,34
938,8,24
939,18,21
940,21,14
941,18,28
942,12,17
943,17,25
944,13,19
945,8,15
946,21,19
947,14,18
948,10,23
949,13,20
950,8,24
951,14,21
952,22,17
953,17,27
954,13,19
955,11,20
956,16,18
957,17,20
958,21,21
959,15,17
960,23,20
961,13,27
962,16,12
963,20,17
964,14,23
965,15,18
966,15,27
967,15,23
968,12,24
969,19,22
970,20,21
971,12,23
972,13,17
973,11,15
974,12,35
975,11,15
976,13,18
977,18,13
978,15,18
979,20,11
980,11,30
981,15,20
982,21,21
983,21,23
984,13,14
985,14,18
986,12,22
987,11,14
988,14,17
989,13,25
990,15,20
991,18,19
992,12,15
993,10,23
994,18,20
995,14,15
996,16,19
997,13,19
998,15,22
999,13,16
1000,11,24
1001,13,21
1002,17,22
1003,14,18
1004,16,17
1005,13,26
1006,16,18
1007,9,25
1008,14,12
1009,14,17
1010,19,24
1011,14,20
1012,17,23
1013,18,24
1014,10,31
1015,12,20
1016,14,26
1017,16,21
1018,22,16
1019,19,22
1020,17,18
1021,14,20
1022,14,24
1023,13,24
1024,12,27
1025,21,23
1026,13,21
1027,19,20
1028,9,21
1029,16,16
1030,13,27
1031,16,16
1032,28,34
1033,18,21
1034,17,18
1035,16,24
1036,16,29
1037,14,17
1038,10,13
1039,13,20
1040,15,19
1041,14,18
1042,16,20
1043,12,24
1044,12,18
1045,18,18
1046,10,22
1047,13,25
1048,15,20
1049,9,13
1050,14,15
1051,19,19
1052,18,16
1053,11,17
1054,15,24
1055,15,15
1056,16,21
1057,12,15
1058,15,21
1059,16,16
1060,12,20
1061,16,13
1062,13,17
1063,14,21
1064,13,14
1065,17,22
1066,12,17
1067,13,19
1068,14,19
1069,12,13
1070,11,25
1071,11,21
1072,8,23
1073,10,11
1074,10,20
1075,16,24
1076,8,16
1077,18,26
1078,12,25
1079,7,18
1080,20,17
1081,18,22
1082,18,14
1083,18,20
1084,17,27
1085,17,16
1086,19,17
1087,15,26
1088,16,24
1089,12,16
1090,19,18
1091,8,27
1092,22,25
1093,13,19
1094,15,21
1095,6,22
1096,11,23
1097,12,15
1098,12,18
1099,17,19
1100,13,17
1101,20,28
1102,10,22
1103,9,22
1104,16,19
1105,11,19
1106,17,21
1107,14,11
1108,13,22
1109,15,29
1110,16,16
1111,9,21
1112,18,21
1113,12,18
1114,14,16
1115,14,23
1116,17,23
1117,10,16
1118,10,19
1119,16,20
1120,19,15
1121,12,19
1122,15,20
1123,14,18
1124,14,17
1125,16,10
1126,14,22
1127,16,16
1128,13,24
1129,12,19
1130,13,23
1131,18,27
1132,15,20
1133,15,20
1134,9,17
1135,12,21
1136,6,20
1137,10,26
1138,19,17
1139,16,22
1140,16,25
1141,14,23
1142,10,37
1143,13,13
1144,10,25
1145,12,24
1146,15,22
1147,12,13
1148,16,20
1149,14,21
1150,12,23
1151,18,23
1152,24,22
1153,10,18
1154,23,25
1155,15,21
1156,20,17
1157,17,18
1158,15,18
1159,24,16
1160,14,24
1161,7,15
1162,12,17
1163,12,17
1164,15,10
1165,16,16
1166,17,26
1167,11,16
1168,14,18
1169,9,17
1170,14,25
1171,12,18
1172,15,24
1173,14,29
1174,17,17
1175,18,25
1176,10,19
1177,15,28
1178,11,15
1179,16,20
1180,18,21
1181,13,22
1182,9,25
1183,16,12
1184,11,19
1185,18,23
1186,14,19
1187,11,26
1188,13,18
1189,15,18
1190,12,14
1191,13,19
1192,20,17
1193,20,21
1194,18,27
1195,8,22
1196,12,22
1197,9,14
1198,10,15
1199,17,14
1200,23,22
1201,15,25
1202,20,19
