Time(Iteration),CLCB,CLCB_Attack
0,17,16
1,14,23
2,22,30
3,16,16
4,16,18
5,22,18
6,20,21
7,21,17
8,25,24
9,16,24
10,14,21
11,29,22
12,16,15
13,22,25
14,18,20
15,19,23
16,23,15
17,15,15
18,12,24
19,22,15
20,16,18
21,16,22
22,10,18
23,16,23
24,20,23
25,18,20
26,15,17
27,20,22
28,16,25
29,14,19
30,18,25
31,16,18
32,25,15
33,21,12
34,16,13
35,12,21
36,22,24
37,14,23
38,22,18
39,11,20
40,18,12
41,21,26
42,21,22
43,20,18
44,23,14
45,28,12
46,18,23
47,17,18
48,12,20
49,18,19
50,20,20
51,22,23
52,23,24
53,16,18
54,19,14
55,18,19
56,17,18
57,15,23
58,25,19
59,16,18
60,14,20
61,17,17
62,24,23
63,20,24
64,20,30
65,18,27
66,18,13
67,12,17
68,16,24
69,20,17
70,15,19
71,15,21
72,15,20
73,8,27
74,23,31
75,11,19
76,18,17
77,24,21
78,13,24
79,15,17
80,15,20
81,13,26
82,14,13
83,23,19
84,18,20
85,21,24
86,15,20
87,16,20
88,20,19
89,27,18
90,16,16
91,16,23
92,20,17
93,22,20
94,15,29
95,14,17
96,17,15
97,13,20
98,12,18
99,16,20
100,22,18
101,16,16
102,17,21
103,13,21
104,12,27
105,15,27
106,17,24
107,10,19
108,15,21
109,13,20
110,13,21
111,19,23
112,16,20
113,13,20
114,16,21
115,14,24
116,13,17
117,18,21
118,9,19
119,15,21
120,22,17
121,16,26
122,16,16
123,16,14
124,22,18
125,18,23
126,23,21
127,20,29
128,10,18
129,17,25
130,13,17
131,15,17
132,15,22
133,16,19
134,19,22
135,18,22
136,17,20
137,29,17
138,14,15
139,7,32
140,16,20
141,16,17
142,22,18
143,10,16
144,10,27
145,13,18
146,23,17
147,19,26
148,25,22
149,17,19
150,20,27
151,19,22
152,17,15
153,25,18
154,18,16
155,14,9
156,14,17
157,20,22
158,10,23
159,14,19
160,21,22
161,20,17
162,12,13
163,20,17
164,13,22
165,17,17
166,17,21
167,14,21
168,18,19
169,24,25
170,13,13
171,12,23
172,14,11
173,18,14
174,22,20
175,25,20
176,12,22
177,15,24
178,15,28
179,21,20
180,19,19
181,13,24
182,12,21
183,18,25
184,13,19
185,18,14
186,12,19
187,11,18
188,21,16
189,14,24
190,18,27
191,16,14
192,11,19
193,18,29
194,15,28
195,17,26
196,10,24
197,11,16
198,13,23
199,20,18
200,11,19
201,11,21
202,19,15
203,16,10
204,10,15
205,15,24
206,11,25
207,24,17
208,21,24
209,18,22
210,12,15
211,16,25
212,16,16
213,13,13
214,19,16
215,11,16
216,16,20
217,11,21
218,24,21
219,20,27
220,14,14
221,9,15
222,12,21
223,19,21
224,17,14
225,12,16
226,11,17
227,7,23
228,20,22
229,16,18
230,20,14
231,13,19
232,14,26
233,13,19
234,12,13
235,16,27
236,12,24
237,27,11
238,15,21
239,12,18
240,23,20
241,14,16
242,12,17
243,13,16
244,19,21
245,18,18
246,16,22
247,12,22
248,15,26
249,20,13
250,12,27
251,22,17
252,19,14
253,15,12
254,15,26
255,21,18
256,13,17
257,12,11
258,9,28
259,13,14
260,27,21
261,12,20
262,22,19
263,13,18
264,13,27
265,21,17
266,14,16
267,13,14
268,13,20
269,20,17
270,12,26
271,15,19
272,20,20
273,17,25
274,15,24
275,12,24
276,18,21
277,11,20
278,22,17
279,17,14
280,23,21
281,14,21
282,22,21
283,18,20
284,17,23
285,13,15
286,9,14
287,21,19
288,19,20
289,13,14
290,23,30
291,18,16
292,19,22
293,16,18
294,9,25
295,16,21
296,14,24
297,12,13
298,14,20
299,14,17
300,13,15
301,17,19
302,20,24
303,18,20
304,12,15
305,18,14
306,17,13
307,16,20
308,19,15
309,22,20
310,12,18
311,14,26
312,10,18
313,22,20
314,20,22
315,14,28
316,13,20
317,15,29
318,11,25
319,16,15
320,17,29
321,14,20
322,15,16
323,13,17
324,14,22
325,12,16
326,9,22
327,11,20
328,17,13
329,15,14
330,14,23
331,8,24
332,16,20
333,14,24
334,26,13
335,8,27
336,12,15
337,15,20
338,14,21
339,16,21
340,15,25
341,16,16
342,17,20
343,14,24
344,13,14
345,19,19
346,22,26
347,15,18
348,12,23
349,16,22
350,15,28
351,11,19
352,21,22
353,17,27
354,14,28
355,19,16
356,18,10
357,13,23
358,13,19
359,19,18
360,15,17
361,18,14
362,15,19
363,14,22
364,11,15
365,18,19
366,18,23
367,13,20
368,17,30
369,20,21
370,12,18
371,12,23
372,11,17
373,15,18
374,17,23
375,13,24
376,19,20
377,22,14
378,19,21
379,15,20
380,19,11
381,13,20
382,18,12
383,11,26
384,21,22
385,18,23
386,21,22
387,10,21
388,16,17
389,17,27
390,14,22
391,15,21
392,27,23
393,14,27
394,11,17
395,13,17
396,9,23
397,20,26
398,18,30
399,16,26
400,22,15
401,13,15
402,14,21
403,13,19
404,18,18
405,17,14
406,10,21
407,14,26
408,14,21
