Time(Iteration),CLCB,CLCB_Attack
0,24,15
1,20,22
2,15,16
3,23,15
4,17,10
5,20,24
6,16,18
7,17,17
8,17,15
9,21,18
10,16,18
11,23,18
12,23,22
13,14,28
14,21,16
15,13,10
16,16,16
17,14,21
18,15,17
19,20,20
20,18,18
21,17,25
22,17,24
23,17,16
24,18,20
25,16,24
26,17,20
27,14,19
28,23,21
29,21,18
30,18,22
31,22,16
32,21,25
33,14,18
34,23,16
35,21,15
36,26,32
37,19,21
38,23,24
39,22,19
40,10,20
41,18,16
42,14,18
43,23,28
44,18,13
45,15,23
46,24,25
47,13,18
48,18,29
49,14,21
50,22,20
51,14,18
52,17,24
53,11,25
54,23,21
55,14,23
56,18,20
57,23,8
58,13,19
59,13,19
60,18,14
61,8,19
62,16,20
63,13,22
64,23,26
65,14,14
66,12,22
67,20,23
68,18,27
69,20,18
70,20,18
71,19,19
72,17,16
73,17,14
74,18,19
75,14,22
76,14,19
77,19,20
78,13,22
79,24,15
80,18,21
81,20,20
82,21,20
83,20,25
84,11,25
85,16,17
86,15,23
87,12,29
88,16,18
89,20,15
90,17,16
91,21,29
92,10,26
93,13,18
94,23,15
95,23,19
96,14,18
97,18,16
98,18,8
99,11,19
100,12,19
101,13,18
102,14,14
103,25,24
104,17,12
105,13,27
106,10,26
107,25,21
108,12,21
109,15,15
110,18,14
111,15,20
112,19,21
113,11,17
114,15,19
115,21,23
116,15,20
117,17,17
118,16,27
119,9,20
120,24,24
121,14,17
122,12,24
123,23,18
124,19,21
125,18,22
126,21,19
127,19,18
128,20,9
129,21,16
130,14,25
131,17,18
132,20,23
133,14,20
134,17,18
135,12,28
136,15,20
137,21,17
138,23,23
139,23,31
140,11,23
141,11,22
142,9,24
143,16,21
144,17,19
145,14,24
146,15,21
147,14,17
148,14,26
149,15,20
150,16,22
151,17,23
152,18,22
153,15,16
154,24,20
155,14,25
156,13,19
157,21,19
158,17,30
159,15,22
160,23,22
161,13,20
162,19,19
163,26,28
164,18,21
165,14,30
166,12,19
167,24,24
168,22,23
169,14,21
170,25,34
171,24,20
172,21,20
173,16,10
174,13,21
175,14,24
176,18,18
177,19,26
178,21,22
179,16,22
180,14,20
181,16,28
182,18,16
183,14,21
184,20,26
185,23,22
186,24,20
187,7,24
188,8,28
189,20,29
190,22,24
191,20,35
192,16,28
193,17,20
194,18,17
195,20,18
196,14,19
197,13,22
198,17,22
199,12,18
200,16,18
201,24,12
202,22,18
203,26,20
204,19,21
205,9,29
206,16,21
207,16,15
208,16,21
209,18,8
210,17,14
211,16,18
212,20,31
213,24,15
214,11,22
215,18,22
216,19,14
217,16,25
218,16,28
219,20,26
220,18,17
221,19,18
222,13,20
223,17,22
224,18,24
225,19,20
226,18,25
227,17,20
228,21,25
229,20,19
230,12,23
231,15,23
232,12,23
233,16,26
234,16,19
235,19,28
236,14,20
237,26,20
238,18,23
239,12,26
240,13,27
241,15,20
242,20,22
243,11,19
244,18,22
245,12,20
246,23,17
247,20,30
248,20,15
249,17,22
250,19,20
251,10,19
252,15,26
253,18,18
254,14,20
255,4,22
256,13,24
257,21,16
258,16,24
259,19,24
260,21,23
261,13,17
262,16,26
263,13,21
264,16,21
265,11,19
266,14,24
267,20,18
268,18,18
269,19,20
270,15,13
271,12,22
272,16,21
273,9,15
274,16,28
275,18,19
276,16,17
277,18,23
278,13,21
279,19,16
280,22,27
281,14,22
282,15,11
283,17,24
284,11,20
285,6,16
286,14,18
287,17,18
288,18,20
289,15,15
290,9,17
291,21,16
292,12,20
293,9,19
294,17,25
295,17,19
296,20,18
297,11,26
298,14,16
299,13,17
300,21,23
301,14,26
302,19,22
303,15,13
304,16,20
305,19,28
306,17,20
307,13,18
308,17,25
309,20,24
310,15,25
311,15,18
312,18,20
313,14,18
314,22,20
315,12,22
316,22,16
317,16,20
318,15,24
319,16,18
320,10,22
321,14,20
322,12,26
323,14,23
324,20,18
325,21,14
326,22,18
327,23,24
328,14,14
329,18,15
330,20,25
331,22,28
332,14,24
333,13,25
334,15,28
335,19,18
336,18,22
337,18,27
338,17,24
339,24,21
340,13,23
341,15,22
342,11,24
343,8,20
344,17,16
345,17,15
346,14,19
347,12,19
348,17,17
349,15,30
350,21,17
351,13,14
352,10,25
353,15,17
354,12,24
355,19,12
356,15,18
357,14,18
358,14,9
359,23,21
360,12,20
361,19,21
362,11,17
363,12,11
364,17,25
365,20,22
366,26,16
367,18,14
368,16,17
369,15,19
370,10,13
371,21,19
372,16,20
373,13,26
374,17,21
375,18,24
376,7,24
377,20,21
378,18,24
379,11,17
380,11,14
381,14,20
382,13,16
383,21,18
384,21,17
385,15,23
386,7,20
387,19,17
388,21,14
389,13,24
390,15,28
391,10,22
392,18,22
393,16,26
394,19,19
395,12,20
396,14,19
397,20,17
398,16,21
399,10,24
400,17,18
401,14,14
402,13,26
403,22,18
404,12,20
405,15,12
406,16,18
407,16,14
408,11,17
409,16,23
410,18,19
411,15,13
412,16,20
413,17,29
414,21,11
415,9,16
416,17,19
417,12,21
418,13,16
419,12,21
420,15,22
421,11,21
422,16,23
423,17,19
424,17,22
425,11,17
426,13,17
427,13,20
428,9,13
429,13,18
430,16,13
431,13,24
432,6,20
433,13,20
434,16,26
435,12,23
436,15,14
437,15,22
438,21,23
439,15,20
440,13,18
