Time(Iteration),CLCB,CLCB_Attack
0,19,25
1,17,26
2,22,21
3,21,17
4,20,16
5,17,20
6,17,25
7,20,21
8,19,13
9,20,23
10,23,26
11,17,18
12,29,14
13,17,19
14,20,27
15,19,21
16,23,20
17,12,14
18,19,28
19,18,27
20,18,25
21,16,18
22,24,23
23,16,11
24,14,18
25,21,21
26,18,21
27,20,17
28,16,22
29,12,20
30,20,22
31,24,18
32,19,22
33,22,25
34,12,28
35,21,21
36,14,22
37,16,16
38,18,15
39,15,18
40,13,18
41,11,10
42,10,24
43,22,21
44,16,27
45,18,13
46,21,24
47,14,26
48,12,15
49,18,22
50,21,23
51,16,26
52,20,25
53,14,16
54,35,22
55,10,15
56,11,25
57,18,20
58,18,17
59,18,15
60,17,17
61,12,28
62,10,20
63,21,29
64,15,28
65,13,20
66,23,25
67,25,18
68,12,26
69,15,19
70,14,14
71,12,16
72,21,18
73,22,21
74,10,24
75,18,18
76,18,25
77,15,21
78,18,23
79,12,24
80,9,16
81,15,14
82,18,21
83,20,21
84,19,22
85,9,17
86,13,25
87,16,20
88,18,18
89,17,18
90,20,19
91,22,16
92,15,19
93,20,23
94,14,23
95,19,20
96,16,23
97,20,21
98,15,17
99,14,16
100,21,26
101,23,14
102,17,26
103,19,23
104,11,20
105,21,20
106,23,27
107,17,19
108,20,20
109,11,28
110,16,17
111,16,20
112,19,23
113,14,25
114,17,33
115,22,18
116,19,30
117,12,25
118,25,20
119,15,16
120,18,13
121,19,15
122,17,15
123,22,18
124,17,25
125,13,22
126,16,17
127,26,20
128,13,21
129,26,27
130,15,24
131,18,20
132,21,21
133,16,15
134,19,28
135,21,16
136,17,25
137,22,22
138,17,27
139,12,18
140,18,19
141,11,14
142,22,25
143,20,18
144,14,21
145,20,19
146,19,15
147,10,19
148,14,29
149,20,17
150,22,13
151,19,23
152,14,14
153,20,19
154,13,24
155,21,20
156,24,15
157,14,22
158,17,23
159,10,19
160,19,19
161,15,15
162,16,20
163,14,20
164,13,21
165,16,23
166,17,19
167,13,20
168,14,14
169,13,21
170,23,20
171,20,17
172,10,19
173,16,17
174,23,20
175,14,18
176,14,24
177,11,18
178,26,21
179,17,17
180,14,25
181,20,17
182,14,22
183,12,25
184,19,30
185,16,17
186,24,20
187,21,16
188,20,24
189,21,24
190,19,28
191,18,18
192,11,21
193,13,24
194,16,25
195,7,22
196,18,13
197,16,12
198,20,25
199,17,23
200,12,19
201,21,29
202,20,22
203,14,25
204,11,19
205,17,20
206,16,20
207,18,21
208,19,17
209,18,20
210,19,16
211,16,13
212,11,22
213,20,12
214,17,23
215,14,12
216,16,12
217,10,20
218,13,17
219,18,22
220,5,11
221,11,23
222,16,24
223,15,30
224,19,20
225,11,34
226,19,22
227,16,22
228,14,20
229,15,23
230,16,16
231,21,22
232,19,19
233,18,15
234,16,23
235,15,11
236,16,21
237,13,21
238,9,23
239,11,28
240,23,21
241,16,15
242,13,17
243,11,15
244,12,21
245,19,22
246,18,17
247,14,19
248,16,20
249,14,20
250,15,28
251,14,21
252,12,24
253,16,23
254,21,21
255,20,25
256,11,14
257,18,18
258,19,26
259,21,19
260,15,29
261,18,18
262,18,17
263,15,18
264,20,19
265,14,27
266,17,22
267,22,14
268,21,17
269,17,19
270,9,26
271,18,24
272,12,24
273,15,28
274,12,15
275,25,17
276,17,14
277,16,17
278,17,14
279,20,14
280,15,35
281,14,16
282,10,24
283,18,20
284,13,17
285,12,17
286,11,20
287,15,24
288,14,20
289,17,26
290,10,27
291,19,19
292,17,22
293,20,24
294,12,21
295,22,29
296,16,17
297,10,15
298,15,13
299,17,22
300,12,18
301,18,16
302,16,18
303,21,21
304,20,29
305,17,20
306,17,34
307,23,25
308,25,18
309,12,19
310,10,23
311,10,12
312,15,15
313,20,17
314,14,20
315,13,20
316,14,20
317,19,17
318,16,21
319,15,23
320,16,17
321,21,19
322,17,14
323,15,24
324,22,17
325,20,20
326,7,18
327,17,17
328,20,28
329,22,16
330,29,15
331,13,17
332,18,26
333,18,19
334,22,23
335,19,20
336,16,18
337,17,19
338,14,21
339,14,19
340,16,19
341,19,17
342,17,24
343,18,18
344,22,21
345,11,13
346,20,22
347,15,26
348,18,29
349,18,22
350,22,19
351,18,28
352,18,14
353,15,27
354,22,13
355,10,22
356,10,19
357,23,16
358,12,11
359,17,22
360,18,9
361,15,22
362,15,20
363,15,28
364,16,25
365,23,16
366,13,17
367,16,18
368,16,19
369,13,20
370,24,23
371,22,15
372,13,20
373,14,21
374,14,20
375,22,14
376,13,18
377,21,29
378,14,18
379,21,19
380,16,20
381,13,23
382,17,16
383,20,17
384,15,17
385,12,19
386,23,22
387,17,15
388,11,26
389,12,17
390,15,13
391,14,22
392,17,17
393,16,21
394,11,19
395,5,18
396,16,21
397,18,10
398,17,13
399,12,20
400,9,16
401,13,19
402,18,15
403,15,26
404,15,24
405,13,28
406,11,15
407,14,14
408,14,26
409,20,19
410,14,20
411,16,18
412,16,17
413,14,20
414,14,21
415,14,18
416,17,14
417,17,18
418,15,23
419,22,27
420,20,23
421,12,19
422,8,20
423,15,23
424,15,19
425,13,24
426,13,21
427,13,15
428,14,20
429,14,22
430,18,25
431,12,27
432,20,19
433,15,18
434,14,20
435,15,22
436,19,21
437,13,16
438,9,27
439,26,19
440,19,20
441,15,24
442,17,24
443,13,18
444,22,28
445,25,23
446,21,17
447,15,19
448,10,28
449,16,30
450,8,22
451,18,22
452,25,17
453,10,19
454,15,22
455,20,24
456,7,25
457,14,25
458,20,17
459,11,12
460,12,21
461,13,16
462,18,14
463,16,20
464,22,21
465,20,20
466,14,19
467,11,18
468,19,27
469,16,21
470,20,18
471,13,14
472,18,20
473,20,18
474,19,25
475,22,16
476,11,17
477,15,17
478,19,24
479,16,23
480,23,23
481,21,19
482,13,19
483,17,13
484,12,25
485,20,20
486,17,24
487,13,18
488,21,19
489,19,24
490,15,23
491,13,17
492,24,19
493,18,28
494,15,25
495,18,18
496,11,15
497,12,22
498,14,19
499,10,16
500,17,18
501,11,17
502,16,18
503,16,14
504,15,15
505,16,23
506,18,26
507,20,16
508,11,29
509,25,19
510,13,22
511,18,20
512,16,22
513,15,23
514,15,13
515,13,13
516,12,24
517,14,21
518,16,18
519,12,18
520,12,27
521,13,18
522,11,14
523,15,15
524,23,23
525,14,15
526,14,19
527,15,16
528,14,30
529,19,10
530,10,16
531,21,8
532,13,21
533,15,18
534,18,18
535,19,28
536,14,24
537,16,26
538,16,18
539,13,23
540,17,18
541,14,23
542,15,22
543,12,13
544,14,25
545,8,19
546,16,25
547,7,26
548,14,33
549,22,17
550,19,10
551,15,27
552,11,14
553,17,29
554,19,19
555,17,22
556,13,27
557,25,20
558,15,23
559,14,24
560,20,15
561,12,22
562,20,19
563,14,15
564,17,22
565,12,23
566,18,24
567,9,20
568,20,22
569,14,26
570,18,21
571,17,26
572,18,21
573,10,22
574,18,18
575,12,19
576,11,19
577,19,15
578,10,21
579,14,17
580,16,11
581,13,19
582,22,18
583,14,22
584,17,22
585,10,22
586,15,19
587,13,28
588,18,25
589,10,27
590,15,20
591,13,21
592,16,21
593,16,21
594,16,29
595,16,26
596,22,20
597,18,18
598,24,13
599,14,26
600,18,15
601,14,12
602,15,22
603,15,24
604,21,23
605,19,23
606,17,20
607,15,23
608,6,15
609,13,26
610,11,20
611,17,16
612,11,20
613,15,23
614,17,31
615,18,20
616,11,22
617,19,26
618,19,23
619,17,24
620,13,18
621,13,19
622,13,22
623,16,20
624,13,20
625,17,22
626,15,23
627,10,23
628,16,20
629,12,20
630,12,20
631,16,24
632,18,15
633,21,24
634,22,26
635,12,26
636,18,13
637,10,27
638,11,23
639,15,19
640,21,27
641,11,19
642,13,20
643,16,15
644,16,17
645,16,18
646,12,20
647,12,21
648,11,30
649,15,25
650,14,26
651,12,22
652,10,29
653,15,17
654,12,21
655,16,26
656,12,18
657,16,22
658,9,21
659,16,17
660,7,17
661,12,22
662,8,16
663,15,15
664,15,28
665,19,20
666,13,15
667,10,17
668,14,16
669,16,20
670,13,25
671,14,19
672,12,20
673,17,28
674,17,21
675,17,31
676,14,13
677,20,23
678,11,19
679,13,23
680,20,17
681,18,21
682,12,19
683,14,21
684,8,19
685,11,17
686,14,24
687,17,25
688,22,19
689,17,21
690,19,16
691,12,21
692,14,21
693,16,23
694,15,18
695,17,18
696,13,25
697,9,25
698,13,25
699,17,24
700,21,13
701,24,18
702,13,20
703,19,16
704,16,21
705,17,15
706,16,17
707,10,15
708,14,18
709,15,19
710,11,14
711,19,28
712,20,11
713,11,26
714,12,22
715,21,23
716,9,13
717,11,23
718,10,22
719,18,21
720,20,17
721,19,15
722,11,24
723,16,21
724,10,21
725,11,16
726,20,12
727,14,21
728,15,24
729,13,20
730,10,27
731,10,19
732,14,25
733,14,24
734,12,18
735,21,17
736,13,21
737,15,26
738,13,22
739,21,28
740,15,24
741,16,23
742,19,16
743,12,15
744,12,22
745,11,22
746,16,18
747,14,15
748,12,14
749,9,19
750,16,23
751,13,16
752,15,26
753,17,19
754,16,18
755,15,14
756,11,19
757,16,22
758,15,21
759,10,17
760,20,24
761,22,17
762,14,18
763,10,21
764,18,21
765,17,20
766,15,17
767,15,26
768,20,24
769,10,21
770,10,14
771,11,19
772,12,23
773,16,19
774,11,28
775,14,14
776,11,20
777,15,22
778,10,29
779,16,29
780,12,20
781,13,20
782,12,29
783,15,19
784,17,18
785,12,18
786,12,22
787,12,22
788,13,21
789,15,29
790,20,21
791,19,17
792,18,28
793,21,17
794,18,27
795,16,24
796,11,15
797,16,20
798,14,25
799,21,23
800,10,21
801,17,25
802,17,17
803,16,18
804,11,23
805,13,17
806,20,18
807,14,22
808,14,13
809,11,16
810,11,23
811,23,22
812,12,24
813,15,28
814,17,22
815,18,14
816,6,15
817,19,16
818,12,21
819,8,16
820,12,23
821,10,17
822,15,20
823,18,25
824,11,20
825,16,20
826,18,26
827,16,19
828,16,27
829,13,19
830,15,19
831,15,21
832,12,25
833,16,20
834,13,17
835,14,20
836,20,21
837,9,25
838,15,22
839,14,20
840,9,18
841,10,24
842,17,20
843,16,27
844,18,19
845,14,19
846,14,17
847,11,33
848,20,23
849,12,21
850,12,24
851,19,15
852,14,9
853,12,18
854,13,14
855,17,16
856,11,12
857,12,27
858,17,26
859,15,15
860,6,19
861,12,19
862,8,17
863,15,22
864,17,27
865,11,27
866,9,29
867,13,21
868,16,22
869,14,19
870,19,19
871,17,19
872,13,21
873,16,24
874,16,19
875,13,21
876,11,27
877,13,28
878,15,23
879,16,12
880,13,19
881,17,19
882,15,22
883,13,15
884,22,28
885,14,17
886,22,20
887,13,20
888,22,13
889,16,17
890,8,18
891,12,18
892,12,22
893,15,17
894,13,22
895,13,25
896,13,15
897,24,20
898,16,28
899,19,20
900,13,23
901,19,18
902,6,12
903,10,29
904,13,15
905,4,20
906,17,24
907,19,23
908,16,22
909,14,22
910,19,17
911,19,28
912,12,15
913,11,13
914,18,19
915,13,28
916,15,19
917,8,21
918,15,17
919,16,22
920,12,21
921,14,26
922,19,16
923,12,16
924,17,22
925,11,20
926,17,26
927,12,23
928,14,26
929,9,16
930,15,14
931,11,21
932,15,25
933,18,19
934,18,16
935,22,22
936,15,23
937,22,23
938,17,18
939,13,20
940,17,14
941,13,21
942,16,19
943,20,18
944,13,25
945,13,24
946,13,9
947,12,26
948,21,25
949,19,13
950,13,17
951,12,29
952,20,16
953,17,24
954,4,18
955,16,16
956,7,21
957,15,15
958,13,22
959,8,18
960,15,23
961,13,25
962,13,20
963,10,19
964,12,26
965,20,15
966,15,17
967,17,16
968,19,26
969,11,24
970,21,15
971,10,17
972,23,17
973,15,21
974,9,18
975,23,23
976,10,25
977,17,21
978,12,18
979,13,19
980,15,19
981,12,13
982,11,24
983,19,17
984,15,28
985,15,23
986,18,18
987,8,28
988,21,21
989,13,21
990,14,20
991,18,20
992,13,17
993,20,20
994,20,17
995,15,23
996,11,15
997,14,18
998,16,20
999,12,26
1000,14,16
1001,19,20
1002,13,18
1003,15,20
1004,10,20
1005,18,13
1006,10,26
1007,10,14
1008,13,15
1009,18,21
1010,11,20
1011,11,30
1012,15,20
1013,11,20
1014,16,30
1015,21,20
1016,10,21
1017,10,15
1018,15,19
1019,20,21
1020,10,14
1021,22,19
1022,12,20
1023,13,14
1024,13,22
1025,14,24
1026,17,25
1027,13,22
1028,19,19
1029,15,25
1030,11,21
1031,18,26
1032,12,17
1033,15,19
1034,15,16
1035,20,15
1036,11,24
1037,8,22
1038,14,20
1039,15,19
1040,19,27
1041,17,10
1042,12,17
1043,14,22
1044,14,16
1045,21,21
1046,10,24
1047,18,22
1048,18,15
1049,9,23
1050,21,14
1051,18,22
1052,13,12
1053,19,19
1054,17,21
1055,11,18
1056,8,25
1057,15,23
1058,15,22
1059,17,16
1060,11,27
1061,13,28
1062,18,22
1063,11,23
1064,12,20
1065,16,13
1066,10,18
1067,15,23
1068,11,24
1069,14,33
1070,16,15
1071,24,18
1072,10,22
1073,12,23
1074,18,22
1075,11,22
1076,12,21
1077,9,19
1078,11,13
1079,13,18
1080,12,12
1081,13,21
1082,17,22
1083,21,17
1084,13,25
1085,8,15
1086,11,22
1087,15,18
1088,11,18
1089,16,18
1090,11,23
1091,12,19
1092,14,25
1093,17,25
1094,15,32
1095,13,22
1096,21,20
1097,17,21
1098,14,15
1099,15,17
1100,16,20
1101,10,19
1102,12,27
1103,12,20
1104,20,19
1105,16,15
1106,17,15
1107,6,27
1108,11,23
1109,20,24
1110,15,30
1111,15,12
1112,15,23
1113,19,19
1114,18,17
1115,13,22
1116,15,19
1117,13,17
1118,10,16
1119,20,21
1120,13,15
1121,14,21
1122,11,23
1123,20,29
1124,12,29
1125,18,14
1126,13,28
1127,15,17
1128,13,18
1129,14,23
1130,13,25
1131,15,18
1132,12,23
1133,12,27
1134,13,15
1135,15,17
1136,20,20
1137,7,16
1138,10,25
1139,11,28
1140,21,26
1141,12,29
1142,19,29
1143,16,23
1144,10,17
1145,12,16
1146,16,13
1147,15,25
1148,19,21
1149,13,17
1150,19,18
1151,12,23
1152,17,33
1153,12,18
1154,17,14
1155,16,15
1156,18,33
1157,14,18
1158,7,25
1159,25,23
1160,12,18
1161,20,17
1162,20,19
1163,11,14
1164,10,16
1165,14,22
1166,12,19
1167,12,17
1168,12,24
1169,17,11
1170,15,14
1171,15,12
1172,15,19
1173,9,19
1174,20,12
1175,9,26
1176,15,22
1177,13,17
1178,11,21
1179,15,24
1180,12,21
1181,12,17
1182,6,18
1183,8,18
1184,10,21
1185,14,25
1186,13,19
1187,11,15
1188,9,21
1189,13,19
1190,9,25
1191,9,18
1192,15,19
1193,15,23
1194,14,19
1195,5,18
1196,19,17
1197,17,22
1198,15,26
1199,14,21
1200,14,16
1201,20,23
1202,6,19
1203,14,15
1204,18,19
1205,12,26
1206,17,17
1207,13,17
1208,13,19
1209,25,21
1210,17,25
1211,18,20
1212,11,16
1213,10,19
1214,11,20
1215,13,17
1216,13,19
1217,10,17
1218,15,23
1219,12,18
1220,16,18
1221,7,26
1222,13,20
1223,20,18
1224,12,19
1225,4,17
1226,14,21
1227,16,16
1228,19,21
1229,17,19
1230,18,19
1231,26,18
1232,18,16
1233,14,28
1234,16,21
1235,13,16
1236,14,16
1237,11,18
1238,14,21
1239,13,14
1240,16,20
1241,17,22
1242,20,19
1243,14,15
1244,11,16
1245,16,16
1246,23,17
1247,9,23
1248,21,19
1249,20,14
1250,19,27
1251,11,17
1252,14,20
1253,15,21
1254,9,15
1255,17,22
1256,19,16
1257,11,19
1258,18,14
1259,14,17
1260,8,21
1261,10,22
1262,14,16
1263,8,20
1264,23,21
1265,21,23
1266,18,22
1267,7,22
1268,11,19
1269,14,19
1270,14,16
1271,14,22
1272,10,15
1273,12,16
1274,23,17
1275,25,30
1276,11,22
1277,14,11
1278,20,15
1279,14,22
1280,12,15
1281,12,25
1282,12,16
1283,14,26
1284,10,28
1285,18,27
1286,12,19
1287,13,25
1288,9,20
1289,17,16
1290,17,17
1291,20,13
1292,16,27
1293,16,21
1294,18,19
1295,12,20
1296,17,17
1297,23,22
1298,20,24
1299,12,20
1300,20,26
1301,11,28
1302,13,17
1303,15,20
1304,11,28
1305,14,18
1306,19,13
1307,5,23
1308,17,28
1309,18,19
1310,14,20
1311,10,22
1312,15,17
1313,15,27
1314,16,25
1315,16,25
1316,14,21
1317,9,23
1318,13,24
1319,11,25
1320,11,29
1321,24,20
1322,17,24
1323,16,18
1324,13,19
1325,9,19
1326,12,20
1327,15,21
1328,10,16
1329,14,21
1330,22,21
1331,16,15
1332,16,18
1333,18,26
1334,11,14
1335,4,18
1336,17,9
1337,14,17
1338,17,13
1339,18,26
1340,14,26
1341,22,22
1342,13,29
1343,16,20
1344,11,20
1345,19,16
1346,17,26
1347,9,22
1348,13,17
1349,18,20
1350,14,21
1351,14,19
1352,12,18
1353,19,19
1354,20,22
1355,17,18
1356,21,26
1357,8,16
1358,8,15
1359,10,15
1360,14,16
1361,15,14
1362,10,26
1363,18,17
1364,13,21
1365,19,16
1366,10,22
1367,14,13
1368,9,24
1369,17,13
1370,11,17
1371,13,20
1372,11,15
1373,15,26
1374,13,15
1375,25,24
1376,10,21
1377,15,18
1378,12,17
1379,17,16
1380,9,19
1381,17,19
1382,12,10
1383,15,20
1384,15,17
1385,15,16
1386,12,18
1387,9,24
1388,13,16
1389,14,16
1390,10,22
1391,15,11
1392,11,17
1393,14,21
1394,19,17
1395,16,17
1396,11,25
1397,17,18
1398,12,24
1399,17,11
1400,13,15
1401,15,18
1402,10,25
1403,11,20
1404,20,18
1405,10,14
1406,6,24
1407,11,24
1408,12,17
1409,16,15
1410,15,23
1411,12,20
1412,15,21
1413,9,29
1414,11,25
1415,13,21
1416,17,29
1417,12,21
1418,7,14
1419,16,24
1420,12,24
1421,18,22
1422,21,24
1423,19,23
1424,15,17
1425,10,19
1426,11,23
1427,23,22
1428,15,30
1429,15,25
1430,20,18
1431,12,19
1432,19,21
1433,12,22
1434,15,19
1435,17,17
1436,12,18
1437,19,20
1438,17,27
1439,7,25
1440,15,22
1441,18,17
1442,10,15
1443,10,20
1444,10,20
1445,19,18
1446,17,24
1447,14,22
1448,15,21
1449,14,25
1450,14,27
1451,18,21
1452,10,17
1453,15,13
1454,14,12
1455,12,32
1456,13,15
1457,14,20
1458,11,18
1459,16,11
1460,12,15
1461,19,18
1462,16,16
1463,14,17
1464,12,20
1465,22,18
1466,13,20
1467,10,29
1468,12,21
1469,17,23
1470,18,16
1471,19,19
1472,13,28
1473,18,21
1474,17,14
1475,11,21
1476,10,17
1477,20,20
1478,18,21
1479,14,20
1480,12,18
1481,13,21
1482,15,18
1483,16,19
1484,12,12
1485,17,21
1486,19,23
1487,15,18
1488,7,21
1489,10,36
1490,19,22
1491,11,18
1492,14,18
1493,15,20
1494,14,27
1495,13,17
1496,10,22
1497,16,29
1498,15,12
1499,22,20
1500,13,16
1501,16,17
1502,20,13
1503,12,23
1504,11,19
1505,17,19
1506,10,25
1507,10,23
1508,19,17
1509,19,15
1510,12,19
1511,12,22
1512,17,15
1513,16,20
1514,13,29
1515,13,23
1516,12,22
1517,15,25
1518,14,18
1519,14,19
1520,20,16
1521,16,19
1522,11,20
1523,17,17
1524,18,20
1525,13,29
1526,8,28
1527,16,22
1528,17,23
1529,21,14
1530,19,19
1531,14,21
1532,9,21
1533,8,27
1534,16,23
1535,21,27
1536,18,16
1537,9,24
1538,10,26
1539,16,15
1540,19,19
1541,13,15
1542,11,27
1543,11,21
1544,19,20
1545,15,28
1546,16,27
1547,16,15
1548,12,17
1549,16,27
1550,14,15
1551,11,28
1552,23,19
1553,16,24
1554,13,25
1555,14,11
1556,10,20
1557,19,19
1558,14,18
1559,8,21
1560,14,19
1561,14,22
1562,16,21
1563,8,19
1564,15,18
1565,9,28
1566,12,23
1567,19,13
1568,13,12
1569,11,12
1570,24,18
1571,12,27
1572,10,15
1573,14,16
1574,17,12
1575,21,14
1576,14,22
1577,12,18
1578,16,14
1579,10,12
1580,16,18
1581,12,21
1582,12,18
1583,10,25
1584,11,20
1585,12,23
1586,12,13
1587,21,31
1588,22,22
1589,19,19
1590,12,15
1591,19,21
1592,15,20
1593,16,30
1594,9,19
1595,12,25
1596,21,20
1597,14,19
1598,7,23
1599,8,23
1600,11,20
1601,12,18
1602,14,22
1603,15,18
1604,14,27
1605,12,19
1606,10,21
1607,16,18
1608,26,22
1609,15,17
1610,20,16
1611,12,21
1612,15,18
1613,17,15
1614,20,18
1615,9,18
1616,15,25
1617,12,23
1618,10,21
1619,14,23
1620,18,15
1621,16,16
1622,10,22
1623,8,24
1624,8,31
1625,12,14
1626,13,19
1627,8,16
1628,16,11
1629,8,16
1630,7,28
1631,18,13
1632,16,17
1633,19,13
1634,15,26
1635,16,16
1636,11,29
1637,14,20
1638,6,21
1639,18,28
1640,10,25
1641,10,21
1642,15,17
1643,15,30
1644,15,18
1645,18,25
1646,23,22
1647,13,24
1648,11,24
1649,16,23
1650,6,18
1651,12,24
1652,14,23
1653,15,21
1654,13,14
1655,19,26
1656,9,32
1657,19,16
1658,11,18
1659,10,28
1660,16,24
1661,14,20
1662,19,20
1663,11,16
1664,5,25
1665,16,27
1666,14,21
1667,9,17
1668,12,18
1669,20,16
1670,13,22
1671,15,28
1672,12,17
1673,14,19
1674,11,17
1675,17,24
1676,16,20
1677,14,24
1678,17,16
1679,8,22
1680,20,25
1681,12,31
1682,13,17
1683,14,31
1684,14,25
1685,14,20
1686,15,18
1687,11,23
1688,15,21
1689,16,22
1690,10,17
1691,11,19
1692,18,18
1693,15,16
1694,8,20
1695,12,20
1696,10,22
1697,20,17
1698,9,15
1699,12,27
1700,16,22
1701,14,19
1702,21,19
