Time(Iteration),CLCB,CLCB_Attack
0,18,26
1,18,15
2,15,22
3,12,22
4,24,29
5,29,18
6,15,16
7,16,28
8,14,11
9,20,17
10,28,17
11,18,16
12,20,19
13,13,22
14,24,15
15,16,19
16,15,19
17,18,13
18,13,21
19,16,15
20,13,19
21,17,20
22,17,14
23,16,22
24,17,26
25,19,25
26,12,21
27,12,23
28,22,24
29,17,18
30,20,32
31,17,20
32,14,14
33,18,27
34,16,18
35,17,17
36,15,19
37,15,23
38,10,22
39,19,29
40,18,24
41,15,20
42,10,22
43,12,17
44,17,16
45,13,27
46,21,28
47,20,17
48,15,25
49,16,23
50,11,12
51,29,19
52,22,14
53,18,22
54,12,30
55,29,16
56,19,23
57,18,19
58,20,32
59,11,29
60,19,20
61,16,18
62,24,30
63,20,19
64,18,22
65,20,21
66,14,19
67,22,24
68,22,21
69,15,16
70,17,17
71,16,23
72,25,18
73,14,18
74,16,16
75,17,16
76,23,11
77,10,22
78,22,20
79,14,23
80,12,27
81,25,20
82,18,27
83,12,16
84,15,22
85,20,19
86,6,25
87,19,15
88,14,25
89,12,23
90,25,13
91,17,17
92,17,19
93,12,18
94,15,24
95,22,26
96,20,22
97,17,22
98,15,19
99,20,22
100,16,28
101,15,19
102,12,19
103,17,20
104,22,27
105,13,18
106,17,25
107,17,17
108,16,20
109,14,16
110,20,21
111,18,18
112,14,12
113,17,17
114,13,23
115,17,15
116,17,22
117,19,27
118,22,16
119,19,30
120,14,22
121,16,17
122,17,18
123,12,20
124,23,20
125,14,21
126,17,17
127,15,14
128,16,14
129,22,18
130,16,23
131,20,25
132,19,27
133,19,22
134,20,23
135,15,21
136,15,20
137,15,23
138,15,19
139,10,24
140,18,34
141,12,19
142,15,20
143,20,21
144,15,20
145,13,28
146,23,19
147,17,13
148,11,20
149,17,22
150,16,20
151,12,25
152,16,22
153,20,20
154,16,16
155,17,25
156,21,26
157,19,24
158,15,28
159,18,21
160,14,21
161,15,22
162,13,22
163,7,24
164,15,22
165,19,20
166,22,30
167,18,22
168,14,24
169,23,19
170,13,21
171,20,26
172,18,21
173,16,21
174,24,17
175,16,28
176,10,23
177,20,27
178,15,18
179,12,21
180,20,27
181,17,17
182,18,18
183,22,16
184,16,22
185,11,18
186,26,25
187,21,19
188,17,29
189,12,18
190,19,18
191,30,21
192,16,20
193,18,10
194,19,20
195,14,17
196,23,28
197,9,24
198,16,22
199,23,21
200,15,13
201,17,17
202,22,16
203,15,19
204,21,17
205,23,21
206,14,23
207,21,12
208,14,15
209,20,24
210,20,15
211,18,20
212,24,32
213,15,23
214,17,18
215,25,32
216,14,19
217,21,21
218,18,19
219,16,26
220,12,18
221,18,19
222,18,22
223,19,14
224,13,28
225,18,23
226,17,18
227,11,26
228,12,26
229,11,19
230,21,20
231,14,19
232,17,26
233,24,26
234,19,17
235,15,21
236,14,23
237,15,20
238,9,26
239,20,14
240,21,29
241,19,22
242,16,28
243,21,24
244,25,16
245,20,21
246,18,20
247,15,8
248,12,22
249,11,32
250,20,27
251,11,21
252,16,14
253,21,19
254,16,9
255,11,17
256,16,24
257,4,16
258,14,19
259,17,25
260,8,13
261,9,16
262,8,20
263,17,20
264,10,18
265,17,26
266,22,17
267,11,23
268,24,20
269,16,8
270,17,17
271,13,18
272,11,20
273,17,27
274,19,16
275,23,20
276,18,24
277,13,20
278,14,19
279,17,19
280,9,22
281,23,18
282,15,15
283,17,15
284,13,21
285,14,13
286,18,23
287,15,25
288,15,24
289,10,22
290,17,19
291,16,22
292,14,22
293,13,22
294,18,14
295,13,17
296,12,14
297,14,20
298,12,23
299,18,18
300,12,21
301,18,15
302,17,13
303,17,19
304,18,16
305,10,18
306,14,17
307,12,17
308,12,15
309,16,24
310,20,28
311,15,18
312,15,15
313,16,18
314,11,26
315,11,25
316,13,18
317,16,20
318,21,19
319,17,20
320,13,19
321,10,25
322,18,24
323,22,26
324,20,18
325,18,19
326,20,28
327,17,16
328,16,26
329,13,23
330,13,27
331,6,26
332,19,25
333,18,17
334,20,18
335,21,20
336,18,25
337,15,15
338,7,20
339,8,25
340,21,16
341,18,23
342,11,25
343,19,27
344,12,20
345,22,22
346,10,23
347,16,18
348,21,16
349,18,15
350,13,12
351,14,18
352,13,23
353,23,14
354,20,19
355,16,15
356,12,19
357,21,20
358,14,16
359,17,25
360,19,20
361,12,25
362,14,24
363,17,22
364,14,24
365,15,20
366,15,26
367,21,17
368,17,18
369,22,13
370,15,16
371,21,25
372,12,19
373,14,25
374,11,29
375,17,28
376,17,15
377,12,17
378,14,22
379,13,20
380,15,17
381,17,21
382,14,18
383,18,32
384,14,22
385,15,15
386,8,20
387,12,19
388,14,23
389,14,21
390,16,20
391,12,19
392,15,20
393,16,20
394,18,20
395,18,21
396,8,17
397,17,18
398,14,10
399,14,19
400,8,26
401,21,23
402,16,19
403,20,23
404,15,25
405,17,19
406,13,17
407,15,15
408,13,13
409,12,14
410,9,25
411,17,26
412,22,16
413,14,17
414,21,15
415,13,20
416,17,22
417,13,22
418,15,25
419,16,13
420,14,20
421,14,19
422,16,27
423,15,16
424,14,18
425,14,17
426,12,17
427,19,21
428,17,20
429,17,11
430,15,20
431,18,15
432,16,22
433,11,21
434,17,18
435,16,29
436,16,14
437,18,21
438,19,21
439,21,25
440,17,16
441,19,16
442,17,20
443,11,19
444,23,20
445,17,26
446,15,12
447,16,21
448,23,25
449,10,15
450,16,20
451,13,24
452,9,18
453,17,23
454,21,19
455,22,19
456,8,18
457,17,18
458,19,22
459,15,18
460,11,21
461,15,23
462,18,21
463,9,26
464,20,17
465,15,24
466,15,22
467,11,19
468,14,18
469,8,11
470,14,26
471,18,25
472,18,18
473,11,19
474,12,16
475,9,18
476,23,16
477,18,20
478,19,22
479,13,12
480,14,19
481,20,26
482,6,17
483,17,22
484,8,24
485,14,14
486,19,22
487,26,24
488,9,19
489,15,23
490,7,18
491,12,19
492,18,14
493,16,22
494,19,18
495,26,14
496,13,17
497,17,26
498,20,15
499,25,31
500,14,19
501,13,21
502,10,19
503,18,16
504,12,13
505,18,21
506,11,21
507,14,20
508,9,12
509,16,14
510,10,23
511,17,14
512,9,18
513,11,15
514,15,23
515,16,27
516,12,24
517,15,19
518,10,25
519,18,20
520,11,24
521,16,29
522,22,21
523,12,23
524,13,25
525,20,15
526,17,20
527,14,22
528,17,27
529,10,29
530,17,24
531,12,15
532,17,25
533,24,18
534,7,21
535,21,19
536,13,21
537,16,15
538,18,25
539,14,25
540,11,20
541,13,21
542,11,14
543,16,15
544,11,17
545,15,13
546,26,20
547,9,21
548,13,23
549,10,20
550,25,20
551,16,26
552,15,24
553,7,19
554,13,15
555,21,25
556,16,18
557,13,21
558,14,20
559,15,20
560,14,22
561,20,17
562,18,30
563,19,24
564,13,14
565,16,19
566,18,21
567,16,18
568,22,21
569,19,22
570,15,31
571,18,20
572,20,23
573,15,23
574,15,19
575,16,29
576,20,22
577,17,17
578,16,20
579,20,18
580,12,19
581,17,15
582,17,27
583,13,20
584,18,15
585,15,32
586,18,19
587,17,18
588,13,24
589,15,22
590,13,18
591,12,29
592,21,15
593,12,27
594,17,24
595,9,19
596,14,22
597,12,23
598,15,24
599,17,25
600,20,21
601,19,17
602,24,21
603,9,15
604,14,26
605,12,21
606,18,26
607,14,21
608,9,21
609,11,22
610,14,21
611,14,23
612,19,26
613,15,14
614,19,22
615,17,20
616,11,21
617,17,15
618,13,14
619,17,18
620,20,19
621,11,26
622,12,29
623,14,21
624,14,18
625,12,15
626,9,22
627,22,23
628,13,14
629,11,21
630,15,25
631,14,20
632,14,27
633,17,14
634,17,21
635,13,21
636,10,24
637,8,11
638,10,29
639,13,29
640,15,22
641,16,15
642,12,19
643,10,20
644,19,21
645,11,26
646,17,18
647,11,20
648,16,14
649,12,26
650,11,21
651,18,27
652,14,22
653,17,15
654,17,21
655,16,15
656,16,21
657,13,24
658,17,24
659,22,20
660,23,19
661,13,16
662,13,22
663,13,24
664,14,20
665,14,23
666,13,18
667,17,26
668,20,25
669,12,24
670,14,21
671,12,26
672,15,20
673,14,17
674,18,17
675,13,15
676,18,20
677,15,20
678,18,25
679,15,16
680,24,24
681,10,15
682,11,21
683,13,20
684,14,22
685,22,20
686,19,21
687,17,23
688,15,21
689,20,19
690,14,17
691,17,23
692,22,19
693,19,20
694,14,18
695,15,20
696,9,21
697,26,21
698,17,17
699,6,19
700,14,19
701,15,25
702,11,20
703,10,19
704,19,21
705,8,14
706,9,18
707,11,14
708,22,21
709,16,21
710,15,22
711,10,17
712,18,13
713,9,24
714,11,19
715,17,24
716,16,11
717,8,21
718,12,13
719,9,20
720,12,24
721,17,17
722,16,21
723,19,29
724,13,21
725,25,27
726,18,29
727,6,30
728,8,14
729,9,14
730,17,24
731,10,24
732,15,13
733,19,14
734,15,18
735,16,16
736,10,20
737,17,18
738,13,23
739,21,23
740,12,25
741,15,10
742,11,21
743,15,23
744,17,16
745,11,20
746,8,21
747,17,17
748,19,15
