Time(Iteration),CLCB,CLCB_Attack
0,13,18
1,26,16
2,16,23
3,19,15
4,18,25
5,23,27
6,18,15
7,23,13
8,19,25
9,13,19
10,21,14
11,15,25
12,18,23
13,21,19
14,20,13
15,22,17
16,21,24
17,17,18
18,17,11
19,20,14
20,24,17
21,24,16
22,11,27
23,22,16
24,16,24
25,23,27
26,12,19
27,21,22
28,16,27
29,15,26
30,25,34
31,8,13
32,19,14
33,20,18
34,19,24
35,17,22
36,20,22
37,14,17
38,19,17
39,19,22
40,18,21
41,16,19
42,16,25
43,14,31
44,19,15
45,19,18
46,18,21
47,25,25
48,16,34
49,14,18
50,14,18
51,23,27
52,19,19
53,17,24
54,13,24
55,22,22
56,17,20
57,20,20
58,20,20
59,20,20
60,13,17
61,13,22
62,25,24
63,14,19
64,23,19
65,26,27
66,18,19
67,20,21
68,21,19
69,21,22
70,18,25
71,15,26
72,15,20
73,22,15
74,12,17
75,11,26
76,18,25
77,15,14
78,9,21
79,22,24
80,17,17
81,19,20
82,13,22
83,20,18
84,17,14
85,16,18
86,23,11
87,20,24
88,12,18
89,19,17
90,15,25
91,11,13
92,24,21
93,14,19
94,13,23
95,10,28
96,21,19
97,19,28
98,20,21
99,19,12
100,13,23
101,18,23
102,16,19
103,11,22
104,21,17
105,16,19
106,12,18
107,16,14
108,19,18
109,14,25
110,18,23
111,12,19
112,23,23
113,16,18
114,23,23
115,25,17
116,20,25
117,20,22
118,10,21
119,13,24
120,22,18
121,18,17
122,23,19
123,7,15
124,19,23
125,20,24
126,17,22
127,11,21
128,16,26
129,15,19
130,16,19
131,23,23
132,11,15
133,17,22
134,18,22
135,21,19
136,21,19
137,14,19
138,15,17
139,20,18
140,23,21
141,19,16
142,17,14
143,22,27
144,16,18
145,19,18
146,18,16
147,12,17
148,16,27
149,9,27
150,13,32
151,16,25
152,9,29
153,13,16
154,16,23
155,14,22
156,18,23
157,13,22
158,16,24
159,25,17
160,21,24
161,12,23
162,20,22
163,11,19
164,21,23
165,24,20
166,14,21
167,16,23
168,10,25
169,18,19
170,12,16
171,17,22
172,13,19
173,13,22
174,21,15
175,15,23
176,17,21
177,14,16
178,21,21
179,21,17
180,22,19
181,16,23
182,11,16
183,8,23
184,20,15
185,9,24
186,21,26
187,15,21
188,16,19
189,18,21
190,14,15
191,14,16
192,14,20
193,30,17
194,14,25
195,11,18
196,21,15
197,20,19
198,20,19
199,19,17
200,11,12
201,16,19
202,21,15
203,18,12
204,17,18
205,24,23
206,18,14
207,12,22
208,17,16
209,12,20
210,30,24
211,21,12
212,15,22
213,12,29
214,18,22
215,19,14
216,18,22
217,16,28
218,16,21
219,20,16
220,17,24
221,19,21
222,12,17
223,25,20
224,19,18
225,11,22
226,17,17
227,21,26
228,20,22
229,22,19
230,14,28
231,20,23
232,22,18
233,19,26
234,16,30
235,14,22
236,7,18
237,15,18
238,24,16
239,20,19
240,10,20
241,16,18
242,17,26
243,25,16
244,18,15
245,20,30
