Time(Iteration),CLCB,CLCB_Attack
0,14,14
1,14,26
2,20,21
3,13,15
4,25,19
5,14,22
6,16,20
7,19,24
8,14,21
9,14,21
10,26,14
11,24,23
12,15,17
13,8,18
14,23,14
15,15,22
16,13,25
17,19,18
18,27,24
19,21,15
20,27,19
21,16,20
22,16,16
23,22,21
24,14,22
25,32,22
26,20,23
27,21,17
28,21,20
29,17,22
30,15,21
31,24,19
32,14,25
33,15,21
34,17,20
35,22,17
36,23,16
37,19,17
38,18,20
39,23,17
40,23,20
41,21,17
42,15,20
43,25,25
44,12,19
45,26,24
46,10,23
47,22,22
48,24,21
49,14,26
50,18,32
51,23,30
52,19,12
53,20,20
54,17,24
55,10,17
56,22,27
57,19,14
58,22,31
59,23,20
60,20,20
61,21,21
62,19,18
63,15,31
64,20,14
65,27,21
66,15,23
67,14,25
68,18,20
69,10,17
70,20,18
71,19,22
72,10,21
73,14,25
74,23,18
75,16,23
76,25,20
77,13,26
78,16,24
79,16,24
80,19,21
81,11,11
82,20,22
83,19,21
84,21,13
85,12,11
86,14,12
87,18,15
88,12,18
89,23,21
90,17,16
91,10,21
92,17,16
93,18,18
94,23,22
95,20,18
96,21,17
97,15,24
98,17,25
99,19,18
100,14,28
101,16,14
102,14,20
103,26,20
104,23,27
105,15,16
106,19,15
107,33,15
108,15,20
109,22,33
110,13,7
111,11,18
112,12,23
113,19,25
114,22,22
115,22,32
116,17,13
117,17,22
118,18,25
119,10,19
120,22,26
121,15,25
122,9,14
123,21,24
124,16,22
125,18,16
126,15,19
127,16,18
128,17,20
129,23,18
130,18,22
131,18,19
132,24,18
133,14,13
134,19,16
135,13,22
136,19,21
137,10,14
138,12,24
139,9,25
140,14,9
141,19,25
142,15,21
143,26,16
144,22,27
145,15,15
146,15,20
147,18,24
148,11,15
149,13,25
150,18,24
151,14,22
152,14,21
153,17,16
154,17,23
155,23,31
156,18,23
157,18,23
158,10,18
159,15,10
160,17,14
161,18,12
162,18,18
163,18,20
164,19,18
165,10,17
166,16,20
167,10,16
168,14,26
169,12,15
170,11,20
171,12,23
172,16,25
173,15,17
174,22,25
175,17,19
176,15,20
177,14,20
178,15,24
179,18,25
180,18,20
181,19,13
182,17,20
183,20,19
184,14,22
185,11,21
186,16,25
187,15,22
188,24,23
189,15,20
190,18,23
191,13,23
192,14,11
193,16,18
194,17,18
195,16,25
196,18,17
197,9,24
198,21,19
199,14,27
200,14,19
201,19,22
202,14,14
203,15,16
204,16,16
205,21,18
206,17,23
207,25,20
208,18,23
209,21,23
210,15,21
211,14,21
