Time(Iteration),CLCB,CLCB_Attack
0,21,16
1,19,19
2,24,24
3,23,18
4,27,12
5,16,16
6,17,23
7,12,23
8,23,22
9,23,26
10,22,21
11,19,26
12,23,18
13,24,16
14,17,21
15,17,20
16,12,15
17,23,26
18,12,13
19,14,15
20,25,27
21,16,22
22,16,27
23,22,28
24,15,21
25,14,18
26,11,21
27,21,21
28,22,25
29,16,23
30,16,12
31,11,25
32,15,22
33,12,12
34,16,24
35,17,26
36,19,24
37,19,20
38,11,17
39,10,16
40,20,25
41,21,22
42,23,21
43,17,20
44,13,11
45,20,17
46,19,14
47,15,17
48,19,25
49,15,23
50,18,23
51,14,13
52,12,21
53,24,25
54,13,29
55,14,13
56,16,19
57,12,24
58,16,15
59,11,19
60,17,22
61,8,23
62,19,13
63,17,17
64,18,18
65,11,20
66,22,19
67,12,19
68,23,15
69,15,17
70,20,11
71,21,21
72,18,20
73,14,23
74,17,16
75,17,21
76,19,29
77,14,28
78,19,18
79,23,20
80,26,23
81,13,13
82,11,23
83,18,31
84,16,18
85,18,28
86,23,16
87,12,19
88,12,28
89,22,23
90,23,18
91,10,21
92,14,23
93,23,16
94,22,12
95,17,22
96,16,16
97,19,16
98,22,20
99,14,21
100,19,21
101,17,18
102,20,19
103,19,20
104,15,15
105,11,22
106,21,19
107,12,20
108,25,28
109,17,22
110,24,13
111,14,24
112,22,27
113,20,15
114,16,21
115,11,21
116,20,21
117,18,20
118,19,21
119,18,18
120,16,19
121,12,12
122,16,14
123,18,21
124,12,28
125,14,19
126,16,23
127,24,35
128,8,24
129,18,22
130,26,18
131,20,13
132,11,17
133,17,20
134,10,25
135,18,17
136,19,12
137,14,27
138,18,18
139,12,31
140,19,18
141,22,25
142,21,20
143,17,22
144,20,19
145,21,8
146,21,23
147,14,26
148,13,23
149,12,17
150,17,15
151,17,15
152,12,23
153,20,22
154,20,26
155,15,26
156,14,19
157,11,10
158,19,18
159,25,26
160,18,25
161,15,23
162,13,19
163,26,15
164,18,21
165,15,26
166,13,30
167,16,25
168,14,18
169,17,20
170,15,20
171,13,20
172,11,22
173,17,18
174,18,11
175,14,18
176,11,19
177,16,19
178,17,23
179,11,21
180,19,13
181,18,19
182,13,19
183,16,13
184,17,18
185,14,19
186,17,18
187,21,17
188,25,17
189,8,25
190,12,19
191,21,15
192,13,24
193,8,28
194,16,25
195,15,21
196,23,24
197,22,24
198,15,19
199,13,21
200,14,23
201,24,21
202,17,22
203,15,20
204,21,19
205,10,19
206,19,22
207,14,16
208,17,14
209,19,24
210,18,25
211,16,18
212,12,18
213,14,28
214,17,29
215,13,22
216,25,18
217,11,21
218,11,18
219,19,17
220,19,22
221,13,17
222,16,18
223,18,13
224,16,20
225,15,20
226,17,21
227,15,21
228,12,16
229,20,15
230,12,15
231,10,24
232,11,20
233,22,18
234,19,16
235,16,15
236,18,24
237,21,18
238,15,23
239,11,31
240,14,18
241,17,22
242,20,21
243,18,23
244,14,20
245,16,19
246,19,31
247,19,17
248,11,18
249,14,24
250,14,16
251,12,16
252,9,15
253,12,20
254,24,21
255,14,19
256,16,20
257,21,26
258,19,19
259,15,15
260,17,16
261,15,20
262,15,27
263,18,16
264,16,16
265,17,20
266,14,20
267,11,19
268,13,18
269,12,21
270,25,21
271,11,26
272,17,15
273,15,21
274,17,15
275,17,21
276,16,17
277,17,25
278,18,16
279,25,24
280,17,17
281,19,17
282,18,17
283,18,21
284,9,22
285,8,23
286,13,18
287,12,21
288,14,19
289,13,21
290,19,25
291,16,13
292,14,23
293,18,25
294,16,17
295,16,21
296,11,14
297,8,19
298,10,14
299,17,28
300,16,24
301,20,15
302,10,26
303,13,17
304,13,20
305,21,18
306,9,19
307,14,27
308,16,19
309,10,21
310,16,16
311,14,18
312,19,16
313,19,26
314,13,27
315,18,28
316,23,18
317,17,27
318,18,18
319,17,21
320,13,24
321,14,27
322,21,15
323,20,15
324,15,22
325,17,22
326,17,18
327,19,22
328,14,21
329,20,22
330,14,22
331,17,20
332,19,23
333,14,19
334,23,25
335,8,29
336,9,18
337,18,26
338,22,20
339,16,20
340,14,17
341,16,17
342,13,22
343,16,28
344,20,27
345,20,15
346,16,29
347,14,27
348,22,13
349,19,18
350,16,23
351,20,24
352,20,20
353,14,19
354,17,22
355,21,27
356,24,17
357,16,13
358,11,25
359,16,19
360,13,25
361,12,20
362,12,25
363,24,19
364,15,19
365,14,15
366,21,22
367,14,38
368,15,23
369,12,13
370,14,24
371,13,28
372,18,21
373,14,20
374,21,17
375,17,12
376,22,19
377,17,23
378,19,18
379,17,20
380,10,24
381,15,18
382,18,30
383,11,31
384,16,18
385,14,16
386,13,18
387,17,22
388,16,19
389,14,17
390,18,26
391,21,24
392,13,27
393,20,23
394,18,19
395,18,18
396,18,18
397,14,25
398,15,21
399,12,13
400,21,16
401,17,17
402,17,25
403,25,25
404,14,19
405,14,21
406,17,22
407,21,18
408,19,22
409,10,21
410,14,19
411,20,9
412,9,24
413,18,18
414,20,19
415,8,17
416,15,24
417,13,15
418,14,27
419,15,21
420,23,21
421,16,24
422,12,16
423,11,22
424,22,24
425,23,18
426,12,16
427,13,24
428,17,23
429,16,15
430,17,23
431,14,28
432,16,15
433,19,19
434,15,20
435,12,13
436,23,28
437,18,21
438,12,20
439,6,19
440,17,22
441,4,15
442,20,22
443,14,22
444,14,16
445,13,27
446,17,9
447,15,14
448,15,23
449,16,21
450,12,25
451,20,17
452,11,15
453,9,28
454,13,14
455,13,16
456,17,23
457,11,12
458,18,13
459,15,25
460,15,15
461,16,16
462,22,16
463,11,31
464,18,26
465,17,28
466,15,18
467,13,21
468,11,14
469,14,22
470,8,20
471,18,17
472,20,28
473,16,19
474,22,23
475,14,17
476,17,18
477,15,24
478,19,20
479,21,16
480,17,21
481,21,31
482,11,24
483,21,21
484,15,22
485,19,25
486,15,23
487,17,23
488,20,20
489,12,25
490,18,17
491,15,22
492,11,22
493,17,21
494,16,20
495,11,24
496,10,18
497,19,18
498,11,17
499,14,21
500,17,20
501,12,20
502,19,13
503,15,17
504,13,20
505,14,12
506,19,21
507,25,12
508,16,20
509,16,20
510,16,16
511,21,16
512,16,29
513,20,15
514,14,24
515,15,23
516,14,20
517,20,18
518,15,23
519,14,18
520,14,15
521,14,25
522,19,24
523,15,21
524,13,19
525,8,9
526,15,23
527,15,21
528,12,26
529,13,20
