Time(Iteration),CLCB,CLCB_Attack
0,19,21
1,31,22
2,20,27
3,23,21
4,21,15
5,19,21
6,21,21
7,18,19
8,21,18
9,15,17
10,15,27
11,13,22
12,18,23
13,11,22
14,22,22
15,20,21
16,13,22
17,21,18
18,28,24
19,21,16
20,18,26
21,25,20
22,10,28
23,17,19
24,13,18
25,19,17
26,16,16
27,21,18
28,23,28
29,12,18
30,19,23
31,13,19
32,24,14
33,18,18
34,25,30
35,20,22
36,12,18
37,14,18
38,16,24
39,18,16
40,14,23
41,22,17
42,14,18
43,21,22
44,13,13
45,13,19
46,11,23
47,16,23
48,20,28
49,13,18
50,13,19
51,14,29
52,19,23
53,28,11
54,21,20
55,16,19
56,15,18
57,21,23
58,21,19
59,14,23
60,20,16
61,20,19
62,18,18
63,13,21
64,24,19
65,17,20
66,17,23
67,13,14
68,12,17
69,20,20
70,27,25
71,15,14
72,15,27
73,15,20
74,19,15
75,17,21
76,17,28
77,18,23
78,22,28
79,18,26
80,20,26
81,12,23
82,19,17
83,17,23
84,23,19
85,25,18
86,16,18
87,17,20
88,24,21
89,14,17
90,21,20
91,13,20
92,9,14
93,18,24
94,19,24
95,14,24
96,14,15
97,11,15
98,18,18
99,21,12
100,17,24
101,22,22
102,22,13
103,13,23
104,19,21
105,18,20
106,16,30
107,14,21
108,19,16
109,18,21
110,16,14
111,15,22
112,18,17
113,17,16
114,16,22
115,13,19
116,8,11
117,16,11
118,18,24
119,15,25
120,23,24
121,18,17
122,12,17
123,14,17
124,23,21
125,19,23
126,18,16
127,17,28
128,14,19
129,10,19
130,12,19
131,13,24
132,13,24
133,12,22
134,18,20
135,18,21
136,17,18
137,11,19
138,5,21
139,19,23
140,16,19
141,20,22
142,17,16
143,12,19
144,17,18
145,20,23
146,15,21
147,19,15
148,21,11
149,15,20
150,13,21
151,20,6
152,14,29
153,16,12
154,15,21
155,13,21
156,10,24
157,15,18
158,14,19
159,16,17
160,18,10
161,12,14
162,8,19
163,12,16
164,22,17
165,15,19
166,17,21
167,4,19
168,16,24
169,14,16
170,23,15
171,14,24
172,22,19
173,19,20
174,23,19
