Time(Iteration),CLCB,CLCB_Attack
0,21,28
1,16,22
2,20,16
3,24,16
4,16,24
5,22,19
6,11,16
7,7,19
8,16,26
9,19,19
10,16,20
11,16,21
12,12,19
13,23,16
14,11,22
15,16,16
16,20,22
17,22,16
18,17,24
19,20,24
20,17,13
21,20,22
22,17,15
23,25,30
24,22,21
25,18,30
26,26,12
27,17,20
28,18,24
29,15,24
30,21,17
31,19,10
32,19,17
33,19,14
34,20,17
35,17,23
36,17,25
37,12,17
38,17,22
39,10,22
40,16,16
41,17,19
42,15,21
43,21,16
44,18,18
45,15,23
46,25,24
47,17,23
48,15,24
49,19,16
50,18,21
51,22,22
52,16,28
53,19,18
54,16,19
55,16,19
56,25,13
57,27,21
58,8,14
59,12,19
60,25,16
61,20,20
62,20,27
63,14,12
64,15,15
65,18,18
66,16,13
67,13,22
68,29,19
69,19,13
70,19,17
71,20,25
72,24,24
73,19,20
74,20,25
75,12,15
76,24,26
77,22,26
78,24,16
79,21,19
80,20,14
81,16,24
82,16,23
83,23,19
84,23,24
85,17,15
86,20,23
87,10,15
88,16,19
89,18,22
90,20,22
91,20,24
92,21,19
93,19,20
94,16,33
95,22,23
96,13,17
97,18,31
98,18,18
99,15,26
100,15,20
101,20,20
102,13,20
103,25,19
104,13,20
105,22,23
106,11,26
107,15,22
108,22,12
109,18,28
110,13,24
111,10,22
112,21,22
113,17,20
114,7,23
115,26,11
116,17,17
117,11,23
118,19,29
119,15,17
120,19,16
121,16,24
122,21,29
123,22,16
124,13,14
125,16,23
126,21,15
127,14,19
128,17,21
129,8,20
130,15,17
131,17,16
132,19,18
133,17,20
134,16,21
135,23,23
136,24,18
137,22,19
138,16,19
139,23,19
140,15,15
141,16,18
142,14,26
143,34,18
144,17,23
145,22,21
146,15,16
147,24,16
148,17,17
149,13,21
150,20,13
151,18,21
152,28,19
153,18,26
154,13,26
155,12,16
156,10,14
157,22,19
158,18,23
159,14,27
160,19,12
161,13,23
162,15,23
163,12,17
164,13,19
165,10,20
166,9,26
167,12,32
168,19,35
169,14,22
170,17,11
171,9,25
172,14,16
173,20,20
174,8,20
175,18,17
176,20,23
177,17,21
178,24,12
179,13,16
180,19,22
181,22,21
182,20,18
183,20,18
184,12,22
185,9,18
186,19,21
187,17,22
188,14,16
189,17,18
190,21,17
191,10,18
192,15,21
193,11,16
194,18,17
195,7,22
196,16,20
197,11,19
198,21,21
199,17,11
200,15,12
201,18,20
202,14,21
203,23,20
204,16,13
205,18,23
206,17,15
207,17,18
208,18,26
209,22,26
210,21,13
211,13,16
212,22,14
213,20,22
214,15,23
215,15,24
216,16,22
217,11,25
218,24,17
219,23,23
220,16,22
221,6,22
222,15,28
223,13,17
224,13,22
225,15,20
226,17,22
227,11,18
228,21,13
229,17,19
230,18,17
231,15,24
232,13,23
