Time(Iteration),CLCB,CLCB_Attack
0,19,18
1,20,16
2,20,28
3,25,15
4,20,22
5,18,15
6,22,15
7,20,22
8,19,21
9,13,23
10,14,23
11,18,15
12,12,20
13,13,19
14,20,16
15,18,23
16,20,12
17,21,24
18,18,25
19,11,12
20,21,18
21,20,21
22,23,20
23,18,19
24,12,19
25,20,26
26,18,20
27,21,22
28,14,25
29,24,11
30,19,21
31,18,25
32,25,22
33,18,17
34,17,19
35,16,20
36,17,16
37,20,17
38,21,18
39,20,30
40,22,18
41,14,20
42,22,16
43,15,14
44,20,16
45,17,22
46,11,19
47,14,12
48,19,18
49,16,28
50,19,22
51,20,18
52,15,23
53,26,11
54,20,25
55,26,21
56,17,19
57,15,26
58,25,19
59,16,22
60,26,24
61,18,24
62,12,13
63,14,25
64,17,13
65,17,15
66,12,22
67,21,19
68,22,14
69,29,17
70,18,9
71,15,20
72,12,16
73,14,20
74,21,13
75,25,19
76,14,15
77,15,21
78,15,18
79,16,21
80,12,19
81,22,27
82,29,20
83,21,22
84,13,21
85,19,19
86,12,17
87,21,18
88,15,25
89,17,19
90,15,24
91,15,17
92,24,17
93,17,25
94,15,15
95,7,24
96,27,26
97,19,17
98,14,22
99,17,16
100,11,16
101,15,21
102,18,20
103,15,20
104,18,26
105,16,28
106,21,12
107,21,21
108,13,17
109,20,24
110,17,17
111,13,22
112,22,19
113,25,21
114,18,24
115,14,22
116,18,24
117,15,18
118,13,24
119,13,19
120,16,21
121,15,15
122,17,25
123,11,17
124,15,24
125,14,15
126,16,27
127,13,23
128,15,21
129,14,18
130,13,32
131,13,15
132,18,15
133,20,15
134,19,22
135,13,19
136,9,20
137,15,18
138,13,23
139,12,22
140,10,23
141,21,12
142,24,20
143,11,21
144,20,17
145,12,10
146,16,19
147,11,12
148,16,23
149,15,16
150,17,18
151,16,18
152,17,21
153,8,27
154,19,21
155,11,16
156,12,17
157,16,27
158,18,17
159,9,17
160,14,17
161,13,22
162,23,23
163,10,25
164,16,19
165,13,19
166,9,13
167,18,21
168,9,26
169,15,18
170,17,25
171,19,18
172,12,23
173,27,15
174,16,16
175,19,20
176,19,20
177,15,18
178,17,17
179,22,20
180,20,27
181,18,22
182,17,20
183,20,16
184,19,15
185,8,23
186,18,23
187,16,16
188,17,26
189,10,18
190,10,20
191,18,18
192,16,19
193,15,16
194,16,32
195,15,23
196,12,18
197,22,21
198,15,14
199,20,22
200,13,18
201,18,25
202,18,29
203,16,19
204,17,21
205,15,18
206,20,22
207,16,19
208,26,21
209,18,20
210,18,21
211,14,20
212,16,21
213,16,25
214,20,16
215,18,14
216,22,24
217,20,19
218,15,19
219,17,15
220,19,17
221,17,22
222,20,17
223,14,16
224,17,27
225,19,26
226,19,25
227,12,13
228,16,25
229,13,18
230,14,15
231,12,18
232,10,24
233,14,20
234,14,14
235,22,13
236,18,19
237,16,19
238,15,27
239,18,17
240,20,20
241,18,22
242,17,19
243,21,30
244,20,19
245,18,14
246,19,23
247,15,26
248,15,17
249,15,24
250,17,21
251,22,21
252,14,25
253,15,12
254,15,24
255,17,22
256,13,23
257,11,20
258,24,12
259,18,20
260,17,13
261,16,16
262,18,17
263,18,17
264,16,21
265,19,16
266,12,19
267,19,22
268,11,22
269,19,25
270,12,18
271,26,19
272,13,10
273,18,21
274,16,18
275,35,24
276,18,19
277,12,18
278,16,26
279,18,28
280,18,20
281,12,20
282,12,24
283,15,23
284,15,18
285,19,21
286,11,20
287,14,17
288,20,17
289,10,13
290,12,18
291,13,21
292,19,15
293,20,20
294,13,17
295,16,28
296,19,18
297,21,20
298,15,26
299,19,21
300,21,20
301,17,18
302,14,16
303,13,25
304,17,25
305,14,17
306,13,20
307,14,22
308,11,16
309,8,20
310,14,16
311,26,18
312,12,19
313,15,23
314,20,23
315,19,21
316,28,23
317,20,17
318,11,18
319,19,18
320,10,18
321,17,20
322,17,24
323,31,19
324,8,24
325,20,19
326,19,17
327,12,21
328,28,20
329,6,10
330,11,17
331,17,23
332,16,18
333,12,15
334,15,22
335,18,22
336,18,32
337,21,23
338,13,23
339,18,18
340,11,19
341,12,23
342,15,19
343,19,15
344,19,15
345,16,20
346,16,14
347,13,17
348,21,13
349,16,29
350,13,23
351,16,21
352,12,15
353,16,23
354,16,18
355,25,18
356,11,22
357,13,12
358,11,18
359,12,10
360,15,25
361,10,21
362,15,14
363,21,25
364,14,14
365,18,20
366,15,18
367,16,19
368,21,23
369,22,22
370,15,26
371,20,22
372,14,17
373,16,18
374,16,24
375,24,14
376,23,18
377,9,23
378,17,24
379,16,18
380,14,21
381,9,21
382,12,21
383,19,23
384,12,23
385,17,15
386,15,15
387,20,21
388,9,16
389,15,17
390,5,18
391,19,25
392,18,19
393,16,23
394,21,12
395,19,20
396,18,25
397,17,22
398,19,20
399,14,21
400,16,17
401,12,25
402,14,17
403,12,17
404,18,18
405,15,19
406,8,16
407,19,24
408,30,16
409,18,16
410,14,16
411,18,19
412,16,22
413,21,19
414,16,15
415,14,15
416,17,27
417,8,21
418,24,27
419,12,23
420,18,19
421,19,19
422,9,20
423,12,21
424,10,18
425,12,19
426,19,11
427,15,12
428,16,17
429,18,15
430,20,22
431,16,20
432,16,16
433,13,24
434,22,19
435,20,14
436,23,25
437,13,21
438,22,22
439,20,17
440,18,16
441,15,29
442,15,18
443,8,23
444,11,27
445,16,29
446,18,18
447,15,19
448,28,19
449,21,16
450,14,16
451,12,16
452,12,20
453,23,16
454,11,15
455,13,15
456,14,20
457,8,19
458,15,26
459,6,21
460,14,20
461,19,12
