Time(Iteration),CLCB,CLCB_Attack
0,15,28
1,18,28
2,17,17
3,16,22
4,12,17
5,17,21
6,19,32
7,18,25
8,15,19
9,17,20
10,22,19
11,16,20
12,21,16
13,16,27
14,26,25
15,17,20
16,23,20
17,17,15
18,13,28
19,13,20
20,16,14
21,21,14
22,11,22
23,20,23
24,22,18
25,16,20
26,20,22
27,16,15
28,12,24
29,20,20
30,24,18
31,16,21
32,21,19
33,20,16
34,19,18
35,28,23
36,18,24
37,15,31
38,23,15
39,18,19
40,20,23
41,14,18
42,20,13
43,18,13
44,18,19
45,21,13
46,22,21
47,18,14
48,20,22
49,16,21
50,18,21
51,10,20
52,23,26
53,34,20
54,22,23
55,13,21
56,13,20
57,20,25
58,16,24
59,17,21
60,27,26
61,14,18
62,17,22
63,10,14
64,16,18
65,28,17
66,20,28
67,20,21
68,20,19
69,20,17
70,12,19
71,23,17
72,19,24
73,20,18
74,15,22
75,16,21
76,16,20
77,19,21
78,20,16
79,22,19
80,22,13
81,21,17
82,14,15
83,18,16
84,15,27
85,15,27
86,16,23
87,15,20
88,20,13
89,16,18
90,16,28
91,23,23
92,9,36
93,17,24
94,20,16
95,17,26
96,12,20
97,8,20
98,15,18
99,13,18
100,15,14
101,13,23
102,15,19
103,12,15
104,19,16
105,16,28
106,18,28
107,16,18
108,12,19
109,23,23
110,19,21
111,14,18
112,23,23
113,12,30
114,13,18
115,21,17
116,18,22
117,18,14
118,16,20
119,20,23
120,19,30
121,13,23
122,8,22
123,20,20
124,19,13
125,22,16
126,15,25
127,21,22
128,12,19
129,19,31
130,14,21
131,16,27
132,15,21
133,16,25
134,19,13
135,17,8
136,16,14
137,17,13
138,18,24
139,11,14
140,14,14
141,13,21
142,18,17
143,13,27
144,17,17
145,19,22
146,21,25
147,12,24
148,16,18
149,17,22
150,16,12
151,27,15
152,12,19
153,15,21
154,20,30
155,18,21
156,25,31
157,18,20
158,13,18
159,15,24
160,22,17
161,17,17
162,17,21
163,20,18
164,18,21
165,12,20
166,13,22
167,13,17
168,7,27
169,9,17
170,14,21
171,19,12
172,13,9
173,16,22
174,14,23
175,18,17
176,16,19
177,17,23
178,15,25
179,19,27
180,15,18
181,19,19
182,16,13
183,14,17
184,24,23
185,16,24
186,22,24
187,20,22
188,12,21
189,17,15
190,14,16
191,20,19
192,18,13
193,24,30
194,12,21
195,22,24
196,15,18
197,18,19
198,19,13
199,20,23
200,8,15
201,9,25
202,6,20
203,11,25
204,19,25
205,12,22
206,16,23
207,19,12
208,19,20
209,13,21
210,16,18
211,17,28
212,12,17
213,13,17
214,16,19
215,15,16
216,13,24
217,21,19
218,17,26
219,15,25
220,14,25
221,13,19
222,11,23
223,16,18
224,23,15
225,12,18
226,15,16
227,14,24
228,14,20
229,18,21
230,16,18
231,16,18
232,17,23
233,14,21
234,16,22
235,13,17
236,14,34
237,16,26
238,20,12
239,19,18
240,11,11
241,18,12
242,17,14
243,18,20
244,14,24
245,24,18
246,14,28
247,16,16
248,13,16
249,14,21
250,21,31
251,9,14
252,9,20
253,15,19
254,16,16
255,11,26
256,19,22
257,18,19
258,11,18
259,14,17
260,19,34
261,12,19
262,15,24
263,16,17
264,19,25
265,13,22
266,10,25
267,16,17
268,13,18
269,26,20
270,6,22
271,15,29
272,14,16
273,18,22
274,19,19
275,20,18
276,9,20
277,16,19
278,17,19
279,16,14
280,14,23
281,13,18
282,13,22
283,20,23
284,12,18
285,19,20
286,15,29
