Time(Iteration),CLCB,CLCB_Attack
0,23,32
1,15,19
2,19,34
3,14,15
4,12,23
5,19,20
6,25,28
7,21,16
8,13,16
9,17,14
10,20,20
11,22,26
12,17,16
13,24,21
14,21,18
15,13,22
16,20,23
17,18,18
18,21,17
19,10,18
20,22,20
21,21,17
22,19,27
23,12,19
24,13,17
25,19,18
26,15,20
27,22,21
28,20,21
29,18,22
30,17,25
31,11,18
32,18,20
33,11,15
34,17,18
35,14,29
36,16,18
37,17,27
38,19,19
39,29,20
40,21,14
41,16,21
42,18,15
43,23,15
44,18,16
45,9,17
46,11,16
47,14,18
48,19,23
49,17,28
50,16,19
51,26,16
52,19,14
53,20,23
54,20,19
55,23,18
56,24,20
57,17,16
58,12,18
59,22,21
60,12,19
61,18,21
62,17,14
63,12,24
64,18,15
65,21,16
66,20,26
67,18,26
68,15,21
69,14,19
70,16,12
71,20,24
72,15,19
73,16,21
74,8,17
75,20,15
76,16,17
77,13,26
78,18,27
79,7,19
80,18,14
81,17,16
82,19,20
83,14,13
84,15,16
85,12,27
86,15,26
87,17,19
88,19,25
89,25,24
90,26,13
91,23,19
92,16,15
93,19,26
94,18,22
95,13,16
96,22,18
97,12,22
98,24,17
99,22,13
100,15,14
101,31,12
102,14,30
103,18,28
104,18,17
105,23,17
106,20,28
107,14,21
108,14,29
109,15,23
110,24,20
111,21,19
112,31,13
113,11,23
114,14,21
115,20,26
116,12,22
117,13,20
118,18,17
119,15,28
120,22,29
121,19,21
122,22,16
123,16,18
124,16,23
125,11,17
126,20,25
127,12,19
128,8,23
129,22,20
130,11,29
131,22,20
132,18,24
133,21,22
134,25,20
135,13,29
136,11,14
137,20,15
138,17,13
139,14,21
140,15,16
141,15,17
142,19,25
143,17,30
144,9,16
145,24,18
146,22,18
147,12,21
148,16,21
149,26,17
150,17,14
151,17,15
152,14,32
153,12,13
154,18,19
155,23,20
156,19,26
157,17,12
158,13,24
159,21,24
160,17,25
161,19,11
162,16,20
163,13,15
164,12,22
165,18,27
166,10,19
167,14,23
168,20,27
169,16,18
170,12,16
171,12,25
172,16,19
173,12,20
174,10,18
175,18,25
176,20,24
177,20,27
178,19,25
179,17,19
180,12,17
181,12,20
182,18,22
183,18,28
184,9,23
185,17,14
186,8,19
187,17,16
188,16,23
189,17,17
190,18,17
191,26,20
192,22,21
193,17,16
194,14,20
195,23,25
196,13,18
197,19,23
198,21,14
199,13,22
200,18,27
201,14,14
202,16,19
203,16,20
204,18,20
205,19,23
206,18,27
207,15,22
208,11,25
209,19,12
210,10,14
211,9,14
212,21,17
213,15,19
214,14,20
215,16,18
216,17,19
217,8,12
218,18,18
219,22,18
220,22,18
221,19,18
222,14,24
223,16,22
224,12,16
225,16,35
226,20,26
227,17,25
228,18,21
229,22,18
230,11,34
231,11,25
232,17,24
233,12,14
234,20,18
235,18,20
236,11,20
237,17,25
238,14,21
239,12,15
240,19,18
241,16,17
242,11,16
243,13,18
244,16,21
245,15,22
246,13,17
247,19,27
248,20,13
249,18,11
250,16,18
251,14,12
252,15,19
253,12,13
254,19,24
255,14,24
256,16,20
257,16,19
258,18,18
259,13,23
260,15,19
261,14,20
262,16,16
263,17,16
264,11,18
265,20,19
266,18,19
267,13,15
268,13,10
269,18,18
270,21,18
271,21,13
272,21,23
273,16,18
274,15,27
275,10,27
276,14,23
277,15,18
278,17,18
279,19,27
280,19,17
281,19,14
282,28,18
283,17,25
284,23,17
285,10,22
286,19,21
287,12,6
288,19,18
289,6,20
290,17,26
291,26,16
292,15,11
293,22,23
294,19,17
295,16,20
296,14,17
297,20,28
298,20,22
299,22,18
300,21,21
301,13,25
302,16,19
303,10,15
304,18,18
305,9,20
306,16,22
307,15,24
308,23,23
309,12,18
310,7,16
311,16,19
312,19,20
313,24,21
314,15,28
315,13,30
316,14,22
317,14,23
318,16,29
319,13,24
320,14,19
321,24,25
322,11,18
323,12,21
324,9,22
325,11,15
326,17,20
327,19,27
328,20,14
329,19,17
330,10,20
331,12,27
332,16,21
333,21,25
334,24,17
335,16,20
336,10,20
337,19,21
338,23,21
339,13,16
340,22,20
341,14,16
342,9,18
343,20,19
344,10,24
345,19,26
346,12,19
347,21,25
348,23,19
349,14,20
350,19,21
351,14,20
352,13,24
353,21,18
354,12,24
355,22,19
356,11,19
357,20,12
358,9,23
359,13,16
360,19,17
361,19,16
362,11,13
363,15,19
364,11,17
365,13,21
366,11,21
367,10,26
368,9,20
369,23,16
370,11,19
371,16,22
372,11,20
373,14,19
374,8,14
375,15,15
376,12,9
377,16,20
378,19,28
379,18,10
380,17,24
381,14,19
382,12,16
383,9,17
384,13,25
385,15,24
386,13,17
387,20,25
388,20,19
389,13,27
390,20,22
391,16,22
392,17,18
393,23,14
394,18,23
395,12,23
396,19,10
397,19,22
398,10,16
399,15,25
400,15,17
401,15,18
402,21,7
403,12,19
404,11,18
405,10,18
406,20,19
407,17,10
408,11,17
409,13,22
410,9,25
411,23,17
412,22,22
413,17,17
414,18,14
415,15,20
416,10,19
417,20,21
418,13,15
419,20,20
420,12,18
421,16,22
422,15,20
423,22,16
424,12,16
425,18,22
426,19,12
427,29,22
428,13,17
429,13,18
430,14,20
431,26,20
432,13,22
433,25,28
434,12,22
435,16,22
436,12,23
437,12,10
438,13,21
439,22,16
440,8,24
441,13,27
442,12,28
443,13,20
444,17,26
445,15,26
446,16,15
447,12,23
448,19,23
449,10,29
450,17,17
451,13,18
452,11,16
453,15,24
454,7,20
455,12,19
456,16,18
457,13,19
458,14,24
459,19,15
460,23,21
461,15,28
462,10,14
463,16,20
464,19,22
465,18,22
466,12,15
467,13,24
468,20,27
469,15,18
470,23,16
471,21,23
472,17,23
473,14,20
474,15,14
475,9,23
476,14,21
477,19,18
478,17,28
479,23,18
480,16,20
481,14,15
482,18,19
483,19,18
484,21,15
485,18,13
486,10,22
487,18,29
488,13,17
489,21,16
490,20,20
491,15,22
492,18,20
493,7,21
494,21,16
495,14,25
496,17,16
497,12,27
498,15,21
499,13,20
500,13,20
501,11,13
502,16,16
503,16,19
504,20,25
505,22,14
506,11,24
507,15,16
508,12,20
509,9,24
510,13,17
511,16,14
512,14,24
513,11,11
514,14,21
515,14,24
516,14,16
517,19,21
518,11,30
519,20,13
520,12,23
521,17,18
522,28,19
523,19,25
524,13,20
525,14,17
526,14,12
527,12,17
528,18,13
