Time(Iteration),CLCB,CLCB_Attack
0,21,22
1,17,17
2,14,21
3,25,23
4,22,23
5,15,13
6,20,19
7,18,21
8,22,26
9,18,20
10,25,21
11,18,23
12,19,23
13,19,19
14,19,17
15,18,22
16,23,18
17,19,19
18,21,24
19,14,22
20,27,21
21,20,24
22,22,24
23,21,18
24,17,11
25,20,18
26,15,18
27,19,24
28,22,19
29,27,20
30,22,22
31,22,29
32,11,24
33,17,17
34,24,25
35,10,18
36,10,31
37,22,18
38,15,14
39,17,22
40,20,18
41,15,23
42,25,19
43,14,20
44,17,19
45,14,23
46,19,23
47,17,16
48,19,23
49,13,20
50,13,23
51,22,16
52,19,13
53,19,19
54,18,22
55,10,21
56,21,24
57,19,18
58,11,12
59,16,19
60,19,14
61,17,20
62,16,12
63,14,10
64,21,20
65,17,20
66,19,27
67,11,20
68,18,14
69,25,17
70,12,19
71,23,17
72,16,20
73,10,14
74,18,22
75,22,23
76,18,13
77,17,24
78,19,22
79,20,20
80,12,25
81,13,20
82,22,17
83,19,22
84,17,22
85,17,14
86,21,17
87,26,25
88,13,19
89,10,24
90,14,14
91,18,25
92,27,23
93,15,19
94,18,24
95,16,23
96,15,24
97,13,21
98,14,23
99,17,17
100,13,17
101,14,26
102,10,27
103,13,23
104,14,24
105,16,16
106,9,18
107,16,12
108,7,14
109,20,21
110,23,20
111,12,16
112,15,25
113,17,24
114,9,23
115,12,21
116,14,13
117,9,14
118,9,11
119,17,22
120,21,24
121,21,25
122,16,20
123,26,14
124,18,14
125,22,26
126,17,23
127,21,20
128,21,23
129,17,15
130,23,20
131,21,27
132,16,24
133,13,21
134,17,24
135,19,19
136,15,21
137,21,25
138,12,20
139,20,16
140,24,26
141,16,17
142,12,22
143,21,14
144,18,18
145,10,9
146,22,25
147,18,22
148,14,14
149,20,18
150,13,24
151,16,21
152,11,16
153,21,19
154,12,13
155,13,17
156,14,19
157,15,18
158,18,21
159,23,29
160,14,11
161,19,18
162,16,15
163,18,15
164,8,15
165,18,27
166,23,20
167,15,22
168,19,25
169,14,22
170,22,31
171,10,18
172,18,16
173,14,17
174,20,24
175,14,24
176,16,20
177,30,22
178,9,18
179,18,19
180,13,15
181,20,21
182,11,22
183,11,23
184,21,20
185,18,19
186,18,19
187,15,18
188,18,20
189,18,17
190,14,20
191,12,19
192,17,18
193,19,16
194,14,22
195,18,20
196,13,24
197,21,17
198,20,19
199,21,19
200,12,16
201,13,27
202,14,12
203,23,28
204,17,17
205,11,15
206,15,21
207,17,14
208,20,17
209,12,23
210,20,20
211,13,24
212,30,15
213,16,18
214,18,29
215,14,21
216,20,15
217,15,11
218,9,21
219,13,20
220,17,21
221,14,22
222,19,12
223,20,20
224,10,23
225,14,21
226,19,6
227,13,20
228,20,26
229,5,20
230,14,25
231,18,26
232,14,27
233,17,19
234,14,21
235,16,13
236,15,15
237,16,17
238,21,31
239,14,17
240,16,20
241,10,21
242,11,20
243,18,22
244,14,21
245,17,24
246,18,20
247,28,24
248,17,17
249,26,24
250,19,16
251,16,17
252,14,15
253,11,16
254,13,25
255,13,13
256,11,30
257,19,27
258,15,19
259,16,17
260,13,21
261,11,16
262,16,25
263,20,14
264,15,13
265,25,16
266,13,25
267,17,26
268,20,18
269,14,15
270,18,19
271,18,27
272,20,21
273,16,24
274,11,22
275,14,22
276,16,24
277,15,23
278,14,22
279,16,18
280,8,20
281,12,27
282,18,12
283,16,15
284,21,22
285,17,17
286,17,16
287,12,27
288,13,16
289,18,25
290,15,17
291,16,27
292,11,11
293,17,13
294,11,21
295,19,20
296,17,27
297,11,25
298,12,19
299,14,18
300,19,25
301,14,19
302,15,14
303,22,14
304,9,15
305,12,19
306,14,18
307,11,30
308,14,14
309,20,17
310,12,15
311,7,22
312,15,12
313,10,18
314,22,19
315,14,14
316,23,20
317,13,18
318,10,19
319,13,18
320,20,19
321,16,17
322,15,17
323,19,19
324,17,26
325,16,32
326,11,24
327,20,28
328,18,12
329,18,17
330,15,20
331,12,20
332,16,17
333,15,27
334,14,22
335,16,16
336,14,28
337,12,16
338,17,17
339,20,19
340,11,19
341,12,22
342,15,16
343,16,13
344,14,18
345,23,19
346,22,16
347,19,24
348,17,16
349,19,18
350,11,19
351,23,25
352,14,33
353,13,18
354,16,26
355,16,20
356,19,20
357,14,9
358,17,18
359,11,19
360,17,19
361,13,18
362,16,18
363,18,18
364,11,12
365,15,26
366,19,24
367,13,22
368,17,21
369,13,23
370,17,24
371,12,21
372,24,17
373,14,19
374,15,24
375,13,14
376,16,22
377,18,23
378,14,23
379,19,34
380,12,19
381,24,18
382,16,21
383,8,20
384,21,26
385,11,17
386,21,14
387,15,22
388,12,12
389,12,20
390,17,23
391,11,15
392,17,12
393,14,21
394,14,12
395,19,19
396,16,12
397,20,22
398,25,13
399,21,18
400,12,20
401,13,23
402,24,25
403,13,20
404,20,22
405,12,20
406,15,17
407,14,25
408,11,21
409,19,23
410,16,16
411,22,21
412,14,14
413,15,26
