Time(Iteration),CLCB,CLCB_Attack
0,16,14
1,21,19
2,19,26
3,18,16
4,21,23
5,18,18
6,19,28
7,17,16
8,17,28
9,17,20
10,18,24
11,18,24
12,14,20
13,13,20
14,21,18
15,18,18
16,17,22
17,22,15
18,17,26
19,21,27
20,24,24
21,22,24
22,19,21
23,22,19
24,15,16
25,17,18
26,18,19
27,17,25
28,17,18
29,18,16
30,20,16
31,13,13
32,26,20
33,14,21
34,12,16
35,15,21
36,15,15
37,18,19
38,19,17
39,20,20
40,17,18
41,13,18
42,22,27
43,16,20
44,14,21
45,15,17
46,12,23
47,18,22
48,24,20
49,17,26
50,28,19
51,20,32
52,11,21
53,22,12
54,17,17
55,14,18
56,17,22
57,22,17
58,18,19
59,16,26
60,18,20
61,17,16
62,10,21
63,13,24
64,12,22
65,10,19
66,15,12
67,13,12
68,13,20
69,25,22
70,17,28
71,21,18
72,21,17
73,27,17
74,20,32
75,26,23
76,12,16
77,19,27
78,20,21
79,15,18
80,12,26
81,11,22
82,15,16
83,21,20
84,16,24
85,21,22
86,19,21
87,18,25
88,12,30
89,14,21
90,13,20
91,24,18
92,24,24
93,19,20
94,22,17
95,21,17
96,18,15
97,20,19
98,21,15
99,22,18
100,15,21
101,16,25
102,24,16
103,15,19
104,13,24
105,18,18
106,15,16
107,19,15
108,19,15
109,18,26
110,21,21
111,19,22
112,22,19
113,11,21
114,19,17
115,15,22
116,14,26
117,18,20
118,17,22
119,19,21
120,18,22
121,13,12
122,16,16
123,19,27
124,11,20
125,12,13
126,17,18
127,13,14
128,17,20
129,22,30
130,16,25
131,14,27
132,15,23
133,16,19
134,13,11
135,19,27
136,14,23
137,23,24
138,22,22
139,27,25
140,10,19
141,13,22
142,16,18
143,16,21
144,19,24
145,25,24
146,20,14
147,18,23
148,17,21
149,12,11
150,13,20
151,15,21
152,19,28
153,12,25
154,22,16
155,12,17
156,15,31
157,22,15
158,21,14
159,15,21
160,24,23
161,17,18
162,16,18
163,18,23
164,21,20
165,12,24
166,12,15
167,9,16
168,15,20
169,17,24
170,12,23
171,16,22
172,21,16
173,18,22
174,20,19
175,20,14
176,9,23
177,22,25
178,9,21
179,13,19
180,21,24
181,20,11
182,13,23
183,17,18
184,17,23
185,13,20
186,15,18
187,22,18
188,12,22
189,16,18
190,25,23
191,15,18
192,13,22
193,15,23
194,12,23
195,11,13
196,14,15
197,13,14
198,17,13
199,21,21
200,11,13
201,20,24
202,22,21
203,14,21
204,11,19
205,15,20
206,18,23
207,13,24
208,14,26
209,22,20
210,17,24
211,21,16
212,19,20
213,15,17
214,15,19
215,10,21
216,16,29
217,20,24
218,13,22
219,22,30
220,17,21
221,18,14
222,20,24
223,18,15
224,19,17
225,11,31
226,18,16
227,13,14
228,16,26
229,22,20
230,14,23
231,13,20
232,15,25
233,16,19
234,12,28
235,14,19
236,14,24
237,9,17
238,15,23
239,13,15
240,23,18
241,23,23
242,18,21
243,20,21
244,10,17
245,12,13
246,11,18
247,10,28
248,13,21
249,11,21
250,10,21
251,12,16
252,19,27
253,18,18
254,15,18
255,17,17
256,19,17
257,17,20
258,13,17
259,17,12
260,14,26
261,15,21
262,14,16
263,15,24
264,20,21
265,16,19
266,21,21
267,19,26
268,9,23
269,16,24
270,17,18
271,10,25
272,16,24
273,22,19
274,19,21
275,26,14
276,16,18
277,17,20
278,18,20
279,14,20
280,16,22
281,17,19
282,15,24
283,13,25
284,19,17
285,16,16
286,13,20
287,19,19
288,14,20
289,21,25
290,20,12
291,20,27
292,15,17
