Time(Iteration),CLCB,CLCB_Attack
0,24,17
1,17,21
2,17,19
3,27,21
4,22,22
5,15,20
6,21,23
7,9,18
8,20,24
9,26,20
10,19,22
11,17,19
12,21,16
13,22,21
14,21,23
15,14,26
16,15,25
17,20,15
18,29,17
19,24,31
20,15,15
21,18,18
22,17,21
23,25,20
24,18,18
25,10,26
26,19,30
27,27,20
28,15,19
29,19,16
30,16,18
31,16,24
32,26,20
33,11,28
34,13,21
35,20,17
36,16,19
37,16,25
38,20,18
39,21,19
40,11,26
41,17,12
42,11,11
43,17,17
44,19,17
45,17,16
46,12,19
47,11,28
48,13,16
49,25,14
50,17,20
51,18,15
52,14,18
53,13,16
54,17,22
55,24,18
56,21,17
57,20,25
58,20,13
59,8,31
60,22,17
61,13,19
62,20,11
63,16,19
64,17,12
65,26,22
66,20,21
67,18,16
68,16,24
69,20,22
70,15,18
71,17,13
72,19,18
73,13,21
74,14,12
75,22,26
76,22,24
77,13,19
78,12,20
79,19,15
80,20,15
81,18,19
82,16,19
83,19,28
84,11,15
85,14,21
86,15,22
87,10,17
88,13,22
89,23,24
90,19,30
91,16,24
92,14,21
93,12,17
94,14,20
95,25,20
96,16,8
97,25,20
98,15,21
99,13,17
100,21,27
101,15,26
102,21,12
103,20,19
104,10,22
105,20,21
106,13,28
107,15,23
108,18,19
109,13,20
110,14,9
111,34,23
112,21,19
113,23,21
114,23,16
115,9,18
116,14,23
117,27,17
118,10,16
119,20,11
120,20,20
121,12,23
122,9,25
123,20,15
124,17,15
125,18,20
126,10,21
127,15,15
128,17,21
129,11,24
130,16,22
131,17,31
132,6,16
133,18,23
134,19,20
135,19,14
136,14,24
137,14,18
138,14,24
139,17,19
140,13,15
141,10,22
142,13,24
143,16,25
144,14,18
145,13,19
146,19,19
147,19,22
148,23,23
149,18,11
150,13,21
151,29,23
152,15,16
153,20,15
154,14,18
155,20,20
156,13,21
157,13,33
158,17,16
159,19,20
160,19,16
161,11,14
162,18,24
163,14,15
164,17,22
165,13,22
166,23,20
167,16,35
168,12,25
169,8,17
170,14,17
171,21,22
172,12,24
173,8,25
174,17,21
175,13,15
176,20,24
177,24,22
