Time(Iteration),CLCB,CLCB_Attack
0,11,17
1,12,20
2,19,19
3,20,18
4,25,17
5,15,23
6,15,24
7,13,23
8,22,15
9,17,18
10,19,30
11,22,21
12,26,14
13,18,26
14,14,21
15,27,22
16,10,20
17,21,26
18,24,17
19,19,15
20,10,22
21,13,19
22,23,21
23,16,14
24,18,15
25,15,16
26,23,24
27,15,13
28,19,23
29,17,22
30,18,20
31,18,24
32,11,16
33,14,24
34,20,22
35,21,13
36,16,30
37,20,11
38,9,20
39,13,25
40,12,22
41,13,13
42,13,17
43,19,23
44,21,20
45,23,22
46,13,18
47,19,19
48,23,20
49,17,12
50,21,25
51,18,16
52,13,21
53,18,22
54,23,26
55,10,22
56,17,19
57,22,20
58,22,17
59,18,27
60,14,25
61,9,20
62,17,19
63,18,19
64,10,21
65,17,18
66,12,23
67,19,18
68,19,22
69,13,17
70,18,15
71,17,16
72,24,30
73,23,19
74,23,23
75,17,18
76,12,23
77,20,18
78,19,24
79,13,23
80,13,22
81,17,22
82,14,16
83,22,21
84,21,17
85,22,22
86,20,24
87,16,17
88,17,15
89,17,25
90,14,15
91,25,24
92,12,19
93,15,16
94,17,17
95,14,21
96,17,20
97,19,28
98,13,20
99,20,23
100,15,25
101,13,19
102,17,12
103,13,9
104,19,14
105,22,18
106,18,18
107,17,27
108,14,18
109,18,21
110,16,22
111,25,18
112,14,23
113,15,19
114,19,10
115,9,25
116,14,15
117,20,26
118,20,14
119,17,19
120,19,15
121,17,24
122,17,21
123,25,23
124,15,24
125,19,16
126,13,18
127,17,21
128,18,23
129,28,20
130,28,22
131,19,16
132,22,19
133,16,21
134,17,13
135,24,18
136,13,14
137,15,19
138,17,15
139,24,16
140,24,17
141,16,18
142,14,23
143,25,10
144,15,25
145,13,22
146,15,29
147,15,18
148,21,21
149,18,20
150,21,24
151,22,21
152,26,15
153,12,18
154,15,15
155,15,16
156,20,19
157,16,22
158,22,31
159,15,18
160,12,25
161,16,23
162,22,23
163,18,15
164,20,21
165,20,20
166,18,18
167,10,25
168,12,22
169,24,14
170,15,24
171,20,17
172,14,19
173,17,23
174,12,26
