Time(Iteration),CLCB,CLCB_Attack
0,23,21
1,18,20
2,15,17
3,18,19
4,21,19
5,21,27
6,16,13
7,28,20
8,22,20
9,17,15
10,15,16
11,20,21
12,17,20
13,15,17
14,18,25
15,17,19
16,16,23
17,30,24
18,19,18
19,21,15
20,16,22
21,17,20
22,27,18
23,18,22
24,15,21
25,31,20
26,22,22
27,25,30
28,15,17
29,19,15
30,18,18
31,10,16
32,24,20
33,21,16
34,16,16
35,22,19
36,15,19
37,22,19
38,15,18
39,19,14
40,21,17
41,20,19
42,25,21
43,28,19
44,22,17
45,20,23
46,20,20
47,25,19
48,19,11
49,20,23
50,14,19
51,17,21
52,21,26
53,15,25
54,11,29
55,15,23
56,22,14
57,22,20
58,14,16
59,19,17
60,14,23
61,11,11
62,16,19
63,16,25
64,20,23
65,18,19
66,21,13
67,16,15
68,20,22
69,17,10
70,18,28
71,18,22
72,18,16
73,21,23
74,21,24
75,23,14
76,16,19
77,16,21
78,15,19
79,21,16
80,17,22
81,26,16
82,24,16
83,25,26
84,16,20
85,15,20
86,21,33
87,11,22
88,16,14
89,12,17
90,14,23
91,21,27
92,12,19
93,14,19
94,22,27
95,23,14
96,16,17
97,26,19
98,19,18
99,9,23
100,16,15
101,18,16
102,15,18
103,16,16
104,12,17
105,16,23
106,11,18
107,17,11
108,21,14
109,13,22
110,17,16
111,14,20
112,12,28
113,15,23
114,18,25
115,18,27
116,20,22
117,15,20
118,17,18
119,22,15
120,25,25
121,23,16
122,16,19
123,19,17
124,7,21
125,13,19
126,14,23
127,12,19
128,15,22
129,16,22
130,18,20
131,20,18
132,11,24
133,17,17
134,16,20
135,23,13
136,17,15
137,16,20
138,19,27
139,11,19
140,16,15
141,15,18
142,10,12
143,13,23
144,18,22
145,16,17
146,10,11
147,29,17
148,15,21
149,14,19
150,14,18
151,18,24
152,13,15
153,12,21
154,16,19
155,14,20
156,17,16
157,16,23
158,15,26
159,20,22
160,8,30
161,23,20
162,23,19
163,23,16
164,19,24
165,18,11
166,20,17
167,21,19
168,15,21
169,15,26
170,17,17
171,20,23
172,20,25
173,18,21
174,11,19
175,15,20
176,18,22
177,12,14
178,20,21
179,17,21
180,16,23
181,17,16
182,14,21
183,15,18
184,17,23
185,17,17
186,15,19
187,10,13
188,14,13
189,15,12
190,13,24
191,16,21
192,17,23
193,16,21
194,15,19
195,20,29
196,13,23
197,13,15
198,13,17
199,16,25
200,12,16
201,14,26
202,14,20
203,10,22
204,18,24
205,9,17
206,12,21
207,13,21
208,12,23
209,13,18
210,15,19
211,14,24
212,22,22
213,19,19
214,17,14
215,16,19
216,14,24
217,25,22
218,21,21
219,12,18
220,13,27
221,22,28
222,22,20
223,16,29
224,17,13
225,22,22
226,21,16
227,20,9
228,15,14
229,15,14
230,15,19
231,10,22
232,15,23
233,12,14
234,17,15
235,21,16
236,12,18
237,14,24
238,19,16
239,15,24
240,15,23
241,13,16
242,10,23
243,12,20
244,13,23
245,22,26
246,14,13
247,23,19
248,13,14
249,11,23
250,20,13
251,16,22
252,16,22
253,13,18
254,15,16
255,17,23
256,15,24
257,12,16
258,13,19
259,19,13
260,15,13
261,6,14
262,18,12
263,15,23
264,14,20
265,12,24
266,14,24
267,14,16
268,20,19
269,20,17
270,9,24
271,19,15
272,14,18
273,18,24
274,19,14
275,14,25
276,15,18
277,18,25
278,13,20
279,13,31
280,18,16
281,10,21
282,14,16
283,11,15
284,12,15
285,16,22
286,24,23
287,17,16
288,16,21
289,16,25
290,15,20
291,21,17
292,15,18
293,20,17
294,14,22
295,16,18
296,22,21
297,17,18
298,16,22
299,19,20
300,12,20
301,17,25
302,12,22
303,17,17
304,21,20
305,12,13
306,19,19
307,13,12
308,11,23
309,17,24
310,14,22
311,19,19
312,14,18
313,15,14
314,16,19
315,16,21
316,13,14
317,23,19
318,18,19
319,19,22
320,18,28
321,16,26
322,12,18
323,14,26
324,18,20
325,17,17
326,22,19
327,16,14
328,18,14
329,16,29
330,14,12
331,15,22
332,22,23
333,14,18
334,17,19
335,11,11
336,17,20
337,16,15
338,20,20
339,13,25
340,11,19
341,14,19
342,17,14
343,17,23
344,20,20
345,12,20
346,21,14
347,14,18
348,15,15
349,18,25
350,22,27
351,17,25
352,18,19
353,19,24
354,12,25
355,11,21
356,16,19
357,16,17
358,11,22
359,12,30
360,12,28
361,13,18
362,15,12
363,13,23
364,16,20
365,26,24
366,11,22
367,14,15
368,9,23
369,15,20
370,13,22
371,20,13
372,12,20
373,12,16
374,19,15
375,12,25
376,15,17
377,16,20
378,10,13
379,17,20
380,20,21
381,19,22
382,11,20
383,11,16
384,17,20
385,21,22
386,12,24
387,17,17
388,14,17
389,15,8
390,23,28
391,15,22
392,16,16
393,14,16
394,14,23
395,18,21
396,17,27
397,15,14
398,22,27
399,9,23
400,12,22
401,25,18
402,10,19
403,19,17
404,16,28
405,12,19
406,17,24
407,16,18
408,14,20
409,25,20
410,17,15
411,20,31
412,16,19
413,16,19
414,7,21
415,9,17
416,13,20
417,24,25
418,15,23
419,13,17
420,18,21
421,12,16
422,7,16
423,11,25
424,17,18
425,9,28
426,16,21
427,19,23
428,20,22
429,20,17
430,21,18
431,11,22
432,7,19
433,15,14
434,12,16
435,13,17
436,18,20
437,18,15
438,9,26
439,13,17
440,24,18
441,15,19
442,18,20
443,12,11
444,14,12
445,26,24
446,19,20
447,13,19
448,7,19
449,15,20
450,23,21
451,16,29
452,15,23
453,18,18
454,13,21
455,8,22
456,25,16
457,24,16
458,11,17
459,11,18
460,13,18
461,16,16
462,13,20
463,9,27
464,18,12
465,20,15
466,14,20
467,21,19
468,16,14
469,16,21
470,16,22
471,21,22
472,18,23
473,17,29
474,10,16
475,22,20
476,12,20
477,11,22
478,11,18
479,15,22
480,7,16
481,9,19
482,17,24
483,10,22
484,14,30
485,18,15
486,13,18
487,11,16
488,23,10
489,9,19
490,11,19
491,14,26
492,18,15
493,11,23
494,20,16
495,13,21
496,15,15
497,17,19
498,16,19
499,15,20
500,14,19
501,16,20
502,14,25
503,12,26
504,19,27
505,16,18
506,12,22
507,12,21
508,14,23
509,12,24
510,14,18
511,16,29
512,15,26
513,13,28
514,12,13
515,16,23
516,13,16
517,11,23
518,10,21
519,15,18
520,21,24
521,15,21
522,18,10
523,20,24
524,16,25
525,9,14
526,14,13
527,18,23
528,19,14
529,19,18
530,8,12
531,13,18
532,16,19
533,14,31
534,14,20
535,16,17
536,13,25
537,17,20
538,19,19
539,12,12
540,11,17
541,9,20
542,14,18
543,10,15
544,9,18
545,10,18
546,19,13
547,17,22
548,10,25
549,12,23
550,12,17
551,15,24
552,13,23
553,12,23
554,16,14
555,11,22
556,14,25
557,13,19
558,19,18
559,14,21
560,15,17
561,23,26
562,13,18
563,14,18
564,23,24
565,13,21
566,9,28
567,12,20
568,16,21
569,14,23
570,13,19
571,13,24
572,19,22
573,20,16
574,11,16
575,12,16
576,12,20
577,10,16
578,24,23
579,9,13
580,21,23
581,10,15
582,17,19
583,19,20
584,15,16
585,16,26
586,14,12
587,21,24
588,15,22
589,14,16
590,15,16
591,19,18
592,15,18
593,17,18
594,15,25
595,11,18
596,16,24
597,17,18
598,17,15
599,15,15
600,11,24
601,20,18
602,18,16
603,11,20
604,20,16
605,11,20
606,9,23
607,20,26
608,19,14
609,16,28
610,15,23
611,21,16
612,17,21
613,10,19
614,13,17
615,16,23
616,23,23
617,17,23
618,16,26
619,13,21
620,14,23
621,19,20
622,14,23
623,20,25
624,14,20
625,15,25
626,20,19
627,13,23
628,13,7
629,15,13
630,19,16
631,13,14
632,12,22
633,15,27
634,15,16
635,14,16
636,21,28
637,17,18
638,23,18
639,12,18
640,12,28
641,15,16
642,14,25
643,14,7
644,15,21
645,17,24
646,16,24
647,10,28
648,19,23
649,21,25
650,17,25
651,17,18
652,10,20
653,16,27
654,20,19
655,17,29
656,15,19
657,21,17
658,13,23
659,22,21
660,13,18
661,18,20
662,19,28
663,15,26
664,20,26
665,10,21
666,13,22
667,10,15
668,17,23
669,13,28
670,7,18
671,16,16
672,16,21
673,17,17
674,10,23
675,11,26
676,16,27
677,18,20
678,13,25
679,17,19
680,15,20
681,22,19
682,16,18
683,22,25
684,12,22
685,13,22
