Time(Iteration),CLCB,CLCB_Attack
0,14,22
1,16,12
2,23,21
3,25,14
4,28,18
5,20,20
6,21,25
7,20,23
8,20,24
9,24,16
10,14,22
11,16,18
12,24,19
13,21,27
14,20,20
15,17,23
16,22,21
17,31,19
18,15,20
19,21,25
20,22,10
21,26,21
22,20,16
23,23,17
24,16,15
25,21,24
26,24,24
27,13,29
28,22,20
29,14,24
30,32,19
31,10,20
32,11,19
33,11,20
34,15,19
35,25,19
36,28,21
37,20,20
38,17,18
39,20,17
40,11,14
41,19,31
42,20,21
43,14,31
44,16,19
45,15,22
46,15,17
47,22,21
48,9,21
49,10,25
50,19,14
51,21,21
52,25,20
53,16,16
54,13,13
55,14,16
56,12,16
57,13,22
58,18,20
59,18,21
60,23,16
61,16,19
62,15,23
63,18,13
64,23,18
65,14,14
66,17,17
67,17,26
68,16,22
69,19,23
70,18,18
71,21,28
72,16,14
73,20,22
74,22,19
75,17,16
76,16,20
77,11,15
78,16,18
79,17,23
80,14,26
81,20,28
82,19,16
83,25,18
84,16,14
85,12,18
86,13,19
87,21,15
88,14,25
89,16,19
90,15,14
91,14,17
92,16,15
93,20,19
94,13,15
95,19,20
96,16,20
97,24,17
98,12,20
99,19,19
100,20,19
101,17,22
102,10,15
103,8,13
104,20,25
105,16,21
106,13,18
107,14,21
108,24,20
109,21,19
110,26,26
111,19,29
112,17,17
113,17,16
114,21,15
115,17,17
116,16,22
117,29,17
118,15,14
119,20,29
120,18,18
121,17,22
122,18,18
123,14,21
124,14,14
125,9,13
126,25,24
127,15,26
128,19,21
129,15,22
130,11,16
131,13,26
132,22,16
133,23,24
134,15,20
135,24,15
136,26,20
137,8,27
138,17,15
139,13,17
140,21,22
141,15,16
142,13,21
143,17,24
144,11,18
145,19,19
146,20,31
147,17,14
148,14,22
149,13,17
150,14,21
151,14,25
152,21,14
153,19,21
154,13,19
155,16,15
156,17,23
157,13,15
158,22,19
159,24,25
160,21,15
161,18,23
162,22,21
163,18,20
164,19,22
165,17,15
166,15,15
167,8,15
168,19,23
