Time(Iteration),CLCB,CLCB_Attack
0,21,20
1,22,19
2,11,29
3,19,19
4,15,18
5,17,13
6,16,28
7,17,22
8,22,23
9,11,20
10,19,20
11,15,16
12,19,17
13,11,30
14,25,25
15,24,16
16,19,23
17,21,22
18,18,25
19,14,18
20,23,22
21,13,21
22,11,29
23,16,20
24,19,28
25,16,25
26,15,21
27,19,21
28,14,22
29,18,28
30,21,15
31,22,18
32,20,22
33,16,20
34,16,23
35,18,22
36,20,20
37,21,20
38,23,20
39,17,20
40,15,23
41,12,25
42,15,31
43,17,25
44,23,19
45,21,32
46,26,17
47,17,22
48,11,30
49,14,13
50,16,28
51,23,19
52,24,17
53,21,25
54,15,11
55,11,18
56,12,27
57,18,25
58,12,21
59,17,17
60,28,21
61,17,18
62,22,24
63,13,24
64,15,20
65,12,19
66,18,18
67,16,17
68,18,22
69,18,21
70,21,20
71,14,17
72,19,23
73,25,25
74,13,24
75,10,22
76,23,27
77,10,29
78,17,26
79,15,20
80,23,19
81,25,21
82,17,21
83,13,17
84,11,18
85,14,28
86,16,12
87,14,21
88,13,21
89,27,20
90,13,16
91,23,15
92,14,16
93,17,19
94,18,15
95,17,18
96,25,25
97,20,11
98,19,20
99,20,23
100,13,17
101,21,16
102,11,16
103,16,22
104,23,26
105,16,19
106,18,26
107,20,26
108,26,21
109,27,23
110,16,21
111,16,22
112,15,19
113,15,22
114,14,25
115,20,19
116,24,22
117,16,25
118,18,31
119,14,23
120,17,18
121,14,11
122,13,17
123,21,22
124,19,22
125,16,16
126,14,17
127,27,18
128,16,25
129,22,23
130,14,22
131,28,17
132,20,18
133,21,22
134,19,24
135,10,15
136,16,14
137,9,12
138,16,20
139,17,13
140,16,15
141,15,28
142,15,17
143,15,26
144,21,23
145,23,20
146,14,25
147,21,33
148,13,28
149,15,17
150,22,19
151,21,19
152,15,28
153,23,19
154,13,18
155,20,20
156,18,25
157,17,19
158,19,21
159,13,16
160,17,19
161,16,18
162,17,18
163,13,21
164,7,23
165,17,17
166,14,28
167,14,22
168,16,18
169,23,16
170,21,14
171,22,8
172,13,12
173,17,15
174,13,26
175,16,19
176,21,18
177,18,22
178,12,23
179,16,20
180,16,27
181,22,22
182,23,13
183,15,24
184,19,20
185,20,20
186,13,20
187,20,28
188,14,27
189,14,33
190,14,16
191,16,18
192,13,17
193,12,11
194,15,27
195,14,23
196,15,11
197,21,33
198,20,19
199,11,16
200,18,14
201,10,16
202,19,20
203,20,25
204,23,19
205,19,21
206,16,26
207,16,21
208,5,21
209,19,24
210,7,28
211,16,26
212,8,27
213,15,19
214,16,16
215,20,23
216,22,17
217,17,26
218,19,21
219,19,19
220,9,21
221,13,20
222,22,23
223,11,24
224,16,20
225,15,16
