Time(Iteration),CLCB,CLCB_Attack
0,19,21
1,22,24
2,14,19
3,28,18
4,16,23
5,20,16
6,20,20
7,16,24
8,15,23
9,18,23
10,13,21
11,16,21
12,17,13
13,17,22
14,15,13
15,17,23
16,18,22
17,22,22
18,13,19
19,22,18
20,20,18
21,17,18
22,13,16
23,15,25
24,11,21
25,18,18
26,16,24
27,10,26
28,24,18
29,15,18
30,14,27
31,24,24
32,13,11
33,19,18
34,17,23
35,15,18
36,20,25
37,23,27
38,20,22
39,23,20
40,16,20
41,19,25
42,24,20
43,21,21
44,10,29
45,25,20
46,19,21
47,19,18
48,19,16
49,18,24
50,16,25
51,18,14
52,15,21
53,21,19
54,25,17
55,20,26
56,14,17
57,7,14
58,15,16
59,8,19
60,15,15
61,12,20
62,19,16
63,16,28
64,21,22
65,22,24
66,18,25
67,20,10
68,9,14
69,21,14
70,14,19
71,19,18
72,15,22
73,25,18
74,17,20
75,19,20
76,19,17
77,18,20
78,16,16
79,14,15
80,21,26
81,27,22
82,17,24
83,18,19
84,21,13
85,17,20
86,22,29
87,20,28
88,10,18
89,24,16
90,12,18
91,18,25
92,14,25
93,21,16
94,19,24
95,28,25
96,22,21
97,15,17
98,13,13
99,17,19
100,15,21
101,17,24
102,16,18
103,9,17
104,19,15
105,18,24
106,23,24
107,11,18
108,20,20
109,22,16
110,16,13
111,9,23
112,15,12
113,18,18
114,20,13
115,16,24
116,24,21
117,15,13
118,12,18
119,12,20
120,18,16
121,22,16
122,13,20
123,10,21
124,17,19
125,13,16
126,15,12
127,12,18
128,16,28
129,19,18
130,12,18
131,12,27
132,17,20
133,20,25
134,20,15
135,19,20
136,17,21
137,18,17
138,18,13
139,15,15
140,21,19
141,12,17
142,18,19
143,23,13
144,13,16
145,12,16
146,14,16
147,23,28
148,22,23
149,10,18
150,25,21
151,22,12
152,16,20
153,25,18
154,8,16
155,21,26
156,17,17
157,8,20
158,14,20
159,22,24
160,18,16
161,17,18
162,13,20
163,19,27
164,15,17
165,13,31
166,17,17
167,16,28
168,23,15
169,20,13
170,13,24
171,13,16
172,20,17
173,13,12
174,13,19
175,16,12
176,13,20
177,19,20
178,16,23
179,13,20
180,18,18
181,17,15
182,23,20
183,24,19
184,11,19
185,14,17
186,18,28
187,23,19
188,23,14
189,20,14
190,13,25
191,13,22
192,20,18
193,22,20
194,23,13
195,20,29
196,14,23
197,18,16
198,13,21
199,17,21
200,12,20
201,21,18
202,16,16
203,19,17
204,13,10
205,12,13
206,14,19
207,20,23
208,18,21
209,15,27
210,15,19
211,14,22
212,14,17
213,18,22
214,18,20
215,22,20
216,14,24
217,19,19
218,13,19
219,25,26
220,22,24
221,12,16
222,20,34
223,21,15
224,17,23
225,15,21
226,17,15
227,16,17
228,12,19
229,17,22
230,13,26
231,25,18
232,13,17
233,13,27
234,18,22
235,14,28
236,19,27
237,15,17
238,14,22
239,15,16
240,17,24
241,14,21
242,14,18
243,22,19
244,19,21
245,11,13
246,15,21
247,20,24
248,12,22
249,16,17
250,23,18
251,18,13
252,25,19
253,26,13
254,17,19
255,22,18
256,18,16
257,19,22
258,12,14
259,16,25
260,17,21
261,12,17
262,14,26
263,11,20
264,16,22
265,20,15
266,12,14
267,12,13
268,14,20
269,17,21
270,16,22
271,17,20
272,15,18
273,7,22
274,25,18
275,19,17
276,17,27
277,17,26
278,13,23
279,16,13
280,22,24
281,14,28
282,13,18
283,17,21
284,22,16
285,13,17
286,17,28
287,12,19
288,24,20
289,13,15
290,15,29
291,18,26
292,15,9
293,13,20
294,16,13
295,21,22
296,7,28
297,20,29
298,6,19
299,11,26
300,5,17
301,17,20
302,16,14
303,16,13
304,9,21
305,20,19
306,20,19
307,18,21
308,19,20
309,17,26
310,13,25
311,24,14
312,19,17
313,22,18
314,19,23
