Time(Iteration),CLCB,CLCB_Attack
0,18,16
1,22,29
2,19,20
3,18,15
4,15,20
5,22,18
6,19,20
7,21,17
8,13,23
9,14,18
10,14,13
11,22,30
12,15,17
13,21,19
14,21,15
15,20,22
16,23,22
17,12,23
18,18,16
19,18,22
20,26,14
21,15,18
22,11,22
23,22,16
24,10,17
25,22,20
26,16,23
27,19,21
28,19,19
29,18,18
30,20,17
31,9,14
32,16,23
33,18,27
34,20,26
35,17,20
36,11,14
37,12,25
38,23,23
39,21,21
40,21,20
41,16,22
42,12,26
43,18,17
44,18,16
45,17,26
46,15,18
47,21,27
48,9,20
49,16,16
50,15,13
51,18,30
52,12,17
53,23,21
54,21,22
55,24,11
56,18,25
57,17,13
58,16,12
59,17,18
60,13,21
61,13,16
62,20,23
63,14,18
64,21,22
65,17,25
66,16,22
67,14,24
68,17,29
69,19,13
70,13,22
71,18,16
72,24,22
73,26,18
74,18,18
75,25,22
76,14,19
77,19,24
78,14,24
79,15,16
80,13,28
81,11,19
82,24,25
83,16,20
84,23,23
85,18,18
86,17,19
87,22,19
88,18,19
89,24,32
90,18,14
91,15,28
92,18,17
93,14,19
94,18,20
95,15,24
96,14,22
97,18,17
98,12,17
99,21,20
100,16,14
101,20,18
102,19,22
103,17,15
104,19,22
105,10,23
106,11,17
107,15,12
108,15,20
109,20,15
110,11,19
111,17,19
112,17,27
113,24,29
114,18,17
115,14,20
116,17,22
117,14,21
118,23,17
119,14,21
120,19,15
121,25,15
122,18,21
123,18,25
124,13,25
125,16,16
126,21,16
127,14,16
128,13,16
129,13,17
130,15,20
131,17,26
132,19,20
133,24,29
134,14,18
135,12,24
136,24,15
137,10,15
138,16,24
139,16,26
140,21,20
141,18,20
142,13,21
143,23,17
144,16,19
145,16,20
146,28,20
147,26,26
148,11,25
149,20,13
150,20,18
151,16,19
152,22,24
153,8,21
154,13,22
155,13,23
156,19,14
157,15,19
158,18,18
159,13,23
160,19,28
161,14,21
162,27,24
163,13,21
164,25,17
165,18,31
166,23,17
167,15,23
168,13,19
169,13,22
170,14,20
171,18,19
172,18,17
173,11,13
174,24,19
175,17,18
176,16,22
177,17,22
178,23,24
179,19,19
180,18,18
181,18,17
182,16,14
183,15,12
184,17,23
185,22,20
186,14,23
187,12,14
188,24,12
189,30,19
190,12,19
191,22,16
192,20,20
193,22,18
194,16,13
195,17,15
196,14,19
197,18,18
198,14,17
199,18,27
200,20,24
201,15,16
202,15,20
203,7,16
204,11,17
