Time(Iteration),CLCB,CLCB_Attack
0,20,20
1,16,23
2,19,13
3,19,16
4,20,20
5,16,21
6,21,15
7,17,19
8,23,22
9,19,22
10,18,11
11,22,19
12,23,17
13,20,24
14,17,23
15,14,16
16,13,21
17,18,14
18,19,15
19,20,25
20,13,14
21,14,21
22,19,19
23,18,15
24,19,27
25,22,19
26,16,25
27,26,16
28,23,22
29,13,22
30,26,21
31,24,21
32,13,32
33,19,22
34,25,26
35,13,10
36,23,25
37,19,28
38,17,26
39,25,19
40,15,28
41,14,21
42,19,16
43,21,25
44,16,16
45,16,22
46,14,13
47,11,16
48,23,22
49,16,19
50,20,19
51,15,20
52,23,26
53,20,25
54,22,17
55,13,20
56,20,18
57,18,18
58,14,21
59,21,17
60,15,15
61,20,28
62,22,16
63,16,20
64,9,24
65,12,18
66,17,19
67,20,26
68,20,21
69,17,20
70,14,23
71,19,17
72,16,13
73,14,17
74,18,23
75,13,12
76,11,15
77,19,22
78,26,37
79,14,19
80,15,9
81,11,18
82,15,17
83,18,22
84,15,21
85,27,29
86,28,14
87,16,23
88,22,18
89,21,16
90,26,19
91,21,19
92,12,22
93,14,20
94,14,33
95,20,23
96,21,27
97,14,12
98,17,17
99,26,24
100,17,24
101,14,28
102,20,24
103,22,19
104,12,17
105,22,15
106,22,26
107,19,19
108,14,12
109,21,16
110,17,21
111,8,19
112,26,30
113,15,23
114,18,21
115,16,15
116,15,26
117,20,16
118,12,19
119,18,17
120,14,25
121,16,12
122,19,21
123,10,23
124,19,15
125,17,13
126,17,15
127,15,16
128,13,25
129,17,21
130,20,24
131,9,26
132,13,24
133,13,21
134,20,27
135,19,21
136,17,17
137,22,20
138,22,18
139,13,15
140,17,22
141,14,22
142,14,15
143,18,17
144,17,21
145,25,23
146,16,21
147,11,23
148,15,18
149,16,20
150,16,21
151,23,19
152,20,26
153,22,15
154,16,19
155,10,12
156,10,24
157,19,32
158,18,29
159,13,19
160,15,23
161,15,19
162,20,27
163,10,22
164,14,19
165,12,18
166,17,23
167,23,25
168,13,24
169,18,17
170,16,18
171,17,19
172,15,10
173,21,27
174,15,19
175,15,16
176,11,15
177,18,18
178,18,24
179,15,17
180,22,14
181,19,32
182,15,22
