Time(Iteration),CLCB,CLCB_Attack
0,11,32
1,13,26
2,13,19
3,12,20
4,17,27
5,12,30
6,23,31
7,20,22
8,18,15
9,22,25
10,25,13
11,21,17
12,9,22
13,18,26
14,20,22
15,14,17
16,13,26
17,16,16
18,19,19
19,15,16
20,13,20
21,16,25
22,15,12
23,18,12
24,14,20
25,19,24
26,13,24
27,19,17
28,15,28
29,21,21
30,9,21
31,17,20
32,16,16
33,13,18
34,13,23
35,15,17
36,10,11
37,16,15
38,18,15
39,10,18
40,15,15
41,16,17
42,18,17
43,20,23
44,19,23
45,19,19
46,22,14
47,22,19
48,21,27
49,24,22
50,14,13
51,16,18
52,16,16
53,8,26
54,18,20
55,16,23
56,18,23
57,17,20
58,17,22
59,26,25
60,20,13
61,17,14
62,17,23
63,20,24
64,13,20
65,12,20
66,24,19
67,16,21
68,23,14
69,23,21
70,12,20
71,14,8
72,16,22
73,17,28
74,18,18
75,16,15
76,11,17
77,15,13
78,16,22
79,13,21
80,18,21
81,19,19
82,20,24
83,18,18
84,18,29
85,22,26
86,19,13
87,22,20
88,19,19
89,23,20
90,17,25
91,28,13
92,16,12
93,14,20
94,19,17
95,16,22
96,14,21
97,16,20
98,15,16
99,16,20
100,14,17
101,13,19
102,24,18
103,17,22
104,15,33
105,15,12
106,21,18
107,16,24
108,19,18
109,20,15
110,13,17
111,20,21
112,24,18
113,13,24
114,18,34
115,17,23
116,19,19
117,13,21
118,22,20
119,19,21
120,23,17
121,15,16
122,16,19
123,15,19
124,15,20
125,17,15
126,9,18
127,20,22
128,12,18
129,19,22
130,13,26
131,12,18
132,14,21
133,17,21
134,10,24
135,26,21
136,18,17
137,15,18
138,16,25
139,18,22
140,15,28
141,22,17
142,10,19
143,21,23
144,13,19
145,17,19
146,14,14
147,22,25
148,11,28
149,16,22
150,15,24
151,17,28
152,17,23
153,18,13
154,17,22
155,22,23
156,17,23
157,17,13
158,16,27
159,14,25
160,23,15
161,15,21
162,21,28
163,19,21
164,20,23
165,23,19
166,21,22
167,16,26
168,22,23
169,15,26
170,20,22
171,18,13
172,22,29
173,17,26
174,19,18
175,22,26
176,15,20
177,21,18
178,16,12
179,12,13
180,14,16
181,20,23
182,18,22
183,18,20
184,11,12
185,9,26
186,16,25
187,17,16
188,15,18
189,12,22
190,16,21
191,17,10
192,17,26
193,11,14
194,13,13
195,17,19
196,19,18
197,14,15
198,11,15
199,21,11
200,14,27
201,14,15
202,17,22
203,14,13
204,12,17
205,10,31
206,17,13
207,13,22
208,23,27
209,20,18
210,12,26
211,17,23
212,27,18
213,11,26
214,13,13
215,24,14
216,19,14
217,13,22
218,19,19
219,20,19
220,24,6
221,12,32
222,13,27
223,11,23
224,15,21
225,11,21
226,18,18
227,16,18
228,14,26
229,25,28
230,9,12
231,21,28
232,20,15
233,17,22
234,14,17
235,20,21
236,15,20
237,13,21
238,20,17
239,14,16
240,22,28
241,16,25
242,14,17
243,20,23
244,14,14
245,20,16
246,19,16
247,13,13
248,8,21
249,17,22
250,15,20
251,23,23
252,16,19
253,22,18
254,13,24
255,12,23
256,12,23
257,14,20
258,14,20
259,16,31
260,15,13
261,12,18
262,25,20
263,20,25
264,12,20
265,14,19
266,21,20
267,20,15
268,15,21
269,19,20
270,11,24
271,19,27
272,10,17
273,13,23
274,14,23
275,20,20
276,16,15
277,9,16
278,16,23
279,19,21
280,11,21
281,17,22
282,21,28
283,18,21
284,23,20
285,10,14
286,16,25
287,16,20
288,16,22
289,24,22
290,16,19
291,12,15
292,21,29
293,20,16
294,17,17
295,12,17
296,14,24
297,16,25
298,17,28
299,14,20
300,14,20
301,16,14
302,13,21
303,16,20
304,16,18
305,14,22
306,19,27
307,15,17
308,17,24
309,11,17
310,20,14
311,11,14
312,25,14
313,18,25
314,18,15
315,13,20
316,20,22
317,17,19
318,17,12
319,17,24
320,14,21
321,8,25
322,14,17
323,21,22
324,3,19
325,13,15
326,17,19
327,18,16
328,24,16
329,15,23
330,15,12
331,9,23
332,15,21
333,18,19
334,21,18
335,17,23
336,11,28
337,19,26
338,11,14
339,24,21
340,15,22
341,16,18
342,16,13
343,17,23
344,15,15
345,16,18
346,18,20
347,13,19
348,15,22
349,18,26
350,18,23
351,14,20
352,13,20
353,27,24
354,12,16
355,16,17
356,15,22
357,10,25
358,15,25
359,16,17
360,27,16
361,22,23
362,18,21
363,16,24
364,15,18
365,19,25
366,15,13
367,10,20
368,23,14
369,17,31
370,12,22
371,18,20
372,19,15
373,13,17
374,8,19
375,9,23
376,19,17
377,16,13
378,22,24
379,15,25
380,12,18
381,10,19
382,8,20
383,18,21
384,13,22
385,22,22
386,16,24
387,10,22
388,13,19
389,11,15
390,16,20
391,17,16
392,17,18
393,11,13
394,12,18
395,13,23
