Time(Iteration),CLCB,CLCB_Attack
0,24,15
1,18,21
2,14,27
3,13,17
4,16,22
5,20,20
6,20,18
7,19,17
8,27,22
9,20,25
10,21,22
11,20,25
12,27,30
13,18,15
14,23,25
15,17,21
16,18,25
17,17,16
18,21,21
19,21,20
20,19,24
21,12,16
22,18,24
23,22,18
24,15,21
25,17,17
26,15,19
27,16,22
28,19,21
29,14,19
30,17,16
31,15,22
32,17,24
33,15,23
34,18,22
35,12,23
36,20,13
37,19,22
38,29,22
39,13,21
40,20,25
41,24,20
42,14,22
43,12,22
44,26,18
45,14,14
46,19,23
47,21,19
48,13,13
49,23,17
50,17,17
51,19,15
52,17,13
53,13,14
54,18,21
55,18,22
56,18,28
57,17,18
58,22,18
59,19,22
60,12,25
61,18,23
62,22,18
63,18,25
64,13,14
65,16,24
66,21,22
67,21,26
68,23,23
69,16,24
70,20,19
71,20,17
72,16,22
73,15,25
74,18,17
75,24,18
76,18,24
77,17,24
78,25,18
79,11,22
80,22,25
81,14,22
82,18,19
83,15,26
84,14,18
85,15,19
86,15,19
87,31,25
88,10,22
89,18,19
90,19,22
91,17,13
92,19,13
93,23,22
94,22,18
95,17,24
96,19,22
97,16,17
98,8,17
99,20,19
100,13,23
101,18,21
102,20,27
103,14,20
104,16,19
105,19,29
106,11,23
107,14,19
108,20,14
109,16,28
110,21,16
111,16,18
112,20,16
113,15,20
114,16,19
115,23,21
116,18,35
117,18,19
118,10,15
119,17,19
120,17,19
121,19,26
122,10,13
123,15,29
124,16,27
125,18,33
126,14,24
127,23,19
128,17,22
129,22,26
130,14,21
131,22,24
132,21,23
133,20,18
134,20,13
135,16,28
136,21,18
137,10,24
138,24,30
139,14,17
140,22,19
141,11,25
142,10,25
143,21,10
144,14,16
145,16,17
146,21,33
147,15,19
148,19,20
149,11,22
150,10,16
151,25,27
152,12,23
153,17,19
154,8,16
155,12,26
156,14,13
157,21,16
158,20,24
159,14,22
160,17,19
161,16,22
162,24,15
163,18,23
164,21,27
165,29,21
166,15,20
167,17,22
168,13,22
169,18,16
170,17,17
171,14,20
172,20,16
173,15,21
174,13,25
175,14,19
176,17,27
177,16,15
178,20,19
179,11,20
180,24,18
181,18,17
182,16,25
183,15,20
184,19,29
185,24,16
186,14,18
187,11,14
188,12,23
189,20,21
190,18,21
191,10,19
192,15,17
193,11,17
194,22,14
195,16,18
196,20,23
197,19,17
198,12,24
199,11,23
200,16,20
201,22,16
202,13,27
203,18,21
204,12,13
205,9,33
206,17,16
207,18,18
208,17,23
209,12,15
210,16,24
211,15,13
212,12,29
213,10,24
214,12,26
215,18,24
216,14,25
217,19,20
218,9,14
219,19,17
220,15,21
221,14,19
222,20,24
223,24,18
224,13,19
225,11,14
226,19,23
227,13,21
228,8,17
229,20,23
230,18,27
231,14,17
232,21,21
233,21,21
234,13,19
235,15,20
236,16,18
237,17,20
238,10,21
239,19,16
240,21,29
241,18,20
242,14,25
243,17,26
244,16,20
