Time(Iteration),CLCB_Attack,CLCB
363,258,277
364,282,260
365,250,265
366,264,283
367,255,280
368,267,255
369,270,275
370,283,262
371,258,265
372,292,271
373,274,279
374,280,264
375,257,259
376,270,263
377,262,261
378,261,266
379,272,246
380,261,258
381,263,258
382,259,268
383,282,274
384,269,276
385,269,265
386,269,255
387,265,282
388,276,271
389,299,272
390,260,269
391,268,272
392,269,300
393,269,258
394,272,261
395,257,277
396,270,263
397,273,256
398,259,277
399,266,271
400,271,257
401,254,268
402,253,253
403,248,281
404,260,278
405,267,270
406,266,257
407,284,270
408,277,267
409,269,264
410,267,279
411,253,274
412,273,271
413,287,281
414,261,272
415,278,272
416,262,276
417,282,279
418,264,264
419,269,280
420,257,279
421,266,262
422,256,257
423,249,255
424,257,262
425,260,269
426,259,283
427,273,272
428,287,283
429,249,258
430,266,286
431,269,266
432,257,263
433,255,274
434,266,271
435,275,246
436,270,272
437,262,290
438,259,281
439,275,260
440,277,268
441,276,276
442,278,276
443,258,288
444,257,278
445,273,277
446,247,263
447,274,265
448,264,272
449,288,274
450,273,261
451,264,284
452,257,260
453,278,264
454,262,264
455,286,273
456,260,264
457,269,259
458,268,263
459,260,289
460,248,277
461,266,276
462,265,259
463,280,266
464,263,285
465,275,263
466,278,261
467,268,261
468,273,258
469,272,259
470,257,248
471,275,288
472,282,241
473,259,280
474,266,257
475,258,293
476,268,271
477,267,267
478,277,267
479,279,278
480,257,271
481,274,273
482,258,271
483,260,271
484,284,271
485,262,273
486,268,277
487,268,272
488,276,275
489,252,271
490,263,277
491,264,268
492,269,273
493,255,276
494,266,258
495,273,285
496,262,268
497,249,279
498,291,266
499,260,276
500,270,274
501,270,280
502,281,255
503,264,281
504,260,275
505,261,283
506,273,274
507,261,264
508,279,265
509,268,268
510,252,281
511,277,275
512,256,286
513,263,277
514,269,273
515,253,265
516,271,266
517,266,263
518,266,274
519,281,272
520,260,258
521,242,267
522,261,270
523,256,254
524,261,270
525,276,280
526,248,276
527,275,269
528,252,288
529,276,275
530,252,252
531,270,257
532,277,281
533,280,283
534,272,246
535,269,257
536,276,259
537,272,277
538,267,264
539,264,288
540,263,291
541,281,280
542,278,253
543,266,272
544,267,262
545,263,260
546,280,267
547,260,266
548,255,276
549,258,280
550,276,261
551,272,259
552,256,280
553,264,270
554,270,265
555,267,264
556,271,267
557,242,272
558,258,277
559,261,271
560,272,270
561,271,249
562,265,280
563,250,281
564,277,291
565,274,296
566,261,275
567,263,279
568,258,264
569,271,282
570,273,248
571,255,268
572,269,274
573,273,269
574,281,263
575,263,269
576,253,263
577,254,277
578,272,266
579,252,280
580,279,275
581,260,254
582,261,265
583,261,270
584,283,274
585,276,275
586,245,252
587,264,277
588,261,270
589,275,289
590,259,282
591,266,270
592,251,275
593,242,258
594,268,276
595,254,268
596,266,256
597,266,273
598,262,268
599,274,266
600,270,265
601,263,262
602,261,273
603,255,272
604,264,260
605,272,252
606,255,263
607,272,266
608,253,257
609,266,279
610,276,271
611,266,276
612,268,264
613,272,268
614,255,277
615,270,266
616,274,255
617,263,278
618,260,280
619,265,275
620,267,257
621,271,269
622,247,259
623,261,266
624,262,267
625,281,252
626,266,261
627,286,274
628,266,275
629,264,279
630,272,260
631,285,269
632,269,271
633,289,263
634,257,271
635,251,278
636,263,271
637,287,286
638,275,279
639,278,257
640,286,281
641,274,275
642,265,266
643,264,271
644,281,273
645,270,268
646,261,256
647,275,271
648,260,262
649,239,264
650,258,263
651,258,261
652,271,290
653,255,261
654,257,255
655,282,275
656,270,265
657,294,254
658,251,272
659,283,270
660,267,261
661,242,270
662,266,263
663,260,271
664,271,269
665,278,275
666,251,276
667,263,272
668,290,288
669,267,278
670,277,271
671,274,247
672,259,284
673,266,278
674,263,274
675,258,263
676,260,276
677,252,245
678,277,261
679,262,282
680,256,274
681,259,241
682,258,260
683,276,268
684,264,287
685,276,274
686,283,276
687,264,268
688,272,249
689,262,267
690,266,262
691,254,284
692,263,270
693,269,274
694,277,292
695,249,272
696,264,271
697,270,264
698,272,273
699,281,275
700,267,252
701,253,274
702,273,282
703,249,261
704,259,257
705,250,280
706,280,259
707,297,274
708,263,298
709,247,268
710,271,259
711,255,271
712,265,272
713,275,263
714,273,280
715,262,281
716,262,268
717,270,249
718,267,271
719,253,272
720,264,271
721,273,288
722,277,273
723,262,285
724,284,281
725,283,271
726,265,266
727,264,271
728,274,265
729,277,257
730,269,256
731,250,265
732,269,267
733,275,278
734,267,262
735,245,282
736,258,275
737,266,274
738,268,275
739,272,283
740,276,276
741,265,269
742,262,273
743,288,288
744,264,282
745,263,276
746,269,259
747,271,262
748,255,263
749,249,254
750,263,265
751,270,247
752,277,270
753,273,265
754,258,264
755,261,271
756,262,263
757,275,274
758,264,265
759,284,271
760,277,260
761,262,262
762,261,284
763,286,274
764,259,268
765,266,264
766,250,277
767,267,274
768,265,276
769,269,278
770,258,258
771,275,271
772,258,272
773,270,262
774,258,285
775,264,280
776,280,271
777,262,274
778,253,267
779,270,252
780,272,262
781,278,279
782,274,284
783,261,277
784,266,268
785,276,266
786,251,283
787,265,276
788,264,269
789,252,266
790,272,265
791,266,275
792,270,277
793,268,276
794,256,265
795,269,268
796,276,252
797,265,276
798,276,263
799,262,282
800,261,272
801,277,257
802,278,271
803,257,266
804,261,280
805,268,277
806,249,276
807,271,273
808,259,270
809,275,253
810,254,263
811,263,271
812,278,261
813,263,268
814,281,272
815,277,260
816,287,265
817,251,280
818,262,275
819,273,273
820,253,278
821,252,271
822,273,255
823,272,275
824,264,270
825,250,278
826,258,268
827,273,281
828,261,280
829,273,282
830,266,270
831,268,250
832,268,279
833,270,266
834,257,275
835,260,277
836,287,282
837,269,267
838,260,264
839,250,273
840,258,266
841,243,289
842,279,277
843,254,282
844,242,269
845,276,258
846,256,267
847,255,273
848,275,263
849,259,276
850,259,271
851,268,265
852,269,280
853,285,281
854,266,267
855,280,279
856,290,254
857,257,274
858,281,266
859,258,264
860,276,266
861,262,264
862,259,284
863,262,276
864,274,262
865,277,271
866,291,284
867,269,262
868,271,260
869,261,277
870,275,274
871,253,276
872,267,271
873,258,286
874,261,274
875,270,252
876,267,275
877,261,268
878,275,267
879,291,265
880,264,255
881,281,259
882,272,264
883,256,260
884,278,263
885,278,269
886,261,265
887,238,250
888,263,265
889,249,266
890,265,276
891,272,268
892,295,263
893,264,273
894,252,281
895,268,269
896,271,272
897,269,266
898,265,293
899,270,266
900,276,257
901,257,264
902,269,276
903,251,258
904,248,262
905,259,262
906,252,273
907,268,269
908,259,261
909,258,272
910,260,261
911,258,269
912,264,254
913,265,272
914,283,274
915,250,276
916,256,267
917,281,274
918,262,264
919,248,277
920,268,254
921,264,281
922,276,279
923,264,289
924,262,275
925,257,254
926,272,261
927,265,266
928,271,267
929,242,271
930,257,274
931,256,260
932,265,270
933,269,275
934,261,253
935,272,266
936,278,254
937,269,255
938,274,284
939,266,287
940,253,270
941,261,254
942,266,254
943,273,273
944,261,259
945,264,259
946,285,278
947,274,271
948,284,260
949,267,275
950,251,263
951,275,275
952,255,267
953,280,282
954,255,254
955,270,267
956,302,261
957,250,265
958,267,261
959,263,272
960,262,265
961,261,260
962,262,274
963,273,270
964,252,268
965,265,260
966,278,275
967,272,282
968,264,258
969,277,274
970,290,290
971,268,265
972,274,274
973,275,263
974,273,280
975,267,268
976,266,271
977,264,278
978,270,277
979,284,264
980,265,258
981,264,265
982,267,273
983,266,281
984,257,287
985,250,269
986,255,276
987,265,257
988,259,290
989,269,287
990,271,274
991,258,270
992,270,254
993,257,291
994,251,269
995,257,270
996,268,265
997,251,274
998,262,278
999,284,261
1000,296,256
1001,280,267
1002,255,282
1003,244,266
1004,268,276
1005,278,285
1006,262,252
1007,260,274
1008,283,277
1009,282,264
1010,256,278
1011,248,268
1012,262,265
1013,271,262
1014,252,257
1015,259,266
1016,283,261
1017,263,268
1018,266,265
1019,274,269
1020,249,281
1021,270,263
1022,273,290
1023,240,278
1024,266,273
1025,281,277
1026,249,258
1027,269,254
1028,288,238
1029,262,265
1030,277,281
1031,259,272
1032,263,257
1033,276,276
1034,263,262
1035,278,248
1036,275,258
1037,266,278
1038,256,255
1039,273,268
1040,273,261
1041,277,276
1042,277,274
1043,258,266
1044,274,276
1045,263,276
1046,288,272
1047,261,259
1048,276,259
1049,272,265
1050,255,247
1051,266,272
1052,243,280
1053,265,273
1054,273,264
1055,269,272
1056,264,270
1057,265,257
1058,253,274
1059,269,264
1060,256,265
1061,265,267
1062,250,266
1063,270,264
1064,273,262
1065,259,274
1066,255,267
1067,263,270
1068,277,278
1069,268,270
1070,244,276
1071,259,258
1072,259,282
1073,259,272
1074,262,275
1075,288,286
1076,274,272
1077,261,255
1078,267,265
1079,270,268
1080,270,277
1081,266,256
1082,254,253
1083,254,268
1084,264,266
1085,266,290
1086,257,257
1087,260,277
1088,278,266
1089,277,265
1090,255,267
1091,269,287
1092,272,289
1093,276,274
1094,284,274
1095,268,284
1096,268,264
1097,272,280
1098,250,282
1099,269,257
1100,265,264
1101,254,275
1102,277,282
1103,266,264
1104,273,278
1105,261,270
1106,259,265
1107,254,269
1108,258,252
1109,272,275
1110,269,253
1111,286,260
1112,250,281
1113,279,270
1114,273,268
1115,260,290
1116,277,283
1117,281,262
1118,273,271
1119,253,269
1120,263,287
