Time(Iteration),CLCB,CLCB_Attack
0,22,24
1,18,21
2,17,22
3,18,29
4,17,14
5,21,16
6,29,16
7,18,23
8,23,22
9,24,18
10,20,16
11,20,17
12,27,27
13,25,20
14,22,28
15,9,14
16,21,22
17,25,16
18,23,28
19,19,16
20,11,15
21,20,21
22,18,24
23,13,14
24,18,19
25,17,21
26,17,19
27,20,17
28,13,20
29,23,17
30,20,19
31,23,24
32,17,12
33,20,27
34,13,12
35,19,23
36,18,14
37,20,14
38,13,12
39,20,20
40,18,23
41,15,11
42,15,21
43,11,17
44,9,18
45,14,17
46,18,16
47,22,20
48,24,21
49,19,23
50,18,21
51,19,21
52,21,18
53,14,21
54,18,19
55,15,25
56,16,26
57,11,21
58,21,17
59,10,20
60,17,16
61,18,15
62,20,17
63,6,19
64,16,18
65,17,18
66,6,21
67,18,19
68,21,24
69,16,27
70,12,18
71,21,19
72,21,16
73,19,15
74,14,27
75,11,24
76,19,15
77,19,17
78,19,14
79,20,21
80,16,22
81,19,21
82,16,21
83,21,23
84,12,26
85,15,15
86,11,12
87,14,21
88,27,18
89,16,19
90,24,23
91,12,23
92,21,16
93,18,34
94,17,21
95,15,11
96,23,20
97,20,21
98,10,10
99,15,19
100,21,16
101,19,19
102,15,23
103,13,20
104,17,18
105,19,18
106,18,19
107,12,18
108,14,31
109,17,19
110,15,17
111,13,18
112,15,20
113,17,25
114,21,22
115,18,21
116,14,20
117,16,17
118,10,17
119,16,19
120,19,23
121,18,15
122,18,17
123,18,22
124,21,16
125,22,19
126,16,21
127,14,24
128,12,17
129,19,20
130,10,19
131,22,28
132,22,17
133,19,30
134,16,15
135,19,28
136,14,21
137,9,22
138,16,21
139,11,20
140,20,18
141,15,14
142,11,17
143,17,20
144,14,16
145,13,17
146,21,15
147,9,19
148,15,18
149,17,26
150,14,16
151,18,20
152,16,25
153,10,19
154,15,20
155,15,13
156,12,25
157,11,22
158,11,23
159,18,28
160,18,20
161,17,25
162,14,20
163,16,22
164,11,26
165,20,15
166,12,21
167,16,27
168,13,18
169,17,23
170,17,19
171,21,14
172,13,25
173,21,14
174,21,24
175,19,22
176,14,23
177,18,20
178,14,31
179,9,12
180,19,20
181,20,24
182,18,22
183,18,22
184,33,18
185,19,19
186,18,20
187,20,20
188,15,22
189,16,16
190,21,15
191,10,24
192,22,17
193,19,22
194,27,20
195,16,22
196,11,19
197,22,18
198,18,26
199,10,20
200,14,14
201,14,23
202,14,22
203,15,20
204,14,20
205,16,25
206,12,18
207,16,23
208,9,13
209,22,16
210,16,16
211,15,20
212,19,14
213,21,17
214,10,19
215,15,20
216,9,20
217,10,15
218,14,22
219,18,23
220,17,24
221,18,19
222,15,19
223,14,26
224,13,29
225,20,16
226,14,17
227,17,27
228,15,17
229,14,26
230,19,17
231,23,16
232,15,23
233,15,23
234,19,14
235,10,25
236,18,24
237,22,22
238,15,19
239,12,16
240,24,21
241,16,10
242,17,17
243,19,23
244,23,24
245,19,18
246,12,21
247,15,23
248,17,19
249,18,21
250,18,21
251,13,17
252,11,21
253,8,13
254,17,22
255,11,12
256,18,19
257,16,18
258,22,17
259,14,24
260,16,16
261,11,21
262,15,16
263,14,26
264,14,11
265,14,26
266,16,14
267,17,20
268,10,23
269,9,16
270,11,13
271,18,16
272,16,25
273,17,32
274,23,24
275,21,23
276,23,21
277,15,23
278,11,22
279,14,28
280,9,20
281,20,14
282,11,12
283,12,18
284,16,12
285,13,18
286,10,13
287,9,23
288,11,22
289,20,22
290,16,23
291,23,17
292,17,24
293,13,23
294,11,27
295,15,22
296,17,14
297,14,25
298,23,20
299,18,23
300,14,29
301,17,20
302,19,24
303,22,26
304,15,20
305,22,15
306,13,18
307,13,22
308,18,21
309,20,25
310,13,18
311,18,16
312,17,17
313,15,18
314,16,22
315,13,25
316,10,20
317,16,15
318,11,19
319,10,16
320,25,27
321,17,17
322,12,9
323,16,19
324,14,13
325,19,23
326,11,12
327,18,18
328,18,30
329,17,17
330,12,24
331,17,20
332,19,17
333,15,15
334,13,27
335,19,22
336,18,17
337,11,20
338,12,18
339,19,21
340,22,16
341,20,23
342,13,12
343,14,14
344,8,16
345,22,23
346,22,21
347,22,17
348,5,18
349,19,28
350,15,17
351,13,18
352,14,18
353,14,23
354,21,30
355,17,12
356,14,24
357,12,11
358,22,20
359,18,29
360,14,16
361,15,16
362,10,23
363,10,20
364,18,19
365,13,20
366,15,16
367,11,19
368,13,26
369,15,25
370,14,20
371,19,22
372,16,15
373,16,24
374,14,17
375,17,24
376,13,22
377,14,20
378,14,28
379,18,24
380,13,19
381,12,22
382,13,21
383,22,15
384,14,21
385,11,23
386,14,26
387,21,18
388,17,22
389,18,29
390,15,16
391,8,17
392,10,14
393,18,22
394,16,22
395,12,28
396,21,18
397,16,24
398,23,18
399,13,28
400,11,24
401,13,20
402,17,22
403,24,15
404,21,22
405,13,24
406,13,13
407,12,22
408,21,19
409,7,16
410,17,14
411,15,23
412,10,15
413,17,23
414,16,26
415,10,28
416,9,15
417,20,18
418,11,20
419,22,25
420,13,17
421,21,27
422,13,16
423,22,16
424,24,23
425,16,16
426,12,26
427,14,19
428,24,17
429,12,17
430,21,23
431,23,26
432,17,21
433,22,22
434,11,26
435,14,14
436,14,19
437,13,10
438,14,23
439,12,17
440,15,19
441,17,21
442,23,25
443,17,9
444,18,24
445,16,25
446,14,21
447,17,19
448,18,19
449,13,17
450,19,22
451,9,22
452,14,13
453,13,16
454,15,25
455,19,13
456,19,13
457,12,18
458,14,23
459,12,15
460,15,20
461,18,28
462,10,20
463,13,32
464,21,24
465,12,33
466,17,19
467,6,22
468,12,22
469,15,20
470,14,19
471,10,20
472,15,16
473,11,23
474,13,15
475,20,23
476,10,23
477,17,27
478,12,16
479,14,15
480,9,19
481,16,25
482,18,17
483,13,22
484,11,21
485,19,16
486,14,16
487,15,16
488,21,18
489,17,25
490,15,18
491,15,17
492,10,30
493,19,17
494,19,17
495,15,16
496,19,11
497,15,25
498,17,14
499,15,27
500,11,27
501,18,16
502,15,15
503,11,20
504,21,17
505,20,15
506,17,22
507,18,16
508,22,20
509,15,17
510,16,25
511,14,15
512,16,21
513,10,14
514,14,24
515,12,19
516,17,16
517,20,22
518,22,29
519,17,23
520,18,19
521,16,14
522,15,24
523,10,18
524,19,23
525,16,26
526,11,20
527,21,24
528,16,20
529,15,17
530,12,22
531,17,25
532,11,26
533,17,21
534,16,19
535,18,19
536,17,29
537,21,16
538,14,18
539,13,16
540,15,25
541,12,22
542,14,20
543,9,25
544,21,15
545,7,19
546,17,10
547,15,23
548,17,17
549,17,16
550,15,15
551,13,22
552,21,23
553,9,20
554,17,15
555,23,15
556,16,16
557,21,20
558,15,19
559,13,19
560,19,26
561,19,14
562,14,26
563,16,26
564,17,18
565,21,22
566,19,24
567,16,18
568,12,14
569,10,14
570,13,25
571,23,24
572,9,18
573,15,12
574,11,21
575,14,22
576,12,18
577,14,18
578,12,25
579,14,15
580,10,21
581,19,19
582,24,18
583,18,17
584,19,19
585,19,28
586,14,25
587,15,22
588,8,22
589,14,12
590,27,17
591,9,28
592,10,27
593,16,18
594,17,17
595,15,16
596,13,20
597,10,16
598,15,22
599,10,5
600,18,21
601,17,23
602,11,21
603,15,34
604,15,26
605,15,31
606,11,16
607,15,22
608,20,15
609,16,17
610,10,26
611,16,18
612,11,23
613,11,18
614,10,18
615,7,22
616,15,21
617,20,14
618,12,19
619,13,33
620,13,14
621,14,18
622,24,24
623,24,23
624,12,10
625,14,19
626,17,17
627,14,24
628,13,24
629,13,17
630,18,21
631,11,15
