Time(Iteration),CLCB_Attack
242,1600
243,1600
244,1600
245,1600
246,1600
247,1600
248,1601
249,1602
250,1603
251,1603
252,1603
253,1603
254,1603
255,1603
256,1603
257,1603
258,1603
259,1603
260,1603
261,1603
262,1603
263,1603
264,1603
265,1603
266,1603
267,1603
268,1604
269,1605
270,1605
271,1605
272,1605
273,1606
274,1606
275,1606
276,1606
277,1606
278,1606
279,1606
280,1606
281,1606
282,1606
283,1607
284,1607
285,1607
286,1607
287,1607
288,1607
289,1607
290,1607
291,1607
292,1608
293,1609
294,1609
295,1609
296,1609
297,1609
298,1609
299,1609
300,1609
301,1609
302,1609
303,1609
304,1609
305,1609
306,1609
307,1610
308,1610
309,1610
310,1610
311,1610
312,1610
313,1610
314,1611
315,1611
316,1611
317,1611
318,1611
319,1611
320,1611
321,1611
322,1611
323,1611
324,1611
325,1612
326,1612
327,1612
328,1612
329,1612
330,1612
331,1612
332,1612
333,1612
334,1612
335,1612
336,1612
337,1612
338,1612
339,1612
340,1612
341,1612
342,1612
343,1612
344,1612
345,1612
346,1612
347,1612
348,1612
349,1612
350,1612
351,1612
352,1612
353,1612
354,1612
355,1612
356,1612
357,1612
358,1612
359,1612
360,1612
361,1612
362,1612
363,1612
364,1612
365,1612
366,1612
367,1612
368,1612
369,1612
370,1612
371,1612
372,1612
373,1612
374,1612
375,1612
376,1612
377,1612
378,1612
379,1612
380,1612
381,1612
382,1612
383,1612
384,1612
385,1612
386,1612
387,1612
388,1612
389,1612
390,1612
391,1612
392,1612
393,1612
394,1612
395,1612
396,1612
397,1612
398,1612
399,1612
400,1612
401,1612
402,1612
403,1612
404,1612
405,1612
406,1612
407,1612
408,1612
409,1612
410,1612
411,1612
412,1612
413,1612
414,1612
415,1612
416,1612
417,1612
418,1612
419,1612
420,1612
421,1612
422,1612
423,1612
424,1612
425,1612
426,1612
427,1612
428,1612
429,1612
430,1612
431,1612
432,1612
433,1612
434,1612
435,1612
436,1612
437,1612
438,1612
439,1612
440,1612
441,1612
442,1612
443,1612
444,1612
445,1612
446,1612
447,1612
448,1612
449,1612
450,1612
451,1612
452,1612
453,1612
454,1612
455,1612
456,1612
457,1612
458,1613
459,1614
460,1615
461,1616
462,1616
463,1616
464,1616
465,1616
466,1616
467,1617
468,1618
469,1619
470,1619
471,1619
472,1619
473,1619
474,1619
475,1619
476,1619
477,1619
478,1619
479,1619
480,1619
481,1619
482,1619
483,1619
484,1619
485,1619
486,1619
487,1619
488,1619
489,1619
490,1619
491,1620
492,1621
493,1621
494,1621
495,1621
496,1621
497,1621
498,1621
499,1621
500,1621
501,1621
502,1621
503,1621
504,1621
505,1621
506,1621
507,1621
508,1621
509,1621
510,1621
511,1621
512,1621
513,1621
514,1621
515,1621
516,1621
517,1621
518,1621
519,1621
520,1621
521,1621
522,1621
523,1621
524,1621
525,1621
526,1621
527,1621
528,1621
529,1621
530,1621
531,1621
532,1621
533,1621
534,1621
535,1621
536,1621
537,1621
538,1621
539,1621
540,1621
541,1621
542,1621
543,1621
544,1621
545,1621
546,1621
547,1621
548,1621
549,1621
550,1621
551,1621
552,1621
553,1621
554,1621
555,1621
556,1621
557,1621
558,1621
559,1621
560,1621
561,1621
562,1621
563,1621
564,1621
565,1621
566,1621
567,1621
568,1621
569,1621
570,1621
571,1621
572,1621
573,1621
574,1621
575,1621
576,1621
577,1621
578,1621
579,1621
580,1621
581,1621
582,1621
583,1621
584,1621
585,1621
586,1621
587,1621
588,1621
589,1621
590,1621
591,1621
592,1621
593,1621
594,1621
595,1621
596,1621
597,1621
598,1621
599,1621
600,1621
601,1621
602,1621
603,1621
604,1621
605,1621
606,1622
607,1623
608,1623
609,1623
610,1623
611,1623
612,1623
613,1623
614,1623
615,1623
616,1623
617,1623
618,1623
619,1623
620,1623
621,1623
622,1623
623,1623
624,1623
625,1623
626,1623
627,1623
628,1624
629,1624
630,1624
631,1624
632,1624
633,1624
634,1624
635,1624
636,1624
637,1624
638,1624
639,1624
640,1624
641,1624
642,1624
643,1624
644,1624
645,1624
646,1624
647,1624
648,1624
649,1625
650,1626
651,1627
652,1627
653,1627
654,1627
655,1627
656,1627
657,1627
658,1627
659,1627
660,1627
661,1627
662,1627
663,1627
664,1627
665,1627
666,1627
667,1627
668,1627
669,1627
670,1627
671,1627
672,1627
673,1627
674,1627
675,1627
676,1627
677,1627
678,1627
679,1627
680,1627
681,1627
682,1627
683,1627
684,1627
685,1627
686,1627
687,1627
688,1627
689,1627
690,1627
691,1627
692,1627
693,1627
694,1627
695,1627
696,1627
697,1627
698,1627
699,1627
700,1627
701,1627
702,1627
703,1627
704,1627
705,1627
706,1627
707,1627
708,1627
709,1627
710,1627
711,1627
712,1627
713,1627
714,1627
715,1627
716,1627
717,1627
718,1627
719,1627
720,1627
721,1627
722,1627
723,1627
724,1627
725,1627
726,1627
727,1627
728,1627
729,1627
730,1627
731,1627
732,1627
733,1627
734,1627
735,1627
736,1627
737,1627
738,1627
739,1627
740,1627
741,1627
742,1627
743,1627
744,1627
745,1627
746,1627
747,1627
748,1627
749,1627
750,1627
751,1627
752,1627
753,1627
754,1627
755,1627
756,1627
757,1627
758,1627
759,1627
760,1627
761,1627
762,1627
763,1627
764,1627
765,1627
766,1627
767,1627
768,1627
769,1627
770,1627
771,1627
772,1627
773,1627
774,1627
775,1627
776,1627
777,1627
778,1627
779,1627
780,1627
781,1627
782,1627
783,1627
784,1627
785,1627
786,1627
787,1627
788,1627
789,1627
790,1627
791,1627
792,1627
793,1628
794,1628
795,1628
796,1628
797,1628
798,1628
799,1628
800,1628
801,1628
802,1628
803,1628
804,1628
805,1628
806,1628
807,1628
808,1628
809,1628
810,1628
811,1628
812,1628
813,1628
814,1628
815,1628
816,1628
817,1628
818,1628
819,1628
820,1628
821,1628
822,1628
823,1628
824,1628
825,1628
826,1628
827,1628
828,1628
829,1628
830,1628
831,1628
832,1628
833,1628
834,1628
835,1628
836,1628
837,1628
838,1629
839,1629
840,1629
841,1629
842,1629
843,1629
844,1629
845,1629
846,1629
847,1629
848,1629
849,1629
850,1629
851,1629
852,1629
853,1629
854,1629
855,1629
856,1629
857,1629
858,1629
859,1629
860,1629
861,1629
862,1629
863,1629
864,1629
865,1629
866,1629
867,1629
868,1629
869,1629
870,1629
871,1629
872,1629
873,1629
874,1629
875,1629
876,1629
877,1629
878,1629
879,1629
880,1629
881,1629
882,1629
883,1629
884,1629
885,1629
886,1629
887,1629
888,1629
889,1629
890,1629
891,1629
892,1629
893,1629
894,1629
895,1629
896,1629
897,1629
898,1629
899,1629
900,1629
901,1629
902,1629
903,1629
904,1629
905,1629
906,1629
907,1629
908,1629
909,1629
910,1629
911,1629
912,1629
913,1629
914,1629
915,1629
916,1629
917,1629
918,1629
919,1629
920,1629
921,1629
922,1629
923,1629
924,1629
925,1629
926,1629
927,1629
928,1629
929,1629
930,1629
931,1629
932,1629
933,1629
934,1629
935,1629
936,1629
937,1629
938,1629
939,1629
940,1629
941,1629
942,1629
943,1629
944,1629
945,1629
946,1629
947,1629
948,1629
949,1629
950,1629
951,1629
952,1629
953,1629
954,1629
955,1629
956,1629
957,1629
958,1629
959,1629
960,1629
961,1629
962,1629
963,1629
964,1629
965,1629
966,1629
967,1629
968,1629
969,1629
970,1629
971,1629
972,1629
973,1629
974,1629
975,1629
976,1629
977,1629
978,1629
979,1629
980,1629
981,1629
982,1629
983,1629
984,1629
985,1629
986,1629
987,1629
988,1629
989,1629
990,1629
991,1629
992,1629
993,1629
994,1629
995,1629
996,1629
997,1629
998,1629
999,1629
1000,1629
1001,1629
1002,1629
1003,1629
1004,1629
1005,1629
1006,1629
1007,1629
1008,1629
1009,1629
1010,1629
1011,1629
1012,1629
1013,1629
1014,1629
1015,1629
1016,1629
1017,1629
1018,1629
1019,1629
1020,1629
1021,1629
1022,1629
1023,1629
1024,1629
1025,1629
1026,1629
1027,1629
1028,1629
1029,1629
1030,1629
1031,1629
1032,1629
1033,1629
1034,1629
1035,1629
1036,1629
1037,1629
1038,1629
1039,1629
1040,1629
1041,1629
1042,1629
1043,1629
1044,1629
1045,1629
1046,1629
1047,1629
1048,1629
1049,1629
1050,1629
1051,1629
1052,1629
1053,1629
1054,1629
1055,1629
1056,1629
1057,1629
1058,1629
1059,1629
1060,1629
1061,1629
1062,1629
1063,1629
1064,1629
1065,1629
1066,1629
1067,1629
1068,1629
1069,1629
1070,1629
1071,1629
1072,1629
1073,1629
1074,1629
1075,1629
1076,1629
1077,1629
1078,1629
1079,1629
1080,1629
1081,1629
1082,1629
1083,1629
1084,1629
1085,1629
1086,1629
1087,1629
1088,1629
1089,1629
1090,1629
1091,1629
1092,1629
1093,1629
1094,1629
1095,1629
1096,1629
1097,1629
1098,1629
1099,1629
1100,1629
1101,1629
1102,1629
1103,1629
1104,1629
1105,1629
1106,1629
1107,1629
1108,1629
1109,1629
1110,1629
1111,1629
1112,1629
1113,1629
1114,1629
1115,1629
1116,1629
1117,1629
1118,1629
1119,1629
1120,1629
1121,1629
1122,1629
1123,1629
1124,1629
1125,1629
1126,1629
1127,1629
1128,1629
1129,1629
1130,1629
1131,1629
1132,1629
1133,1629
1134,1629
1135,1629
1136,1629
1137,1629
1138,1629
1139,1629
1140,1629
1141,1629
1142,1629
1143,1629
1144,1629
1145,1629
1146,1629
1147,1629
1148,1629
1149,1629
1150,1629
1151,1629
1152,1629
1153,1629
1154,1629
1155,1629
1156,1629
1157,1629
1158,1629
1159,1629
1160,1629
1161,1629
1162,1629
1163,1629
1164,1629
1165,1629
1166,1629
1167,1629
1168,1629
1169,1629
1170,1629
1171,1629
1172,1629
1173,1629
1174,1629
1175,1629
1176,1629
1177,1629
1178,1629
1179,1629
1180,1629
1181,1629
1182,1629
1183,1629
1184,1629
1185,1629
1186,1629
1187,1629
1188,1629
1189,1629
1190,1629
1191,1629
1192,1629
1193,1629
1194,1629
1195,1629
1196,1629
1197,1629
1198,1629
1199,1629
1200,1629
1201,1629
1202,1629
1203,1629
1204,1629
1205,1629
1206,1629
1207,1629
1208,1629
1209,1629
1210,1629
1211,1629
1212,1629
1213,1629
1214,1629
1215,1629
1216,1629
1217,1629
1218,1629
1219,1629
1220,1629
1221,1629
1222,1629
1223,1629
1224,1629
1225,1629
1226,1629
1227,1629
1228,1629
1229,1629
1230,1629
1231,1629
1232,1629
1233,1629
1234,1629
1235,1629
1236,1629
1237,1629
1238,1629
1239,1629
1240,1629
1241,1629
1242,1629
1243,1629
1244,1629
1245,1629
1246,1629
1247,1629
1248,1629
1249,1629
1250,1629
1251,1629
1252,1629
1253,1629
1254,1629
1255,1629
1256,1629
1257,1629
1258,1629
1259,1629
1260,1629
1261,1629
1262,1629
1263,1629
1264,1629
1265,1629
1266,1629
1267,1629
1268,1629
1269,1629
1270,1629
1271,1629
1272,1629
1273,1629
1274,1629
1275,1629
1276,1629
1277,1629
1278,1629
1279,1629
1280,1629
1281,1629
1282,1629
1283,1629
1284,1629
1285,1629
1286,1629
1287,1629
1288,1629
1289,1629
1290,1629
1291,1629
1292,1629
1293,1629
1294,1629
1295,1629
1296,1629
1297,1629
1298,1629
1299,1629
1300,1629
1301,1629
1302,1629
1303,1629
1304,1629
1305,1629
1306,1629
1307,1629
1308,1629
1309,1629
1310,1629
1311,1629
1312,1629
1313,1629
1314,1629
1315,1629
1316,1629
1317,1629
1318,1629
1319,1629
1320,1629
1321,1629
1322,1629
1323,1629
1324,1629
1325,1629
1326,1629
1327,1629
1328,1629
1329,1629
1330,1629
1331,1629
1332,1629
1333,1629
1334,1629
1335,1629
1336,1629
1337,1629
1338,1629
1339,1629
1340,1629
1341,1629
1342,1629
1343,1629
1344,1629
1345,1629
1346,1629
1347,1629
1348,1629
1349,1629
1350,1629
1351,1629
1352,1629
1353,1629
1354,1629
1355,1629
1356,1629
1357,1629
1358,1629
1359,1629
1360,1629
1361,1629
1362,1629
1363,1629
1364,1629
1365,1629
1366,1629
1367,1629
1368,1629
1369,1629
1370,1629
1371,1629
1372,1629
1373,1629
1374,1629
1375,1629
1376,1629
1377,1629
1378,1629
1379,1629
1380,1629
1381,1629
1382,1629
1383,1629
1384,1629
1385,1629
1386,1629
1387,1629
1388,1629
1389,1629
1390,1629
1391,1629
1392,1629
1393,1629
1394,1629
1395,1629
1396,1629
1397,1629
1398,1629
1399,1629
1400,1629
1401,1629
1402,1629
1403,1629
1404,1629
1405,1629
1406,1629
1407,1629
1408,1629
1409,1629
1410,1629
1411,1629
1412,1629
1413,1629
1414,1629
1415,1629
1416,1629
1417,1629
1418,1629
1419,1629
1420,1629
1421,1629
1422,1629
1423,1629
1424,1629
1425,1629
1426,1629
1427,1629
1428,1629
1429,1629
1430,1629
1431,1629
1432,1629
1433,1629
1434,1629
1435,1629
1436,1629
1437,1629
1438,1629
1439,1629
1440,1629
1441,1629
1442,1629
1443,1629
1444,1629
1445,1629
1446,1629
1447,1629
1448,1629
1449,1630
1450,1630
1451,1630
1452,1630
1453,1630
1454,1630
1455,1630
1456,1630
1457,1630
1458,1630
1459,1631
1460,1632
1461,1633
1462,1633
1463,1633
1464,1633
1465,1633
1466,1633
1467,1633
1468,1633
1469,1633
1470,1633
1471,1633
1472,1633
1473,1633
1474,1633
1475,1633
1476,1633
1477,1633
1478,1633
1479,1633
1480,1633
1481,1633
1482,1634
1483,1635
1484,1635
1485,1635
1486,1635
1487,1635
1488,1635
1489,1635
1490,1635
1491,1635
1492,1635
1493,1635
1494,1635
1495,1635
1496,1635
1497,1635
1498,1635
1499,1635
1500,1635
1501,1635
1502,1635
1503,1635
1504,1635
1505,1635
1506,1635
1507,1635
1508,1635
1509,1636
1510,1637
1511,1637
1512,1637
1513,1637
1514,1637
1515,1637
1516,1637
1517,1637
1518,1637
1519,1637
1520,1637
1521,1637
1522,1637
1523,1637
1524,1637
1525,1637
1526,1637
1527,1637
1528,1637
1529,1637
1530,1637
1531,1637
1532,1637
1533,1637
1534,1637
1535,1637
1536,1637
1537,1637
1538,1637
1539,1637
1540,1637
1541,1637
1542,1637
1543,1637
1544,1637
1545,1637
1546,1637
1547,1637
1548,1637
1549,1637
1550,1637
1551,1637
1552,1637
1553,1637
1554,1637
1555,1637
1556,1637
1557,1637
1558,1637
1559,1637
1560,1637
1561,1637
1562,1637
1563,1637
1564,1637
1565,1637
1566,1637
1567,1637
1568,1637
1569,1637
1570,1637
1571,1637
1572,1637
1573,1637
1574,1637
1575,1637
1576,1637
1577,1637
1578,1637
1579,1637
1580,1637
1581,1637
1582,1637
1583,1637
1584,1637
1585,1637
1586,1637
1587,1637
1588,1637
1589,1637
1590,1637
1591,1637
1592,1637
1593,1637
1594,1637
1595,1637
1596,1637
1597,1637
1598,1637
1599,1637
1600,1637
1601,1637
1602,1637
1603,1637
1604,1637
1605,1637
1606,1637
1607,1637
1608,1637
1609,1637
1610,1637
1611,1637
1612,1637
1613,1637
1614,1637
1615,1637
1616,1637
1617,1637
1618,1637
1619,1637
1620,1637
1621,1637
1622,1637
1623,1637
1624,1637
1625,1637
1626,1637
1627,1637
1628,1637
1629,1637
1630,1637
1631,1637
1632,1637
1633,1637
1634,1637
1635,1637
1636,1637
1637,1637
1638,1637
1639,1637
1640,1637
1641,1637
1642,1637
1643,1637
1644,1637
1645,1637
1646,1637
1647,1637
1648,1637
1649,1637
1650,1637
1651,1637
1652,1637
1653,1637
1654,1637
1655,1637
1656,1637
1657,1637
1658,1637
1659,1637
1660,1637
1661,1637
1662,1637
1663,1637
1664,1637
1665,1637
1666,1637
1667,1637
1668,1637
1669,1637
1670,1637
1671,1637
1672,1637
1673,1637
1674,1637
1675,1637
1676,1637
1677,1637
1678,1637
1679,1637
1680,1637
1681,1637
1682,1637
1683,1637
1684,1637
1685,1637
1686,1637
1687,1637
1688,1637
1689,1637
1690,1637
1691,1637
1692,1637
1693,1637
1694,1637
1695,1637
1696,1637
1697,1637
1698,1637
1699,1637
1700,1637
1701,1637
1702,1637
1703,1637
1704,1637
1705,1637
1706,1637
1707,1637
1708,1637
1709,1637
1710,1637
1711,1637
1712,1637
1713,1637
1714,1637
1715,1637
1716,1637
1717,1637
1718,1637
1719,1637
1720,1637
1721,1637
1722,1637
1723,1637
1724,1637
1725,1637
1726,1637
1727,1637
1728,1637
1729,1637
1730,1637
1731,1637
1732,1637
1733,1637
1734,1637
1735,1637
1736,1637
1737,1637
1738,1637
1739,1637
1740,1637
1741,1637
1742,1637
1743,1637
1744,1637
1745,1637
1746,1637
1747,1637
1748,1637
1749,1637
1750,1637
1751,1637
1752,1637
1753,1637
1754,1637
1755,1637
1756,1637
1757,1637
1758,1637
1759,1637
1760,1637
1761,1637
1762,1637
1763,1637
1764,1637
1765,1637
1766,1637
1767,1637
1768,1637
1769,1637
1770,1637
1771,1637
1772,1637
1773,1637
1774,1637
1775,1637
1776,1637
1777,1637
1778,1637
1779,1637
1780,1637
1781,1637
1782,1637
1783,1637
1784,1637
1785,1637
1786,1637
1787,1637
1788,1637
1789,1637
1790,1637
1791,1637
1792,1637
1793,1637
1794,1637
1795,1637
1796,1637
1797,1637
1798,1637
1799,1637
1800,1637
1801,1637
1802,1637
1803,1637
1804,1637
1805,1637
1806,1637
1807,1637
1808,1637
1809,1637
1810,1637
1811,1637
1812,1637
1813,1637
1814,1637
1815,1637
1816,1637
1817,1637
1818,1637
1819,1637
1820,1637
1821,1637
1822,1637
1823,1637
1824,1637
1825,1637
1826,1637
1827,1637
1828,1637
1829,1637
1830,1637
1831,1637
1832,1637
1833,1637
1834,1637
1835,1637
1836,1637
1837,1637
1838,1637
1839,1637
1840,1637
1841,1637
1842,1637
1843,1637
1844,1637
1845,1637
1846,1637
1847,1637
1848,1637
1849,1637
1850,1637
1851,1637
1852,1637
1853,1637
1854,1637
1855,1637
1856,1637
1857,1637
1858,1637
1859,1637
1860,1637
1861,1637
1862,1637
1863,1637
1864,1637
1865,1637
1866,1637
1867,1637
1868,1637
1869,1637
1870,1637
1871,1637
1872,1637
1873,1637
1874,1637
1875,1637
1876,1637
1877,1637
1878,1637
1879,1637
1880,1637
1881,1637
1882,1637
1883,1637
1884,1637
1885,1637
1886,1637
1887,1637
1888,1637
1889,1637
1890,1637
1891,1637
1892,1637
1893,1637
1894,1637
1895,1637
1896,1637
1897,1637
1898,1637
1899,1637
1900,1637
1901,1637
1902,1637
1903,1637
1904,1637
1905,1637
1906,1637
1907,1637
1908,1637
1909,1637
1910,1637
1911,1637
1912,1637
1913,1637
1914,1637
1915,1637
1916,1637
1917,1637
1918,1637
1919,1637
1920,1637
1921,1637
1922,1637
1923,1637
1924,1637
1925,1637
1926,1637
1927,1637
1928,1637
1929,1637
1930,1637
1931,1637
1932,1637
1933,1637
1934,1637
1935,1637
1936,1637
1937,1637
1938,1637
1939,1637
1940,1637
1941,1637
1942,1637
1943,1637
1944,1637
1945,1637
1946,1637
1947,1637
1948,1637
1949,1637
1950,1637
1951,1637
1952,1637
1953,1637
1954,1637
1955,1637
1956,1637
1957,1637
1958,1637
1959,1637
1960,1637
1961,1637
1962,1637
1963,1637
1964,1637
1965,1637
1966,1637
1967,1637
1968,1637
1969,1637
1970,1637
1971,1637
1972,1637
1973,1637
1974,1637
1975,1637
1976,1637
1977,1637
1978,1637
1979,1637
1980,1637
1981,1637
1982,1637
1983,1637
1984,1637
1985,1637
1986,1637
1987,1637
1988,1637
1989,1637
1990,1637
1991,1637
1992,1637
1993,1637
1994,1637
1995,1637
1996,1637
1997,1637
1998,1637
1999,1637
2000,1637
2001,1637
2002,1637
2003,1637
2004,1637
2005,1637
2006,1637
2007,1637
2008,1637
2009,1637
2010,1637
2011,1637
2012,1637
2013,1637
2014,1637
2015,1637
2016,1637
2017,1637
2018,1637
2019,1637
2020,1637
2021,1637
2022,1637
2023,1637
2024,1637
2025,1637
2026,1637
2027,1637
2028,1637
2029,1637
2030,1637
2031,1637
2032,1637
2033,1637
2034,1637
2035,1637
2036,1637
2037,1637
2038,1637
2039,1637
2040,1637
2041,1637
2042,1637
2043,1637
2044,1637
2045,1637
2046,1637
2047,1637
2048,1637
2049,1637
2050,1637
2051,1637
2052,1637
2053,1637
2054,1637
2055,1637
2056,1637
2057,1637
2058,1637
2059,1637
2060,1637
2061,1637
2062,1637
2063,1637
2064,1637
2065,1637
2066,1637
2067,1637
2068,1637
2069,1637
2070,1637
2071,1637
2072,1637
2073,1637
2074,1637
2075,1637
2076,1637
2077,1637
2078,1637
2079,1637
2080,1637
2081,1637
2082,1637
2083,1637
2084,1637
2085,1637
2086,1637
2087,1637
2088,1637
2089,1637
2090,1637
2091,1637
2092,1637
2093,1637
2094,1637
2095,1637
2096,1637
2097,1637
2098,1637
2099,1637
2100,1637
2101,1637
2102,1637
2103,1637
2104,1637
2105,1637
2106,1637
2107,1637
2108,1637
2109,1637
2110,1637
2111,1637
2112,1637
2113,1637
2114,1637
2115,1637
2116,1637
2117,1637
2118,1637
2119,1637
2120,1637
2121,1637
2122,1637
2123,1637
2124,1637
2125,1637
2126,1637
2127,1637
2128,1637
2129,1637
2130,1637
2131,1637
2132,1637
2133,1637
2134,1637
2135,1637
2136,1637
2137,1637
2138,1637
2139,1637
2140,1637
2141,1637
2142,1637
2143,1637
2144,1637
2145,1637
2146,1637
2147,1637
2148,1637
2149,1637
2150,1637
2151,1637
2152,1637
2153,1637
2154,1637
2155,1637
2156,1637
2157,1637
2158,1637
2159,1637
2160,1637
2161,1637
2162,1637
2163,1637
2164,1637
2165,1637
2166,1637
2167,1637
2168,1637
2169,1637
2170,1637
2171,1637
2172,1637
2173,1637
2174,1637
2175,1637
2176,1637
2177,1637
2178,1637
2179,1637
2180,1637
2181,1637
2182,1637
2183,1637
2184,1637
2185,1637
2186,1637
2187,1637
2188,1637
2189,1637
2190,1637
2191,1637
2192,1637
2193,1637
2194,1637
2195,1637
2196,1637
2197,1637
2198,1637
2199,1637
2200,1637
2201,1637
2202,1637
2203,1637
2204,1637
2205,1637
2206,1637
2207,1637
2208,1637
2209,1637
2210,1637
2211,1637
2212,1637
2213,1637
2214,1637
2215,1637
2216,1637
2217,1637
2218,1637
2219,1637
2220,1637
2221,1637
2222,1637
2223,1637
2224,1637
2225,1637
2226,1637
2227,1637
2228,1637
2229,1637
2230,1637
2231,1637
2232,1637
2233,1637
2234,1637
2235,1637
2236,1637
2237,1637
2238,1637
2239,1637
2240,1637
2241,1637
2242,1637
2243,1637
2244,1637
2245,1637
2246,1637
2247,1637
2248,1637
2249,1637
2250,1637
2251,1637
2252,1637
2253,1637
2254,1637
2255,1637
2256,1637
2257,1637
2258,1637
2259,1637
2260,1637
2261,1637
2262,1637
2263,1637
2264,1637
2265,1637
2266,1637
2267,1637
2268,1637
2269,1637
2270,1637
2271,1637
2272,1637
2273,1637
2274,1637
2275,1637
2276,1637
2277,1637
2278,1637
2279,1637
2280,1637
2281,1637
2282,1637
2283,1637
2284,1637
2285,1637
2286,1637
2287,1637
2288,1637
2289,1637
2290,1637
2291,1637
2292,1637
2293,1637
2294,1637
2295,1637
2296,1637
2297,1637
2298,1637
2299,1637
2300,1637
2301,1637
2302,1637
2303,1637
2304,1637
2305,1637
2306,1637
2307,1637
2308,1637
2309,1637
2310,1637
2311,1637
2312,1637
2313,1637
2314,1637
2315,1637
2316,1637
2317,1637
2318,1637
2319,1637
2320,1637
2321,1637
2322,1637
2323,1637
2324,1637
2325,1637
2326,1637
2327,1637
2328,1637
2329,1637
2330,1637
2331,1637
2332,1637
2333,1637
2334,1637
2335,1637
2336,1637
2337,1637
2338,1637
2339,1637
2340,1637
2341,1637
2342,1637
2343,1637
2344,1637
2345,1637
2346,1637
2347,1637
2348,1637
2349,1637
2350,1637
2351,1637
2352,1637
2353,1637
2354,1637
2355,1637
2356,1637
2357,1637
2358,1637
2359,1637
2360,1637
2361,1637
2362,1637
2363,1637
2364,1637
2365,1637
2366,1637
2367,1637
2368,1637
2369,1637
2370,1637
2371,1637
2372,1637
2373,1637
2374,1637
2375,1637
2376,1637
2377,1637
2378,1637
2379,1637
2380,1637
2381,1637
2382,1637
2383,1637
2384,1637
2385,1637
2386,1637
2387,1637
2388,1637
2389,1637
2390,1637
2391,1637
2392,1637
2393,1637
2394,1637
2395,1637
2396,1637
2397,1637
2398,1637
2399,1637
2400,1637
2401,1637
2402,1637
2403,1637
2404,1637
2405,1637
2406,1637
2407,1637
2408,1637
2409,1637
2410,1637
2411,1637
2412,1637
2413,1637
2414,1637
2415,1637
2416,1637
2417,1637
2418,1637
2419,1637
2420,1637
2421,1637
2422,1637
2423,1637
2424,1637
2425,1637
2426,1637
2427,1637
2428,1637
2429,1637
2430,1637
2431,1637
2432,1637
2433,1637
2434,1637
2435,1637
2436,1637
2437,1637
2438,1637
2439,1637
2440,1637
2441,1637
2442,1637
2443,1637
2444,1637
2445,1637
2446,1637
2447,1637
2448,1637
2449,1637
2450,1637
2451,1637
2452,1637
2453,1637
2454,1637
2455,1637
2456,1637
2457,1637
2458,1637
2459,1637
2460,1637
2461,1637
2462,1637
2463,1637
2464,1637
2465,1637
2466,1637
2467,1637
2468,1637
2469,1637
2470,1637
2471,1637
2472,1637
2473,1637
2474,1637
2475,1637
2476,1637
2477,1637
2478,1637
2479,1637
2480,1637
2481,1637
2482,1637
2483,1637
2484,1637
2485,1637
2486,1637
2487,1637
2488,1637
2489,1637
2490,1637
2491,1637
2492,1637
2493,1637
