Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
200,1543,3344,1226
201,1554,3351,1229
202,1558,3376,1239
203,1582,3398,1249
204,1588,3412,1262
205,1589,3425,1265
206,1594,3431,1268
207,1598,3433,1278
208,1602,3437,1279
209,1606,3443,1281
210,1617,3447,1285
211,1630,3451,1287
212,1647,3479,1297
213,1647,3482,1316
214,1652,3506,1316
215,1658,3531,1336
216,1662,3537,1340
217,1663,3551,1348
218,1683,3565,1350
219,1684,3576,1356
220,1684,3584,1356
221,1699,3588,1360
222,1699,3594,1363
223,1711,3620,1370
224,1727,3629,1371
225,1727,3639,1378
226,1728,3646,1384
227,1745,3658,1399
228,1745,3687,1408
229,1752,3704,1412
230,1773,3736,1416
231,1773,3746,1418
232,1776,3755,1437
233,1801,3777,1441
234,1801,3790,1445
235,1808,3814,1445
236,1808,3828,1452
237,1818,3844,1453
238,1819,3858,1459
239,1825,3870,1479
240,1841,3883,1479
241,1864,3925,1489
242,1868,3939,1489
243,1868,3952,1491
244,1881,3984,1495
245,1882,3995,1506
246,1888,4001,1533
247,1911,4024,1536
248,1916,4033,1552
249,1917,4062,1552
250,1921,4094,1557
251,1927,4110,1559
252,1949,4127,1561
253,1949,4140,1568
254,1956,4148,1570
255,1958,4165,1573
256,1960,4186,1576
257,1969,4220,1581
258,1985,4261,1586
259,1993,4268,1586
260,2013,4278,1589
261,2013,4303,1589
262,2029,4313,1589
263,2035,4333,1590
264,2038,4337,1603
265,2039,4344,1606
266,2053,4375,1612
267,2053,4399,1612
268,2056,4418,1614
269,2058,4445,1615
270,2064,4446,1616
271,2066,4451,1630
272,2066,4461,1633
273,2100,4469,1634
274,2102,4485,1634
275,2108,4497,1636
276,2108,4519,1641
277,2110,4541,1654
278,2111,4568,1659
279,2117,4604,1662
280,2125,4619,1663
281,2149,4635,1664
282,2159,4657,1670
283,2165,4679,1677
284,2172,4686,1679
285,2189,4692,1679
286,2190,4716,1681
287,2190,4725,1681
288,2195,4748,1686
289,2224,4771,1695
290,2224,4797,1708
291,2224,4813,1708
292,2236,4819,1714
293,2252,4827,1718
294,2253,4830,1720
295,2263,4832,1720
296,2275,4844,1739
297,2277,4849,1744
298,2278,4854,1758
299,2278,4876,1767
300,2280,4909,1769
301,2286,4919,1771
302,2287,4932,1779
303,2287,4936,1781
304,2288,4952,1783
305,2288,4958,1787
306,2306,4964,1794
307,2328,4979,1795
308,2329,4984,1795
309,2344,5000,1796
310,2344,5040,1816
311,2345,5049,1817
312,2345,5062,1819
313,2345,5076,1821
314,2363,5082,1825
315,2375,5092,1825
316,2375,5114,1825
317,2375,5133,1838
318,2375,5148,1842
319,2375,5153,1847
320,2375,5158,1847
321,2376,5179,1853
322,2384,5182,1853
323,2399,5204,1855
324,2400,5209,1873
325,2401,5229,1879
326,2410,5234,1894
327,2412,5239,1900
328,2424,5250,1900
329,2431,5291,1909
330,2433,5298,1923
331,2437,5315,1931
332,2441,5328,1934
333,2441,5336,1938
334,2449,5343,1946
335,2461,5356,1958
336,2461,5358,1967
337,2462,5393,1968
338,2462,5413,1980
339,2464,5432,1982
340,2465,5443,1983
341,2477,5455,1987
342,2486,5472,1994
343,2490,5474,1994
344,2491,5496,1996
345,2491,5522,1997
346,2491,5524,1997
347,2494,5532,1999
348,2494,5545,2010
349,2494,5560,2010
350,2506,5581,2014
351,2511,5585,2016
352,2511,5605,2029
353,2515,5607,2034
354,2518,5624,2036
355,2530,5635,2045
356,2539,5661,2062
357,2539,5673,2067
358,2539,5719,2074
359,2539,5728,2074
360,2560,5737,2076
361,2563,5741,2077
362,2563,5752,2080
363,2564,5766,2087
364,2566,5768,2091
365,2574,5779,2096
366,2578,5815,2097
367,2587,5831,2101
368,2595,5858,2111
369,2595,5865,2112
370,2596,5867,2115
371,2598,5884,2117
372,2598,5906,2123
373,2598,5915,2124
374,2598,5924,2130
375,2598,5953,2132
376,2601,5957,2135
377,2603,5964,2135
378,2618,5978,2136
379,2620,5988,2141
380,2644,5992,2141
381,2644,6015,2154
382,2652,6019,2158
383,2653,6035,2159
384,2656,6036,2172
385,2656,6051,2173
386,2659,6073,2178
387,2668,6099,2178
388,2668,6107,2183
389,2674,6116,2192
390,2682,6125,2192
391,2693,6140,2198
392,2693,6147,2203
393,2712,6155,2208
394,2720,6178,2215
395,2725,6182,2222
396,2733,6185,2236
397,2740,6197,2246
398,2761,6212,2255
399,2761,6225,2256
400,2762,6245,2273
401,2767,6247,2278
402,2769,6253,2287
403,2777,6267,2308
404,2801,6301,2309
405,2805,6333,2311
406,2816,6338,2311
407,2827,6357,2324
408,2827,6369,2328
409,2831,6378,2329
410,2831,6391,2344
411,2837,6397,2352
412,2842,6424,2360
413,2854,6429,2360
414,2854,6442,2370
415,2859,6448,2371
416,2859,6462,2375
417,2865,6486,2378
418,2875,6488,2390
419,2877,6492,2403
420,2878,6500,2409
421,2879,6503,2409
422,2879,6511,2411
423,2879,6517,2411
424,2882,6530,2427
425,2886,6541,2431
426,2888,6555,2432
427,2888,6557,2432
428,2894,6570,2434
429,2905,6600,2434
430,2906,6609,2441
431,2909,6631,2446
432,2919,6638,2457
433,2922,6643,2457
434,2922,6662,2465
435,2926,6673,2465
436,2926,6698,2467
437,2926,6717,2469
438,2926,6739,2470
439,2928,6759,2474
440,2944,6760,2498
441,2948,6774,2498
442,2962,6790,2499
443,2964,6802,2499
444,2965,6803,2499
445,2989,6806,2501
446,2994,6833,2507
447,2994,6862,2507
448,3000,6865,2527
449,3000,6872,2528
450,3006,6874,2533
451,3022,6886,2534
452,3024,6910,2537
453,3031,6929,2541
454,3057,6947,2546
455,3057,6959,2567
456,3064,6991,2570
457,3065,6991,2578
458,3069,6993,2578
459,3079,7002,2579
460,3093,7017,2593
461,3094,7019,2611
462,3098,7032,2615
463,3098,7039,2616
464,3099,7056,2623
465,3105,7070,2623
466,3106,7070,2623
467,3106,7073,2624
468,3106,7096,2625
469,3108,7110,2634
470,3116,7123,2643
471,3118,7131,2643
472,3118,7145,2644
473,3123,7150,2644
474,3135,7157,2654
475,3135,7184,2655
476,3159,7196,2656
477,3164,7223,2656
478,3164,7226,2663
479,3192,7231,2664
480,3192,7235,2667
481,3192,7239,2667
482,3192,7259,2667
483,3197,7266,2667
484,3200,7280,2668
485,3200,7288,2675
486,3219,7310,2677
487,3233,7332,2677
488,3240,7354,2681
489,3245,7383,2681
490,3251,7386,2695
491,3255,7387,2697
492,3261,7387,2708
493,3268,7401,2708
494,3274,7415,2708
495,3274,7423,2714
496,3284,7428,2714
497,3296,7442,2718
498,3296,7450,2732
499,3306,7463,2736
500,3307,7484,2736
501,3307,7484,2754
502,3343,7506,2768
503,3343,7511,2781
504,3345,7529,2806
505,3345,7532,2806
506,3346,7566,2814
507,3359,7570,2825
508,3359,7587,2831
509,3369,7613,2849
510,3369,7634,2850
511,3370,7653,2851
512,3372,7654,2852
513,3372,7676,2856
514,3375,7680,2856
515,3379,7688,2858
516,3392,7706,2864
517,3409,7707,2864
518,3436,7725,2880
519,3436,7736,2882
520,3436,7748,2885
521,3439,7778,2897
522,3444,7794,2899
523,3460,7828,2902
524,3462,7828,2925
525,3476,7831,2925
526,3481,7840,2927
527,3484,7847,2931
528,3498,7850,2932
529,3498,7866,2935
530,3501,7891,2945
531,3506,7902,2946
532,3537,7918,2954
533,3537,7940,2954
534,3537,7961,2955
535,3542,7971,2968
536,3551,7976,2985
537,3552,7986,2985
538,3561,7993,2985
539,3569,7996,2992
540,3571,8003,2998
541,3580,8012,3008
542,3581,8022,3012
543,3581,8027,3012
544,3581,8029,3029
545,3591,8040,3029
546,3592,8060,3037
547,3599,8071,3042
548,3600,8084,3056
549,3602,8090,3056
550,3631,8105,3066
551,3639,8105,3070
552,3639,8145,3072
553,3651,8147,3074
554,3660,8154,3077
555,3666,8176,3082
556,3666,8183,3091
557,3670,8204,3100
558,3693,8206,3117
559,3695,8215,3121
560,3700,8230,3126
561,3700,8233,3132
562,3703,8240,3135
563,3703,8246,3138
564,3711,8247,3139
565,3712,8255,3153
566,3715,8290,3154
567,3717,8303,3154
568,3719,8319,3154
569,3721,8321,3155
570,3721,8331,3158
571,3721,8338,3159
572,3722,8379,3160
573,3722,8388,3173
574,3725,8411,3181
575,3741,8414,3181
576,3749,8433,3199
577,3753,8449,3201
578,3759,8450,3205
579,3771,8456,3208
580,3776,8481,3215
581,3784,8485,3215
582,3784,8494,3216
583,3784,8517,3217
584,3784,8539,3221
585,3793,8544,3229
586,3795,8548,3236
587,3818,8560,3250
588,3822,8570,3250
589,3839,8580,3250
590,3843,8592,3262
591,3843,8616,3263
592,3845,8651,3270
593,3848,8654,3277
594,3848,8664,3288
595,3848,8676,3293
596,3861,8691,3295
597,3861,8703,3305
598,3861,8713,3306
599,3867,8726,3313
600,3868,8731,3314
601,3871,8758,3339
602,3871,8766,3344
603,3871,8772,3346
604,3878,8776,3346
605,3903,8785,3347
606,3903,8790,3348
607,3917,8794,3352
608,3917,8804,3359
609,3921,8817,3366
610,3941,8832,3368
611,3944,8838,3371
612,3945,8858,3375
613,3946,8880,3393
614,3950,8882,3395
615,3951,8890,3398
616,3952,8900,3406
617,3954,8917,3408
618,3958,8919,3414
619,3962,8935,3415
620,3963,8940,3429
621,3964,8973,3429
622,3968,8973,3445
623,3985,9010,3458
624,3988,9029,3462
625,3988,9049,3462
626,3988,9063,3462
627,4000,9071,3462
628,4011,9097,3465
629,4016,9116,3467
630,4019,9124,3470
631,4021,9129,3470
632,4025,9162,3479
633,4027,9162,3482
634,4027,9186,3482
635,4031,9207,3483
636,4038,9218,3483
637,4041,9237,3486
638,4041,9238,3498
639,4045,9244,3501
640,4057,9250,3501
641,4061,9257,3502
642,4072,9273,3502
643,4073,9276,3503
644,4074,9291,3503
645,4094,9306,3506
646,4094,9311,3510
647,4095,9326,3510
648,4095,9338,3512
649,4106,9348,3520
650,4110,9361,3527
651,4111,9364,3527
652,4122,9367,3534
653,4123,9375,3541
654,4123,9399,3543
655,4123,9403,3544
656,4143,9403,3549
657,4144,9428,3549
658,4155,9457,3551
659,4155,9469,3553
660,4155,9495,3553
661,4165,9519,3553
662,4167,9523,3559
663,4170,9533,3575
664,4174,9550,3582
665,4175,9555,3590
666,4176,9570,3591
667,4176,9576,3596
668,4176,9585,3605
669,4195,9591,3617
670,4195,9599,3617
671,4196,9617,3618
672,4214,9619,3620
673,4215,9626,3620
674,4225,9646,3620
675,4238,9646,3620
676,4262,9665,3629
677,4262,9669,3629
678,4262,9670,3629
679,4269,9674,3631
680,4280,9682,3638
681,4287,9692,3641
682,4305,9701,3644
683,4308,9706,3646
684,4326,9709,3647
685,4335,9723,3650
686,4337,9726,3650
687,4337,9739,3656
688,4347,9757,3656
689,4347,9762,3656
690,4347,9771,3664
691,4353,9771,3666
692,4358,9771,3666
693,4375,9787,3667
694,4380,9790,3667
695,4382,9809,3669
696,4382,9810,3675
697,4386,9837,3679
698,4401,9853,3680
699,4424,9858,3681
700,4425,9862,3683
701,4449,9886,3695
702,4454,9895,3695
703,4466,9926,3696
704,4466,9941,3701
705,4469,9960,3706
706,4470,9970,3708
707,4479,9986,3716
708,4479,9994,3720
709,4494,9996,3729
710,4497,9998,3729
711,4498,10011,3739
712,4498,10012,3739
713,4498,10015,3764
714,4504,10027,3769
715,4507,10035,3770
716,4507,10046,3770
717,4507,10046,3770
718,4507,10054,3775
719,4513,10060,3783
720,4525,10086,3783
721,4538,10097,3787
722,4538,10098,3795
723,4543,10110,3796
724,4555,10125,3806
725,4579,10149,3806
726,4583,10156,3809
727,4584,10160,3821
728,4586,10160,3821
729,4586,10168,3821
730,4604,10181,3821
731,4604,10188,3822
732,4609,10191,3837
733,4609,10207,3838
734,4612,10221,3841
735,4614,10239,3845
736,4614,10257,3845
737,4619,10275,3849
738,4619,10282,3863
739,4619,10292,3874
740,4626,10304,3877
741,4632,10317,3883
742,4632,10323,3892
743,4636,10335,3892
744,4641,10341,3893
745,4643,10347,3897
746,4643,10366,3913
747,4676,10390,3916
748,4677,10395,3917
749,4692,10403,3917
750,4694,10404,3927
751,4694,10411,3927
752,4704,10438,3932
753,4705,10452,3933
754,4705,10469,3941
755,4705,10474,3943
756,4705,10474,3948
757,4705,10474,3951
758,4707,10477,3955
759,4708,10501,3968
760,4711,10501,3971
761,4716,10503,3973
762,4726,10510,3974
763,4727,10511,3974
764,4741,10518,3976
765,4743,10533,3983
766,4752,10536,3983
767,4755,10541,3985
768,4756,10545,3987
769,4781,10550,3987
770,4783,10569,3992
771,4791,10578,3993
772,4792,10580,3994
773,4801,10589,3995
774,4808,10591,3995
775,4808,10604,4000
776,4824,10607,4011
777,4829,10620,4012
778,4834,10639,4018
779,4843,10641,4021
780,4843,10658,4025
781,4845,10669,4033
782,4856,10676,4034
783,4870,10691,4034
784,4871,10692,4041
785,4890,10715,4053
786,4891,10727,4055
787,4896,10728,4056
788,4896,10734,4075
789,4904,10740,4075
790,4908,10743,4079
791,4913,10774,4082
792,4921,10780,4104
793,4942,10789,4104
794,4943,10807,4106
795,4946,10810,4111
796,4950,10823,4114
797,4950,10833,4114
798,4953,10843,4127
799,4953,10844,4136
800,4958,10874,4137
801,4961,10881,4139
802,4975,10920,4140
803,4977,10927,4141
804,5003,10942,4148
805,5003,10959,4154
806,5009,10961,4155
807,5013,10961,4155
808,5014,10979,4160
809,5019,10991,4162
810,5021,11003,4163
811,5040,11008,4167
812,5041,11021,4167
813,5045,11027,4168
814,5051,11027,4168
815,5065,11033,4172
816,5067,11033,4172
817,5082,11040,4172
818,5082,11058,4172
819,5083,11060,4181
820,5084,11079,4181
821,5085,11079,4183
822,5108,11091,4197
823,5108,11096,4202
824,5109,11099,4215
825,5110,11104,4215
826,5110,11111,4230
827,5110,11111,4231
828,5110,11115,4243
829,5156,11123,4244
830,5156,11130,4251
831,5158,11138,4255
832,5163,11141,4256
833,5163,11144,4267
834,5163,11145,4273
835,5181,11146,4279
836,5192,11150,4288
837,5192,11153,4288
838,5193,11155,4288
839,5193,11164,4290
840,5194,11164,4293
841,5195,11166,4298
842,5195,11187,4303
843,5195,11188,4303
844,5198,11196,4315
845,5199,11208,4318
846,5221,11211,4322
847,5229,11223,4335
848,5230,11239,4336
849,5230,11244,4336
850,5233,11253,4336
851,5236,11258,4337
852,5236,11278,4339
853,5266,11282,4340
854,5273,11290,4343
855,5288,11305,4345
856,5289,11316,4357
857,5289,11330,4364
858,5289,11337,4369
859,5293,11346,4370
860,5293,11351,4370
861,5293,11357,4372
862,5294,11367,4380
863,5297,11374,4380
864,5297,11377,4382
865,5304,11394,4386
866,5307,11409,4387
867,5330,11416,4388
868,5331,11419,4396
869,5331,11433,4396
870,5333,11449,4398
871,5333,11453,4403
872,5356,11453,4413
873,5367,11453,4421
874,5367,11467,4422
875,5391,11469,4428
876,5393,11473,4444
877,5399,11475,4445
878,5399,11491,4445
879,5406,11497,4450
880,5430,11504,4452
881,5439,11506,4468
882,5439,11528,4468
883,5439,11531,4478
884,5445,11536,4479
885,5445,11543,4479
886,5445,11551,4486
887,5450,11575,4487
888,5451,11606,4490
889,5475,11613,4508
890,5484,11633,4508
891,5522,11633,4508
892,5530,11635,4512
893,5534,11640,4520
894,5535,11654,4533
895,5539,11660,4534
896,5539,11681,4538
897,5543,11699,4538
898,5550,11700,4538
899,5556,11703,4539
900,5558,11704,4541
901,5562,11704,4548
902,5563,11704,4554
903,5590,11722,4559
904,5590,11723,4559
905,5595,11728,4562
906,5596,11740,4565
907,5597,11756,4568
908,5597,11764,4569
909,5602,11770,4577
910,5606,11777,4577
911,5607,11777,4582
912,5607,11784,4585
913,5625,11787,4596
914,5625,11798,4596
915,5631,11798,4597
916,5634,11799,4597
917,5648,11800,4599
918,5657,11804,4601
919,5659,11826,4619
920,5660,11854,4619
921,5663,11868,4624
922,5663,11868,4637
923,5679,11879,4638
924,5679,11881,4651
925,5679,11889,4653
926,5684,11905,4654
927,5705,11920,4657
928,5707,11962,4657
929,5732,11966,4657
930,5741,11974,4657
931,5755,11990,4663
932,5764,11990,4674
933,5771,11995,4689
934,5773,12007,4689
935,5775,12025,4690
936,5782,12027,4692
937,5786,12030,4693
938,5787,12049,4694
939,5810,12058,4694
940,5831,12083,4694
941,5832,12093,4694
942,5841,12097,4695
943,5863,12119,4713
944,5880,12130,4713
945,5880,12136,4719
946,5880,12148,4720
947,5880,12163,4725
948,5891,12178,4734
949,5893,12196,4735
950,5893,12207,4736
951,5910,12229,4744
952,5915,12237,4745
953,5915,12255,4745
954,5920,12277,4748
955,5927,12285,4749
956,5928,12295,4752
957,5929,12302,4755
958,5937,12315,4755
959,5937,12320,4757
960,5937,12330,4758
961,5939,12352,4761
962,5941,12368,4775
963,5957,12375,4782
964,5957,12382,4790
965,5962,12382,4790
966,5963,12409,4801
967,5970,12430,4802
968,5972,12431,4803
969,5972,12438,4804
970,5972,12449,4806
971,5976,12476,4806
972,5979,12477,4806
973,5979,12512,4806
974,5988,12523,4806
975,6005,12551,4809
976,6005,12559,4809
977,6005,12579,4822
978,6006,12593,4830
979,6008,12600,4830
980,6008,12601,4838
981,6008,12610,4839
982,6008,12613,4840
983,6009,12644,4848
984,6012,12654,4857
985,6013,12684,4857
986,6014,12708,4857
987,6014,12729,4865
988,6019,12738,4865
989,6029,12763,4872
990,6040,12768,4872
991,6041,12780,4876
992,6045,12781,4885
993,6050,12806,4888
994,6050,12815,4889
995,6051,12823,4893
996,6054,12833,4895
997,6057,12851,4900
998,6065,12852,4915
999,6070,12865,4923
1000,6070,12874,4924
1001,6071,12883,4930
1002,6072,12904,4943
1003,6072,12910,4945
1004,6078,12921,4954
1005,6085,12925,4955
1006,6085,12937,4974
1007,6086,12942,4975
1008,6087,12951,4984
1009,6088,12951,4985
1010,6104,12963,4985
1011,6108,12977,4988
1012,6116,12992,4988
1013,6135,13020,4988
1014,6145,13030,4989
1015,6147,13041,4994
1016,6150,13046,4995
1017,6150,13071,4996
1018,6154,13096,4996
1019,6154,13118,4996
1020,6160,13132,5000
1021,6176,13139,5000
1022,6177,13162,5000
1023,6187,13163,5001
1024,6188,13170,5004
1025,6194,13189,5004
1026,6195,13189,5013
1027,6196,13194,5013
1028,6203,13219,5013
1029,6214,13219,5014
1030,6215,13230,5015
1031,6217,13251,5016
1032,6222,13261,5021
1033,6225,13264,5021
1034,6233,13281,5021
1035,6233,13284,5034
1036,6247,13297,5034
1037,6248,13304,5037
1038,6248,13312,5042
1039,6251,13312,5043
1040,6251,13316,5045
1041,6262,13336,5045
1042,6268,13340,5047
1043,6273,13358,5066
1044,6274,13364,5069
1045,6278,13390,5071
1046,6281,13395,5073
1047,6282,13404,5077
1048,6282,13427,5101
1049,6284,13433,5115
1050,6293,13441,5117
1051,6298,13446,5120
1052,6300,13458,5124
1053,6301,13458,5128
1054,6306,13460,5135
1055,6311,13465,5135
1056,6324,13474,5142
1057,6325,13491,5142
1058,6347,13508,5142
1059,6347,13515,5142
1060,6356,13526,5146
1061,6375,13533,5146
1062,6376,13543,5146
1063,6404,13546,5151
1064,6405,13557,5153
1065,6405,13557,5165
1066,6406,13558,5167
1067,6423,13577,5168
1068,6444,13593,5168
1069,6452,13594,5170
1070,6452,13610,5172
1071,6453,13620,5173
1072,6453,13634,5174
1073,6465,13650,5182
1074,6489,13651,5191
1075,6492,13654,5194
1076,6503,13654,5195
1077,6504,13681,5196
1078,6506,13687,5197
1079,6507,13690,5200
1080,6514,13690,5200
1081,6518,13700,5200
1082,6519,13711,5200
1083,6521,13720,5200
1084,6527,13730,5202
1085,6532,13753,5202
1086,6538,13768,5202
1087,6538,13772,5215
1088,6538,13787,5217
1089,6539,13796,5220
1090,6539,13824,5221
1091,6540,13835,5222
1092,6541,13835,5223
1093,6544,13838,5223
1094,6547,13864,5223
1095,6547,13865,5226
1096,6564,13873,5227
1097,6564,13889,5229
1098,6567,13898,5231
1099,6571,13898,5231
1100,6572,13903,5234
1101,6573,13933,5235
1102,6581,13950,5236
1103,6581,13965,5236
1104,6582,13966,5239
1105,6584,13977,5244
1106,6584,13989,5245
1107,6586,14021,5245
1108,6599,14026,5245
1109,6599,14029,5245
1110,6622,14032,5245
1111,6643,14032,5245
1112,6648,14043,5246
1113,6666,14044,5246
1114,6668,14059,5251
1115,6668,14059,5251
1116,6675,14083,5251
1117,6679,14096,5251
1118,6685,14111,5258
1119,6685,14118,5258
1120,6688,14118,5259
1121,6688,14126,5260
1122,6689,14132,5261
1123,6689,14158,5272
1124,6690,14165,5277
1125,6694,14170,5277
1126,6694,14174,5277
1127,6694,14178,5284
1128,6711,14178,5284
1129,6711,14178,5284
1130,6718,14188,5285
1131,6720,14194,5286
1132,6720,14207,5305
1133,6720,14208,5319
1134,6722,14230,5320
1135,6723,14232,5321
1136,6724,14246,5321
1137,6726,14252,5321
1138,6728,14270,5321
1139,6732,14279,5321
1140,6732,14290,5321
1141,6732,14303,5324
1142,6735,14317,5338
1143,6735,14320,5350
1144,6735,14325,5350
1145,6736,14335,5351
1146,6736,14348,5351
1147,6737,14357,5351
1148,6738,14363,5354
1149,6744,14382,5354
1150,6750,14382,5354
1151,6750,14397,5357
1152,6750,14414,5358
1153,6752,14414,5358
1154,6752,14414,5358
1155,6754,14426,5362
1156,6759,14426,5365
1157,6759,14439,5366
1158,6785,14442,5368
1159,6791,14457,5374
1160,6792,14471,5375
1161,6792,14484,5379
1162,6792,14503,5381
1163,6792,14523,5383
1164,6801,14532,5383
1165,6801,14563,5383
1166,6813,14576,5383
1167,6821,14599,5384
1168,6823,14617,5386
1169,6827,14622,5391
1170,6827,14624,5391
1171,6827,14642,5393
1172,6828,14643,5396
1173,6829,14666,5400
1174,6829,14671,5416
1175,6846,14673,5417
1176,6848,14688,5417
1177,6848,14692,5419
1178,6854,14694,5420
1179,6864,14696,5421
1180,6864,14715,5421
1181,6865,14731,5432
1182,6878,14733,5432
1183,6879,14748,5436
1184,6879,14748,5436
1185,6884,14748,5440
1186,6895,14778,5449
1187,6903,14787,5450
1188,6903,14791,5453
1189,6906,14802,5453
1190,6906,14806,5453
1191,6907,14811,5454
1192,6908,14819,5457
1193,6911,14839,5459
1194,6911,14854,5459
1195,6913,14873,5459
1196,6916,14875,5459
1197,6916,14898,5460
1198,6916,14905,5464
1199,6927,14909,5468
1200,6930,14920,5480
1201,6933,14920,5480
1202,6961,14946,5480
1203,6961,14961,5481
1204,6962,14962,5481
1205,6964,14970,5487
1206,6968,14976,5487
1207,6974,14993,5488
1208,6993,15011,5488
1209,6998,15032,5495
1210,6998,15037,5500
1211,6998,15044,5502
1212,7000,15047,5515
1213,7027,15048,5520
1214,7038,15048,5522
1215,7060,15048,5522
1216,7062,15056,5528
1217,7075,15066,5528
1218,7080,15089,5528
1219,7082,15089,5528
1220,7084,15089,5528
1221,7087,15115,5533
1222,7088,15129,5546
1223,7092,15151,5554
1224,7095,15164,5554
1225,7095,15205,5554
1226,7096,15206,5554
1227,7098,15211,5561
1228,7098,15218,5561
1229,7098,15226,5561
1230,7098,15239,5561
1231,7100,15240,5561
1232,7102,15251,5561
1233,7103,15253,5563
1234,7107,15262,5563
1235,7107,15278,5564
1236,7114,15287,5564
1237,7114,15303,5566
1238,7121,15308,5566
1239,7123,15309,5571
1240,7128,15318,5572
1241,7129,15318,5575
1242,7158,15340,5575
1243,7162,15351,5575
1244,7178,15352,5575
1245,7181,15357,5577
1246,7191,15359,5580
1247,7213,15365,5586
1248,7219,15378,5586
1249,7219,15381,5588
1250,7219,15385,5589
1251,7220,15392,5589
1252,7220,15398,5597
1253,7223,15400,5604
1254,7232,15403,5605
1255,7236,15415,5605
1256,7247,15442,5606
1257,7251,15442,5621
1258,7258,15460,5633
1259,7259,15481,5637
1260,7268,15501,5637
1261,7272,15505,5642
1262,7276,15521,5644
1263,7282,15551,5644
1264,7286,15554,5645
1265,7294,15555,5664
1266,7294,15558,5667
1267,7294,15564,5670
1268,7294,15584,5671
1269,7297,15604,5673
