Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
1275,5629,9697,8938
1276,5631,9697,8944
1277,5631,9697,8956
1278,5633,9711,8956
1279,5635,9714,8956
1280,5636,9727,8968
1281,5636,9729,8987
1282,5636,9729,8989
1283,5656,9729,8990
1284,5656,9737,9000
1285,5659,9757,9013
1286,5659,9757,9040
1287,5678,9757,9043
1288,5678,9757,9048
1289,5680,9773,9048
1290,5696,9775,9050
1291,5704,9777,9056
1292,5704,9786,9061
1293,5704,9786,9062
1294,5722,9786,9062
1295,5722,9814,9071
1296,5722,9815,9071
1297,5722,9815,9071
1298,5723,9815,9079
1299,5725,9816,9083
1300,5727,9818,9105
1301,5727,9818,9106
1302,5727,9863,9107
1303,5729,9866,9130
1304,5729,9866,9130
1305,5730,9868,9132
1306,5735,9868,9141
1307,5756,9868,9149
1308,5762,9897,9149
1309,5762,9897,9149
1310,5764,9897,9164
1311,5765,9925,9164
1312,5765,9929,9166
1313,5767,9930,9171
1314,5767,9930,9172
1315,5769,9932,9172
1316,5770,9933,9172
1317,5770,9934,9173
1318,5789,9934,9178
1319,5789,9952,9179
1320,5789,9954,9179
1321,5789,9954,9186
1322,5789,9954,9187
1323,5789,9983,9187
1324,5789,9984,9188
1325,5790,9987,9193
1326,5790,9992,9198
1327,5791,9992,9201
1328,5793,10007,9204
1329,5794,10019,9204
1330,5794,10019,9219
1331,5795,10042,9235
1332,5797,10043,9258
1333,5799,10051,9259
1334,5799,10052,9260
1335,5799,10052,9262
1336,5803,10053,9267
1337,5809,10053,9267
1338,5809,10065,9274
1339,5810,10065,9275
1340,5823,10073,9275
1341,5823,10073,9275
1342,5823,10073,9276
1343,5824,10080,9276
1344,5848,10081,9276
1345,5849,10087,9276
1346,5854,10090,9276
1347,5854,10090,9278
1348,5854,10103,9282
1349,5854,10109,9283
1350,5857,10109,9291
1351,5859,10113,9292
1352,5866,10125,9293
1353,5866,10139,9302
1354,5866,10139,9306
1355,5866,10139,9327
1356,5866,10139,9349
1357,5866,10140,9352
1358,5897,10140,9354
1359,5897,10140,9365
1360,5897,10162,9365
1361,5899,10192,9366
1362,5900,10205,9366
1363,5901,10205,9367
1364,5902,10206,9371
1365,5903,10218,9371
1366,5904,10223,9371
1367,5904,10223,9382
1368,5904,10252,9387
1369,5904,10272,9391
1370,5905,10278,9420
1371,5909,10278,9421
1372,5913,10282,9451
1373,5914,10282,9451
1374,5914,10283,9452
1375,5914,10301,9468
1376,5931,10302,9470
1377,5931,10321,9471
1378,5938,10321,9498
1379,5939,10321,9503
1380,5939,10325,9504
1381,5948,10334,9506
1382,5951,10335,9506
1383,5951,10335,9507
1384,5956,10360,9509
1385,5960,10360,9529
1386,5960,10390,9531
1387,5960,10390,9532
1388,5960,10390,9535
1389,5961,10390,9541
1390,5985,10390,9561
1391,5985,10392,9562
1392,5986,10392,9562
1393,5986,10392,9562
1394,5990,10392,9564
1395,5997,10394,9573
1396,5998,10395,9577
1397,5998,10396,9579
1398,5999,10397,9583
1399,6000,10401,9603
1400,6001,10412,9608
1401,6001,10412,9608
1402,6020,10425,9611
1403,6020,10425,9611
1404,6022,10426,9612
1405,6022,10427,9617
1406,6022,10427,9637
1407,6023,10438,9637
1408,6023,10453,9637
1409,6024,10453,9638
1410,6024,10454,9640
1411,6024,10459,9641
1412,6024,10459,9642
1413,6027,10469,9643
1414,6028,10474,9645
1415,6055,10484,9651
1416,6055,10485,9653
1417,6057,10487,9679
1418,6058,10497,9697
1419,6065,10497,9698
1420,6065,10505,9700
1421,6066,10506,9701
1422,6066,10507,9708
1423,6070,10511,9709
1424,6071,10513,9711
1425,6071,10513,9711
1426,6071,10513,9712
1427,6071,10514,9712
1428,6073,10515,9727
1429,6073,10515,9760
1430,6074,10516,9763
1431,6075,10517,9775
1432,6075,10529,9793
1433,6075,10529,9798
1434,6076,10529,9798
1435,6076,10529,9801
1436,6093,10529,9802
1437,6093,10531,9805
1438,6094,10560,9807
1439,6111,10560,9811
1440,6111,10560,9813
1441,6111,10577,9814
1442,6111,10577,9814
1443,6111,10582,9814
1444,6113,10605,9815
1445,6114,10605,9817
1446,6116,10606,9834
1447,6118,10606,9844
1448,6118,10606,9844
1449,6119,10614,9849
1450,6119,10614,9858
1451,6120,10615,9859
1452,6125,10619,9867
1453,6125,10619,9876
1454,6125,10619,9896
1455,6125,10619,9913
1456,6126,10620,9917
1457,6126,10620,9924
1458,6126,10630,9926
1459,6126,10631,9933
1460,6127,10636,9934
1461,6127,10636,9944
1462,6127,10637,9965
1463,6128,10638,9969
1464,6128,10640,9969
1465,6130,10640,9991
1466,6134,10651,9996
1467,6134,10651,9996
1468,6140,10654,10005
1469,6140,10655,10005
1470,6140,10667,10005
1471,6144,10668,10007
1472,6144,10668,10008
1473,6160,10669,10014
1474,6161,10672,10040
1475,6161,10672,10043
1476,6161,10672,10044
1477,6167,10673,10044
1478,6168,10673,10046
1479,6168,10674,10062
1480,6169,10674,10062
1481,6169,10674,10065
1482,6170,10674,10065
1483,6170,10675,10068
1484,6170,10675,10097
1485,6172,10682,10124
1486,6173,10682,10145
1487,6199,10682,10146
1488,6200,10682,10146
1489,6200,10682,10146
1490,6201,10696,10146
1491,6210,10718,10146
1492,6213,10732,10146
1493,6213,10734,10147
1494,6213,10736,10149
1495,6219,10736,10150
1496,6221,10738,10155
1497,6230,10738,10159
1498,6250,10745,10160
1499,6250,10745,10168
1500,6271,10749,10169
1501,6272,10758,10169
1502,6272,10760,10173
1503,6272,10765,10173
1504,6274,10766,10178
1505,6274,10780,10189
1506,6274,10780,10189
1507,6276,10804,10190
1508,6276,10806,10190
1509,6277,10806,10196
1510,6277,10806,10196
1511,6280,10806,10197
1512,6297,10806,10203
1513,6304,10807,10204
1514,6304,10807,10209
1515,6313,10807,10209
1516,6315,10808,10210
1517,6316,10828,10211
1518,6337,10829,10212
1519,6337,10829,10212
1520,6337,10829,10214
1521,6337,10834,10217
1522,6337,10834,10232
1523,6341,10834,10236
1524,6341,10838,10254
1525,6343,10838,10261
1526,6358,10838,10273
1527,6359,10844,10275
1528,6362,10844,10275
1529,6363,10850,10296
1530,6365,10850,10302
1531,6368,10850,10312
1532,6368,10852,10314
1533,6369,10853,10314
1534,6383,10866,10316
1535,6384,10867,10321
1536,6384,10867,10321
1537,6387,10873,10339
1538,6393,10874,10341
1539,6394,10876,10344
1540,6394,10886,10349
1541,6394,10886,10349
1542,6395,10887,10351
1543,6396,10892,10369
1544,6397,10892,10374
1545,6399,10892,10374
1546,6402,10892,10375
1547,6407,10892,10391
1548,6408,10910,10392
1549,6408,10912,10394
1550,6409,10913,10398
1551,6409,10913,10401
1552,6417,10931,10406
1553,6439,10931,10407
1554,6440,10934,10407
1555,6440,10936,10416
1556,6440,10946,10453
1557,6446,10946,10464
1558,6449,10946,10464
1559,6457,10946,10474
1560,6457,10950,10474
1561,6463,10958,10479
1562,6465,10961,10494
1563,6476,10961,10497
1564,6479,10961,10506
1565,6482,10989,10510
1566,6487,10991,10516
1567,6487,10995,10519
1568,6492,10997,10524
1569,6492,10997,10529
1570,6511,11014,10531
1571,6511,11019,10536
1572,6511,11019,10544
1573,6521,11019,10544
1574,6528,11019,10545
1575,6528,11022,10546
1576,6528,11022,10546
1577,6529,11029,10547
1578,6530,11029,10553
1579,6530,11031,10553
1580,6534,11031,10554
1581,6534,11033,10554
1582,6534,11044,10554
1583,6536,11044,10556
1584,6537,11046,10561
1585,6551,11047,10563
1586,6553,11047,10568
1587,6559,11047,10571
1588,6559,11050,10576
1589,6560,11050,10579
1590,6576,11051,10579
1591,6576,11051,10604
1592,6576,11070,10607
1593,6576,11084,10607
1594,6576,11089,10607
1595,6582,11089,10610
1596,6584,11095,10614
1597,6584,11095,10616
1598,6588,11095,10616
1599,6591,11096,10616
1600,6591,11096,10618
1601,6598,11097,10618
1602,6614,11098,10627
1603,6615,11098,10632
1604,6615,11098,10632
1605,6616,11098,10643
1606,6621,11118,10644
1607,6621,11119,10644
1608,6622,11120,10648
1609,6623,11122,10650
1610,6623,11123,10656
1611,6623,11123,10659
1612,6624,11123,10662
1613,6646,11125,10662
1614,6646,11126,10664
1615,6646,11126,10673
1616,6648,11158,10673
1617,6654,11158,10701
1618,6654,11158,10701
1619,6654,11158,10704
1620,6654,11174,10704
1621,6654,11175,10708
1622,6669,11175,10708
1623,6669,11175,10709
1624,6669,11178,10715
1625,6669,11178,10727
1626,6669,11181,10728
1627,6672,11181,10729
1628,6672,11183,10729
1629,6672,11183,10755
1630,6672,11183,10772
1631,6675,11183,10772
1632,6675,11183,10777
1633,6676,11193,10815
1634,6694,11203,10816
1635,6701,11203,10816
1636,6706,11203,10817
1637,6706,11203,10820
1638,6707,11206,10823
1639,6720,11206,10826
1640,6720,11208,10826
1641,6724,11210,10826
1642,6724,11210,10832
1643,6724,11210,10846
1644,6724,11213,10847
1645,6726,11216,10852
1646,6726,11216,10856
1647,6727,11216,10856
1648,6730,11218,10856
1649,6730,11218,10857
1650,6731,11218,10858
1651,6731,11218,10858
1652,6741,11221,10861
1653,6742,11221,10865
1654,6763,11221,10865
1655,6781,11222,10891
1656,6781,11222,10892
1657,6781,11226,10893
1658,6782,11226,10898
1659,6783,11227,10919
1660,6783,11227,10921
1661,6784,11227,10921
1662,6784,11228,10921
1663,6785,11228,10921
1664,6787,11229,10921
1665,6787,11229,10924
1666,6790,11237,10924
1667,6790,11237,10924
1668,6790,11239,10924
1669,6790,11239,10924
1670,6790,11244,10948
1671,6791,11244,10948
1672,6792,11246,10969
1673,6797,11253,10969
1674,6797,11257,10970
1675,6797,11260,10975
1676,6803,11261,10988
1677,6807,11270,10991
1678,6815,11276,10991
1679,6816,11276,10996
1680,6819,11276,11013
1681,6819,11280,11014
1682,6820,11282,11015
1683,6824,11288,11015
1684,6825,11291,11015
1685,6825,11296,11016
1686,6825,11297,11016
1687,6825,11297,11016
1688,6825,11297,11021
1689,6825,11299,11023
1690,6825,11300,11023
1691,6832,11300,11027
1692,6832,11308,11027
1693,6847,11313,11030
1694,6848,11321,11063
1695,6849,11326,11063
1696,6849,11327,11066
1697,6851,11327,11066
1698,6853,11331,11066
1699,6862,11331,11069
1700,6870,11331,11081
