Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
670,6899,1798,4151
671,6902,1800,4160
672,6923,1801,4166
673,6925,1816,4167
674,6942,1823,4168
675,6945,1825,4173
676,6952,1825,4190
677,6966,1826,4191
678,6981,1826,4193
679,6988,1830,4204
680,7002,1830,4205
681,7024,1852,4206
682,7046,1853,4213
683,7046,1853,4213
684,7052,1858,4213
685,7053,1858,4213
686,7056,1859,4213
687,7056,1870,4213
688,7066,1871,4216
689,7066,1871,4216
690,7073,1888,4220
691,7076,1889,4228
692,7081,1892,4238
693,7089,1893,4239
694,7090,1893,4239
695,7092,1894,4241
696,7092,1894,4241
697,7092,1895,4242
698,7098,1895,4242
699,7098,1896,4242
700,7107,1900,4243
701,7115,1900,4245
702,7138,1901,4247
703,7149,1901,4248
704,7159,1901,4257
705,7164,1904,4262
706,7164,1917,4263
707,7169,1917,4278
708,7170,1917,4284
709,7183,1917,4284
710,7194,1917,4290
711,7206,1917,4290
712,7232,1918,4297
713,7233,1919,4313
714,7259,1930,4314
715,7270,1930,4315
716,7277,1931,4315
717,7287,1931,4325
718,7298,1932,4325
719,7312,1934,4334
720,7327,1934,4340
721,7358,1935,4348
722,7358,1935,4353
723,7366,1935,4358
724,7390,1935,4358
725,7394,1935,4358
726,7400,1936,4360
727,7401,1937,4361
728,7408,1937,4368
729,7421,1937,4374
730,7435,1949,4380
731,7447,1950,4380
732,7459,1951,4380
733,7470,1954,4380
734,7482,1954,4382
735,7490,1955,4384
736,7490,1955,4384
737,7502,1958,4385
738,7510,1958,4385
739,7510,1959,4388
740,7514,1960,4391
741,7519,1962,4391
742,7538,1963,4409
743,7542,1964,4409
744,7542,1965,4409
745,7543,1966,4415
746,7554,1967,4423
747,7555,1967,4423
748,7582,1969,4423
749,7583,1969,4427
750,7584,1969,4436
751,7586,1970,4439
752,7586,1974,4441
753,7587,1975,4441
754,7599,1975,4447
755,7600,1975,4454
756,7606,1975,4454
757,7606,1975,4458
758,7608,1975,4480
759,7639,1975,4480
760,7639,1977,4498
761,7639,1977,4500
762,7645,1977,4500
763,7650,1979,4506
764,7654,1979,4506
765,7655,1981,4506
766,7656,1981,4511
767,7682,1981,4519
768,7689,1983,4520
769,7690,1983,4523
770,7708,1984,4523
771,7710,1986,4523
772,7720,1987,4530
773,7755,1987,4535
774,7766,1994,4535
775,7776,1995,4538
776,7779,2000,4543
777,7803,2002,4546
778,7814,2002,4548
779,7843,2002,4548
780,7863,2002,4549
781,7883,2006,4550
782,7883,2006,4551
783,7883,2007,4554
784,7901,2007,4554
785,7904,2008,4554
786,7912,2009,4554
787,7913,2010,4556
788,7929,2010,4556
789,7929,2011,4556
790,7939,2011,4568
791,7945,2013,4569
792,7945,2014,4575
793,7952,2014,4584
794,7956,2015,4585
795,7960,2026,4593
796,7977,2029,4603
797,7979,2030,4603
798,7985,2030,4603
799,7987,2030,4603
800,8003,2031,4607
801,8025,2043,4608
802,8038,2043,4608
803,8044,2043,4610
804,8047,2044,4610
805,8058,2046,4610
806,8058,2046,4611
807,8058,2048,4611
808,8058,2048,4611
809,8066,2051,4612
810,8071,2051,4615
811,8087,2056,4617
812,8089,2056,4633
813,8097,2056,4634
814,8102,2056,4635
815,8112,2056,4637
816,8116,2057,4644
817,8125,2057,4651
818,8142,2059,4651
819,8165,2069,4651
820,8165,2069,4653
821,8170,2083,4668
822,8177,2088,4669
823,8183,2093,4670
824,8203,2107,4692
825,8203,2127,4693
826,8226,2127,4694
827,8227,2127,4701
828,8256,2127,4701
829,8262,2127,4703
830,8272,2127,4703
831,8272,2127,4704
832,8272,2135,4705
833,8275,2136,4705
834,8281,2136,4705
835,8284,2137,4706
836,8287,2138,4707
837,8308,2138,4707
838,8309,2139,4722
839,8320,2143,4723
840,8327,2143,4725
841,8340,2144,4725
842,8348,2145,4726
843,8349,2145,4731
844,8349,2145,4739
845,8355,2146,4740
846,8369,2146,4740
847,8383,2147,4744
848,8388,2147,4751
849,8398,2156,4753
850,8403,2157,4759
851,8403,2157,4759
852,8416,2159,4760
853,8422,2159,4762
854,8425,2161,4762
855,8444,2161,4762
856,8448,2161,4763
857,8449,2163,4763
858,8450,2167,4764
859,8455,2177,4764
860,8466,2178,4775
861,8468,2178,4779
862,8475,2178,4781
863,8513,2180,4783
864,8536,2180,4783
865,8538,2182,4784
866,8540,2185,4784
867,8542,2185,4792
868,8545,2185,4794
869,8555,2187,4795
870,8560,2188,4797
871,8569,2190,4799
872,8569,2206,4799
873,8571,2207,4800
874,8575,2210,4800
875,8582,2214,4819
876,8592,2214,4827
877,8597,2214,4828
878,8610,2214,4828
879,8622,2214,4828
880,8632,2217,4835
881,8646,2218,4841
882,8646,2218,4843
883,8651,2222,4847
884,8662,2229,4847
885,8662,2229,4847
886,8664,2230,4851
887,8679,2230,4859
888,8683,2231,4859
889,8685,2231,4861
890,8694,2233,4861
891,8697,2233,4861
892,8702,2233,4861
893,8706,2234,4863
894,8724,2235,4864
895,8731,2235,4864
896,8750,2242,4871
897,8759,2244,4871
898,8759,2245,4884
899,8767,2246,4884
900,8771,2248,4890
901,8771,2250,4894
902,8777,2250,4897
903,8789,2250,4897
904,8794,2256,4898
905,8805,2257,4898
906,8809,2257,4904
907,8827,2257,4908
908,8835,2269,4908
909,8856,2270,4908
910,8863,2270,4918
911,8871,2273,4919
912,8871,2273,4929
913,8882,2282,4930
914,8892,2282,4930
915,8896,2282,4936
916,8926,2283,4936
917,8926,2284,4936
918,8927,2284,4937
919,8935,2284,4937
920,8935,2285,4940
921,8942,2285,4945
922,8942,2287,4945
923,8952,2287,4945
924,8969,2288,4953
925,8970,2288,4956
926,8981,2288,4968
927,8984,2292,4968
928,8994,2293,4979
929,8994,2293,4986
930,8994,2293,4999
931,9005,2294,5001
932,9005,2294,5011
933,9008,2295,5011
934,9019,2296,5016
935,9027,2300,5022
936,9031,2300,5022
937,9039,2302,5022
938,9050,2303,5022
939,9057,2316,5022
940,9062,2316,5023
941,9064,2316,5035
942,9064,2316,5037
943,9070,2318,5037
944,9074,2319,5037
945,9079,2319,5040
946,9084,2319,5042
947,9093,2329,5042
948,9095,2329,5042
949,9114,2331,5042
950,9119,2331,5048
951,9119,2331,5048
952,9127,2333,5050
953,9130,2335,5050
954,9139,2335,5050
955,9142,2335,5050
956,9148,2338,5055
957,9156,2346,5061
958,9157,2364,5062
959,9163,2364,5070
960,9182,2364,5081
961,9188,2365,5081
962,9206,2369,5088
963,9208,2369,5091
964,9225,2380,5097
965,9227,2380,5097
966,9229,2380,5097
967,9235,2381,5106
968,9235,2384,5106
969,9241,2384,5106
970,9242,2385,5106
971,9248,2386,5108
972,9250,2391,5115
973,9260,2393,5115
974,9263,2406,5123
975,9266,2406,5134
976,9267,2406,5134
977,9288,2406,5139
978,9326,2407,5140
979,9327,2408,5141
980,9337,2410,5141
981,9354,2410,5147
982,9355,2422,5147
983,9355,2422,5147
984,9360,2422,5152
985,9369,2426,5153
986,9374,2428,5161
987,9381,2428,5167
988,9385,2428,5168
989,9390,2429,5180
990,9395,2432,5181
991,9408,2433,5182
992,9427,2435,5190
993,9434,2435,5190
994,9448,2435,5190
995,9448,2461,5190
996,9471,2463,5198
997,9478,2464,5218
998,9481,2464,5218
999,9491,2464,5224
1000,9494,2469,5241
1001,9502,2470,5248
1002,9523,2470,5259
1003,9526,2472,5260
1004,9544,2473,5267
1005,9554,2475,5273
1006,9555,2475,5279
1007,9559,2476,5280
1008,9564,2487,5282
1009,9564,2487,5283
1010,9564,2490,5284
1011,9573,2501,5295
1012,9582,2501,5295
1013,9584,2502,5295
1014,9587,2502,5296
1015,9600,2519,5309
1016,9602,2519,5309
1017,9607,2519,5316
1018,9607,2519,5316
1019,9607,2519,5316
1020,9620,2519,5322
1021,9620,2520,5323
1022,9626,2531,5328
1023,9662,2534,5334
1024,9662,2534,5343
1025,9673,2534,5356
1026,9676,2534,5360
1027,9683,2534,5361
1028,9700,2534,5365
1029,9711,2534,5366
1030,9719,2535,5366
1031,9719,2535,5383
1032,9721,2535,5383
1033,9737,2538,5383
1034,9739,2540,5385
1035,9750,2544,5385
1036,9752,2546,5386
1037,9754,2547,5386
1038,9754,2547,5393
1039,9760,2547,5393
1040,9779,2550,5399
1041,9779,2550,5399
1042,9787,2550,5399
1043,9793,2550,5407
1044,9794,2550,5414
1045,9795,2550,5415
1046,9810,2551,5415
1047,9817,2552,5415
1048,9836,2553,5415
1049,9874,2553,5416
1050,9879,2555,5416
1051,9886,2555,5416
1052,9902,2556,5428
1053,9910,2556,5428
1054,9928,2569,5428
1055,9938,2569,5439
1056,9951,2578,5441
1057,9960,2592,5442
1058,9965,2600,5458
1059,9968,2600,5461
1060,9982,2600,5466
1061,9985,2603,5466
1062,9992,2604,5470
1063,9997,2609,5470
1064,9997,2611,5470
1065,10013,2611,5475
1066,10013,2611,5477
1067,10016,2612,5478
1068,10020,2615,5479
1069,10024,2617,5479
1070,10028,2620,5492
1071,10047,2621,5494
1072,10048,2621,5494
1073,10048,2622,5499
1074,10049,2622,5504
1075,10055,2624,5505
1076,10057,2624,5505
1077,10073,2624,5507
1078,10075,2627,5515
1079,10084,2627,5516
1080,10099,2629,5517
1081,10101,2630,5532
1082,10101,2630,5534
1083,10103,2632,5537
1084,10103,2633,5537
1085,10103,2633,5539
1086,10120,2633,5539
1087,10143,2634,5539
1088,10151,2634,5546
1089,10161,2638,5549
1090,10174,2639,5552
1091,10175,2640,5552
1092,10177,2641,5556
1093,10185,2644,5556
1094,10185,2644,5557
1095,10203,2645,5558
1096,10208,2646,5559
1097,10219,2646,5561
1098,10220,2646,5563
1099,10227,2646,5563
1100,10241,2647,5568
1101,10258,2647,5573
1102,10268,2649,5573
1103,10269,2649,5573
1104,10298,2651,5573
1105,10298,2651,5573
1106,10298,2652,5573
1107,10302,2652,5574
1108,10315,2652,5574
1109,10322,2657,5574
1110,10323,2660,5574
1111,10334,2660,5574
1112,10334,2662,5575
1113,10341,2666,5586
1114,10346,2666,5586
1115,10359,2668,5593
1116,10373,2670,5593
1117,10377,2680,5593
1118,10377,2681,5614
1119,10385,2683,5614
1120,10386,2683,5614
1121,10395,2683,5618
1122,10395,2683,5621
1123,10408,2684,5628
1124,10421,2684,5630
1125,10426,2687,5630
1126,10452,2687,5632
1127,10466,2709,5638
1128,10468,2709,5645
1129,10479,2710,5653
1130,10485,2714,5653
1131,10485,2714,5654
1132,10495,2715,5656
1133,10500,2715,5679
1134,10505,2716,5679
1135,10511,2716,5679
1136,10511,2716,5681
1137,10514,2717,5687
1138,10526,2717,5687
1139,10528,2717,5687
1140,10533,2719,5687
1141,10548,2725,5699
1142,10564,2726,5705
1143,10564,2726,5705
1144,10566,2726,5712
1145,10579,2728,5722
1146,10579,2728,5722
1147,10580,2728,5724
1148,10581,2729,5724
1149,10584,2730,5724
1150,10587,2733,5724
1151,10588,2735,5729
1152,10593,2735,5730
1153,10608,2736,5731
1154,10608,2736,5731
1155,10609,2737,5731
1156,10615,2737,5739
1157,10625,2737,5740
1158,10627,2739,5746
1159,10627,2739,5747
1160,10627,2754,5748
1161,10642,2755,5748
1162,10647,2756,5748
1163,10660,2758,5749
1164,10667,2758,5751
1165,10667,2759,5768
1166,10696,2759,5771
1167,10696,2760,5780
1168,10715,2761,5780
1169,10718,2763,5780
1170,10722,2773,5780
1171,10726,2778,5787
1172,10728,2779,5793
1173,10744,2780,5795
1174,10750,2781,5796
1175,10750,2781,5796
1176,10762,2781,5796
1177,10763,2782,5798
1178,10763,2782,5804
1179,10765,2785,5811
1180,10773,2789,5812
1181,10773,2790,5818
1182,10805,2790,5825
1183,10830,2793,5829
1184,10831,2795,5833
1185,10832,2795,5835
1186,10846,2797,5845
1187,10847,2810,5845
1188,10869,2810,5845
1189,10874,2812,5846
1190,10874,2812,5846
1191,10889,2823,5848
1192,10891,2824,5850
1193,10926,2824,5850
1194,10941,2825,5852
1195,10942,2827,5855
1196,10956,2828,5855
1197,10960,2828,5856
1198,10972,2828,5862
1199,10985,2829,5862
1200,10986,2829,5863
1201,10986,2830,5864
1202,10986,2831,5874
1203,10986,2832,5876
1204,10986,2836,5877
1205,10994,2837,5877
1206,11027,2837,5880
1207,11051,2837,5882
1208,11052,2845,5883
1209,11076,2845,5885
1210,11104,2845,5885
1211,11104,2845,5888
1212,11107,2845,5890
1213,11107,2847,5891
1214,11108,2847,5891
1215,11112,2852,5891
1216,11121,2864,5891
1217,11121,2864,5891
1218,11124,2865,5892
1219,11135,2874,5893
1220,11146,2874,5893
1221,11152,2874,5895
1222,11152,2875,5895
1223,11152,2875,5895
1224,11152,2876,5896
1225,11152,2879,5903
1226,11156,2879,5910
1227,11157,2880,5912
1228,11157,2883,5913
1229,11166,2887,5914
1230,11169,2887,5920
1231,11172,2903,5935
1232,11183,2903,5936
1233,11195,2904,5941
1234,11195,2904,5958
1235,11202,2904,5958
1236,11207,2904,5958
1237,11207,2905,5958
1238,11207,2906,5958
1239,11209,2906,5958
1240,11209,2907,5958
1241,11210,2911,5968
1242,11214,2911,5968
1243,11219,2911,5975
1244,11223,2911,5975
1245,11224,2911,5992
1246,11224,2913,5992
1247,11237,2913,5992
1248,11238,2914,5993
1249,11240,2914,5994
1250,11249,2914,5994
1251,11249,2922,5995
1252,11250,2925,5998
1253,11250,2925,6018
1254,11262,2928,6021
1255,11262,2928,6021
1256,11264,2928,6021
1257,11264,2928,6023
1258,11265,2931,6026
1259,11266,2931,6037
1260,11268,2932,6038
1261,11268,2933,6038
1262,11268,2935,6043
1263,11282,2936,6044
1264,11283,2937,6044
1265,11285,2939,6050
1266,11285,2940,6050
1267,11320,2941,6051
1268,11320,2941,6053
1269,11321,2942,6053
1270,11326,2942,6059
1271,11327,2946,6064
1272,11330,2947,6064
1273,11331,2965,6065
1274,11332,2965,6067
1275,11333,2965,6072
1276,11336,2968,6077
1277,11336,2968,6077
1278,11344,2969,6079
1279,11364,2969,6084
1280,11376,2971,6088
1281,11377,2972,6089
1282,11378,2973,6089
1283,11379,2973,6089
1284,11390,2975,6089
