Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack,CascadeUCB-V,CascadeUCB1,CascadeKLUCB
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004458432561966704,0.004458432561966704,0.0028398521593002235,0.001473530118676382,0.005847223256950623,0.001473530118676382
2,0.015698029308313544,0.014598419650128635,0.0149219723202564,0.0073207533756270045,0.0179293434179068,0.010431590923800686
3,0.03452506261731525,0.03251820725754167,0.03462612156959468,0.020869114486517994,0.03763349266724508,0.025434070145500476
4,0.06409030729158499,0.060979735895414056,0.06560287392948043,0.042511819898993886,0.06861024502713084,0.04926438139049153
5,0.10800850810084792,0.10338048739633846,0.11070649429084647,0.07626954347897477,0.1137138653884969,0.08601536926922825
6,0.16269065735732346,0.15690500186973652,0.1665407085116858,0.1235611628288637,0.1695480796093362,0.13513973197439247
7,0.22715868616491972,0.2206947395173044,0.23163886690365237,0.18167838691784113,0.2346462380013028,0.19535937672419612
8,0.30006927711054154,0.29254536652770136,0.3056397500593795,0.24821261790169064,0.3086471211570299,0.2635798115353486
9,0.3822934650452531,0.37388903961287856,0.3886619631762954,0.3240187787259207,0.39166933427394585,0.3411435859863906
10,0.47431664498484216,0.46485909322258745,0.48178494904798,0.40881622621552804,0.48479232014563045,0.4278831197396051
11,0.4766982290955144,0.46914139300728686,0.48280892027941713,0.4661371836213409,0.48581629137706756,0.46196106695078265
12,0.4766982290955144,0.4715229771179591,0.5015460947236468,0.4661371836213409,0.48581629137706756,0.4620326200533578
13,0.4766982290955144,0.4715229771179591,0.5325228470835325,0.4661371836213409,0.48581629137706756,0.463600409775918
14,0.4766982290955144,0.4715229771179591,0.5776264674448985,0.4661371836213409,0.48581629137706756,0.47271496692576725
15,0.4766982290955144,0.4715229771179591,0.6334606816657379,0.4661371836213409,0.48581629137706756,0.48771744614746704
16,0.4766982290955144,0.4729965072366355,0.6985588400577045,0.4661371836213409,0.48581629137706756,0.5115477573924581
17,0.4766982290955144,0.4774549397986022,0.7725597232134316,0.4661371836213409,0.48581629137706756,0.5482987452711948
18,0.4766982290955144,0.48330216305555285,0.8555819363303475,0.4661371836213409,0.48581629137706756,0.597423107976359
19,0.4766982290955144,0.49226022386067714,0.9487049222020321,0.4661371836213409,0.48581629137706756,0.6576427527261627
20,0.4766982290955144,0.502400210948839,0.9644947595853933,0.4661371836213409,0.48581629137706756,0.7258631875373152
21,0.4766982290955144,0.5136398076951859,0.964685688887009,0.4661371836213409,0.48581629137706756,0.8034269619883572
22,0.4766982290955144,0.5257219278561421,0.9834228633312386,0.4661371836213409,0.48581629137706756,0.8901664957415716
23,0.4766982290955144,0.540724407077842,1.0143996156911244,0.4661371836213409,0.48581629137706756,0.9215548147540957
24,0.4766982290955144,0.5557268862995418,1.0595032360524903,0.4661371836213409,0.48728982149574396,0.9243203609986739
25,0.4766982290955144,0.5727421087153887,1.1153374502733295,0.4661371836213409,0.48876335161442036,0.939003042268223
26,0.4766982290955144,0.5905808794917928,1.180435608665296,0.4661371836213409,0.48876335161442036,0.962833353513214
27,0.4766982290955144,0.61281695994834,1.2544364918210231,0.4661371836213409,0.48876335161442036,0.9995843413919507
28,0.4766982290955144,0.61281695994834,1.337458704937939,0.4661371836213409,0.48876335161442036,1.048708704097115
29,0.4766982290955144,0.6156568121076402,1.4305816908096236,0.4661371836213409,0.48876335161442036,1.1089283488469186
30,0.4766982290955144,0.622996192255883,1.446371528192985,0.4661371836213409,0.49023688173309676,1.177148783658071
31,0.4781717592141908,0.6379986714775828,1.4465624574946006,0.4661371836213409,0.49171041185177317,1.254712558109113
32,0.4796452893328672,0.6618289827225738,1.4467533867962161,0.4661371836213409,0.49318394197044957,1.3414520918623274
33,0.4796452893328672,0.6856592939675649,1.4469443160978317,0.4661371836213409,0.4960237941297498,1.3728404108748515
34,0.4811188194515436,0.712892594600588,1.4649563882032828,0.4661371836213409,0.49886364628905,1.3749004757238634
35,0.48259234957022,0.7413541232384604,1.4924607414051703,0.4661371836213409,0.5033220788510167,1.3886748537787161
36,0.4840658796888964,0.7767280554429472,1.5348614929060946,0.4661371836213409,0.5060302756171957,1.4112584046414491
37,0.4855394098075728,0.8092848321852943,1.5883860073794926,0.4661371836213409,0.5104887081791624,1.446632336845936
38,0.4870129399262492,0.8460358200640311,1.6521757450270604,0.4661371836213409,0.516335931436113,1.4948844041500189
39,0.4870129399262492,0.8869937785664753,1.7240263720374573,0.4661371836213409,0.5247117413475958,1.554023789277589
40,0.4884864700449256,0.9293945300673997,1.8053700451226344,0.4661371836213409,0.5330875512590786,1.621428889141573
41,0.49132632220422584,0.9776465973714825,1.8963400987323433,0.4661371836213409,0.5432275383472405,1.697992208484752
42,0.49416617436352606,1.0258986646755655,1.9201818231700256,0.4661371836213409,0.5533675254354024,1.783834541620538
43,0.49700602652282627,1.0750230273807297,1.9210048807987752,0.4661371836213409,0.5651776643078142,1.8275266350725805
44,0.4998458786821265,1.1273246405576072,1.9218279384275248,0.4661371836213409,0.5781576068973131,1.8277718210325877
45,0.5026857308414268,1.1808491550310052,1.9226509960562743,0.4661371836213409,0.5944883127067812,1.8370655424576503
