Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack,CascadeUCB-V,CascadeUCB1,CascadeKLUCB
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002654035049379476,0.0015065289404299423,0.0015065289404299423,0.015032895164982098,0.0015065289404299423,0.0015065289404299423
2,0.009651307384465582,0.011499221545894476,0.00714319359908388,0.039893823991535377,0.011499221545894476,0.011499221545894476
3,0.028639328081364587,0.03430669747779222,0.025065219390436173,0.07415487622320421,0.03258227005948736,0.03340973691887893
4,0.05517811196673341,0.06438088393640978,0.05101626686018449,0.127103073518195,0.06089026924440766,0.06267674659401146
5,0.09549993111100487,0.11241354021225594,0.08916653967747146,0.19301143647109448,0.10483687018857157,0.10856794725035737
6,0.15241981306958885,0.17435290132519854,0.14485563235053142,0.27308807532926727,0.16438936022375605,0.16934221770454047
7,0.22267439926271018,0.2506765070643966,0.2136809804677596,0.3617517206689255,0.23764873770842443,0.24410249037529794
8,0.3055543807524458,0.3368102903984891,0.29553844718387984,0.4617935843212521,0.3221608254712336,0.3294021497301925
9,0.39759784809002696,0.4335379996722323,0.3863950714056803,0.5683933272140429,0.4165973342353966,0.42509375041967756
10,0.49989007596767243,0.5380862205566123,0.4880874551804182,0.5683933272140429,0.520004545435377,0.5290325102506805
11,0.52887576019888,0.5436033706840357,0.5399582372367726,0.5683933272140429,0.5331379883989175,0.5397479993513603
12,0.52887576019888,0.5436033706840357,0.5415503260188532,0.5683933272140429,0.5331379883989175,0.5504634884520401
13,0.52887576019888,0.5436033706840357,0.5664112548454066,0.5683933272140429,0.5331379883989175,0.5611789775527198
14,0.52887576019888,0.5436033706840357,0.6006723070770754,0.5683933272140429,0.5331379883989175,0.5684352757186688
15,0.52887576019888,0.5451098996244657,0.6536205043720662,0.5683933272140429,0.5331379883989175,0.5756915738846178
16,0.52887576019888,0.5466164285648956,0.7195288673249657,0.5683933272140429,0.5331379883989175,0.5829478720505668
17,0.52887576019888,0.549270463614275,0.7996055061831384,0.5683933272140429,0.5331379883989175,0.5902041702165157
18,0.52887576019888,0.5533460907940475,0.8882691515227966,0.5683933272140429,0.5331379883989175,0.5986438199330679
19,0.52887576019888,0.5589827554527015,0.9883110151751232,0.5683933272140429,0.5331379883989175,0.6205543353060524
20,0.52887576019888,0.5659800277877876,1.094910758067914,0.5683933272140429,0.5331379883989175,0.6498213449811849
21,0.52887576019888,0.5759727203932521,1.1099436532328961,0.5683933272140429,0.5331379883989175,0.6957125456375308
22,0.52887576019888,0.5876357049866434,1.1099436532328961,0.5683933272140429,0.5331379883989175,0.7564868160917139
23,0.52887576019888,0.6010538439466915,1.111943514461615,0.5683933272140429,0.5331379883989175,0.8312470887624713
24,0.52887576019888,0.6160867391116736,1.1249226202107545,0.5683933272140429,0.5331379883989175,0.9165467481173659
25,0.52887576019888,0.6351248286080399,1.1541896298858871,0.5683933272140429,0.5331379883989175,1.012238348806851
26,0.52887576019888,0.6562078771216328,1.200080830542233,0.5683933272140429,0.5331379883989175,1.1161771086378538
27,0.52887576019888,0.6787861911954435,1.2608551009964162,0.5683933272140429,0.5331379883989175,1.1315929882443794
28,0.52887576019888,0.6787861911954435,1.3356153736671736,0.5683933272140429,0.5331379883989175,1.147008867850905
29,0.52887576019888,0.6803782799775241,1.4209150330220681,0.5683933272140429,0.5331379883989175,1.1502170232367297
30,0.52887576019888,0.6887619799470354,1.5166066337115531,0.5683933272140429,0.5331379883989175,1.1562303813303514
31,0.53038228913931,0.7077500006439343,1.620545393542556,0.5683933272140429,0.5331379883989175,1.1683469378943994
32,0.5318888180797399,0.7302963824388695,1.6541259520361296,0.5683933272140429,0.5346445173393474,1.1932078667209527
33,0.5318888180797399,0.7568351663242383,1.6562985741080944,0.5683933272140429,0.5361510462797773,1.2274689189526216
34,0.5333953470201698,0.7841812297832415,1.669277679857234,0.5683933272140429,0.5402266734595498,1.2804171162476123
35,0.5349018759605997,0.8124892289681618,1.6966237433162372,0.5683933272140429,0.5443023006393223,1.346325479200512
36,0.5364084049010296,0.8425634154267794,1.7388179326239814,0.5683933272140429,0.5483779278190948,1.4264021180586848
