Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack,CascadeUCB-V,CascadeUCB1,CascadeKLUCB
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0025790027402605386,0.0025790027402605386,0.0012793701580015933,0.0012793701580015933,0.0012793701580015933,0.0012793701580015933
2,0.011190321695599146,0.008799118480465447,0.007499485898206501,0.013360055713575684,0.00649374701738847,0.005511136690416528
3,0.02825416796462077,0.022715023583126197,0.02052024478201342,0.0358743544847463,0.01750177599826402,0.014122455645755134
4,0.05502344436224323,0.04720096119370236,0.043942331066010934,0.06709712231804817,0.03900663439619477,0.033446324141229354
5,0.0920491996456757,0.0804484668979638,0.07623631578840721,0.11173561351078451,0.06914810299637715,0.061751690508157084
6,0.14371096120917407,0.12781166777322647,0.12212223287095572,0.1695444431539032,0.11248858225490346,0.1019543335033602
7,0.20715806485499438,0.18828524406804312,0.18134561004505476,0.2376722682887738,0.16894123038891215,0.15592200740878404
8,0.2791327884906559,0.25798983856539937,0.25034323583675067,0.3138910994173537,0.2362608461184329,0.2215151201429283
9,0.3604715048778426,0.3359651571358425,0.3273758672060837,0.3993372226668928,0.3116185728992309,0.295145119750715
10,0.45054574638298317,0.42307927244165633,0.41371383448126847,0.4949241224130585,0.39621914350199144,0.37812714384124035
11,0.4606929137330987,0.4581508409701032,0.49105752060984065,0.4949241224130585,0.490599507562676,0.4703253922444302
12,0.4673716727777964,0.4581508409701032,0.49113335167006694,0.4949241224130585,0.4915505975041616,0.4753261282764493
13,0.471457422765637,0.4581508409701032,0.49270444809277214,0.4949241224130585,0.4915505975041616,0.4773593698434214
14,0.471457422765637,0.4581508409701032,0.4983893677767759,0.4949241224130585,0.4915505975041616,0.48365620506105533
15,0.471457422765637,0.45943021112810484,0.5153398005357869,0.4949241224130585,0.4915505975041616,0.4994755771260175
16,0.471457422765637,0.46200921386836535,0.5436451669027146,0.4949241224130585,0.4915505975041616,0.5254834482863742
17,0.471457422765637,0.46458821660862587,0.5838478098979177,0.4949241224130585,0.4915505975041616,0.5609784675692813
18,0.471457422765637,0.4671672193488864,0.6378154838033416,0.4949241224130585,0.4915505975041616,0.6114602936405332
19,0.471457422765637,0.4713989858813013,0.7034085965374859,0.4949241224130585,0.4915505975041616,0.6739566822639967
20,0.471457422765637,0.4776191016215062,0.7770385961452726,0.4949241224130585,0.4915505975041616,0.7451013284293083
21,0.471457422765637,0.4849402714948983,0.860020620235798,0.4949241224130585,0.4915505975041616,0.8253908950622979
22,0.471457422765637,0.49355159045023694,0.9522188686389877,0.4949241224130585,0.4915505975041616,0.9144069964462211
23,0.471457422765637,0.5045596194311125,0.9757684855027605,0.4949241224130585,0.4915505975041616,0.9349223170764159
24,0.471457422765637,0.5166403049866866,0.9766133525562887,0.4949241224130585,0.4915505975041616,0.9443246392682438
25,0.471457422765637,0.5301128644280589,0.9799141581600803,0.4949241224130585,0.4915505975041616,0.9477563228775073
26,0.471457422765637,0.5448480129443454,0.9892527134176919,0.4949241224130585,0.4915505975041616,0.9525984456162765
27,0.471457422765637,0.5648735511900448,1.0126747997016894,0.4949241224130585,0.4915505975041616,0.9572351167114018
28,0.471457422765637,0.5648735511900448,1.0449687844240856,0.4949241224130585,0.49247284232182637,0.9634569084680875
29,0.471457422765637,0.566209844414001,1.090854701506634,0.4949241224130585,0.49339508713949115,0.9752738264706623
30,0.471457422765637,0.570441610946416,1.1500780786807332,0.4949241224130585,0.49597408987975167,0.9986959127546599
31,0.471457422765637,0.5825222965019901,1.219075704472429,0.4949241224130585,0.4985530926200122,1.0309898974770562
32,0.471457422765637,0.6050365952731607,1.296108335841762,0.4949241224130585,0.5011320953602727,1.0768758145596047
33,0.471457422765637,0.6275508940443313,1.3824463031169467,0.4949241224130585,0.5038913673747208,1.1360991917337038
34,0.4727367929236386,0.6520368316549074,1.460423887524923,0.4949241224130585,0.5101114831149257,1.2050968175253995
35,0.47401616308164024,0.67731869938651,1.4682921839671261,0.4949241224130585,0.5141579608313518,1.2821294488947326
36,0.47529553323964185,0.7064121671517049,1.4698632803898313,0.4949241224130585,0.5203780765715567,1.3684674161699173
