Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack,CascadeUCB-V,CascadeUCB1,CascadeKLUCB
44,1.9511966248979524,1.7767089873410318,1.8359835255078234,1.9987544664617305,1.9265149152098822,1.8120247940878706
45,1.9916861534667367,1.8150984973486004,1.8929169931417913,2.044543911420783,1.9484858672313912,1.861171066340795
46,2.037475598425789,1.8610388050908062,1.924869538421014,2.090333356379835,1.979679815713815,1.8915272530833378
47,2.0779651269945734,1.928296608606482,1.9486952038444527,2.1361228013388875,2.010873764196239,1.9079930020456433
48,2.1184546555633577,1.963812952862009,1.9931642202656412,2.18191224629794,2.060683466974236,1.9472516320937017
49,2.158944184132142,1.9979885812637832,2.028680564521168,2.2277016912569922,2.1020132431441243,2.0073416803670434
50,2.1929116424768473,2.0321642096655577,2.0872485444508526,2.2734911362160446,2.153689548912771,2.0447860542744998
51,2.2268791008215527,2.0693485565708074,2.1167964936400305,2.319280581175097,2.190463255291018,2.082448454676743
52,2.2692312928513836,2.1050761319850007,2.1541156074680377,2.3650700261341493,2.2272369616692647,2.118476180238217
53,2.3115834848812145,2.163644111914685,2.1820346226885454,2.4108594710932016,2.2656264716768333,2.1654355277321247
54,2.357372929840267,2.2094335568737375,2.2313415941529806,2.456648916052254,2.301450365116513,2.2086459262402776
55,2.399943098295033,2.2520037253285037,2.2944825865335865,2.5024383610113063,2.3454461426739552,2.256531890883806
56,2.442295290324864,2.3078286898111795,2.350405356887097,2.5482278059703587,2.3758023294164983,2.297400338014401
57,2.4846474823546947,2.363550228338777,2.375119854570419,2.594017250929411,2.392268078378804,2.3253934015384603
58,2.5269996743845256,2.398098477776463,2.39436623320628,2.6398066958884634,2.4268539622179297,2.3465148424243516
59,2.579547850633283,2.427587155682727,2.455967704878311,2.6855961408475157,2.4670563759228337,2.393932612292498
60,2.632096026882041,2.4494118291661833,2.4936864411398574,2.731385585806568,2.5129966836650395,2.4304254945890214
61,2.6846442031307984,2.492536015029052,2.5305746109505147,2.7739557542613342,2.5830487201347974,2.468122654628109
62,2.7277889669249786,2.5261365167475516,2.573581259859803,2.8165259227161004,2.6531007566045552,2.501614127493143
63,2.7803371431737363,2.582071255026518,2.594661212690921,2.8590960911708665,2.708798932838448,2.552586695497279
64,2.8334393085120193,2.6380059933054847,2.6392698976869577,2.904885536129919,2.767793888322,2.6087701893487854
65,2.885987484760777,2.682023568898254,2.6894657236455517,2.947455704584685,2.8019695167237746,2.6505997806066253
66,2.936061925672185,2.718362926856302,2.7554534439147154,2.990025873039451,2.8391538636290243,2.69974605285955
67,2.9861363665835934,2.755072359848957,2.784384684573949,3.0325960414942172,2.8758498927989518,2.7283963814512755
68,3.0362108074950016,2.7871637663435544,2.8089264044772513,3.0751662099489834,2.912545921968879,2.748596517863098
69,3.08628524840641,2.813382704591034,2.8484096485567543,3.1177363784037495,2.9492419511388066,2.781983598762429
70,3.1285057131357386,2.839601642838513,2.91566745207243,3.1603065468585156,2.9854899594489948,2.84358507043446
71,3.1688596594159466,2.870941536459947,2.9513950274866234,3.2028767153132818,3.0442798496206813,2.8813038066960064
72,3.209313234288399,2.903278290217658,2.9881044604792786,3.248666160272334,3.0806192075787293,2.9181919765066637
73,3.249766809160852,2.9406893688472664,3.0254884947315523,3.2912363287271003,3.11879429659253,2.9552897812438292
74,3.301991827621995,2.98130672897935,3.0447850776160528,3.3338064971818664,3.1569693856063306,3.0071139986555204
75,3.3542168460831383,3.0249613304615117,3.0949809035746467,3.3763766656366325,3.195144474620131,3.0586306048891077
76,3.4073190114214214,3.0679659441329683,3.1526906871599034,3.4189468340913987,3.234332948035199,3.1070314252500415
77,3.4573934523328296,3.125732602087221,3.2137080515594034,3.461517002546165,3.2664243545297964,3.152138660880278
78,3.509618470793973,3.1724022243021213,3.2460265968826794,3.504087171000931,3.2987611082875077,3.2072452240347107
79,3.561843489255116,3.2290696717804273,3.2687811351775182,3.5542829969595244,3.333970628626583,3.2611081164552647
80,3.6140685077162593,3.2777854403204993,3.3140998325133215,3.604478822918118,3.3691801489656585,3.291137919675675
81,3.6703984436667114,3.30164532205432,3.348275460915096,3.6546746488767115,3.404389669304734,3.310465449323678
82,3.715422969334935,3.323469995537776,3.4042101991940625,3.7077768142149945,3.436799413307422,3.3489049463441276
83,3.7654255812274213,3.366594181400645,3.4335110074356696,3.7579726401735885,3.477416773439505,3.3844212905996542
84,3.8154281931199074,3.4001946831191443,3.4685451706625967,3.808168466132182,3.5181021930543763,3.442989270529339
85,3.8654308050123936,3.4442122587119135,3.4946708432144926,3.8583642920907755,3.557239951280735,3.475080677023936
86,3.9154334169048797,3.4755521523333472,3.5523806267997493,3.908560118049369,3.596881078335889,3.508519459614262
87,3.965436028797366,3.518833139458451,3.620474577395779,3.9587559440079625,3.6374886345849125,3.5709220486550475
88,4.015438640689852,3.5566774094806464,3.658194191721456,4.008951769966556,3.6654816981089717,3.6173430935863142
89,4.063929387714068,3.614387193065903,3.6751392814088133,4.051521938421322,3.6876388180402677,3.65966072800582
90,4.117031553052351,3.678997238738456,3.7152078655180634,4.093923657730651,3.7335791257824735,3.6908663053985475
91,4.167227379010945,3.727713007278528,3.7852599019878213,4.144119483689244,3.7707634726877233,3.7127842226594514
92,4.209447843740274,3.7515728890123485,3.8219559311577487,4.1865212029985726,3.8071028306457713,3.746251382188712
93,4.25793859076449,3.7733975624958047,3.8601310201715493,4.229077317698452,3.8394395844034825,3.8163034186584697
94,4.297700010606495,3.8165217483586735,3.9011131782041284,4.27147903700778,3.8987352628613183,3.852999447828397
95,4.341601256045805,3.850122250077173,3.9161071822801072,4.3138312290376115,3.952498963954925,3.8911745368421977
96,4.385502501485115,3.894139825669942,3.9692093476183903,4.356183421067443,4.008015350455158,3.9251921478752836
97,4.429403746924424,3.925479719291376,4.0269191312036465,4.398535613097274,4.050554122013732,3.9795109761582
98,4.473304992363734,3.9687607064164796,4.092906851472811,4.4408878051271055,4.0992698905538045,4.045254594555546
99,4.521190957007263,4.011330874871246,4.121838092132044,4.483239997156937,4.1231297722876254,4.100108201582494
100,4.564777522599829,4.06164348235341,4.146379812035346,4.525592189186768,4.141738822606163,4.16585181997984
101,4.608364088192395,4.1153235146649445,4.185863056114849,4.559559647531474,4.189156592474309,4.202877785178654
102,4.651950653784961,4.1576411490844505,4.253120859630525,4.601911839561305,4.225649474770833,4.237877478418599
103,4.695496008877761,4.1887386657194225,4.288848435044718,4.6442640315911365,4.263346634809921,4.293413459816191
104,4.739491786435203,4.208027952561667,4.325557868037373,4.686516541842666,4.296838107674955,4.318897630001059
105,4.7834875639926455,4.244801658939914,4.362941902289648,4.728868733872497,4.350383880763835,4.366938719499232
106,4.836589729330929,4.303796614423466,4.382238485174148,4.7714248485723765,4.417289457264062,4.388763392982688
107,4.8867855552895225,4.340044622733654,4.4324343111327416,4.813777040602208,4.48419503376429,4.431887578845557
108,4.937003883104013,4.379233096148721,4.495575303513347,4.856178759911536,4.531604636513511,4.465488080564056
109,4.984889847747541,4.4116428401514085,4.551498073866858,4.898530951941368,4.571272909445496,4.509505656156826
110,5.026165154240907,4.4561761351232265,4.57621257155018,4.951079128190125,4.604275769224143,4.540845549778259
111,5.068482788660413,4.509856167434761,4.59545895018604,5.003627304438883,4.6353732858591155,4.5913074845810575
112,5.110800423079919,4.552173801854267,4.657060421858072,5.0561754806876404,4.65466257270136,4.645283382920679
113,5.153118057499425,4.583271318489239,4.694779158119618,5.108723656936398,4.69310206972181,4.6967740260207655
114,5.195435691918931,4.602560605331484,4.731667327930276,5.161271833185156,4.728618413977337,4.736752428267765
115,5.237753326338437,4.639334311709731,4.774673976839564,5.204780947203095,4.787186393907021,4.779392126350984
116,5.278806803197109,4.698329267193283,4.795753929670682,5.254855388114503,4.819277800401618,4.811422094163282
117,5.32744876694241,4.7345772755034705,4.840362614666719,5.3049298290259115,4.8531193220082205,4.846863463360052
118,5.376090730687712,4.773765748918538,4.903503607047325,5.348368536066316,4.913632389519073,4.877990757686687
119,5.411359459889356,4.806175492921225,4.959426377400836,5.398442976977724,4.959048565760293,4.925408527554834
120,5.460001423634657,4.850708787893043,4.984140875084157,5.448828278562629,4.999045254056547,4.961901409851357
121,5.5086433873799585,4.9084185714782995,5.0033872537200175,5.499213580147534,5.03993228542027,4.999598569890446
122,5.55728535112526,4.9689524763658515,5.064988725392049,5.539667155019986,5.081656490060639,5.03309004275548
123,5.606001119665332,5.009487541166567,5.102707461653596,5.580120729892438,5.1121876052141815,5.088393920863639
124,5.654716888205404,5.037480604690626,5.139595631464253,5.62057430476489,5.131952571027851,5.142593084513878
125,5.700506333164457,5.058602045576517,5.182602280373541,5.671655092152261,5.17034208103542,5.178867378785517
126,5.743076501619223,5.106019815444664,5.20368223320466,5.712108667024713,5.204517709437194,5.218163207562321
127,5.793389109101387,5.1425126977411875,5.248290918200697,5.752562241897166,5.260452447716161,5.2470711195146205
128,5.849110647628985,5.180209857780276,5.311431910581303,5.793015816769618,5.286671385963641,5.267296620936525
129,5.897826416169057,5.21370133064531,5.367354680934813,5.83346939164207,5.345114258909622,5.3042571554705376
130,5.941986723443015,5.251987044764444,5.392069178618135,5.876873379190692,5.389919041527036,5.364347203743879
131,5.98252178824373,5.302182870723038,5.411315557253995,5.929098397651836,5.432451576822244,5.401791577651335
132,6.023056853044445,5.365323863103644,5.472917028926027,5.981323416112979,5.477143204813808,5.439453978053579
133,6.0635919178451605,5.406377339962316,5.5106357651875735,6.033548434574123,5.50749939155635,5.47584279935818
134,6.098140167282847,5.436908455115859,5.547523934998231,6.085773453035267,5.523965140518656,5.5328707200085
135,6.1326884167205336,5.456235984763861,5.590530583907519,6.129524328883948,5.558551024357781,5.587531380710814
136,6.16723666615822,5.494675481784311,5.611610536738637,6.181749347345091,5.628603060827539,5.642192041413129
137,6.201784915595907,5.530191826039838,5.656219221734674,6.233974365806235,5.665299089997466,5.673174940915909
138,6.2388992222845685,5.588759805969522,5.71936021411528,6.283279738270537,5.703474179011266,5.712616243453362
139,6.273380893035387,5.620851212464119,5.775282984468791,6.3332823501630235,5.738801692151989,5.74327832684272
140,6.30231213369462,5.654801478511658,5.799997482152112,6.38328496205551,5.7879174350199465,5.765103000326176
141,6.331243374353853,5.699995995329375,5.819243860787973,6.433287573947996,5.833222152906318,5.808227186189045
142,6.361599561096396,5.763136987709981,5.880845332460004,6.483290185840482,5.876998566509995,5.841827687907545
143,6.391955747838939,5.804190464568653,5.918564068721551,6.536971387595337,5.925640530255296,5.885845263500314
144,6.418451136014972,5.834721579722196,5.955452238532208,6.593301323545789,5.952266855683286,5.9171851571217475
145,6.449548652649944,5.854049109370198,5.998458887441497,6.643303935438275,5.971929693219881,5.978334203879984
146,6.480646169284916,5.892488606390648,6.019538840272615,6.691794682462491,6.01505387908275,6.030150579759013
147,6.511743685919888,5.928004950646175,6.064147525268652,6.742882867597164,6.048654380801249,6.099133530523337
148,6.5648458512581715,5.986572930575859,6.121857308853908,6.7908881779611585,6.092671956394018,6.162860403670228
149,6.615406198438995,6.018664337070456,6.178790776487876,6.837371155458874,6.124011850015452,6.203855078354427
150,6.677719785073798,6.052614603117995,6.210743321767098,6.888459340593547,6.167840930021193,6.242706341840481
151,6.726361748819099,6.097809119935712,6.234568987190537,6.93954752572822,6.216117863961106,6.270050817294664
152,6.757459265454071,6.160950112316318,6.279038003611725,6.990635710862893,6.268176577262039,6.28683488883715
153,6.788556782089043,6.20200358917499,6.314554347867252,7.037433421910086,6.308662534197253,6.331621738740531
154,6.819654298724015,6.232534704328533,6.373122327796936,7.0885216070447585,6.357085151197583,6.371282998106937
155,6.850185413877558,6.251862233976535,6.402670276986114,7.1396097921794315,6.387441337940126,6.407775880403461
156,6.8768117393055475,6.290301730996985,6.43998939081412,7.1831963577719975,6.403907086902431,6.4454730404425495
157,6.903438064733537,6.325818075252512,6.467908406034629,7.2267829233645635,6.438492970741557,6.4789645133075835
158,6.930064390161527,6.384386055182196,6.517215377499064,7.270778700922006,6.508545007211314,6.532279887237345
159,6.956690715589517,6.416477461676793,6.583203097768228,7.314075640880522,6.545241036381241,6.587462372394996
160,6.982278291620458,6.450427727724332,6.612134338427461,7.358564197626539,6.583416125395042,6.642551774897037
161,7.008904617048448,6.495622244542049,6.636676058330764,7.40513662353337,6.614985285338836,6.6976411773990785
162,7.031760139810319,6.551447209024725,6.676159302410267,7.459432080037904,6.671202728903143,6.734889812574017
163,7.05562002154414,6.597897375491157,6.743417105925943,7.503427857595346,6.712795740016453,6.784310671826307
164,7.079479903277961,6.626209831134885,6.779144681340136,7.547423635152788,6.775112093677248,6.8172509504908705
165,7.10747296680202,6.646348652488541,6.815854114332791,7.59486618769698,6.824423630339865,6.839075623974327
166,7.1354660303260795,6.679815812017802,6.853238148585065,7.637183822116486,6.873110518338389,6.8821998098371955
167,7.163459093850139,6.749867848487559,6.872534731469566,7.679501456535992,6.903641633491931,6.915800311555695
168,7.191452157374198,6.786563877657486,6.922730557428159,7.724065469232615,6.923406599305601,6.959817887148464
169,7.216140102269174,6.824738966671287,6.978887878061456,7.766383103652121,6.96179610931317,6.991157780769898
170,7.2408280471641495,6.859948487010362,7.033541920680994,7.808700738071627,6.995971737714944,7.048052140037838
171,7.265515992059125,6.895141229022967,7.065727090915123,7.851018372491133,7.051906475993911,7.106334598615977
172,7.294232567089463,6.950966193505644,7.088910636122805,7.891816755323449,7.0781254142413905,7.160594412820123
173,7.318920511984439,6.997416359972076,7.136328405990952,7.94045871906875,7.116955045670354,7.214854227024269
174,7.339120648396261,7.025728815615803,7.172821288287476,7.989100682814051,7.1771406191894584,7.2503469835152154
175,7.392222813734545,7.04586763696946,7.210518448326564,8.037494177170027,7.230970191678451,7.27927591030278
176,7.44590284604608,7.0793347964987206,7.249145443442719,8.086136140915327,7.272023668537123,7.312716178140623
177,7.491882568476929,7.149386832968478,7.278144046856475,8.134778104660628,7.302554783690666,7.343910126623047
178,7.518377956652962,7.186082862138405,7.3147986031847125,8.183420068405928,7.322319749504335,7.389850434365253
179,7.5385780930647845,7.224257951152206,7.3594072881807495,8.232062032151228,7.360709259511904,7.427034781270502
180,7.558778229476607,7.259467471491281,7.404511100656743,8.280703995896529,7.394884887913679,7.46337413922855
181,7.5752439784389125,7.294660213503886,7.456894853044503,8.3294197644366,7.450819626192645,7.498318836338999
182,7.591709727401218,7.350485177986562,7.482513876213697,8.369782768332932,7.477038564440125,7.545117798750606
183,7.612102189453382,7.399631450239487,7.502279279067083,8.418498536873004,7.515868195869088,7.60782852134143
184,7.632494651505546,7.4299876369820295,7.535843981772351,8.464652331482984,7.576053769388193,7.666519686685508
185,7.651783938347791,7.446453385944335,7.593662084382061,8.506922094411223,7.620676757507137,7.711054429879599
186,7.668516209297944,7.4857120159923936,7.630358113551988,8.549032113434073,7.666656479937986,7.749248262430697
187,7.6878054961401885,7.545802064265735,7.668533202565788,8.597747881974145,7.693151868114019,7.772970466737476
188,7.707094782982433,7.583246438173191,7.709515360598368,8.63828294677486,7.713544330166183,7.789671731580373
189,7.723809168835696,7.620908838575435,7.724509364674346,8.684928992134937,7.750033264862705,7.828930361628432
190,7.7430984556779405,7.656936564136909,7.77761153001263,8.733379562209445,7.809028220346257,7.889020409901773
191,7.762425985325943,7.691920311462276,7.827807355971223,8.777716053053357,7.845276228656445,7.926464783809229
192,7.781753514973945,7.749630095047532,7.883632320453899,8.812264302491043,7.884464702071512,7.964127184211473
193,7.803724466995455,7.798776367300457,7.9446496848534,8.846812551928728,7.916712230410652,8.000516005516074
194,7.825695419016964,7.8291325540429995,7.976968230176676,8.881360801366414,7.972016954428537,8.049258402095331
195,7.847666371038473,7.845598303005305,7.999722768471515,8.929058401315377,8.019108036370506,8.102295891487412
196,7.869637323059982,7.8848569330533635,8.04504146580732,8.963606650753063,8.062087044771415,8.155158086521107
197,7.887243427540161,7.944946981326705,8.079217094209094,8.999030873412469,8.091018285430648,8.208020281554802
198,7.9092143795616705,7.982391355234161,8.135151832488061,9.024566076554226,8.111218421842471,8.260882476588497
199,7.931039053045127,8.020053755636404,8.16445264072967,9.050101279695983,8.14487837440004,8.300638281975207
200,7.952863726528583,8.056081481197877,8.199486803956596,9.086668202371593,8.204968422673382,8.345732761419697
201,7.974688400012039,8.091065228523245,8.225612476508491,9.117024389114135,8.242412796580838,8.37392111940624
202,7.99580984089793,8.148775012108501,8.275866225257527,9.147380575856678,8.280075196983082,8.39387954708059
203,8.016931281783823,8.197921284361426,8.343960175853557,9.176581613136403,8.317855508114958,8.430388911638856
204,8.038052722669715,8.228277471103969,8.381679790179234,9.205782650416127,8.356184555276476,8.489198045380144
205,8.059174163555607,8.244743220066274,8.398624879866592,9.234983687695852,8.411265993479065,8.52691678164169
206,8.09036811203803,8.284001850114333,8.438693463975842,9.264184724975577,8.461016080008477,8.563804951452347
207,8.143470277376313,8.344091898387674,8.508745500445599,9.316673687843432,8.512004285622213,8.60114908474232
208,8.193666103334907,8.381536272295131,8.545441529615527,9.37289407554559,8.550036231083379,8.646694393457217
209,8.249823423968204,8.419198672697375,8.583616618629327,9.401903743312225,8.574724175978353,8.69978932843579
210,8.298969696221128,8.455226398258848,8.624598776661905,9.43091341107886,8.594563411597841,8.741106426093092
211,8.329325882963671,8.490210145584216,8.639592780737884,9.460745521380348,8.656164883269872,8.77981061507806
212,8.345791631925977,8.535338733154127,8.692694946076166,9.489848856049731,8.693883619531418,8.803868351435291
213,8.3769855804084,8.591060271681725,8.742001917540602,9.520379971203273,8.730771789342075,8.820885992703612
214,8.408179528890823,8.62560852111941,8.804724883271712,9.545967547234214,8.769540282478216,8.858266104310983
215,8.439373477373247,8.650296466014385,8.835081070014255,9.572593872662205,8.81084443879637,8.895748386926472
216,8.484160327276628,8.681490414496809,8.858307869544666,9.599066136327757,8.869858894276257,8.938191644752203
217,8.51754740817596,8.727430722239014,8.900549543190959,9.625692461755747,8.9123061739458,8.971779337142637
218,8.55093448907529,8.764615069144263,8.95954449867451,9.656480005901905,8.948094813265705,9.006364961440498
219,8.590193119123349,8.800954427102312,8.9957925069847,9.685563509830692,8.977252865290309,9.036749233838815
220,8.629451749171407,8.833291180860023,9.034980980399768,9.712189835258682,8.997459648496092,9.098207022049372
221,8.66338695604874,8.8745687601262,9.06786147370162,9.740161186301146,9.03111960105366,9.137661093313369
222,8.698163782894987,8.924881367608364,9.091075574407732,9.766787511729136,9.091209649327002,9.198031144093358
223,8.732940609741235,8.985415272495915,9.141388181889896,9.790647393462956,9.128654023234459,9.242178255885113
224,8.767717436587482,9.02595033729663,9.20737590215906,9.814507275196776,9.166316423636703,9.288181944886807
225,8.80249426343373,9.053943400820689,9.236307142818292,9.838367156930596,9.204096734768578,9.33130281680822
226,8.839267969811976,9.075064841706581,9.260848862721595,9.862227038664416,9.248027558469712,9.361771791778509
227,8.868367935172376,9.122482611574728,9.300332106801099,9.89125931087601,9.323863770997669,9.383595002710818
228,8.905141641550623,9.158975493871251,9.367589910316775,9.920642522024743,9.362284097613284,9.433242146558724
229,8.94191534792887,9.196672653910339,9.403317485730968,9.945330466919717,9.40741131020467,9.477253621868387
230,8.98035484494932,9.230164126775373,9.440026918723623,9.970018411814692,9.452239530670814,9.511516275304334
231,9.01879434196977,9.268449840894506,9.477410952975896,9.994706356709667,9.488819861745156,9.5659184395639
232,9.057183851977339,9.3186456668531,9.496707535860397,10.019394301604642,9.530471929535903,9.59213737781138
233,9.095573361984908,9.380959253487903,9.539308133526236,10.044082246499617,9.562554574121934,9.637753723192812
234,9.133962871992477,9.429601217233204,9.595465454159532,10.068770191394592,9.583022186665891,9.691937280020898
235,9.172352382000046,9.456227542661194,9.650119496779071,10.102552922208568,9.619511121362413,9.74088053791667
236,9.210741892007615,9.478198494682703,9.6823046670132,10.127240867103543,9.678506076845965,9.776669177236576
237,9.253866077870484,9.516588004690272,9.705488212220882,10.151928811998518,9.714754085156153,9.812793335518352
238,9.296990263733353,9.550763633092046,9.752905982089029,10.176616756893493,9.753942558571222,9.832120865166354
239,9.340114449596221,9.606698371371014,9.789398864385552,10.201304701788468,9.791572821116514,9.870560362186804
240,9.387532219464369,9.632917309618493,9.82709602442464,10.22150483820029,9.842907942244345,9.906076706442331
241,9.434949989332516,9.671434761877736,9.865723019540795,10.241629396242107,9.904185219080803,9.964644686372015
242,9.482367759200663,9.717224206836788,9.89472162295455,10.261753954283924,9.958061196740118,9.996736092866612
243,9.52978552906881,9.759794375291554,9.931376179282788,10.28187851232574,10.003454992143025,10.03239252444452
244,9.582887694407093,9.807640793913727,9.987533499916085,10.340485149527408,10.04143776609547,10.08743145045151
245,9.645201281041896,9.86259898300485,10.042187542535624,10.37540759239875,10.082724843781257,10.13350904864085
246,9.693843244787196,9.911314751544921,10.074372712769753,10.395546413752406,10.109264688172445,10.17958664683019
247,9.720469570215187,9.935174633278741,10.097556257977434,10.413508053071821,10.125971140176237,10.228383654810717
248,9.742440522236695,9.956999306762198,10.144974027845581,10.433900515123986,10.162460074872758,10.273710550319286
249,9.780830032244264,10.000123492625066,10.181466910142104,10.45429297717615,10.22145503035631,10.326197005337711
250,9.82049129161067,10.033723994343566,10.219164070181192,10.472219262399873,10.257703038666499,10.367985563229078
251,9.866431599352875,10.077741569936334,10.257791065297347,10.492611724452038,10.296891512081567,10.411295022317088
252,9.91237190709508,10.109081463557768,10.286789668711103,10.511793884375484,10.334660311587692,10.444053607271314
253,9.958312214837285,10.143640220726535,10.32344422503934,10.532055608371634,10.374121302684923,10.46759300456717
254,10.00425252257949,10.196742386064818,10.379601545672637,10.552317332367783,10.431253211315447,10.519098311786554
255,10.06585399425152,10.246049357529253,10.440618910072137,10.574831052580898,10.474328649166733,10.564772939986975
256,10.127455465923552,10.294025060572935,10.472937455395414,10.597344772794012,10.500824037342767,10.600361408795136
257,10.189056937595582,10.322956301232168,10.495691993690253,10.61931572481552,10.521216499394932,10.656786273926922
258,10.249146985868924,10.34315643764399,10.541010691026056,10.641286676837028,10.557705434091453,10.683005212174402
259,10.302678848624305,10.376543518543322,10.57518631942783,10.67875700086233,10.616700389575005,10.738896243106282
260,10.369936652139982,10.438144990215353,10.631121057706798,10.696693625750717,10.652948397885194,10.785660750328805
261,10.427714400009146,10.475863726476899,10.660421865948406,10.72129171262472,10.692136871300262,10.83716550050109
262,10.494972203524823,10.512751896287556,10.695456029175332,10.743116386108175,10.729905670806387,10.874857757957585
263,10.5622300070405,10.549849701024721,10.721581701727228,10.764941059591632,10.776849991367376,10.917736270802834
264,10.629487810556176,10.591230822853772,10.771835450476264,10.786765733075088,10.83348227297826,10.95315603204074
265,10.688482766039728,10.640537794318208,10.839929401072293,10.80523004616333,10.868612295177009,10.98157292945888
266,10.74747772152328,10.703678786698815,10.87764901539797,10.826351487049223,10.910968811071815,11.002960921738149
