Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack
64,49.0,14.0,9.00449999999999
65,50.0,14.0,9.004569999999989
66,51.0,14.0,9.004659999999989
67,51.0,14.0,9.004749999999989
68,51.0,14.0,9.004849999999989
69,51.0,14.0,9.004949999999988
70,51.0,14.0,9.005049999999988
71,51.0,14.0,9.005149999999988
72,51.0,14.0,9.005249999999988
73,51.0,14.0,9.005349999999988
74,51.0,14.0,9.005399999999987
75,51.0,14.0,9.005449999999987
76,52.0,14.0,10.005519999999986
77,53.0,14.0,10.005619999999986
78,53.0,14.0,10.005719999999986
79,53.0,15.0,10.005819999999986
80,53.0,15.0,10.005919999999985
81,53.0,15.0,10.006019999999985
82,53.0,15.0,10.006119999999985
83,53.0,15.0,10.006219999999985
84,53.0,15.0,10.006299999999985
85,53.0,15.0,10.006319999999985
86,53.0,15.0,11.006359999999985
87,53.0,15.0,11.006459999999985
88,53.0,15.0,11.006559999999984
89,53.0,15.0,11.006659999999984
90,54.0,16.0,11.006759999999984
91,54.0,16.0,11.006859999999984
92,54.0,16.0,11.006959999999983
93,54.0,16.0,11.007059999999983
94,54.0,16.0,11.007159999999983
95,54.0,16.0,11.007199999999983
96,54.0,16.0,11.007259999999983
97,54.0,16.0,11.007349999999983
98,54.0,16.0,11.007449999999983
99,54.0,16.0,11.007549999999982
100,54.0,16.0,11.007649999999982
101,54.0,17.0,11.007749999999982
102,54.0,18.0,11.007849999999982
103,54.0,18.0,11.007949999999981
104,54.0,18.0,11.008049999999981
105,54.0,18.0,11.008099999999981
106,55.0,18.0,11.008099999999981
107,55.0,18.0,11.00815999999998
108,55.0,18.0,11.00824999999998
109,55.0,18.0,11.008339999999981
110,55.0,18.0,11.008429999999981
111,55.0,18.0,11.008519999999981
112,55.0,19.0,11.008619999999981
113,55.0,19.0,11.00871999999998
114,55.0,19.0,11.00881999999998
115,55.0,19.0,11.00891999999998
116,55.0,19.0,11.00899999999998
117,55.0,19.0,11.00901999999998
118,55.0,19.0,12.00904999999998
119,55.0,19.0,13.00910999999998
120,55.0,19.0,13.00920999999998
121,55.0,19.0,13.00930999999998
122,55.0,19.0,13.00940999999998
123,55.0,20.0,13.00950999999998
124,55.0,20.0,13.009609999999979
125,55.0,20.0,13.009709999999979
126,55.0,20.0,13.009809999999979
127,55.0,20.0,13.009899999999979
128,55.0,20.0,13.009909999999978
129,55.0,20.0,14.009939999999979
130,55.0,20.0,15.00997999999998
131,55.0,20.0,15.010079999999979
132,55.0,20.0,15.010179999999979
133,55.0,21.0,15.010279999999979
134,55.0,22.0,15.010379999999978
135,55.0,22.0,15.010479999999978
136,55.0,22.0,15.010579999999978
137,55.0,22.0,15.010679999999978
138,55.0,22.0,15.010779999999977
139,55.0,22.0,15.010799999999977
140,55.0,22.0,15.010879999999977
141,55.0,22.0,15.010979999999977
142,55.0,22.0,15.011079999999977
143,55.0,22.0,15.011179999999976
144,55.0,23.0,15.011279999999976
145,55.0,23.0,15.011379999999976
146,55.0,23.0,15.011479999999976
147,55.0,23.0,15.011579999999975
148,56.0,23.0,15.011679999999975
149,57.0,23.0,15.011699999999975
150,58.0,23.0,16.011709999999976
151,59.0,23.0,17.011739999999975
152,59.0,23.0,17.011839999999975
153,59.0,23.0,17.011939999999974
154,59.0,23.0,17.012039999999974
155,59.0,24.0,17.012139999999974
156,59.0,25.0,17.012239999999974
157,59.0,25.0,17.012339999999973
158,59.0,25.0,17.012439999999973
159,59.0,25.0,17.012539999999973
160,59.0,25.0,17.012599999999974
161,59.0,25.0,17.012639999999973
162,59.0,25.0,18.012689999999974
163,59.0,25.0,18.012789999999974
164,59.0,25.0,18.012889999999974
165,59.0,25.0,18.012989999999974
166,59.0,25.0,18.013089999999973
167,59.0,25.0,18.013189999999973
168,59.0,25.0,18.013289999999973
169,59.0,25.0,18.013389999999973
170,59.0,25.0,18.013489999999972
171,59.0,25.0,18.013499999999972
172,59.0,25.0,18.013579999999973
173,59.0,25.0,18.013669999999973
174,59.0,25.0,18.013769999999973
175,59.0,25.0,18.013869999999972
176,59.0,26.0,18.013969999999972
177,59.0,26.0,18.014069999999972
178,59.0,26.0,18.01416999999997
179,59.0,26.0,18.01426999999997
180,59.0,26.0,18.01436999999997
181,59.0,26.0,18.01439999999997
182,59.0,26.0,19.01440999999997
183,59.0,26.0,20.01443999999997
184,59.0,26.0,21.01451999999997
185,59.0,26.0,21.01461999999997
186,59.0,27.0,21.01471999999997
187,59.0,28.0,21.01481999999997
188,59.0,29.0,21.014919999999968
189,59.0,29.0,21.015019999999968
190,59.0,29.0,21.015119999999968
191,59.0,29.0,21.015219999999967
192,59.0,29.0,21.015299999999968
193,59.0,29.0,21.015319999999967
194,59.0,29.0,22.015349999999966
195,59.0,29.0,23.015409999999967
196,59.0,29.0,23.015509999999967
197,59.0,29.0,23.015609999999967
198,59.0,30.0,23.015709999999967
199,59.0,30.0,23.015809999999966
200,59.0,30.0,23.015909999999966
201,59.0,30.0,23.016009999999966
202,59.0,30.0,23.016109999999966
203,59.0,30.0,23.016199999999966
204,59.0,30.0,23.016209999999965
205,59.0,30.0,23.016289999999966
206,59.0,30.0,24.016389999999966
207,59.0,30.0,24.016489999999965
208,59.0,31.0,24.016589999999965
209,59.0,32.0,24.016689999999965
210,59.0,32.0,24.016789999999965
211,59.0,32.0,24.016889999999965
212,59.0,32.0,24.016989999999964
213,59.0,32.0,24.017089999999964
214,59.0,32.0,24.017099999999964
215,59.0,32.0,25.017119999999963
216,59.0,32.0,26.017169999999965
217,59.0,32.0,27.017249999999965
218,59.0,32.0,27.017349999999965
219,59.0,32.0,27.017449999999965
220,59.0,32.0,27.017549999999964
221,59.0,32.0,27.017649999999964
222,59.0,32.0,27.017749999999964
223,59.0,32.0,27.017849999999964
224,59.0,32.0,27.017949999999963
225,59.0,32.0,27.017999999999965
226,59.0,32.0,27.018049999999967
227,59.0,32.0,28.018149999999967
228,59.0,32.0,28.018249999999966
229,59.0,33.0,28.018349999999966
230,59.0,33.0,28.018449999999966
231,59.0,33.0,28.018549999999966
232,59.0,33.0,28.018649999999965
233,59.0,33.0,28.018749999999965
234,59.0,33.0,28.018849999999965
235,59.0,33.0,28.018899999999967
236,59.0,33.0,28.01894999999997
237,59.0,33.0,28.01902999999997
238,59.0,33.0,28.01912999999997
239,59.0,33.0,28.01922999999997
240,59.0,33.0,28.019329999999968
241,59.0,33.0,28.019429999999968
242,59.0,33.0,28.019529999999968
243,59.0,33.0,28.019629999999967
244,60.0,33.0,28.019729999999967
245,61.0,33.0,28.019799999999968
246,62.0,33.0,28.019829999999967
247,62.0,33.0,28.019929999999967
248,62.0,33.0,28.020029999999966
249,62.0,34.0,28.020129999999966
250,62.0,35.0,28.020229999999966
251,62.0,35.0,28.020329999999966
252,62.0,35.0,28.020429999999966
253,62.0,35.0,28.020529999999965
254,62.0,35.0,28.020629999999965
255,62.0,35.0,28.020699999999966
256,62.0,35.0,28.020729999999965
257,62.0,35.0,29.020789999999966
258,62.0,35.0,29.020889999999966
259,62.0,35.0,29.020989999999966
260,62.0,36.0,29.021089999999965
261,62.0,36.0,29.021189999999965
262,62.0,36.0,29.021289999999965
263,62.0,36.0,29.021389999999965
264,62.0,36.0,29.021489999999964
265,62.0,36.0,29.021589999999964
266,62.0,36.0,29.021599999999964
267,62.0,36.0,29.021679999999964
268,62.0,36.0,29.021769999999965
269,62.0,36.0,29.021869999999964
270,62.0,37.0,29.021969999999964
271,62.0,37.0,29.022069999999964
272,62.0,37.0,29.022169999999964
273,62.0,37.0,29.022269999999963
274,62.0,37.0,29.022369999999963
275,62.0,37.0,29.022469999999963
276,62.0,37.0,29.02249999999996
277,62.0,37.0,30.02251999999996
278,62.0,37.0,31.022569999999963
279,62.0,37.0,31.022669999999962
280,62.0,38.0,31.022769999999962
281,62.0,38.0,31.022869999999962
282,62.0,38.0,31.02296999999996
283,62.0,38.0,31.02306999999996
284,62.0,38.0,31.02316999999996
285,62.0,38.0,31.02326999999996
286,62.0,38.0,31.02336999999996
287,62.0,38.0,31.02339999999996
288,62.0,38.0,31.02346999999996
289,63.0,38.0,32.02355999999996
290,63.0,38.0,32.023659999999964
291,63.0,39.0,32.02375999999997
292,63.0,39.0,32.02385999999997
293,63.0,39.0,32.023959999999974
294,63.0,39.0,32.02405999999998
295,63.0,39.0,32.02415999999998
296,63.0,39.0,32.024259999999984
297,63.0,39.0,32.02429999999998
298,63.0,39.0,32.02435999999998
299,63.0,39.0,32.02445999999998
300,63.0,39.0,32.02455999999999
301,63.0,40.0,32.02465999999999
302,63.0,40.0,32.02475999999999
303,63.0,40.0,32.02486
304,63.0,40.0,32.02496
305,63.0,40.0,32.02506
306,63.0,40.0,32.02516000000001
307,63.0,40.0,32.025200000000005
308,63.0,40.0,32.02526
309,63.0,40.0,32.02534
310,63.0,40.0,32.02544
311,63.0,40.0,32.02554000000001
312,63.0,40.0,32.02564000000001
313,63.0,40.0,32.02574000000001
314,63.0,40.0,32.02584000000002
315,63.0,40.0,32.02594000000002
316,63.0,40.0,32.02604000000002
317,63.0,40.0,32.02610000000002
318,63.0,40.0,32.02614000000002
319,63.0,40.0,33.02619000000002
320,63.0,40.0,33.026290000000024
321,63.0,40.0,33.02639000000003
322,63.0,40.0,33.02649000000003
323,63.0,40.0,33.026590000000034
324,63.0,40.0,33.02669000000004
325,63.0,40.0,33.02679000000004
326,63.0,40.0,33.026890000000044
327,63.0,40.0,33.02699000000005
328,63.0,40.0,33.02700000000005
329,63.0,40.0,34.02708000000005
330,63.0,40.0,34.02718000000005
331,63.0,40.0,34.027280000000054
332,63.0,40.0,34.02738000000006
333,63.0,40.0,34.02748000000006
334,63.0,40.0,34.027580000000064
335,63.0,40.0,34.02768000000007
336,63.0,40.0,34.02778000000007
337,63.0,40.0,34.027880000000074
338,63.0,40.0,34.02790000000007
339,63.0,40.0,35.02791000000008
340,63.0,40.0,35.027990000000074
341,64.0,40.0,35.02809000000008
342,64.0,41.0,35.02819000000008
343,64.0,41.0,35.028290000000084
344,64.0,41.0,35.02839000000009
345,64.0,41.0,35.02849000000009
346,64.0,41.0,35.028590000000094
347,64.0,41.0,35.0286900000001
348,64.0,41.0,35.0287900000001
349,64.0,41.0,35.0288000000001
350,64.0,41.0,36.02881000000011
351,64.0,41.0,36.02891000000011
352,64.0,42.0,36.02901000000011
353,64.0,42.0,36.02911000000012
354,64.0,42.0,36.02921000000012
355,64.0,42.0,36.02931000000012
356,64.0,42.0,36.02941000000013
357,64.0,42.0,36.02951000000013
358,64.0,42.0,36.02961000000013
359,64.0,42.0,36.02970000000013
360,64.0,42.0,36.02971000000014
361,64.0,42.0,37.02979000000013
362,64.0,42.0,37.02989000000014
363,64.0,42.0,37.02999000000014
364,64.0,42.0,37.03009000000014
365,64.0,42.0,37.03019000000015
366,64.0,42.0,37.03029000000015
367,64.0,42.0,37.03039000000015
368,64.0,42.0,37.03049000000016
369,64.0,42.0,37.03059000000016
370,64.0,42.0,37.03060000000016
371,64.0,42.0,37.03068000000016
372,64.0,43.0,37.03077000000016
373,64.0,43.0,37.030870000000164
374,64.0,43.0,37.03097000000017
375,64.0,43.0,37.03107000000017
376,64.0,43.0,37.031170000000174
377,64.0,43.0,37.03127000000018
378,64.0,43.0,37.03137000000018
379,64.0,43.0,37.03147000000018
380,64.0,43.0,37.031500000000186
381,64.0,43.0,37.03157000000019
382,64.0,44.0,37.03167000000019
383,64.0,44.0,37.03177000000019
384,64.0,44.0,37.0318700000002
385,64.0,44.0,37.0319700000002
386,64.0,44.0,37.0320700000002
387,64.0,44.0,37.03217000000021
388,64.0,44.0,37.03227000000021
389,64.0,44.0,37.03237000000021
390,64.0,44.0,37.032400000000216
391,64.0,44.0,37.03247000000022
392,64.0,44.0,38.032550000000214
393,64.0,44.0,38.03265000000022
394,64.0,44.0,38.03275000000022
395,64.0,44.0,38.032850000000224
396,64.0,44.0,38.03295000000023
397,64.0,44.0,38.03305000000023
398,64.0,44.0,38.033150000000234
399,64.0,44.0,38.03325000000024
400,64.0,44.0,38.03330000000024
401,64.0,44.0,38.03335000000024
402,64.0,44.0,39.03339000000024
403,64.0,44.0,39.03349000000024
404,64.0,44.0,39.033590000000245
405,64.0,44.0,39.03369000000025
406,64.0,44.0,39.03379000000025
407,64.0,44.0,39.033890000000255
408,64.0,44.0,39.03399000000026
409,64.0,44.0,39.03409000000026
410,64.0,44.0,39.034190000000265
411,64.0,44.0,39.03420000000027
412,64.0,44.0,39.03429000000027
413,64.0,45.0,39.03439000000027
414,64.0,45.0,39.034490000000275
415,64.0,45.0,39.03459000000028
416,64.0,45.0,39.03469000000028
417,64.0,45.0,39.034790000000285
418,65.0,45.0,39.03489000000029
419,66.0,45.0,39.03499000000029
420,66.0,45.0,39.035090000000295
421,66.0,45.0,39.0351000000003
422,66.0,45.0,40.0351400000003
423,66.0,46.0,40.0352400000003
424,66.0,47.0,40.0353400000003
425,66.0,47.0,40.03544000000031
426,66.0,47.0,40.03554000000031
427,66.0,47.0,40.03564000000031
428,66.0,47.0,40.03574000000032
429,67.0,47.0,40.03584000000032
430,67.0,47.0,40.03594000000032
431,67.0,47.0,40.03600000000032
432,67.0,47.0,40.03604000000032
433,67.0,47.0,41.03610000000032
434,67.0,47.0,41.03620000000032
435,67.0,47.0,41.036300000000324
436,67.0,47.0,41.03640000000033
437,67.0,47.0,41.03650000000033
438,67.0,47.0,41.036600000000334
439,67.0,47.0,41.03670000000034
440,67.0,47.0,41.03680000000034
441,67.0,47.0,41.036900000000344
442,67.0,47.0,41.036900000000344
443,67.0,47.0,41.03698000000034
444,67.0,47.0,42.03707000000034
445,67.0,47.0,42.037170000000344
446,67.0,47.0,42.03727000000035
447,67.0,47.0,42.03737000000035
448,67.0,47.0,42.037470000000354
449,67.0,47.0,42.03757000000036
450,67.0,47.0,42.03767000000036
451,67.0,47.0,42.037770000000364
452,67.0,47.0,42.03780000000037
453,67.0,47.0,42.03780000000037
454,67.0,47.0,42.03787000000037
455,67.0,48.0,42.03796000000037
456,67.0,48.0,42.03805000000037
457,67.0,48.0,42.03814000000037
458,67.0,48.0,42.03823000000037
459,68.0,48.0,42.03832000000037
460,68.0,48.0,42.03841000000037
461,68.0,48.0,42.03850000000037
462,68.0,48.0,42.03859000000037
463,68.0,48.0,42.03868000000037
464,68.0,48.0,42.03870000000037
465,68.0,48.0,42.03877000000037
466,68.0,48.0,42.03886000000037
467,68.0,48.0,42.03895000000037
468,68.0,48.0,42.03904000000037
469,69.0,48.0,42.03913000000037
470,70.0,48.0,42.03923000000037
471,71.0,48.0,42.039330000000376
472,71.0,48.0,42.03943000000038
473,71.0,48.0,42.03953000000038
474,71.0,49.0,42.039600000000384
475,71.0,50.0,42.039630000000386
476,71.0,51.0,43.03970000000039
477,71.0,51.0,43.03980000000039
478,71.0,51.0,43.039900000000394
479,71.0,51.0,43.0400000000004
480,71.0,51.0,43.0401000000004
481,71.0,51.0,43.040200000000404
482,71.0,51.0,43.04030000000041
483,71.0,51.0,43.04040000000041
484,71.0,51.0,43.040500000000414
485,71.0,52.0,43.040500000000414
486,71.0,52.0,43.040570000000415
487,71.0,53.0,44.040660000000415
488,71.0,54.0,44.04076000000042
489,71.0,54.0,44.04086000000042
490,71.0,54.0,44.040960000000425
491,72.0,54.0,44.04106000000043
492,73.0,54.0,44.04116000000043
493,74.0,54.0,44.041260000000435
494,74.0,54.0,44.04136000000044
495,74.0,54.0,44.041400000000436
496,74.0,54.0,44.041460000000434
497,74.0,54.0,44.04156000000044
498,74.0,54.0,44.04166000000044
499,74.0,54.0,44.041760000000444
500,74.0,54.0,44.04186000000045
501,74.0,54.0,44.04196000000045
502,74.0,54.0,44.042060000000454
503,74.0,54.0,44.04216000000046
504,74.0,54.0,44.04226000000046
505,74.0,54.0,44.04230000000046
506,74.0,54.0,44.04230000000046
507,74.0,54.0,45.04232000000046
508,74.0,55.0,45.04241000000046
509,74.0,55.0,45.04250000000046
510,74.0,55.0,45.04259000000046
511,74.0,55.0,45.04268000000046
512,74.0,55.0,45.04277000000046
513,74.0,55.0,45.04286000000046
514,74.0,55.0,45.04295000000046
515,75.0,55.0,45.04304000000046
516,75.0,55.0,45.04313000000046
517,75.0,55.0,45.04320000000046
518,75.0,56.0,45.04322000000046
519,75.0,56.0,45.04329000000046
520,75.0,56.0,45.043390000000464
521,75.0,56.0,45.04349000000047
522,75.0,56.0,45.04359000000047
523,75.0,56.0,45.043690000000474
524,75.0,56.0,45.04379000000048
525,75.0,56.0,45.04389000000048
526,75.0,56.0,45.043990000000484
527,75.0,56.0,45.04409000000049
528,75.0,56.0,45.04410000000049
529,75.0,57.0,46.04412000000049
530,75.0,57.0,47.04415000000049
531,75.0,57.0,48.04424000000049
532,75.0,57.0,48.044340000000496
533,75.0,57.0,48.0444400000005
534,75.0,57.0,48.0445400000005
535,75.0,57.0,48.044640000000506
536,75.0,57.0,48.04474000000051
537,75.0,57.0,48.04484000000051
538,75.0,57.0,48.044940000000516
539,75.0,57.0,48.04500000000051
540,75.0,57.0,48.04504000000051
541,75.0,57.0,49.04512000000051
542,75.0,57.0,49.04522000000051
543,75.0,57.0,49.045320000000515
544,75.0,57.0,49.04542000000052
545,75.0,57.0,49.04552000000052
546,75.0,57.0,49.045620000000525
547,75.0,57.0,49.04572000000053
548,75.0,57.0,49.04582000000053
549,75.0,58.0,49.04590000000053
550,75.0,58.0,49.04592000000053
551,75.0,58.0,49.04601000000053
552,75.0,58.0,49.04611000000053
553,75.0,58.0,49.046210000000535
554,75.0,58.0,49.04631000000054
555,75.0,58.0,49.04641000000054
556,75.0,58.0,49.046510000000545
557,75.0,58.0,49.04661000000055
558,75.0,58.0,49.04671000000055
559,75.0,58.0,49.04680000000055
560,75.0,59.0,49.046810000000555
561,75.0,60.0,49.04689000000055
562,75.0,60.0,50.046990000000555
563,75.0,60.0,50.04709000000056
564,75.0,60.0,50.04719000000056
565,75.0,60.0,50.047290000000565
566,75.0,60.0,50.04739000000057
567,75.0,60.0,50.04749000000057
568,75.0,60.0,50.047590000000575
569,76.0,60.0,50.04769000000058
570,76.0,60.0,50.04770000000058
571,76.0,61.0,50.04778000000058
572,76.0,62.0,51.04788000000058
573,76.0,63.0,51.047980000000585
574,76.0,63.0,51.04808000000059
575,76.0,63.0,51.04818000000059
576,76.0,63.0,51.048280000000595
577,76.0,63.0,51.0483800000006
578,76.0,63.0,51.0484800000006
579,76.0,63.0,51.048580000000605
580,77.0,63.0,51.048600000000604
581,77.0,63.0,51.0486800000006
582,77.0,64.0,51.048780000000605
583,77.0,65.0,51.04888000000061
584,77.0,66.0,51.04898000000061
585,77.0,66.0,51.049080000000615
586,77.0,66.0,51.04918000000062
587,77.0,66.0,51.04928000000062
588,77.0,66.0,51.049380000000625
589,77.0,66.0,51.04948000000063
590,77.0,66.0,51.04950000000063
591,77.0,66.0,51.04957000000063
592,77.0,66.0,52.04964000000063
593,77.0,66.0,52.04974000000063
594,77.0,66.0,52.049840000000636
595,77.0,66.0,52.04994000000064
596,77.0,66.0,52.05004000000064
597,77.0,66.0,52.050140000000646
598,77.0,66.0,52.05024000000065
599,77.0,66.0,52.05034000000065
600,77.0,66.0,52.05040000000065
601,77.0,66.0,52.05044000000065
602,78.0,66.0,52.05053000000065
603,78.0,66.0,52.05063000000065
604,78.0,67.0,52.050730000000655
605,78.0,68.0,52.05083000000066
606,78.0,69.0,52.05093000000066
607,78.0,69.0,52.051030000000665
608,78.0,69.0,52.05113000000067
609,78.0,69.0,52.05123000000067
610,78.0,69.0,52.05130000000067
611,78.0,69.0,52.05134000000067
612,78.0,69.0,53.05139000000067
613,79.0,69.0,53.051490000000676
614,79.0,69.0,53.05159000000068
615,79.0,69.0,53.05169000000068
616,79.0,70.0,53.051790000000686
617,79.0,71.0,53.05189000000069
618,79.0,72.0,53.05199000000069
619,79.0,72.0,53.052090000000696
620,79.0,72.0,53.0521900000007
621,79.0,72.0,53.0522000000007
622,79.0,72.0,53.0522800000007
623,79.0,72.0,53.0523800000007
624,79.0,72.0,53.052480000000706
625,79.0,72.0,53.05258000000071
626,79.0,72.0,53.05268000000071
627,79.0,72.0,53.052780000000716
628,79.0,72.0,53.05288000000072
629,79.0,72.0,53.05298000000072
630,79.0,72.0,53.053080000000726
631,79.0,72.0,53.053100000000725
632,79.0,72.0,53.053100000000725
633,79.0,72.0,53.053170000000726
634,79.0,72.0,53.053260000000726
635,79.0,72.0,53.05335000000073
636,79.0,72.0,53.05344000000073
637,79.0,72.0,53.05353000000073
638,79.0,72.0,53.05362000000073
639,79.0,72.0,53.05371000000073
640,79.0,72.0,53.05380000000073
641,79.0,72.0,53.05389000000073
642,79.0,72.0,53.05398000000073
643,79.0,72.0,53.05400000000073
644,79.0,72.0,53.05400000000073
645,79.0,72.0,53.05407000000073
646,79.0,72.0,53.054150000000725
647,79.0,72.0,53.05423000000072
648,79.0,72.0,53.05432000000072
649,79.0,72.0,53.05441000000072
650,79.0,72.0,53.05450000000072
651,79.0,72.0,53.05459000000072
652,79.0,72.0,53.05468000000072
653,79.0,72.0,53.05477000000072
654,80.0,72.0,53.05486000000072
655,80.0,72.0,53.05490000000072
656,80.0,72.0,53.05495000000072
657,80.0,72.0,54.055000000000724
658,80.0,72.0,54.055090000000725
659,80.0,72.0,54.055180000000725
660,80.0,72.0,54.05528000000073
661,80.0,72.0,54.05538000000073
662,80.0,72.0,54.055480000000735
663,80.0,72.0,54.05558000000074
664,80.0,72.0,54.05568000000074
665,80.0,72.0,54.055780000000745
666,80.0,72.0,54.055800000000744
667,80.0,72.0,54.055870000000745
668,80.0,73.0,54.05595000000074
669,80.0,73.0,54.056050000000745
670,80.0,73.0,54.05615000000075
671,80.0,73.0,54.05625000000075
672,80.0,73.0,54.056350000000755
673,80.0,73.0,54.05645000000076
674,80.0,73.0,54.05655000000076
675,80.0,73.0,54.056650000000765
676,80.0,73.0,54.05670000000077
677,80.0,73.0,54.05675000000077
678,80.0,73.0,55.05684000000077
679,80.0,73.0,55.05694000000077
680,80.0,73.0,55.057040000000775
681,80.0,73.0,55.05714000000078
682,80.0,73.0,55.05724000000078
683,80.0,73.0,55.057340000000785
684,80.0,73.0,55.05744000000079
685,80.0,73.0,55.05754000000079
686,80.0,73.0,55.05760000000079
687,80.0,73.0,55.05764000000079
688,80.0,74.0,56.05767000000079
689,80.0,75.0,57.057770000000794
690,80.0,75.0,57.0578700000008
691,80.0,75.0,57.0579700000008
692,80.0,75.0,57.058070000000804
693,80.0,75.0,57.058160000000804
694,80.0,75.0,57.05826000000081
695,80.0,75.0,57.05836000000081
696,80.0,75.0,57.058460000000814
697,80.0,75.0,57.05850000000081
698,80.0,75.0,57.05856000000081
699,80.0,76.0,58.05864000000081
700,80.0,77.0,58.05874000000081
701,80.0,77.0,58.058840000000814
702,80.0,77.0,58.05894000000082
703,80.0,77.0,58.05904000000082
704,80.0,77.0,58.05914000000082
705,80.0,77.0,58.05924000000083
706,80.0,77.0,58.05934000000083
707,80.0,77.0,58.05940000000083
708,80.0,77.0,58.059440000000826
709,80.0,77.0,59.05952000000082
710,80.0,78.0,59.05962000000083
711,80.0,78.0,59.05972000000083
712,80.0,78.0,59.05982000000083
713,80.0,78.0,59.05992000000084
714,80.0,78.0,59.06002000000084
715,80.0,78.0,59.06012000000084
716,80.0,78.0,59.06022000000085
717,81.0,78.0,59.060300000000844
718,82.0,78.0,59.06032000000084
719,83.0,78.0,59.06041000000084
720,84.0,79.0,59.060510000000846
721,84.0,79.0,59.06061000000085
722,84.0,79.0,59.06070000000085
723,84.0,79.0,59.06080000000085
724,84.0,79.0,59.060900000000856
725,84.0,79.0,59.06100000000086
726,84.0,79.0,59.06110000000086
727,84.0,79.0,59.061200000000866
728,84.0,79.0,59.061200000000866
729,84.0,79.0,60.06127000000087
730,85.0,80.0,60.06137000000087
731,85.0,81.0,60.061470000000874
732,85.0,82.0,60.06157000000088
733,85.0,82.0,60.06167000000088
734,85.0,82.0,60.061770000000884
735,85.0,82.0,60.06187000000089
736,85.0,82.0,60.06197000000089
737,85.0,82.0,60.062070000000894
738,85.0,82.0,60.062100000000896
739,85.0,82.0,61.0621100000009
740,85.0,82.0,61.0621800000009
741,85.0,82.0,61.062280000000904
742,85.0,82.0,61.06238000000091
743,85.0,82.0,61.06248000000091
744,85.0,82.0,61.062580000000914
745,85.0,82.0,61.06268000000092
746,85.0,82.0,61.06278000000092
747,85.0,82.0,61.06288000000092
748,85.0,82.0,61.06298000000093
749,85.0,82.0,61.063000000000926
750,85.0,82.0,61.06307000000093
751,85.0,82.0,61.06317000000093
752,85.0,82.0,61.063270000000934
753,85.0,82.0,61.06337000000094
754,85.0,83.0,61.06347000000094
755,85.0,83.0,61.063570000000944
756,85.0,83.0,61.06367000000095
757,85.0,83.0,61.06377000000095
758,85.0,83.0,61.063870000000954
759,85.0,83.0,61.063900000000956
760,86.0,83.0,61.06397000000096
761,86.0,83.0,61.06404000000096
762,86.0,83.0,61.06414000000096
763,86.0,83.0,61.064240000000964
764,86.0,84.0,61.06434000000097
765,86.0,84.0,61.06444000000097
766,86.0,84.0,61.064540000000974
767,86.0,84.0,61.06464000000098
768,86.0,84.0,61.06474000000098
769,86.0,84.0,61.06480000000098
770,86.0,84.0,62.06481000000098
771,86.0,84.0,63.064840000000984
772,86.0,84.0,64.06489000000099
773,86.0,84.0,64.06498000000099
774,86.0,85.0,64.06508000000099
775,86.0,85.0,64.06518000000099
776,86.0,85.0,64.065280000001
777,86.0,85.0,64.065380000001
778,86.0,85.0,64.065470000001
779,86.0,85.0,64.065570000001
