Time(Iteration),CascadeUCB-V-Attack,CascadeUCB1-Attack,CascadeKLUCB-Attack,CascadeUCB-V,CascadeUCB1,CascadeKLUCB
93,4.071329250991383,3.74653708938207,3.8275585564247643,4.684374648382132,3.755749213134444,3.71409090187497
94,4.087379461639935,3.791585715325052,3.8867705584612597,4.7356009213251085,3.810170993628865,3.758967280392461
95,4.102479787010715,3.8154216887457517,3.9065514714249976,4.786827194268085,3.831382292388072,3.8046613395497326
96,4.1175801123814955,3.8799721738146604,3.958365986818146,4.8357726101626595,3.870833965390474,3.859527943566872
97,4.132680437752276,3.9289175897092345,4.021225753234288,4.886998883105636,3.9223914063846315,3.892935454989341
98,4.147780763123056,3.9718293541674727,4.056873382741274,4.938225156048612,3.967662918412818,3.91774838891483
99,4.164016160813981,3.988355614615996,4.084564574555138,4.98923401026375,3.9947693882718136,3.9706250283165043
100,4.180251558504906,4.02932246302367,4.132451447975376,5.040242864478887,4.043181469262732,4.013896424895748
101,4.201253736083532,4.06420946560494,4.187477124570012,5.091251718694024,4.0906292521857095,4.050061377600219
102,4.222255913662159,4.1211947025068145,4.212419075663857,5.142260572909161,4.12225895057942,4.091901917060746
103,4.243304836208169,4.148597312668011,4.23132791989059,5.194716387343964,4.147774150866131,4.139204780272698
104,4.264307013786795,4.1886130218337785,4.290056295453262,5.246775505592838,4.184257889278146,4.154734185200156
105,4.2961574530013085,4.241700000135958,4.311999868639914,5.2977843598079755,4.238439718044411,4.176614934962036
106,4.345437607912839,4.267972653149984,4.358563809368109,5.33825859543887,4.274087347551397,4.203368560715287
107,4.403635091266458,4.313516239836822,4.416540317081523,5.389267449654008,4.3017785393652614,4.23476235295508
108,4.455925488031759,4.3645250940519595,4.457818552200517,5.440493722596984,4.349665412785499,4.288822004343769
109,4.470663937054381,4.384530512158511,4.488451119638432,5.484348292369386,4.403882211261322,4.324469633850755
110,4.502514376268894,4.416232659129287,4.527566728534888,5.53347631373402,4.429940109024859,4.352160825664619
111,4.534364815483407,4.461926718286558,4.588903241448117,5.577330883506423,4.478411175905406,4.4000476990848565
112,4.56621525469792,4.516793322303698,4.6266660898259655,5.621185453278825,4.526882242785954,4.454264497560679
113,4.598065693912433,4.5502008337261675,4.640431375985734,5.665040023051227,4.575353309666501,4.480322395324216
114,4.629771994502145,4.575013767651657,4.689711530897264,5.708894592823629,4.623824376547049,4.520745920684497
115,4.6614741414729215,4.627890407053331,4.748439906459936,5.752749162596031,4.690341565296636,4.5469390481031455
116,4.693176288443698,4.671161803632575,4.768220819423673,5.79566092705427,4.756858754046224,4.569316192834767
117,4.724878435414474,4.698729790714205,4.820035334816821,5.838572691512508,4.779291975476912,4.61386949381056
118,4.75658058238525,4.756927274067825,4.882895101232963,5.883670990133888,4.811083456131708,4.656096177601845
119,4.785403142636104,4.794753784743104,4.918542730739949,5.923814439499623,4.854204563469102,4.697374412720839
120,4.818632442360531,4.810989182434029,4.946233922553813,5.963957888865357,4.9082915925117145,4.728006980158754
121,4.851861742084958,4.849851505650953,4.994120795974051,6.005912805196895,4.944839442963242,4.76712258905521
122,4.885091041809385,4.900129150126119,5.049146472568688,6.043739315872175,4.970872838318558,4.826183374872682
123,4.918320341533812,4.94025473792026,5.074088423662532,6.081565826547455,5.021595018816141,4.85186579228999
124,4.951549641258239,4.9717323454538604,5.092997267889265,6.119392337222735,5.066643644759123,4.914940697290011
125,5.00082979616977,5.01214901335674,5.151725643451937,6.161490668158126,5.090479618179823,4.946290854458508
126,5.0501791249565,5.063516792090086,5.181591273675014,6.197163460266817,5.153057476655343,4.9700162675894335
127,5.064917573979122,5.097873477888151,5.210210369205388,6.225622247985177,5.21253227792842,4.993741680720359
128,5.105884422386795,5.142986200925059,5.269776068039951,6.254081035703536,5.239500421016683,5.033259051781563
129,5.150994585161665,5.180812711600339,5.326761304941825,6.27402810429676,5.26050259859531,5.079304921798932
130,5.196104747936534,5.197048109291264,5.354163915103022,6.302746737778889,5.303623705932703,5.13336457318762
131,5.2406580489123264,5.235910432508188,5.394179624268789,6.322693806372112,5.357710734975316,5.169012202694606
132,5.285211349888119,5.286188076983354,5.447266602570968,6.340415240143359,5.394258585426844,5.196703394508471
133,5.329764650863911,5.326313664777495,5.484571673126527,6.358136673914605,5.420291980782159,5.244590267928708
134,5.3743179518397035,5.357791272311095,5.503223467638907,6.375858107685851,5.471014161279743,5.298807066404531
135,5.413180275056628,5.398207940213974,5.544339211767969,6.395300007518189,5.516062787222725,5.324864964168068
136,5.452042598273552,5.449575718947321,5.574204841991047,6.415305425624741,5.54668282075427,5.355072384215716
137,5.490904921490476,5.483932404745386,5.60282393752142,6.457157802997585,5.596322758715458,5.395633118631279
138,5.529846585713058,5.529045127782294,5.662389636355983,6.481541674427566,5.645962696676646,5.425655604446953
139,5.574268184280046,5.57215891473161,5.719374873257857,6.501143043998462,5.689099626081012,5.463568011422479
140,5.618689782847035,5.60061770244997,5.746777483419054,6.521148462105013,5.732236555485377,5.516354736023447
141,5.661810890184428,5.621619880028597,5.786793192584821,6.5411538802115645,5.775373484889743,5.5715816019872415
142,5.704931997521822,5.666041478595585,5.8398801708870005,6.556107120462036,5.818510414294108,5.607516582626558
143,5.748053104859215,5.718443117419112,5.877185241442559,6.5757260215422955,5.861647343698474,5.635207774440422
144,5.7911742121966086,5.754936395986181,5.89583703595494,6.597454799638758,5.885432469386949,5.68309464786066
145,5.834295319534002,5.782143210613351,5.936952780084002,6.617460217745309,5.918661769111376,5.7373114463364825
146,5.881251497063513,5.829674265254315,5.978068524213064,6.637465635851861,5.965348987220082,5.7633693441000196
147,5.926945556220784,5.885460880744631,6.015848133633879,6.653991896300385,6.027980300568198,5.793331583930167
148,5.976225711132314,5.916612549485157,6.032260182413463,6.6705181567489085,6.062799868630447,5.854279723975737
149,6.040776196201223,5.959726336434473,6.091382468247102,6.690137850074332,6.087612802555936,5.884241963805884
150,6.099988198237719,5.9881851241528326,6.144600575786879,6.706664110522856,6.140489441957611,5.914204203636031
151,6.121412098598378,6.009187301731459,6.174730967532185,6.72319037097138,6.1837608385368545,5.9441664434661785
152,6.153114245569154,6.053608900298448,6.20242215934605,6.7397166314199035,6.212004665285253,5.99176385773979
153,6.198808304726425,6.106010539121975,6.250309032766287,6.759958129121797,6.2604757321658004,6.026298404439684
154,6.244502363883696,6.142503817689043,6.305334709360924,6.776484389570321,6.308153490362531,6.060832951139578
155,6.2901964230409675,6.169710632316214,6.330276660454769,6.791222838592943,6.327158579058041,6.095367497839472
156,6.335890482198239,6.217241686957178,6.349185504681501,6.805961287615565,6.361644894782192,6.1217489915997145
157,6.38158454135551,6.273028302447494,6.407913880244173,6.825607700585449,6.402434691812486,6.167859467662821
158,6.423713840263079,6.304179971188019,6.437779510467251,6.840708025956229,6.44371292693148,6.218171070218373
159,6.465843139170648,6.347293758137336,6.466398605997624,6.8606155346154996,6.474345494369395,6.259449305337367
160,6.504304178948904,6.391148327909738,6.525964304832187,6.874385106114965,6.5134611032658505,6.290081872775282
161,6.546433477856473,6.411153746016289,6.582949541734061,6.891296721807421,6.572521889083323,6.329197481671738
162,6.588562776764042,6.437695274835971,6.610352151895258,6.9100582489061155,6.598204306500631,6.38825826748921
163,6.623449779345313,6.4846514523654815,6.650367861061025,6.925158574276896,6.66515516036893,6.413940684906518
164,6.663569333886106,6.5384070948249535,6.7034548393632045,6.940258899647676,6.701449657643738,6.477015589906539
165,6.7036888884269,6.574954945276481,6.740759909918763,6.964519722455599,6.72503640362312,6.5069778297366865
166,6.745915572218185,6.600988340631797,6.759411704431144,6.986371006523826,6.758330894169939,6.542131571006808
167,6.78814225600947,6.65171052112938,6.800527448560206,7.0082222905920535,6.79321789675121,6.569816761075357
168,6.830368939800755,6.696759147072362,6.838307057981021,7.042896531431456,6.836683479476945,6.615510820232628
169,6.872595623592041,6.722850976958029,6.858761878919595,7.074746970645969,6.8707130952455024,6.670377424249768
170,6.922873268067207,6.77213113186956,6.91784604402006,7.106453271235681,6.90443755882573,6.703784935672237
171,6.973150912542373,6.8313431339060555,6.975742395284471,7.138159571825393,6.962408105591097,6.728597869597727
172,7.023428557017539,6.852767034266714,7.000365831217626,7.17183643945827,6.988137361744404,6.781474508999401
173,7.073706201492705,6.88446918123749,7.041578502985434,7.203542740047982,7.046354592666234,6.824745905578645
174,7.126107840316232,6.930163240394761,7.094765112144527,7.235244887018758,7.103884736226561,6.859987982326744
175,7.175387995227762,6.985029844411901,7.131211368464535,7.255285285487414,7.1247222803784105,6.895236961846041
176,7.239938480296671,7.0184373558343705,7.153223386465977,7.28698743245819,7.151263925282866,6.920244492326014
177,7.2618820534833235,7.04325028975986,7.187660066792581,7.318689579428966,7.19813210996432,6.965675087276773
178,7.2935883540730355,7.096126929161534,7.222096747119186,7.350391726399742,7.247988911529814,6.991611211597399
179,7.340544531602546,7.139398325740778,7.2765561351983745,7.382093873370518,7.272612347462968,7.009046886141296
180,7.3929461704260735,7.162418262968432,7.326335407286744,7.414057722568492,7.3138250192307765,7.048187438335466
181,7.447005821814762,7.226968748037341,7.346724090937555,7.447287022292919,7.36701162838987,7.083461216320043
182,7.50106547320345,7.248392648397999,7.386693753697099,7.480516322017346,7.404980815791184,7.132088612309549
183,7.555125124592139,7.280094795368775,7.436209129703657,7.521483170425019,7.4369191846091045,7.154816180022757
184,7.609184775980827,7.325788854526047,7.485665430373256,7.559104359591361,7.483954250735298,7.196028851790565
185,7.6632444273695155,7.3806554585431865,7.513068040534453,7.59412495804173,7.529889426503696,7.249215460949658
186,7.709056918900469,7.414062969965656,7.55308374970022,7.625416705374946,7.561478853659585,7.276113729219559
187,7.762812561359941,7.438875903891145,7.606170728002399,7.6663835537826195,7.583940159662793,7.325352672705002
188,7.817679165377081,7.49175254329282,7.643475798557958,7.7073504021902925,7.615645382767142,7.355685753682223
189,7.872545769394221,7.5350239398720635,7.661718287121422,7.734214959916316,7.657774681674711,7.385731831766925
190,7.927412373411361,7.558043877099717,7.703653006079577,7.76628237852582,7.706837555212724,7.409217772066084
191,7.982278977428501,7.622594362168626,7.733518636302654,7.811392541300689,7.734240165373921,7.4353580232775975
192,8.03714558144564,7.644537935355278,7.762137731833028,7.856502704075559,7.774255874539688,7.488304745523838
193,8.09201218546278,7.67624423594499,7.821703430667591,7.901612866850428,7.827342852841867,7.532121208614816
194,8.15272399643037,7.723200413474501,7.878688667569465,7.94616616782622,7.850345508939676,7.592028749541663
195,8.206185818301744,7.776956055933973,7.906091277730662,7.99329888707208,7.9122696731908295,7.627703727496823
196,8.25964764017312,7.813503906385501,7.946106986896429,8.037852188047873,7.958044323254315,7.654051567634496
197,8.313109462044494,7.839537301740816,7.999193965198608,8.083017825788794,7.993940084671385,7.699290065538277
198,8.366571283915869,7.8902594822384,8.036499035754167,8.119024046806235,8.008472247657906,7.755076681028593
199,8.423556520817742,7.935308108181382,8.054741524317631,8.163577347782027,8.046468960644955,7.786228349769119
200,8.467022103543478,7.961399938067049,8.096676243275786,8.210020359488976,8.081355963226226,7.847176489814689
201,8.510487686269213,8.010680092978578,8.13260175604066,8.254573660464768,8.124821545951962,7.8703354679727955
202,8.551765921388206,8.03262366616523,8.150147265842909,8.296203596369635,8.158851161720518,7.92094904479502
203,8.593044156507199,8.064329966754942,8.217199312029807,8.337833532274502,8.192575625300746,7.944493268529889
204,8.634322391626192,8.111286144284453,8.279673216754718,8.383000137452793,8.250546172066112,7.991449446059399
205,8.675600626745185,8.165041786743926,8.313080728177187,8.429956314982304,8.27627542821942,8.045205088518872
206,8.715726214539325,8.201589637195454,8.337893662102676,8.47737785078381,8.332882581515562,8.0817529389704
207,8.765006369450855,8.227623032550769,8.39077030150435,8.4999263364443,8.377677074378498,8.107786334325715
208,8.829556854519764,8.278345213048352,8.4275884340631,8.543047443781694,8.416568451090205,8.158508514823298
209,8.881847251285064,8.323393838991334,8.458123649818145,8.590003621311205,8.455459827801912,8.20355714076628
210,8.896585700307687,8.349485668877001,8.482841353164767,8.636959798840715,8.481482463780758,8.239600239491633
211,8.941695863082558,8.390652005425588,8.535131749930068,8.682653857997988,8.507505099759603,8.269429207268352
212,8.981815417623352,8.420517635648666,8.557257335105731,8.728276533554265,8.524448279403945,8.31808404740556
213,9.025281000349088,8.441519813227293,8.606722639809842,8.773970592711537,8.549574681214475,8.374952607124536
214,9.065406588143228,8.48594141179428,8.665777040201533,8.816499953012096,8.57214465911447,8.397551358550748
215,9.105532175937368,8.538343050617808,8.702270318768601,8.862194012169368,8.600971168202063,8.445066639036353
216,9.140348957150165,8.574836329184876,8.729477133395772,8.900288029385699,8.649482335117336,8.491669767240351
217,9.176842235717233,8.602043143812047,8.777008188036737,8.94585948943136,8.703904115611756,8.557067558556625
218,9.213335514284301,8.649574198453012,8.841587063149888,8.991553548588632,8.725115414370963,8.592351138853124
219,9.248983143791287,8.705360813943328,8.867457343366784,9.029415606909609,8.764567087373365,8.618398200080938
220,9.284630773298273,8.736512482683853,8.882865084091089,9.068812748546016,8.816124528367522,8.663152384982803
221,9.32027840280526,8.77767881923244,8.941062567444707,9.09606305470346,8.861396040395709,8.718939000473119
222,9.355926032312246,8.836890821268936,8.962486467805364,9.130950057284732,8.896098361568685,8.750090669213645
223,9.391573661819232,8.859947165394447,9.01024651044204,9.165837059866004,8.93440654626702,8.775510061881215
224,9.427221291326218,8.89179760460896,9.066693399940235,9.197525063925253,8.968982864806518,8.829567461456094
225,9.463769141777746,8.934918711946354,9.106818987734375,9.229213067984503,8.98516209914666,8.855434771420569
226,9.497176653200215,8.988978363335042,9.138296595267974,9.260901072043753,9.012568271335567,8.89852656875297
227,9.530584164622685,9.024625992842028,9.178713263170852,9.311499806881134,9.047455273916839,8.922773388082412
228,9.563991676045154,9.052317184655891,9.239340432829174,9.351913663577653,9.090920856642574,8.965894495419805
229,9.597399187467623,9.100204058076129,9.270531669540228,9.392033218118447,9.12495047241113,9.019954146808493
230,9.630806698890092,9.154420856551951,9.282946793053526,9.432152772659242,9.158674935991359,9.055601776315479
231,9.664214210312561,9.180549435203444,9.330709799060282,9.472272327200036,9.216645482756725,9.083292968129342
232,9.685425509071768,9.22366322215276,9.353766143185792,9.51239188174083,9.242374738910033,9.13117984154958
233,9.710048945004923,9.288213707221669,9.39545360168,9.554618565532115,9.303478325342569,9.185396640025402
234,9.734672380938077,9.309637607582326,9.454542039893001,9.5968452493234,9.346397924427702,9.216584959836469
235,9.759295816871232,9.341339754553102,9.498007622618736,9.639071933114684,9.382944510454664,9.268267159345724
236,9.783919252804386,9.387033813710374,9.532037238387293,9.67141521023925,9.419491096481625,9.29112790079955
237,9.811321862965583,9.441900417727513,9.56576170196752,9.722172802846467,9.457430833004787,9.312460583438197
238,9.84535147873414,9.475307929149983,9.634261902009044,9.772450447321633,9.515193723062579,9.342738355565361
239,9.879381094502696,9.500120863075471,9.67068509321101,9.8227280917968,9.545136268548665,9.36890250713993
240,9.913410710271252,9.552997502477146,9.686056626262868,9.873005736271965,9.574185229320507,9.397596080170944
241,9.944043277709167,9.596268899056389,9.729227536192269,9.923756353707962,9.621053414001961,9.43020474604607
242,9.97467584514708,9.619288836284042,9.75228388031778,9.974506971143958,9.670910215567455,9.459845369297422
243,10.005308412584995,9.68383932135295,9.793971338811987,10.028566622532646,9.69553365150061,9.484893729931416
244,10.054588567496525,9.736129718118251,9.853059777024988,10.051115108193136,9.736746323268417,9.513021812961753
245,10.119139052565433,9.752655978566775,9.896525359750724,10.101329688317282,9.78993293242751,9.549782612941968
246,10.141082625752086,9.793622826974449,9.93055497551928,10.15538933970597,9.827902119828824,9.595054124970154
247,10.172788926341797,9.82850982955572,9.964279439099508,10.202916782853054,9.855475371137322,9.631548652709165
248,10.219745103871308,9.885495066457594,10.032779639141031,10.256976434241741,9.909465344671126,9.665458000666302
249,10.27350074633078,9.91289767661879,10.069202830342997,10.308146658234685,9.956224796329584,9.695929911797345
250,10.30366957608566,9.952913385784557,10.084574363394855,10.351005186719396,9.981621261360027,9.742481637531437
251,10.334302143523574,10.006000364086736,10.127745273324257,10.40476082917887,10.008270630904647,9.783484775784302
252,10.364934710961489,10.032273017100763,10.150801617449767,10.448644930262125,10.05396469006192,9.822637487761448
253,10.396412318495088,10.071370266217645,10.192489075943975,10.502400572721598,10.10838647055634,9.868966325816002
254,10.427889926028687,10.130582268254141,10.251577514156976,10.55615621518107,10.129597769315547,9.931631013893428
255,10.459367533562286,10.153638612379652,10.295043096882711,10.61102281919821,10.169049442317949,9.969027572239854
256,10.486574348189457,10.185489051594166,10.329072712651268,10.665889423215349,10.220606883312106,9.995060967595169
257,10.513781162816628,10.22861015893156,10.362797176231496,10.720756027232488,10.265878395340293,10.045783148092752
258,10.541472354630491,10.282669810320247,10.431297376273019,10.775622631249627,10.289020716027515,10.090831774035735
259,10.569163546444354,10.318317439827233,10.467720567474984,10.805896884656391,10.344121644582133,10.123176517734288
260,10.596854738258218,10.346008631641096,10.483092100526843,10.8713904106542,10.373380991536726,10.13949403168966
261,10.624545930072081,10.393895505061334,10.525026819484998,10.932183956852585,10.395663912421515,10.200714719934444
262,10.652237121885944,10.448112303537156,10.562806428905812,10.989169193754458,10.417946833306305,10.245026523210626
263,10.679928313699808,10.47424088218865,10.583261249844387,11.046154430656332,10.450095948175806,10.259928370327692
264,10.707619505513671,10.517354669137966,10.642345414944852,11.089620013382067,10.495318808192248,10.29653147711373
265,10.733652900868986,10.540411013263476,10.700241766209263,11.159252972109526,10.556030619159838,10.343399661795184
266,10.758465834794475,10.57226145247799,10.724865202142418,11.20396870905303,10.577241917919045,10.404111472762773
